"setting","method","dataset","block","param","mean","sd","q025","q50","q975","truth","truth_is_generating","covered"
5,1,1,4,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,1,4,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,1,4,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,1,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,1,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,1,5,"beta0",11.3616131097869,0.0815718550287355,11.1949906090475,11.363304244927,11.5163577878568,10,TRUE,FALSE
5,1,1,5,"beta1",-0.00893077598753246,0.00549777238347368,-0.0198732726535824,-0.00899582674968709,0.00195299087448601,0,TRUE,TRUE
5,1,1,5,"beta2",-0.00455992150035532,0.00543515034966712,-0.0152386238498626,-0.00458677026295988,0.00614924913045701,0,TRUE,TRUE
5,1,1,5,"lambda",2.38616233940052,0.146674484329006,2.12675236922385,2.37345741918357,2.70447382020367,3,TRUE,FALSE
5,1,1,5,"rho",1.04434550360346,0.069468842377238,0.923955969962115,1.03940900654464,1.18881575637578,1,TRUE,TRUE
5,1,1,5,"nu",0.481738470404374,0.0427124578565507,0.405421146654548,0.4793387273696,0.562763177479062,0.5,TRUE,TRUE
5,1,1,5,"gamma",0.907456039980066,0.020191855580774,0.871541253011836,0.906574228578499,0.947694429121829,0.9,TRUE,TRUE
5,1,1,5,"tau.alpha",4.835565,0.170287347013967,4.4,4.9,5,3,TRUE,FALSE
5,1,1,5,"tau.beta",6.91448326225089,0.363831586006257,6.13686354167266,6.9351381968667,7.57550471560227,8,TRUE,FALSE
5,1,1,5,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,1,5,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,1,5,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,1,5,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,1,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,1,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,1,"beta0",12.1260497697311,0.228997405483753,11.644749870039,12.1346363913581,12.5490674953247,10,TRUE,FALSE
5,1,10,1,"beta1",-0.000823644994512149,0.0121476278005351,-0.0242858386947848,-0.000903074377321313,0.0229673094812803,0,TRUE,TRUE
5,1,10,1,"beta2",0.0141250332668554,0.0120408071692444,-0.00950968751156109,0.0140061092085851,0.0380102599732785,0,TRUE,TRUE
5,1,10,1,"lambda",3.5703009212627,0.344052508152233,2.95154535776161,3.53529477109766,4.34402332268867,3,TRUE,TRUE
5,1,10,1,"rho",1.23061659649498,0.0952612646793771,1.06851979915922,1.22372329346391,1.43839462893933,1,TRUE,FALSE
5,1,10,1,"nu",0.371943716196382,0.024018840873581,0.330942651912325,0.369270274794156,0.424567420473188,0.5,TRUE,FALSE
5,1,10,1,"gamma",0.978719813610431,0.0162856816903572,0.939147799754025,0.981979281235873,0.998909969194179,0.9,TRUE,FALSE
5,1,10,1,"tau.alpha",4.36675,0.476215408834659,3.3,4.45,5,3,TRUE,FALSE
5,1,10,1,"tau.beta",8.22435037692954,1.07537837842807,5.96632370320732,8.29529369903218,10.133976246845,8,TRUE,TRUE
5,1,10,1,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,1,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,1,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,1,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,1,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,1,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,2,"beta0",12.2322219990716,0.208609812735464,11.8069895748532,12.2389122657635,12.6309781451294,10,TRUE,FALSE
5,1,10,2,"beta1",0.00160379027466294,0.0103200350852601,-0.0185750686476979,0.00165980311227111,0.0220444272710861,0,TRUE,TRUE
5,1,10,2,"beta2",0.0115282708858917,0.0102112884542737,-0.00887829189224041,0.0115735627284706,0.0312131677998548,0,TRUE,TRUE
5,1,10,2,"lambda",3.88606025684837,0.348706584969515,3.2737232849487,3.852941861639,4.63256568800833,3,TRUE,FALSE
5,1,10,2,"rho",1.1543223565114,0.0804074106862271,0.996625949420865,1.15545341840938,1.31392434952893,1,TRUE,TRUE
5,1,10,2,"nu",0.394452861286167,0.0324423847805899,0.3453688523152,0.389526023307848,0.471686951511214,0.5,TRUE,FALSE
5,1,10,2,"gamma",0.969641816607214,0.0215173153342113,0.918226201584286,0.973296215871615,0.998660007112125,0.9,TRUE,FALSE
5,1,10,2,"tau.alpha",4.258755,0.477061692824813,3.25,4.3,5,3,TRUE,FALSE
5,1,10,2,"tau.beta",9.59632929247784,1.19557267432282,7.21099627392229,9.64973326278998,11.7307946781405,8,TRUE,TRUE
5,1,10,2,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,2,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,2,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,2,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,2,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,2,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,3,"beta0",12.3179299668381,0.197973186586609,11.9243412510448,12.3203673389397,12.7073668428308,10,TRUE,FALSE
5,1,10,3,"beta1",-0.000695806581693925,0.00906455360547672,-0.0186175291477276,-0.000650034503601133,0.0166120610880258,0,TRUE,TRUE
5,1,10,3,"beta2",0.00870444245901691,0.00900175189417635,-0.00879239922346843,0.00873205942792658,0.0266119116298246,0,TRUE,TRUE
5,1,10,3,"lambda",4.23492608956205,0.30931703267657,3.66454637620986,4.20722050482398,4.87535384649214,3,TRUE,FALSE
5,1,10,3,"rho",1.1457221943847,0.0930642517183872,0.963916416547443,1.14411935006872,1.3318111793162,1,TRUE,TRUE
5,1,10,3,"nu",0.39855522693773,0.0413001200026209,0.339425605362683,0.391692873616382,0.502480027045954,0.5,TRUE,TRUE
5,1,10,3,"gamma",0.957214508103168,0.0265128168689287,0.896828710709781,0.959827639615746,0.997853931363851,0.9,TRUE,TRUE
5,1,10,3,"tau.alpha",4.36157,0.427214098887933,3.45,4.4,5,3,TRUE,FALSE
5,1,10,3,"tau.beta",10.4261889777232,1.15296048186588,8.04254650807415,10.5217554281051,12.3994568318,8,TRUE,FALSE
5,1,10,3,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,3,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,3,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,3,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,3,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,3,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,4,"beta0",12.4602919768566,0.173448294294996,12.0896805544266,12.466545538882,12.7811316162844,10,TRUE,FALSE
5,1,10,4,"beta1",-0.000799863176389092,0.00806511947489071,-0.0165697340069567,-0.000818305435492767,0.0151084120774816,0,TRUE,TRUE
5,1,10,4,"beta2",0.0124375290013586,0.00802976410428655,-0.00320766988831429,0.0124815144599045,0.0282671189432718,0,TRUE,TRUE
5,1,10,4,"lambda",3.8198171960291,0.249753271830684,3.36039935795932,3.79992089146768,4.36131302676725,3,TRUE,FALSE
5,1,10,4,"rho",1.17506055327098,0.0747462287497575,1.02642330810573,1.17848672743973,1.31208134133885,1,TRUE,FALSE
5,1,10,4,"nu",0.387864369420996,0.030885891895197,0.343219306348288,0.382595439334478,0.456482974698441,0.5,TRUE,FALSE
5,1,10,4,"gamma",0.966500040528794,0.0214780364082158,0.921879614211248,0.968418788269251,0.997408598662057,0.9,TRUE,FALSE
5,1,10,4,"tau.alpha",4.644275,0.298769812255307,3.9,4.7,5,3,TRUE,FALSE
5,1,10,4,"tau.beta",11.3132797274893,0.881403914295272,9.33889479967953,11.4144101151868,12.7923728779366,8,TRUE,FALSE
5,1,10,4,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,4,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,4,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,4,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,5,"beta0",11.2312863125869,0.199794119133702,10.822249876915,11.2322463691253,11.6096820410876,10,TRUE,FALSE
5,1,10,5,"beta1",-0.00293316045743299,0.00759356389269556,-0.0179326711556417,-0.00299303156371392,0.0120216370599996,0,TRUE,TRUE
5,1,10,5,"beta2",0.0113263393173941,0.00752831102630771,-0.00341745269770275,0.0113141449254335,0.0260028817693819,0,TRUE,TRUE
5,1,10,5,"lambda",4.09873270356546,0.269154814549749,3.56440530698691,4.10825668089607,4.59915916059944,3,TRUE,FALSE
5,1,10,5,"rho",1.1410161157042,0.0687813069357911,1.02442900978848,1.13634086034624,1.28353964315688,1,TRUE,FALSE
5,1,10,5,"nu",0.398493435629341,0.0290498074794823,0.346745937080544,0.399328965367852,0.453441928994087,0.5,TRUE,FALSE
5,1,10,5,"gamma",0.958971507112602,0.0200653223791788,0.925785825229938,0.957046581620396,0.997126642279339,0.9,TRUE,FALSE
5,1,10,5,"tau.alpha",4.238435,0.404098169147091,3.4,4.25,4.95,3,TRUE,FALSE
5,1,10,5,"tau.beta",11.2999070347999,1.17809587846268,8.91126074545297,11.3203460936942,13.4642572341749,8,TRUE,FALSE
5,1,10,5,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,5,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,5,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,10,5,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,10,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,10,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,1,"beta0",10.0619300402996,0.283024817276141,9.56991341962053,10.0309582466545,10.6502527339222,10,TRUE,TRUE
5,1,2,1,"beta1",0.0135154765622577,0.0192447825451276,-0.0239592170248636,0.013328727402404,0.0516961889659731,0,TRUE,TRUE
5,1,2,1,"beta2",0.00169588572258971,0.0189345555188184,-0.0362693575611606,0.00194129649423325,0.038476896701774,0,TRUE,TRUE
5,1,2,1,"lambda",0.287810737032926,0.145668454536039,0.0108848147483624,0.314538226637214,0.529933104269804,3,TRUE,FALSE
5,1,2,1,"rho",1.25548465968929,0.156926209020116,0.951276394901989,1.24634864619643,1.57257022781778,1,TRUE,TRUE
5,1,2,1,"nu",0.449562204734686,0.0649167286065564,0.352993263564286,0.443477548242303,0.60273878187187,0.5,TRUE,TRUE
5,1,2,1,"gamma",0.916208787299084,0.0327347144915209,0.85409263077488,0.916098454299057,0.979498120761248,0.9,TRUE,TRUE
5,1,2,1,"tau.alpha",3.78345,0.611954284489152,2.6,3.8,4.9,3,TRUE,TRUE
5,1,2,1,"tau.beta",15.5892280737654,2.73917967449426,10.3423203068004,15.5389011664186,20.94069764431,8,TRUE,FALSE
5,1,2,1,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,1,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,1,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,1,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,1,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,1,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,2,"beta0",9.76008392845509,0.153092100977039,9.44087038227191,9.76474447042744,10.0472596801404,10,TRUE,TRUE
5,1,2,2,"beta1",0.0130704489192975,0.0119034557670313,-0.0102004301292701,0.013166809891614,0.0362734053417028,0,TRUE,TRUE
5,1,2,2,"beta2",-0.000229102451350228,0.0119795067948281,-0.0241324662816469,2.30073731942247e-06,0.0230225274430853,0,TRUE,TRUE
5,1,2,2,"lambda",1.14584130605574,0.121591654766892,0.939176909192532,1.13491534007194,1.4150881126151,3,TRUE,FALSE
5,1,2,2,"rho",1.0796928701749,0.108366433999438,0.866503515125935,1.07679878381444,1.3049189314382,1,TRUE,TRUE
5,1,2,2,"nu",0.492114900545536,0.0672251310733808,0.374060254460023,0.484577324476279,0.645546028582796,0.5,TRUE,TRUE
5,1,2,2,"gamma",0.899487432794822,0.0301311358658648,0.842756490094323,0.898160265337932,0.967198751121407,0.9,TRUE,TRUE
5,1,2,2,"tau.alpha",3.76078,0.519675666045456,2.8,3.75,4.8,3,TRUE,TRUE
5,1,2,2,"tau.beta",11.2537138769583,1.70068040591777,8.12367501929149,11.1829995793308,14.6328358431868,8,TRUE,FALSE
5,1,2,2,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,2,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,2,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,2,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,2,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,2,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,3,"beta0",9.80542997760432,0.119125877846669,9.56563258325566,9.80672874349459,10.0362531434427,10,TRUE,TRUE
5,1,2,3,"beta1",-0.00455376068798646,0.00991734042240866,-0.0238182436242598,-0.0044934758612854,0.0152124723877527,0,TRUE,TRUE
5,1,2,3,"beta2",0.00458454909393347,0.00993808944018405,-0.0150576902408438,0.00468755188922014,0.0240885697337747,0,TRUE,TRUE
5,1,2,3,"lambda",1.06050283520651,0.0859759076063246,0.897166414676384,1.05870061754173,1.23776582750992,3,TRUE,FALSE
5,1,2,3,"rho",1.02642191547353,0.0809973955114281,0.886876446131846,1.01800054938844,1.2169010633013,1,TRUE,TRUE
5,1,2,3,"nu",0.531411835273596,0.0562244930823127,0.416708222510993,0.534674914262928,0.644724237939251,0.5,TRUE,TRUE
5,1,2,3,"gamma",0.883351097654207,0.0232332428941192,0.844976674661904,0.88081570975322,0.9362121569011,0.9,TRUE,TRUE
5,1,2,3,"tau.alpha",4.213965,0.447578776810457,3.3,4.25,4.95,3,TRUE,FALSE
5,1,2,3,"tau.beta",12.3098782097632,1.43505318337262,9.45048793020734,12.3484702832144,14.8894090462223,8,TRUE,FALSE
5,1,2,3,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,3,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,3,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,3,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,3,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,3,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,4,"beta0",9.78047989544784,0.107411210200983,9.56223809050524,9.78274749241415,9.98215716336415,10,TRUE,FALSE
5,1,2,4,"beta1",0.00287003794727219,0.00874947016893067,-0.0142204315206428,0.0028455047421836,0.0199391854268018,0,TRUE,TRUE
5,1,2,4,"beta2",0.0011054672293506,0.00859951979163881,-0.0155176425619557,0.000968624386774812,0.0179219365172229,0,TRUE,TRUE
5,1,2,4,"lambda",1.28343005383623,0.0905163900665747,1.11853415430014,1.28024059690937,1.47651360508713,3,TRUE,FALSE
5,1,2,4,"rho",1.01762470984045,0.0734261926763003,0.88885125123738,1.01240100005212,1.17300413638396,1,TRUE,TRUE
5,1,2,4,"nu",0.529567689716146,0.0525558421868262,0.429780044208919,0.52768166200719,0.635989196330378,0.5,TRUE,TRUE
5,1,2,4,"gamma",0.883178718404277,0.021429940987002,0.846257788427114,0.88187889583764,0.928981333597066,0.9,TRUE,TRUE
5,1,2,4,"tau.alpha",4.60274,0.309146485593732,3.9,4.65,5,3,TRUE,FALSE
5,1,2,4,"tau.beta",13.1911488039133,1.05262507080977,10.901901427432,13.2877207483604,14.9718227386634,8,TRUE,FALSE
5,1,2,4,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,4,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,4,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,4,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,5,"beta0",9.726166956631,0.109721834770666,9.50555363396722,9.72960884535747,9.9345394267655,10,TRUE,FALSE
5,1,2,5,"beta1",0.00101115804453607,0.00813137681383146,-0.0151295402175594,0.000965001491627953,0.0167823788805575,0,TRUE,TRUE
5,1,2,5,"beta2",-0.003537368275483,0.00804103597378131,-0.0189782386984774,-0.00359611800790006,0.0123845257673921,0,TRUE,TRUE
5,1,2,5,"lambda",1.89560893648976,0.113136405524575,1.68445771236085,1.8927715991057,2.12686245863726,3,TRUE,FALSE
5,1,2,5,"rho",1.05569365363806,0.0724145913892673,0.914268947413931,1.05706345517989,1.19916438633996,1,TRUE,TRUE
5,1,2,5,"nu",0.489423494161859,0.0474687576817599,0.40918640979467,0.484541030561072,0.598711112773699,0.5,TRUE,TRUE
5,1,2,5,"gamma",0.900010116000388,0.0218545228754566,0.855786390447072,0.899470069706547,0.944347243221113,0.9,TRUE,TRUE
5,1,2,5,"tau.alpha",4.501465,0.359316037182391,3.7,4.55,5,3,TRUE,FALSE
5,1,2,5,"tau.beta",13.5912378586721,1.22009379426973,10.90035220357,13.7259610524939,15.617138877115,8,TRUE,FALSE
5,1,2,5,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,5,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,5,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,2,5,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,2,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,2,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,3,1,"beta0",13.3170584202306,0.301135402934766,12.6676787944681,13.3341373569296,13.8730336130053,10,TRUE,FALSE
5,1,3,1,"beta1",-0.0104168366235792,0.0122762719791891,-0.0344398541340103,-0.0104967386296804,0.0132512975502351,0,TRUE,TRUE
5,1,3,1,"beta2",-0.0221792898276265,0.0122696402245169,-0.0463938149367434,-0.0222155678363117,0.00192894725252854,0,TRUE,TRUE
5,1,3,1,"lambda",3.88212879940087,0.407682703578627,3.165765262478,3.85725204140797,4.82242540788673,3,TRUE,FALSE
5,1,3,1,"rho",1.26152819291466,0.14656583769358,0.989443739756767,1.26284599371789,1.56046326569495,1,TRUE,TRUE
5,1,3,1,"nu",0.401178365878116,0.0567405051148031,0.321224446031586,0.388965418397174,0.532583664776792,0.5,TRUE,TRUE
5,1,3,1,"gamma",0.940944382328604,0.0353758889764146,0.862174639290977,0.945148580593247,0.995399344470475,0.9,TRUE,TRUE
5,1,3,1,"tau.alpha",4.19104,0.539020196910346,3,4.25,5,3,TRUE,TRUE
5,1,3,1,"tau.beta",7.7622342799434,1.14104239554023,5.44409237187814,7.82350355695514,9.82144411682539,8,TRUE,TRUE
5,1,3,1,"phi.z1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,3,1,"phi.z2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,3,1,"phi.tau1",NA,NA,NA,NA,NA,0.15,TRUE,NA
5,1,3,1,"phi.tau2",NA,NA,NA,NA,NA,0.8,TRUE,NA
5,1,3,1,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,3,1,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
5,1,3,2,"beta0",13.644352291147,0.23555829467866,13.1762983496635,13.6468066425954,14.0925464868005,10,TRUE,FALSE
5,1,3,2,"beta1",-0.0151659366942458,0.0100917959602557,-0.0348775084340007,-0.0152588384379816,0.00459984929826158,0,TRUE,TRUE
5,1,3,2,"beta2",-0.012689695169648,0.0100091915918659,-0.0323112201821294,-0.0126670661850179,0.00688033096705106,0,TRUE,TRUE
5,1,3,2,"lambda",3.22613190184329,0.295859105909422,2.65948438748717,3.21237728412623,3.87820257897406,3,TRUE,TRUE
5,1,3,2,"rho",1.25331180417903,0.132121568327122,0.999004521053577,1.25668911696326,1.50159915773587,1,TRUE,TRUE
5,1,3,2,"nu",0.401292671421645,0.0532590886155607,0.325258802185909,0.389445334090137,0.525006527685544,0.5,TRUE,TRUE
