"setting","method","dataset","block","param","mean","sd","q025","q50","q975","truth","truth_is_generating","covered"
7,1,7,4,"tau.alpha",2.9321,0.349433542150776,2.3,2.9,3.65,3,TRUE,TRUE
7,1,7,4,"tau.beta",16.0540386755334,2.10194825558013,12.2621794265752,15.940234371828,20.5161211049462,8,TRUE,FALSE
7,1,7,4,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,7,4,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,7,4,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,7,4,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,7,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,7,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,7,5,"beta0",12.3161289697048,0.253505867099012,11.8104002248894,12.3190818970088,12.8083746282937,10,TRUE,FALSE
7,1,7,5,"beta1",0.00293640526615334,0.0107119387054478,-0.0183385222165176,0.00284072936310244,0.0241930294033599,0,TRUE,TRUE
7,1,7,5,"beta2",-0.00727297453402965,0.0107274081338924,-0.0284781620427219,-0.00722368296601284,0.0135646033861333,0,TRUE,TRUE
7,1,7,5,"lambda",2.97636949389624,0.176049736085517,2.63834149346564,2.97186904418284,3.32483155026214,3,TRUE,TRUE
7,1,7,5,"rho",1.13320987610255,0.0799769300168036,0.988379154415241,1.13392129471972,1.2894442865816,1,TRUE,TRUE
7,1,7,5,"nu",0.411937481628605,0.0386675330273501,0.352385169011767,0.40725983238332,0.490371201637202,0.5,TRUE,FALSE
7,1,7,5,"gamma",0.949092578756696,0.0245279607084226,0.902563905500778,0.950628054502795,0.990577473881114,0.9,TRUE,FALSE
7,1,7,5,"tau.alpha",3.252425,0.341842880619888,2.6,3.25,3.95,3,TRUE,TRUE
7,1,7,5,"tau.beta",17.1396121325899,1.96094456510702,13.5046881464531,17.053811821232,21.2085550407317,8,TRUE,FALSE
7,1,7,5,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,7,5,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,7,5,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,7,5,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,7,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,7,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,1,"beta0",10.6351672067737,0.20455620010365,10.2277555309289,10.6405951703364,11.0259051494757,10,TRUE,FALSE
7,1,8,1,"beta1",0.0178609836533713,0.0150217127653521,-0.0113641871834957,0.0180384247631385,0.0469934660865465,0,TRUE,TRUE
7,1,8,1,"beta2",0.0292356656345729,0.015123651547047,-0.000405655595349074,0.029355208578338,0.0587973636130529,0,TRUE,TRUE
7,1,8,1,"lambda",1.05309725898237,0.148220895609896,0.789996911255091,1.04499745179835,1.37742635191116,3,TRUE,FALSE
7,1,8,1,"rho",1.20321025010942,0.12853791847606,0.970473498130756,1.20207544960903,1.46201617330969,1,TRUE,TRUE
7,1,8,1,"nu",0.439111983725819,0.0578334701635723,0.351141237865505,0.431419966829792,0.556626113542564,0.5,TRUE,TRUE
7,1,8,1,"gamma",0.927095918167313,0.0323031091380157,0.868011934744259,0.926809856210715,0.986701340871276,0.9,TRUE,TRUE
7,1,8,1,"tau.alpha",4.510285,0.406828612227524,3.5,4.6,5,3,TRUE,FALSE
7,1,8,1,"tau.beta",12.6164084672646,1.45500086609754,9.49216396826072,12.7163776404796,15.187375001042,8,TRUE,FALSE
7,1,8,1,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,1,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,1,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,1,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,1,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,1,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,2,"beta0",10.3041715890344,0.156170655233216,9.9911939035878,10.3058486976733,10.6059304773047,10,TRUE,TRUE
7,1,8,2,"beta1",0.00661457873293467,0.0121475536989231,-0.0170180545246045,0.00670429245748477,0.0304237326643509,0,TRUE,TRUE
7,1,8,2,"beta2",0.0252470260842575,0.0119609026339918,0.0016815646865992,0.0251921146464764,0.0484473326544058,0,TRUE,FALSE
7,1,8,2,"lambda",1.17354021556971,0.115131080914404,0.966822386018246,1.16629375700952,1.41921136947037,3,TRUE,FALSE
7,1,8,2,"rho",1.00391111246124,0.0945519753519371,0.816943968235613,1.00341978974751,1.20521080796249,1,TRUE,TRUE
7,1,8,2,"nu",0.534318569271468,0.0693329823056058,0.420746079148126,0.52417767341051,0.697503445112206,0.5,TRUE,TRUE
7,1,8,2,"gamma",0.874494415342555,0.0263038432398012,0.823677194810189,0.874631558352448,0.929300980990574,0.9,TRUE,TRUE
7,1,8,2,"tau.alpha",4.495545,0.395657121041367,3.55,4.6,5,3,TRUE,FALSE
7,1,8,2,"tau.beta",14.0984171962701,1.46458870297913,10.8443523687711,14.2513775706816,16.5788400322014,8,TRUE,FALSE
7,1,8,2,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,2,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,2,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,2,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,2,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,2,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,3,"beta0",10.3890588256952,0.140159066248136,10.107542163554,10.3917322366153,10.6573434053296,10,TRUE,FALSE
7,1,8,3,"beta1",0.00447129909778348,0.0104886049704717,-0.0158182627553925,0.00441426800630262,0.0250476048203061,0,TRUE,TRUE
7,1,8,3,"beta2",0.0212551509492861,0.0102170804607008,0.00149279892272238,0.0211770743338937,0.0411994232838639,0,TRUE,FALSE
7,1,8,3,"lambda",1.3058112678992,0.103706450164695,1.12155538444611,1.3017179388,1.51994547306273,3,TRUE,FALSE
7,1,8,3,"rho",0.926167469751032,0.0672971553466572,0.792025887766549,0.928661822604245,1.05936132965312,1,TRUE,TRUE
7,1,8,3,"nu",0.583754384203957,0.0602374333483736,0.486709381810476,0.577793259411213,0.723491850075341,0.5,TRUE,TRUE
7,1,8,3,"gamma",0.862440042623651,0.0195168676902563,0.822756038216572,0.862355865745795,0.899971580800597,0.9,TRUE,FALSE
7,1,8,3,"tau.alpha",4.658065,0.286529083456753,4,4.7,5,3,TRUE,FALSE
7,1,8,3,"tau.beta",15.6405158492661,1.20577005930096,13.0805178494915,15.7413585229079,17.7419450428573,8,TRUE,FALSE
7,1,8,3,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,3,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,3,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,3,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,3,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,3,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,4,"beta0",10.4196092746834,0.131516174275671,10.1542257279173,10.4219711815075,10.6704778223692,10,TRUE,FALSE
7,1,8,4,"beta1",0.00444255343647439,0.00976587253841753,-0.0144944478226347,0.00442595294397804,0.0236104525308612,0,TRUE,TRUE
7,1,8,4,"beta2",0.0142780767455167,0.00963526945832689,-0.00509760861823746,0.0142727470292444,0.0333082543158202,0,TRUE,TRUE
7,1,8,4,"lambda",1.50995896459461,0.0981275517670318,1.32579198534568,1.50762562025344,1.70572069116949,3,TRUE,FALSE
7,1,8,4,"rho",0.949437141456842,0.0669625970766383,0.826625767763432,0.945182928711971,1.08999360996868,1,TRUE,TRUE
7,1,8,4,"nu",0.569173453100509,0.0558853527738638,0.465979254486558,0.565569468447214,0.693518977933401,0.5,TRUE,TRUE
7,1,8,4,"gamma",0.862830827384724,0.0194798147130839,0.825636897381125,0.862425367060984,0.903192175857801,0.9,TRUE,TRUE
7,1,8,4,"tau.alpha",4.08035,0.436696058883962,3.2,4.1,4.9,3,TRUE,FALSE
7,1,8,4,"tau.beta",15.2128874767799,1.76816752435633,11.6794278733329,15.2422914673304,18.5581043883902,8,TRUE,FALSE
7,1,8,4,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,4,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,4,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,4,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,5,"beta0",10.5192839147413,0.123426995850591,10.2714694366534,10.5212695256325,10.7569265749856,10,TRUE,FALSE
7,1,8,5,"beta1",0.000554988140952617,0.0087291708754179,-0.016422675704829,0.000640459616758759,0.0175499846528877,0,TRUE,TRUE
7,1,8,5,"beta2",0.012792447750516,0.00862178656416539,-0.00427537641600933,0.0128110868809467,0.0296815094212829,0,TRUE,TRUE
7,1,8,5,"lambda",1.56455409339553,0.0953108267947716,1.39031982487948,1.55974645287383,1.77032564956254,3,TRUE,FALSE
7,1,8,5,"rho",0.960229010021579,0.0544243751635966,0.851030689985031,0.959955517522847,1.06456932591292,1,TRUE,TRUE
7,1,8,5,"nu",0.547200183468105,0.0433884144638847,0.467689671800856,0.545442174932577,0.646258386005003,0.5,TRUE,TRUE
7,1,8,5,"gamma",0.868833735457987,0.017021604169373,0.837801355640044,0.868051297880107,0.90639780320267,0.9,TRUE,TRUE
7,1,8,5,"tau.alpha",4.09262,0.402265729800262,3.35,4.1,4.9,3,TRUE,FALSE
7,1,8,5,"tau.beta",14.8352563211378,1.57824560747741,11.9177650672611,14.8001963737899,17.9278125957555,8,TRUE,FALSE
7,1,8,5,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,5,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,5,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,8,5,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,8,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,8,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,1,"beta0",10.4936865516077,0.15155365499728,10.1879964512795,10.4969895534627,10.7876005414898,10,TRUE,FALSE
7,1,9,1,"beta1",0.0209490871964126,0.0134368080265942,-0.00539568934039564,0.020849008521527,0.0471388394129858,0,TRUE,TRUE
7,1,9,1,"beta2",-0.000307384668822718,0.0131840802406938,-0.0260186839431439,-0.00016706014088411,0.025496445797599,0,TRUE,TRUE
7,1,9,1,"lambda",0.832294035891327,0.114241971451213,0.634058572244244,0.823592145480454,1.07606316888311,3,TRUE,FALSE
7,1,9,1,"rho",1.15485775204216,0.121052960776422,0.930832904365964,1.14894367430025,1.39839391100198,1,TRUE,TRUE
7,1,9,1,"nu",0.443323840927579,0.0587705623419881,0.348337135835026,0.435626221909913,0.565196196095781,0.5,TRUE,TRUE
7,1,9,1,"gamma",0.929990735076286,0.0318461939083748,0.87255226771028,0.928996568851525,0.993826214351684,0.9,TRUE,TRUE
7,1,9,1,"tau.alpha",4.312505,0.506699170494622,3.15,4.4,5,3,TRUE,FALSE
7,1,9,1,"tau.beta",9.70011850803461,1.33549139320755,6.85455685553459,9.80592380088899,12.0047136145142,8,TRUE,TRUE
7,1,9,1,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,1,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,1,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,1,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,1,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,1,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,2,"beta0",10.4614346488827,0.12766154855737,10.2026347197419,10.4644072228454,10.7021845649057,10,TRUE,FALSE
7,1,9,2,"beta1",0.0197757173431276,0.0103607935954236,-0.000451396941922869,0.0196590392222308,0.0403439307304693,0,TRUE,TRUE
7,1,9,2,"beta2",-0.00116648367338281,0.0101571826448911,-0.020844736269298,-0.00129573425165609,0.0188218983911604,0,TRUE,TRUE
7,1,9,2,"lambda",1.36966207938165,0.120192719571317,1.15848051466098,1.36136476964772,1.6270366627403,3,TRUE,FALSE
7,1,9,2,"rho",1.03311085408963,0.0941165872151784,0.858657266039752,1.03354878981491,1.22110063052061,1,TRUE,TRUE
7,1,9,2,"nu",0.510173824315663,0.0639139450637465,0.407478829794696,0.50189913517632,0.659527043456193,0.5,TRUE,TRUE
7,1,9,2,"gamma",0.896955996908489,0.026799141373729,0.842792089198748,0.897959679559956,0.949002393966257,0.9,TRUE,TRUE
7,1,9,2,"tau.alpha",4.6631,0.30653186812894,3.85,4.75,5,3,TRUE,FALSE
7,1,9,2,"tau.beta",10.640254674131,0.911427588642847,8.62644457514506,10.692797083392,12.2840472740265,8,TRUE,FALSE
7,1,9,2,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,2,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,2,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,2,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,2,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,2,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,3,"beta0",10.4896677786867,0.11325988625187,10.2601056043651,10.4914194866717,10.7086944749843,10,TRUE,FALSE
7,1,9,3,"beta1",0.0164739943962391,0.00905049885072728,-0.00139601259328368,0.0166614427708154,0.0342886251261766,0,TRUE,TRUE
7,1,9,3,"beta2",0.00664869979330417,0.00899236978844992,-0.011053939806895,0.00672419332128964,0.0240042010832233,0,TRUE,TRUE
7,1,9,3,"lambda",1.51387616669434,0.1174293004005,1.30177180211821,1.50650023600189,1.76071153072378,3,TRUE,FALSE
7,1,9,3,"rho",0.999321009863275,0.097201440179083,0.864392916338256,0.981421584154201,1.26028522243483,1,TRUE,TRUE
7,1,9,3,"nu",0.542892041267038,0.0654542185049359,0.382157204379397,0.548003586673883,0.654767586460343,0.5,TRUE,TRUE
7,1,9,3,"gamma",0.885345465902538,0.0276101027635842,0.845333327499867,0.880976771136485,0.966294802317917,0.9,TRUE,TRUE
7,1,9,3,"tau.alpha",4.76528,0.226520755705248,4.2,4.85,5,3,TRUE,FALSE
7,1,9,3,"tau.beta",11.5660143479876,0.77502432583353,9.86376217655875,11.6126425664265,12.9567766575462,8,TRUE,FALSE
7,1,9,3,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,3,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,3,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,3,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,3,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,3,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,4,"beta0",10.536307882191,0.104585019837308,10.3247392053375,10.53902904514,10.7347408041877,10,TRUE,FALSE
7,1,9,4,"beta1",0.0134626459729101,0.00804637118479071,-0.00246276272808541,0.0135135476060444,0.0292505063807232,0,TRUE,TRUE
7,1,9,4,"beta2",0.00970280222252374,0.00793709264588181,-0.00578925622831874,0.00968539426638188,0.0252675035555886,0,TRUE,TRUE
7,1,9,4,"lambda",1.65316205809122,0.111591031526006,1.445395267426,1.64846410593363,1.88354228404684,3,TRUE,FALSE
7,1,9,4,"rho",1.04856855590747,0.0673894076413928,0.904025320368118,1.04925955524164,1.18407001099332,1,TRUE,TRUE
7,1,9,4,"nu",0.503800934810091,0.0455503509428206,0.422820064723777,0.50077812311222,0.614618771861736,0.5,TRUE,TRUE
7,1,9,4,"gamma",0.898910993911751,0.0200005849470917,0.85732888916832,0.898705130807902,0.938317132956374,0.9,TRUE,TRUE
7,1,9,4,"tau.alpha",4.805625,0.193386527994897,4.3,4.85,5,3,TRUE,FALSE
7,1,9,4,"tau.beta",11.786821037304,0.694404983495175,10.257275823316,11.8371786626027,13.031511738887,8,TRUE,FALSE
7,1,9,4,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,4,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,4,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,4,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,4,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,4,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,5,"beta0",10.5967243348963,0.100246375337577,10.3990653786797,10.5967039807881,10.7908586978369,10,TRUE,FALSE
7,1,9,5,"beta1",0.0106439937520188,0.00731260053101082,-0.00353205217553211,0.0106607138293925,0.0250134749381382,0,TRUE,TRUE
7,1,9,5,"beta2",0.00721336304200981,0.00739363812784414,-0.00714415033227009,0.00713530050400862,0.0217950901480236,0,TRUE,TRUE
7,1,9,5,"lambda",1.74473899478287,0.105672694954702,1.55531307156123,1.73916861854377,1.9725237667305,3,TRUE,FALSE
7,1,9,5,"rho",1.06754200417398,0.083014144250993,0.922106495079696,1.06628015469689,1.24051568508577,1,TRUE,TRUE
7,1,9,5,"nu",0.478330681994913,0.0507657831210407,0.383469657573914,0.475010125964272,0.574287062261739,0.5,TRUE,TRUE
7,1,9,5,"gamma",0.911943419989894,0.0243644092747451,0.870709233068526,0.910950311664039,0.962481932795879,0.9,TRUE,TRUE
7,1,9,5,"tau.alpha",4.852265,0.1556070086118,4.45,4.9,5,3,TRUE,FALSE
7,1,9,5,"tau.beta",12.1538021292549,0.612341837656971,10.839496589417,12.1883331330372,13.2793569567233,8,TRUE,FALSE
7,1,9,5,"phi.z1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,5,"phi.z2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,5,"phi.tau1",NA,NA,NA,NA,NA,0.580645161290323,FALSE,NA
7,1,9,5,"phi.tau2",NA,NA,NA,NA,NA,0.290322580645161,FALSE,NA
7,1,9,5,"phi.w1",NA,NA,NA,NA,NA,NA,FALSE,NA
7,1,9,5,"phi.w2",NA,NA,NA,NA,NA,NA,FALSE,NA
7,2,1,1,"beta0",9.67737912598693,0.198877988356633,9.26362112380987,9.68413712907397,10.0421599606451,10,TRUE,TRUE
7,2,1,1,"beta1",0.0182149889435952,0.0140083551638788,-0.00905350926056767,0.0183182659130176,0.0455416001040339,0,TRUE,TRUE
7,2,1,1,"beta2",0.0407735502048334,0.0139557084656491,0.0131688497874401,0.0408440070616935,0.0675970325355287,0,TRUE,FALSE
7,2,1,1,"lambda",0.968218829763216,0.214594220732859,0.653366844313347,0.93436042579074,1.51136131384766,3,TRUE,FALSE
7,2,1,1,"rho",1.06948691788768,0.0968743336166243,0.88934577398835,1.06842855781758,1.26401185946607,1,TRUE,TRUE
7,2,1,1,"nu",0.419248833675941,0.0458852362221767,0.349069042584038,0.411367397929607,0.53346419244923,0.5,TRUE,TRUE
7,2,1,1,"gamma",0.95574473990259,0.0279626241964233,0.889659215358795,0.958168084748651,0.997266127234116,0.9,TRUE,TRUE
7,2,1,1,"tau.alpha",4.41734,0.461170892684291,3.35,4.5,5,3,TRUE,FALSE
7,2,1,1,"tau.beta",11.7823169307588,1.48341821897067,8.61815688373602,11.8927380220457,14.3921242885811,8,TRUE,FALSE
7,2,1,1,"phi.z1",0.353653044871394,0.149778181772959,0.0656787677200901,0.352495847686246,0.65001734559952,0.580645161290323,FALSE,NA
7,2,1,1,"phi.z2",0.286151240992348,0.156702349723011,-0.0379974620749003,0.298634775660995,0.572844824738178,0.290322580645161,FALSE,NA
7,2,1,1,"phi.tau1",0.398324848177403,0.256359344930422,-0.237949883302655,0.437048476961694,0.807197925633016,0.580645161290323,FALSE,NA
7,2,1,1,"phi.tau2",-0.159337772255663,0.329878817203091,-0.702919693689999,-0.145200808147115,0.41596403234574,0.290322580645161,FALSE,NA
7,2,1,1,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,1,1,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,1,2,"beta0",9.88973369374609,0.189378667447058,9.47192044922202,9.90438458500744,10.2194210588094,10,TRUE,TRUE
7,2,1,2,"beta1",0.0124193675310213,0.0114168024273264,-0.00960161930449877,0.0123714116189562,0.0348404036433256,0,TRUE,TRUE
7,2,1,2,"beta2",0.0182003528774618,0.0113045596883362,-0.00404646911387458,0.0181948560630486,0.0403417851104546,0,TRUE,TRUE
7,2,1,2,"lambda",1.39251303050795,0.29696558532906,0.963194661851569,1.34638800955583,2.19296780051862,3,TRUE,FALSE
7,2,1,2,"rho",1.11214591968106,0.0967426737079071,0.933125766584244,1.11156433011557,1.30519007502204,1,TRUE,TRUE
7,2,1,2,"nu",0.431617920468187,0.0517306029517569,0.352012847762366,0.423891122066694,0.562023209723399,0.5,TRUE,TRUE
7,2,1,2,"gamma",0.943704795756158,0.0287089082262215,0.880707417345026,0.945369026497329,0.994757092004816,0.9,TRUE,TRUE
7,2,1,2,"tau.alpha",4.63808,0.319227355047184,3.85,4.7,5,3,TRUE,FALSE
7,2,1,2,"tau.beta",12.7476254339699,1.14765119263522,10.2229055588178,12.8365786056841,14.7529675313627,8,TRUE,FALSE
7,2,1,2,"phi.z1",0.354901333271194,0.115099809208841,0.139732742785113,0.35223510652048,0.576650726612248,0.580645161290323,FALSE,NA
7,2,1,2,"phi.z2",0.35126037646217,0.118402485317525,0.105906793074435,0.347978319677495,0.582704350060242,0.290322580645161,FALSE,NA
7,2,1,2,"phi.tau1",0.555355993046791,0.140973000974602,0.278997653895687,0.558727730023468,0.806632825470432,0.580645161290323,FALSE,NA
7,2,1,2,"phi.tau2",0.047555458634598,0.193700152273333,-0.376812514968095,0.0599626311253744,0.375549510032151,0.290322580645161,FALSE,NA
7,2,1,2,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,1,2,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,1,3,"beta0",9.97859079048638,0.159481895896258,9.63159957543921,9.98745502500742,10.2666769455405,10,TRUE,TRUE
7,2,1,3,"beta1",0.00457689218921097,0.00984649816025869,-0.0146244185664478,0.00458853969960543,0.0239617877455523,0,TRUE,TRUE
7,2,1,3,"beta2",0.0182514618537926,0.0096944454651631,-0.00103411260659644,0.0182302474902366,0.0369724363241359,0,TRUE,TRUE
7,2,1,3,"lambda",1.40719047954161,0.210682481042668,1.09553695640504,1.3686877381788,1.91981748609925,3,TRUE,FALSE
7,2,1,3,"rho",1.10983018964607,0.0852718916693947,0.944012494890889,1.11049275067627,1.28234529912935,1,TRUE,TRUE
7,2,1,3,"nu",0.434141072359596,0.0456109092295493,0.36187496926776,0.427134178845719,0.544716788134222,0.5,TRUE,TRUE
7,2,1,3,"gamma",0.943455052696113,0.0257255402002623,0.887543412954792,0.944986611719063,0.989305856325212,0.9,TRUE,TRUE
7,2,1,3,"tau.alpha",4.746275,0.246543003795022,4.1,4.8,5,3,TRUE,FALSE
7,2,1,3,"tau.beta",13.4300667429318,0.947374106558168,11.2659355663701,13.5053765214838,15.0731558717332,8,TRUE,FALSE
7,2,1,3,"phi.z1",0.414070816998621,0.102735133622897,0.212383717857139,0.415482315662672,0.614547046314303,0.580645161290323,FALSE,NA
7,2,1,3,"phi.z2",0.259584795917074,0.102722267919015,0.0459134344710004,0.257697411880035,0.464153342660824,0.290322580645161,FALSE,NA
7,2,1,3,"phi.tau1",0.563446826459516,0.108338256022598,0.336190444985508,0.568104944780226,0.768731620468952,0.580645161290323,FALSE,NA
7,2,1,3,"phi.tau2",0.0514125982792971,0.149313577754021,-0.279881219657649,0.0576117501898236,0.313320720448153,0.290322580645161,FALSE,NA
7,2,1,3,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,1,3,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,1,4,"beta0",9.99660582888429,0.165366699437459,9.64169260455054,10.0062286278363,10.2864907122153,10,TRUE,TRUE
7,2,1,4,"beta1",0.0071148340404719,0.00865979202424955,-0.0101275686600862,0.00709386674777413,0.0241686086371492,0,TRUE,TRUE
7,2,1,4,"beta2",0.0154186772431356,0.00854688489052652,-0.00118611701242298,0.015426768285067,0.032022189493097,0,TRUE,TRUE
7,2,1,4,"lambda",1.84954711153458,0.228226166196234,1.44369519919263,1.84823218552348,2.29191567902582,3,TRUE,FALSE
7,2,1,4,"rho",1.10814321816795,0.0718179851514785,0.976788951516745,1.10779633490995,1.24750690427536,1,TRUE,TRUE
7,2,1,4,"nu",0.442158384902815,0.0403763724180117,0.374971237928218,0.438631806848132,0.525036857985228,0.5,TRUE,TRUE
7,2,1,4,"gamma",0.935231733906496,0.0237414135697444,0.89180889950426,0.935665839560595,0.977890178265237,0.9,TRUE,TRUE
7,2,1,4,"tau.alpha",4.833565,0.17405364185223,4.35,4.9,5,3,TRUE,FALSE
7,2,1,4,"tau.beta",13.4451081083485,0.741905059501132,11.8574644614988,13.4886419728687,14.7992326271605,8,TRUE,FALSE
7,2,1,4,"phi.z1",0.535892151340348,0.0847182485624728,0.371158626211239,0.53590826900543,0.70778444071559,0.580645161290323,FALSE,NA
7,2,1,4,"phi.z2",0.211163522355193,0.0975814915928711,0.0120296229374572,0.21144142527756,0.400173634700171,0.290322580645161,FALSE,NA
7,2,1,4,"phi.tau1",0.582906048551591,0.0972355067068861,0.376278328686662,0.587163265044086,0.760361289016865,0.580645161290323,FALSE,NA
7,2,1,4,"phi.tau2",0.0400909175986996,0.139126134184948,-0.285471431364724,0.0494867768654198,0.29312823594619,0.290322580645161,FALSE,NA
7,2,1,4,"phi.w1",0,0,0,0,0,NA,FALSE,NA
7,2,1,4,"phi.w2",0,0,0,0,0,NA,FALSE,NA
7,2,1,5,"beta0",10.0211676460608,0.153039182682172,9.68135792688798,10.0358554982483,10.2900312086297,10,TRUE,TRUE
7,2,1,5,"beta1",0.00964016523306246,0.0079027107858037,-0.00588362216957411,0.00967803549146998,0.0250072289073856,0,TRUE,TRUE
7,2,1,5,"beta2",0.0126147054170028,0.00784308198699063,-0.00254064063393709,0.0126297907707441,0.0280674605462289,0,TRUE,TRUE
7,2,1,5,"lambda",1.99934377086433,0.239458981416493,1.58207604082669,1.98223033925996,2.49332051027845,3,TRUE,FALSE
7,2,1,5,"rho",1.11793730840492,0.0736537381003827,0.990626033690642,1.11448052809592,1.2701411959343,1,TRUE,TRUE
