"setting","metric","quantile","target_type","target_level","threshold_value","score_mean","score_se","rel_to_gaussian","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
22,"quantile",0.1,"score_quantile",0.1,NA,5.46883917491505,0.266402782865584,1.24334151128837,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.2,"score_quantile",0.2,NA,8.51094550555573,0.18490358817324,1.17349166981743,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.3,"score_quantile",0.3,NA,10.5283230641212,0.160731084972114,1.14341717583812,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.4,"score_quantile",0.4,NA,11.7160685846601,0.179014792369248,1.12473856474119,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.5,"score_quantile",0.5,NA,12.1227193576012,0.172229611449307,1.11068298500394,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.6,"score_quantile",0.6,NA,11.7447915470207,0.133836476450816,1.09696478596977,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.7,"score_quantile",0.7,NA,10.5655138894588,0.0594689256897247,1.08347642427787,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.8,"score_quantile",0.8,NA,8.50902204615132,0.00928598034843553,1.07142243810544,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.9,"score_quantile",0.9,NA,5.33158854199385,0.018171433727411,1.05758008470976,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.95,"score_quantile",0.95,NA,3.13381656326156,0.0154894256898035,1.04414608665189,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.98,"score_quantile",0.98,NA,1.47562273110907,0.0131213205213857,1.02224704091742,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.99,"score_quantile",0.99,NA,0.825286631678675,0.011007009703138,1.00627684575882,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
22,"quantile",0.995,"score_quantile",0.995,NA,0.458698088827264,0.013375960777006,0.978373719067752,"t",5,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0,"threshold_quantile",0,2,0.00151751729184548,0.00113886612067431,10.6128897489507,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.1,"threshold_quantile",0.1,28.875,0.081352897546928,0.00432837965904013,2.1035380309568,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.2,"threshold_quantile",0.2,36,0.125020163735296,0.00368398321477516,1.97639788872643,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.3,"threshold_quantile",0.3,41.625,0.150691132962043,0.00414273615523625,1.90865493525371,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.4,"threshold_quantile",0.4,46.5,0.162870735658438,0.00430444359637581,1.82421147558496,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.5,"threshold_quantile",0.5,50.875,0.159091949495183,0.00368161755991425,1.68204451434,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.6,"threshold_quantile",0.6,55.429,0.145231747027322,0.000789478852480888,1.53550386394998,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.7,"threshold_quantile",0.7,60.125,0.120726031598723,0.000282727180971921,1.39571186591304,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.8,"threshold_quantile",0.8,65.5,0.0873751561579834,0.0018681432480893,1.22127062407931,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.9,"threshold_quantile",0.9,73.25,0.0488851792899251,0.000492172094792968,1.08525491733101,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.95,"threshold_quantile",0.95,79.75,0.0274489269185815,0.001114846908579,1.01549364829048,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.98,"threshold_quantile",0.98,88.5,0.0128610424399794,0.000541809211672287,0.996042991288878,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.99,"threshold_quantile",0.99,94.75,0.00702406922297641,0.000553088121034262,0.967032355205212,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"brier",0.995,"threshold_quantile",0.995,100.52,0.00392517584951418,0.00010175451084618,0.973943444854206,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.1,"score_quantile",0.1,NA,5.07824679202986,0.150798265432779,1.15454026698377,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.2,"score_quantile",0.2,NA,8.15502070391861,0.16810358995905,1.12441665347172,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.3,"score_quantile",0.3,NA,10.1661442628912,0.130482694304958,1.10408313759399,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.4,"score_quantile",0.4,NA,11.306988183734,0.0989515115367085,1.0854669865939,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.5,"score_quantile",0.5,NA,11.6646214291436,0.0764994866977515,1.06871207405611,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.6,"score_quantile",0.6,NA,11.2872268762095,0.0710724431714258,1.05422819680391,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.7,"score_quantile",0.7,NA,10.1646133006942,0.0650245299706134,1.04236471490433,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.8,"score_quantile",0.8,NA,8.20219172416943,0.0185676401173662,1.0327875762048,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.9,"score_quantile",0.9,NA,5.163598179224,5.12359256452655e-05,1.02425732158031,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.95,"score_quantile",0.95,NA,3.0514220196475,0.00123577824285315,1.01669331826568,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.98,"score_quantile",0.98,NA,1.45285822361342,0.00990359485104031,1.00647678342899,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.99,"score_quantile",0.99,NA,0.814230239141178,0.00944827604698534,0.992795721285167,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
23,"quantile",0.995,"score_quantile",0.995,NA,0.452777205151706,0.0104286993327073,0.965744852449552,"t",10,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0,"threshold_quantile",0,2,0.00198305425410281,0.00120913726044249,13.8686631632292,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.1,"threshold_quantile",0.1,28.875,0.0780535723363361,0.00565856810877519,2.01822753475756,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.2,"threshold_quantile",0.2,36,0.121553550222652,0.00764402996572842,1.92159546787913,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.3,"threshold_quantile",0.3,41.625,0.152606476175793,0.00672061373335075,1.93291468568342,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.4,"threshold_quantile",0.4,46.5,0.173622759862128,0.00493819854080638,1.94463805718567,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.5,"threshold_quantile",0.5,50.875,0.178106778423834,0.00345688270478156,1.88308415708773,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.6,"threshold_quantile",0.6,55.429,0.170828830205048,0.000140274229386936,1.80613629060427,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.7,"threshold_quantile",0.7,60.125,0.147195700751444,0.0011374759319059,1.70172731953155,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.8,"threshold_quantile",0.8,65.5,0.10893403012307,0.00354849575947916,1.52260593058431,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.9,"threshold_quantile",0.9,73.25,0.0582655979652245,0.00174493732339741,1.293500967399,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.95,"threshold_quantile",0.95,79.75,0.0304925620018005,0.00125825479833297,1.12809521205619,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.98,"threshold_quantile",0.98,88.5,0.0130302798709963,0.000419402871746465,1.00914984151621,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.99,"threshold_quantile",0.99,94.75,0.00701645898397272,0.000585547842854107,0.965984622457456,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"brier",0.995,"threshold_quantile",0.995,100.52,0.00390509150357159,0.0001215770182836,0.968959969508154,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.1,"score_quantile",0.1,NA,5.3533141422288,0.119488674121398,1.21707687556995,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.2,"score_quantile",0.2,NA,8.38439488596641,0.0421954192187926,1.15604283316334,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.3,"score_quantile",0.3,NA,10.4250659746192,0.0135831849785593,1.1322030509538,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.4,"score_quantile",0.4,NA,11.6448709888075,0.00751208765494571,1.11790361996482,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.5,"score_quantile",0.5,NA,12.0890392656805,0.00283744392862761,1.10759721654504,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.6,"score_quantile",0.6,NA,11.7561795607739,0.0305379283226399,1.09802842767166,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.7,"score_quantile",0.7,NA,10.6181072044901,0.0603628926126101,1.08886978398637,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.8,"score_quantile",0.8,NA,8.58231679923428,0.0742512658209691,1.08065142383641,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.9,"score_quantile",0.9,NA,5.36040218017773,0.0295407943199568,1.06329559138686,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.95,"score_quantile",0.95,NA,3.13649211100788,0.0157809916959062,1.04503754365091,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.98,"score_quantile",0.98,NA,1.47211909415467,0.0112799484238322,1.0198198741128,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.99,"score_quantile",0.99,NA,0.822584331403931,0.0106778812573345,1.00298191513426,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
24,"quantile",0.995,"score_quantile",0.995,NA,0.458612834065987,0.0125310619002956,0.978191876108536,"t",10,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0,"threshold_quantile",0,2,0.00149917911123051,0.000747997459578859,10.4846400808192,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.1,"threshold_quantile",0.1,28.875,0.0798906390010691,0.00501615103977446,2.06572848077414,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.2,"threshold_quantile",0.2,36,0.120379891935413,0.00572816101449162,1.90304153472401,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.3,"threshold_quantile",0.3,41.625,0.144725010560692,0.00530125575588716,1.83308798753865,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.4,"threshold_quantile",0.4,46.5,0.158395134068222,0.00403151263345367,1.77408310999484,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.5,"threshold_quantile",0.5,50.875,0.15612486945779,0.00377896165665541,1.65067422366005,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.6,"threshold_quantile",0.6,55.429,0.144224925880074,0.0016532451593529,1.52485896162283,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.7,"threshold_quantile",0.7,60.125,0.120123910950961,0.000992804577921252,1.38875075800894,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.8,"threshold_quantile",0.8,65.5,0.0872342679567765,0.00179356258710073,1.21930138443524,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.9,"threshold_quantile",0.9,73.25,0.0488260428699993,0.000446959659196583,1.08394208404595,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.95,"threshold_quantile",0.95,79.75,0.0274846196094557,0.0011594547549087,1.01681412617221,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.98,"threshold_quantile",0.98,88.5,0.012777681627952,0.000611916269945865,0.989586986423373,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.99,"threshold_quantile",0.99,94.75,0.00702219595205608,0.000682034451680988,0.966774454331442,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"brier",0.995,"threshold_quantile",0.995,100.52,0.00389910182115599,0.000191286714045879,0.967473765539445,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.1,"score_quantile",0.1,NA,4.99478698881073,0.0545033556374097,1.13556566660746,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.2,"score_quantile",0.2,NA,8.0375104939524,0.0487423281238826,1.10821431115572,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.3,"score_quantile",0.3,NA,10.0613211641869,0.0335918036675569,1.09269893796854,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.4,"score_quantile",0.4,NA,11.2281483851747,0.0263922863859225,1.07789839297948,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.5,"score_quantile",0.5,NA,11.6148098781772,0.0262171819597521,1.064148342068,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.6,"score_quantile",0.6,NA,11.2514860244292,0.0275701968350033,1.05088999742705,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.7,"score_quantile",0.7,NA,10.1421891589636,0.0380418709360706,1.04006515530373,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.8,"score_quantile",0.8,NA,8.18654896167105,0.00183731943705911,1.03081790135335,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.9,"score_quantile",0.9,NA,5.15145380333368,0.0192403530466279,1.02184834909834,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.95,"score_quantile",0.95,NA,3.04651347497289,0.00757402697969667,1.01505785632664,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.98,"score_quantile",0.98,NA,1.45149492834823,0.010462293646925,1.00553235195517,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.99,"score_quantile",0.99,NA,0.814880375486568,0.0134835218227977,0.99358843635632,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
25,"quantile",0.995,"score_quantile",0.995,NA,0.45320201323323,0.0151737785425532,0.966650940948139,"t",15,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0,"threshold_quantile",0,2,0.00423981054489223,0.00312170675109844,29.6514854302968,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.1,"threshold_quantile",0.1,28.875,0.09781763443189,0.0239159190131379,2.52926595524169,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.2,"threshold_quantile",0.2,36,0.144883197495185,0.0289716219996891,2.2904053001218,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.3,"threshold_quantile",0.3,41.625,0.177074857357017,0.028866259105432,2.24283137143145,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.4,"threshold_quantile",0.4,46.5,0.196664347291699,0.0240093253998072,2.20271221663975,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.5,"threshold_quantile",0.5,50.875,0.198436158128402,0.0189320944747486,2.09802225873592,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.6,"threshold_quantile",0.6,55.429,0.1857531875147,0.0119039488793983,1.96392829397135,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.7,"threshold_quantile",0.7,60.125,0.15626940649323,0.00659546443116786,1.80662829742261,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.8,"threshold_quantile",0.8,65.5,0.11341044220944,0.00023388073129519,1.58517418021894,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.9,"threshold_quantile",0.9,73.25,0.0593637613031736,0.00111704184664284,1.3178802819449,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.95,"threshold_quantile",0.95,79.75,0.0306203558307232,0.00128270665509596,1.13282304065025,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.98,"threshold_quantile",0.98,88.5,0.0130755690767449,0.000398669525190356,1.01265733293282,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.99,"threshold_quantile",0.99,94.75,0.00708708199288936,0.00059343105015368,0.975707581112382,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"brier",0.995,"threshold_quantile",0.995,100.52,0.00396395854717558,0.000110479334038965,0.983566492485501,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0,"score_quantile",0,NA,0,0,NA,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.1,"score_quantile",0.1,NA,6.08966117884018,0.862226699477469,1.38448549887204,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.2,"score_quantile",0.2,NA,9.46801284539004,1.14281969424757,1.30545239615703,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.3,"score_quantile",0.3,NA,11.6526755214986,1.24984258056023,1.26552626231196,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.4,"score_quantile",0.4,NA,12.9014733203721,1.27305864998598,1.23853701269734,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.5,"score_quantile",0.5,NA,13.3254761555444,1.24497788908992,1.22087950701908,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.6,"score_quantile",0.6,NA,12.906515463191,1.12787887338766,1.20546992392439,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.7,"score_quantile",0.7,NA,11.5749895362477,0.905667878391325,1.18699652520449,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.8,"score_quantile",0.8,NA,9.20111598020934,0.544731540084301,1.15856817191651,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.9,"score_quantile",0.9,NA,5.58108056275643,0.178202367351219,1.10706961121284,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.95,"score_quantile",0.95,NA,3.20867724858761,0.0414395184791163,1.06908867344641,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.98,"score_quantile",0.98,NA,1.48380601672786,0.00886373008834418,1.02791606412534,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.99,"score_quantile",0.99,NA,0.82484619670396,0.0153912303142493,1.00573982080276,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
26,"quantile",0.995,"score_quantile",0.995,NA,0.460877875163068,0.0148707966473566,0.983023064064123,"t",15,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0,"threshold_quantile",0,2,0.000137148938127925,8.10356664766792e-05,0.959163079958854,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.1,"threshold_quantile",0.1,28.875,0.0386191468767067,0.00105094691007336,0.998573457465336,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.2,"threshold_quantile",0.2,36,0.0629816662921011,0.00179275821735964,0.99565404946785,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.3,"threshold_quantile",0.3,41.625,0.0787259917197643,0.00152500016153938,0.997143957146567,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.4,"threshold_quantile",0.4,46.5,0.0890637666539583,0.000467787201172166,0.997546579084019,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.5,"threshold_quantile",0.5,50.875,0.0943723109450023,0.000721629346737335,0.997777878983351,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.6,"threshold_quantile",0.6,55.429,0.094362659869786,0.000174304090841272,0.997676002722706,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.7,"threshold_quantile",0.7,60.125,0.0862479193366885,3.07632806324717e-05,0.99711091994347,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.8,"threshold_quantile",0.8,65.5,0.0711153233783308,0.0015732654738547,0.994001718369695,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.9,"threshold_quantile",0.9,73.25,0.0447602859957657,0.00130087204894567,0.993681953991692,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.95,"threshold_quantile",0.95,79.75,0.026947769145049,0.00211766488898501,0.996952940403316,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.98,"threshold_quantile",0.98,88.5,0.0128526483505336,0.000705911949766721,0.995392898265723,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.99,"threshold_quantile",0.99,94.75,0.00716018881840831,0.000584729947023793,0.98577249696371,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"brier",0.995,"threshold_quantile",0.995,100.52,0.00399709635304347,5.73141941704147e-05,0.991788888128201,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0,"score_quantile",0,NA,0,0,NA,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.1,"score_quantile",0.1,NA,4.39650864100015,0.0113142631560628,0.999546983053932,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.2,"score_quantile",0.2,NA,7.24845258787373,0.00193747486876505,0.999418774962658,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.3,"score_quantile",0.3,NA,9.20336762574291,0.00100161937767762,0.999521818881931,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.4,"score_quantile",0.4,NA,10.4136714541212,0.0259925029603236,0.999708887017783,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
27,"quantile",0.5,"score_quantile",0.5,NA,10.9116140651557,0.0549996858193849,0.999721574309887,"skew-t",2,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
