"event_quantile","event_threshold_value","probability_cutoff","n_obs_total","n_obs_mean_per_fold","actual_positive_share","predicted_positive_share","tp_total","tn_total","fp_total","fn_total","tp_mean_per_fold","tn_mean_per_fold","fp_mean_per_fold","fn_mean_per_fold","accuracy_mean","accuracy_se","accuracy_rel_to_gaussian","accuracy_delta_to_gaussian","precision_mean","precision_se","precision_rel_to_gaussian","precision_delta_to_gaussian","recall_mean","recall_se","recall_rel_to_gaussian","recall_delta_to_gaussian","specificity_mean","specificity_se","specificity_rel_to_gaussian","specificity_delta_to_gaussian","f1_mean","f1_se","f1_rel_to_gaussian","f1_delta_to_gaussian","accuracy_direction","precision_direction","recall_direction","specificity_direction","f1_direction","count_direction","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0316036216261273,533,22562,225,665,266.5,11281,112.5,332.5,0.962892969238306,0.0013480910267607,0.99909194317246,-0.000875156226494034,0.702745688933534,0.00937552318767793,0.971579226738374,-0.0205568165066823,0.444727731970573,0.00360295165422841,0.997465110012346,-0.00113020080972109,0.990125459812035,0.000161554538682995,0.999116741832106,-0.000875309523905576,0.544724529092767,0.00551937334625757,0.987453436858505,-0.00692125870838722,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00971464087243032,156,23431,77,321,78,11715.5,38.5,160.5,0.983405792639351,0.00134039390728563,0.99983038009016,-0.000166833500166774,0.672314294169873,0.0432820361053566,0.91900669328227,-0.0592519708903683,0.32745995423341,0.0116704805491991,1.17387600567913,0.0485037845449744,0.996723809583645,0.000641704141178534,0.998848957416281,-0.00114859362921638,0.440331083176299,0.0198459079741431,1.09091902814528,0.0366979336794713,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00354396031440293,60,23721,25,179,30,11860.5,12.5,89.5,0.991494463956329,0.000586889715421868,1.00042055447776,0.000416802148485051,0.709722222222222,0.0652777777777778,0.986805555555556,-0.00948960043787628,0.251331091495026,0.013626173462239,1.46368829049368,0.0796202886366821,0.998947016941708,0.000295407300716588,0.999620559201737,-0.000379185131839765,0.371104923910141,0.0237995346885846,1.33891232844021,0.093935974138452,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.00166767793049363,25,23850,15,95,12.5,11925,7.5,47.5,0.995413799646108,1.72090069566755e-06,0.999916237371409,-8.33854609799678e-05,0.62280701754386,0.043859649122807,0.769349845201238,-0.18671679197995,0.207730812013348,0.0180756395995551,1.57594936708861,0.0759176863181312,0.999371455681112,4.20340549588949e-05,0.999538970335473,-0.000460952399680914,0.311531841652324,0.0258175559380379,1.39786981346578,0.0886699995470604,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",30,"skew-t",3,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0735047688348514,1326,21166,437,1056,663,10583,218.5,528,0.937751986795498,0.00206630110981199,1.00013351549194,0.000125187703332252,0.75210027780567,0.00152291060012721,1.00051194196886,0.000384834683976876,0.556835180094492,0.00544855692972895,1.00220206135293,0.00122349102773245,0.979770211138101,0.00030542764060959,1.0000006910999,6.77118624059503e-07,0.639881231092928,0.00304656317017748,1.00147968577238,0.000945424222891678,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0312284965635803,539,22577,210,659,269.5,11288.5,105,329.5,0.963768031597489,0.00264023713636113,0.999999902603844,-9.38673105910226e-08,0.720396195380104,0.0140670814560538,0.995981888576007,-0.00290631006011211,0.450251605891015,0.00669039762392393,1.00985442399403,0.00439367311072059,0.990781211082739,0.000993377646697269,0.999778447948786,-0.000219558253200969,0.55415107834507,0.00922920334507038,1.00454148404523,0.00250529054391646,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00775512947305896,136,23458,50,341,68,11729,25,170.5,0.983697657397332,0.00129859166493323,1.00012711949732,0.00012503125781449,0.737044817927171,0.0605742296918768,1.00748879920875,0.00547855286692989,0.285328287273367,0.00597606055271957,1.02284271967187,0.00637211758493222,0.997872309116569,0.000682972603495369,0.999999905703082,-9.40962922024724e-08,0.411083532568029,0.0156680597886591,1.01845830324018,0.00745038307120061,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00233479290743607,40,23730,16,199,20,11865,8,99.5,0.991035984721906,0.00021182723108204,0.999957947709302,-4.16770859381632e-05,0.714285714285714,0,0.993150684931507,-0.00492610837438423,0.16743729858484,0.00350287235533138,0.975112199102407,-0.00427350427350426,0.999326202073547,3.97253051898083e-07,1,0,0.271264367816092,0.00459770114942531,0.978696813043231,-0.00590458195559751,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.000792021078342659,15,23861,4,105,7.5,11930.5,2,52.5,0.995455476732046,4.33979866338308e-05,0.999958102970389,-4.17083750418046e-05,0.792857142857143,0.00714285714285717,0.979411764705882,-0.0166666666666666,0.123192436040044,0.0542269187986652,0.934599156118143,-0.00862068965517242,0.999832408080792,8.37696224765816e-05,1,0,0.208228905597327,0.0812447786131997,0.934340771979148,-0.0146329365079365,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0630817739469902,1160,21250,353,1222,580,10625,176.5,611,0.934333746099187,0.000566645665420362,0.996487885162661,-0.003293052992978,0.766368501127958,0.0112664603116311,1.01949282556364,0.0146530580062645,0.486789260373567,0.00668545414519325,0.876132144000081,-0.068822428693193,0.983660643333662,0.000264277684736303,1.0039714536726,0.0038911093141849,0.595391712608627,0.00840070256103342,0.931849031165244,-0.0435440942614094,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0317285277275275,537,22563,224,661,268.5,11281.5,112,330.5,0.963101542402618,0.00105616369057226,0.999308357431036,-0.000666583062181925,0.705142829489519,0.0167959460206847,0.974893387187088,-0.018159675950697,0.448158848396624,0.00176166034741451,1.00516064747796,0.00230091561632972,0.990170540858234,0.00023354400839154,0.999162232257133,-0.000830228477706196,0.547968148623052,0.00639032346313773,0.993333332258802,-0.0036776391781016,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00967293249738861,155,23431,77,322,77.5,11715.5,38.5,161,0.983364084264309,0.00138210228232738,0.9997879751127,-0.000208541875208579,0.670806295218916,0.0447900350563139,0.916945364017951,-0.0607599698413255,0.325435662735434,0.0136947720471748,1.16661934059,0.0464794930469988,0.996723809583645,0.000641704141178534,0.998848957416281,-0.00114859362921638,0.438196603683329,0.0219803874671131,1.08563086116586,0.0345634541865012,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00346051227521595,60,23723,23,179,30,11861.5,11.5,89.5,0.991577849417309,0.000586858426318282,1.00050469062995,0.000500187609464908,0.723577235772358,0.0569105691056911,1.00606971823143,0.00436541311225924,0.251506235112793,0.021998038391481,1.46470828233374,0.0797954322544487,0.999031291339146,0.000211132903278566,0.999704890421376,-0.000294910734401688,0.373263352886693,0.0317999382525471,1.34669974105743,0.0960944031150039,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.00158426118041022,24,23851,14,96,12,11925.5,7,48,0.995413799646108,1.72090069566755e-06,0.999916237371409,-8.33854609799678e-05,0.627450980392157,0.0392156862745098,0.775086505190311,-0.182072829131653,0.199110122358176,0.0266963292547275,1.51054852320675,0.0672969966629589,0.999413366829477,1.22906593458261e-07,0.999580888508985,-0.000419041251315533,0.302008032128514,0.0353413654618474,1.35513567183865,0.0791461900232509,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0735044872329193,1328,21168,435,1054,664,10584,217.5,527,0.937918789006561,0.00198285307062501,1.00031141378924,0.000291989914395607,0.753227155727156,0.00465572715572715,1.00201101709336,0.00151171260546268,0.557774318824545,0.00883467771524693,1.00389234028071,0.00216262975778547,0.979864484907034,0.000157815780570114,1.00009691145138,9.4950887557621e-05,0.640855062519593,0.00414739932186403,1.00300383172913,0.00191925564955675,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0318122260795429,547,22571,216,651,273.5,11285.5,108,325.5,0.963851510925779,0.00239004946431803,1.00008652025189,8.33854609798568e-05,0.717486903777226,0.0102908740005514,0.991959655027808,-0.00581560166299011,0.456778550493013,0.0036783915105015,1.02449349200679,0.0109206177127195,0.990518166413647,0.000906404814914552,0.999513014583615,-0.000482602922293296,0.5581864720755,0.00586089068015117,1.01185667400891,0.00654068427434606,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00788006686356274,136,23455,53,341,68,11727.5,26.5,170.5,0.983572532272207,0.00142371679005837,0.999999904564942,-9.38673107020449e-08,0.722222222222222,0.0555555555555556,0.987227345922998,-0.00934404283801882,0.285777151909875,0.0185706741770815,1.02445180627859,0.00682098222143995,0.997744833974222,0.000555497461148136,0.999872158766763,-0.000127569238639436,0.409501445086705,0.0279985549132948,1.01453868592605,0.00586829558987711,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00229311582149792,36,23727,19,203,18,11863.5,9.5,101.5,0.990744119963925,0.00025362947343438,0.999663455391265,-0.000333541843919538,0.654761904761905,0.0119047619047619,0.910388127853881,-0.0644499178981938,0.150693568726356,0.00315258511979824,0.877600979192167,-0.0210172341319882,0.999199840134022,4.25841084024103e-05,0.999873552860654,-0.000126361939525532,0.245,0.005,0.883937397034596,-0.0321689497716895,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.000666958531424648,12,23861,4,108,6,11930.5,2,54,0.995330414185128,1.75218979919789e-06,0.999832474742817,-0.000166770921959825,0.75,0,0.926470588235294,-0.0595238095238095,0.0984427141268076,0.0467185761957731,0.746835443037975,-0.0333704115684093,0.999832408080792,8.37696224765816e-05,1,0,0.170008718395815,0.0732345248474281,0.762843548226241,-0.052853123709448,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0730877476626414,1326,21176,427,1056,663,10588,213.5,528,0.938169195702329,0.00131567551547546,1.00057847814364,0.000542396610163642,0.756311060075824,0.00746846748323127,1.0061135061095,0.0045956169541308,0.556761093267554,0.00292748804732523,1.00206871853745,0.00114940420079368,0.980235147355841,0.000251750990191701,1.00047522740828,0.000465613336363857,0.641337218828266,0.000743159422325223,1.00375845575159,0.00240141195822918,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0317703299698799,548,22573,214,650,274,11286.5,107,325,0.963976448316283,0.00276523710507204,1.00021615453549,0.000208322851483644,0.719655572114589,0.0125848650438815,0.994957941804158,-0.00364693332562793,0.458076395427786,0.0129253620414584,1.02740438545368,0.0122184626474919,0.990606202332302,0.000818368896259747,0.999601849952243,-0.000394567003638491,0.559801747750098,0.0134602843354636,1.01478477698788,0.00815595994894391,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00783829591031391,139,23459,49,338,69.5,11729.5,24.5,169,0.983864365741085,0.00146530000868583,1.00029661216042,0.000291739601567031,0.740489130434783,0.0529891304347826,1.01219693389471,0.00892286537454157,0.29229889104031,0.0250924133075163,1.04783088815271,0.0133427213518747,0.997915083119562,0.000470231744039984,1.00004277090594,4.26799067001493e-05,0.419127899607048,0.0342882494612752,1.03838820010085,0.0154947501102196,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00229308453239436,39,23730,16,200,19.5,11865,8,100,0.990994276346864,0.000253535606123789,0.999915863847816,-8.33854609799678e-05,0.708994708994709,0.00529100529100529,0.985794013191274,-0.0102171136653895,0.163338937929102,0.00760123301106908,0.95124439004488,-0.00837186492924197,0.999326202073547,3.97253051898083e-07,1,0,0.265447813006249,0.0104142559592687,0.957711219907223,-0.0117211367654409,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.000666927242321091,13,23862,3,107,6.5,11931,1.5,53.5,0.995413799646108,1.72090069566755e-06,0.999916237371409,-8.33854609799678e-05,0.884615384615385,0.115384615384615,1.09276018099548,0.075091575091575,0.10650723025584,0.0547830923248053,0.808016877637131,-0.0253058954393771,0.999874319229158,0.000125680770842074,1.00004191817351,4.19111483654921e-05,0.182513661202186,0.0841530054644809,0.818954287903535,-0.0403481809030774,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0732548940538438,1323,21169,434,1059,661.5,10584.5,217,529.5,0.937752049373705,0.00189953018785227,1.000133582233,0.000125250281539424,0.75298640233829,5.90018699054284e-05,1.00169074511935,0.00127095921659648,0.555438819803903,0.000789553898519424,0.999688866763859,-0.0001728692628572,0.979907897639069,0.000628953204949045,1.00014122057768,0.000138363619592297,0.639299276281813,0.00050171874306254,1.00056886686873,0.000363469411776451,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0317289344858737,552,22578,209,646,276,11289,104.5,323,0.964351635957037,0.00289017449557583,1.00060544697093,0.000583510492237704,0.726681925371064,0.0205090858648911,1.0046722082468,0.00337941993084745,0.461088401541208,0.00639841743945951,1.03415991427121,0.0152304687609144,0.990824165955195,0.001300440275117,0.999821792892387,-0.000176603380745655,0.564163312248419,0.0109718228867165,1.02269123543417,0.0125175244472647,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00788006686356274,136,23455,53,341,68,11727.5,26.5,170.5,0.983572594850414,0.00125694586809866,0.999999968188314,-3.12891036413632e-08,0.721717171717172,0.044949494949495,0.986536977149625,-0.00984909334306927,0.285627530364372,0.0143724696356275,1.02391544407635,0.00667136067593738,0.997744928070514,0.000470419936624444,0.999872253063681,-0.000127475142347233,0.40926661849711,0.0219833815028902,1.01395690370651,0.00563346900028172,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00237643870427066,38,23727,19,201,19,11863.5,9.5,100.5,0.990827505424905,0.00025359818433085,0.999747591543448,-0.000250156382939681,0.666666666666667,0,0.926940639269406,-0.0525451559934319,0.159240577273364,0.0116995936668068,0.927376580987352,-0.0124702255849797,0.999199889790653,4.1640632404194e-05,0.999873602550767,-0.000126312282894059,0.256859790896224,0.0152490526411907,0.926726428439425,-0.0203091588754652,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.00062525015638294,13,23863,2,107,6.5,11931.5,1,53.5,0.995455476732046,4.33979866338308e-05,0.999958102970389,-4.17083750418046e-05,0.916666666666667,0.0833333333333333,1.13235294117647,0.107142857142857,0.10650723025584,0.0547830923248053,0.808016877637131,-0.0253058954393771,0.999916212819439,8.3787180561401e-05,1.000083818786,8.38047386461094e-05,0.184315463003988,0.0859548072662827,0.827039125508667,-0.0385463791012756,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0740883106161926,1343,21169,434,1039,671.5,10584.5,217,519.5,0.93858596656171,0.00173244637485698,1.00102297360792,0.000959167469545052,0.755707429920869,0.00513795383886423,1.00531050257874,0.00399198679917578,0.563990556399126,0.00607864775312295,1.01508043746603,0.00837886733236626,0.979910606113565,0.000111694574039312,1.00014398497727,0.000141072094088424,0.645874486667823,0.00210978078547058,1.01085974478685,0.00693867979778684,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0319787466886742,553,22573,214,645,276.5,11286.5,107,322.5,0.964184614722249,0.00355732076162185,1.00043214674406,0.000416489257449526,0.721839471713527,0.0241064742324188,0.997977286521635,-0.00146303372668932,0.462721534726083,0.0223399766974666,1.03782281463656,0.0168636019457895,0.99060513924543,0.00116944948400688,0.99960077721153,-0.000395630090510579,0.563910219282676,0.0239492056374518,1.0222324392803,0.012264431481522,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00771335851981013,130,23453,55,347,65,11726.5,27.5,173.5,0.983239115584702,0.00109030010255318,0.99966091923875,-0.000333510554815897,0.705426356589147,0.0387596899224806,0.964268570436417,-0.0261399084710938,0.272733673649005,0.00552719591621192,0.977693642530368,-0.00622249603942965,0.99765985054599,0.000470514032916647,0.999786994142551,-0.000212552666870924,0.393283090656325,0.011780200482915,0.974357758143985,-0.0103500588405027,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00229314711060147,38,23729,17,201,19,11864.5,8.5,100.5,0.990910859596781,0.000336952356207176,0.999831696124843,-0.000166802211063355,0.692970822281167,0.0377984084880637,0.963514225500527,-0.0262410003789315,0.159065433655598,0.0033277287375648,0.926356589147287,-0.0126453692027462,0.999284015218197,0.000126759192577486,0.999957784700068,-4.21868553504012e-05,0.258694947436669,0.00703931829759646,0.933347503931311,-0.0184740023350202,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.000666958531424648,13,23862,3,107,6.5,11931,1.5,53.5,0.995413768357004,8.51063616755243e-05,0.999916205940779,-8.34167500834981e-05,0.791666666666667,0.0416666666666667,0.977941176470588,-0.0178571428571428,0.10650723025584,0.0547830923248053,0.808016877637131,-0.0253058954393771,0.999874301671073,4.18760321959089e-05,1.00004190061248,4.18935902807283e-05,0.183522231909329,0.0867480383609416,0.823479830264737,-0.0393396101959345,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0740465083738402,1333,21160,443,1049,666.5,10580,221.5,524.5,0.937793851616057,0.00160766542987095,1.00017816526154,0.000167052523891709,0.750507612603758,0.007034286837583,0.998393234396091,-0.00120783051793527,0.559813470537433,0.0067955260023595,1.0075624425356,0.00420178147067296,0.979494838136164,0.000341623488069098,0.999719632144321,-0.000274695883312415,0.641211838415064,0.00189076345042455,1.00356222255907,0.0022760315450272,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.95,79.75,0.5,23985,11992.5,0.0499488298000426,0.0312701736495185,540,22577,210,658,270,11288.5,105,329,0.96380964610522,0.00284868514425907,1.00004308156633,4.15206404204005e-05,0.720912818684257,0.0171153503298271,0.99669614478315,-0.00238968675595896,0.451214162575684,0.00924277942783061,1.01201331052246,0.00535622979539041,0.990780945311021,0.00108114779363405,0.999778179763608,-0.000219824024918935,0.555034158549784,0.0120654085497836,1.0061422942467,0.00338837074862963,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.98,88.5,0.5,23985,11992.5,0.0198876984010767,0.00775491044933406,133,23455,53,344,66.5,11727.5,26.5,172,0.983447501014393,0.00129868553224394,0.99987278506762,-0.000125125125125081,0.715962984384037,0.0422787738577212,0.978671404872778,-0.0156032806762041,0.279554655870445,0.0204453441295546,1.00214544880896,0.000598486182010249,0.997745022166806,0.000385342412100698,0.9998723473606,-0.00012738104605492,0.402087773952014,0.0278187681040607,0.99617133640599,-0.00154537554481415,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.99,94.75,0.5,23985,11992.5,0.00996464080985211,0.00245985545435408,40,23727,19,199,20,11863.5,9.5,99.5,0.990910859596781,0.000336952356207176,0.999831696124843,-0.000166802211063355,0.677586206896552,0.0224137931034483,0.942123287671233,-0.0416256157635468,0.167612442202606,0.0118747372845733,0.976132190942472,-0.00409836065573771,0.999199840134022,4.25841084024103e-05,0.999873552860654,-0.000126361939525532,0.268684957426679,0.0170293282876064,0.969390538326899,-0.00848399234501024,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.995,100.52,0.5,23985,11992.5,0.00500306508058446,0.000583573070444788,12,23863,2,108,6,11931.5,1,54,0.995413799646108,1.72090069566755e-06,0.999916237371409,-8.33854609799678e-05,0.909090909090909,0.0909090909090909,1.12299465240642,0.0995670995670996,0.0984427141268076,0.0467185761957731,0.746835443037975,-0.0333704115684093,0.999916212819439,8.3787180561401e-05,1.000083818786,8.38047386461094e-05,0.172467999101729,0.0741073433640243,0.773878549474918,-0.050393843003534,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
0.9,73.25,0.5,23985,11992.5,0.0993131791456373,0.0756729159767419,1340,21128,475,1042,670,10564,237.5,521,0.936751423841947,0.00189990565709491,0.999066392672366,-0.000875375250218857,0.738254030729759,0.00176754424327241,0.982092409414882,-0.0134614123919341,0.562643587326496,0.00310035731018249,1.01265613808728,0.00703189825973571,0.978010834103691,0.000404441239911513,0.998204986116919,-0.00175869991578526,0.63858603523232,0.00133568688118252,0.999452571551077,-0.000349771637716101,"higher_better","higher_better","higher_better","higher_better","higher_better","tp_tn_higher_better; fp_fn_lower_better",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
