"uncertainty_family","summary_draws_used","n_obs_total","pit_mean","pit_mean_se","pit_mean_target","pit_mean_gap","pit_variance","pit_variance_se","pit_variance_target","pit_variance_gap","pit_ks_stat","pit_ks_se","pit_uniformity_mae","pit_uniformity_mae_se","pit_uniformity_rmse","pit_uniformity_rmse_se","coverage_direction","pit_direction","coverage_80_target","coverage_80_mean","coverage_80_se","coverage_80_gap","coverage_90_target","coverage_90_mean","coverage_90_se","coverage_90_gap","coverage_95_target","coverage_95_mean","coverage_95_se","coverage_95_gap","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","is_ar2","is_mrts","model_lane"
"coverage_pit",400,23985,0.49896111947156,0.0183388305159373,0.5,-0.00103888052844042,0.0707424834335438,0.000568342479895054,0.0833333333333333,-0.0125908498997896,0.0658182016099621,0.000881598340025422,0.0174815976266339,0.000431213909583509,0.0192744074087907,0.000423262782546823,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.841650164793451,0.00231082545411126,0.0416501647934506,0.9,0.91348656733753,0.002742489926786,0.0134865673375301,0.95,0.947716846629075,0.00127040018262819,-0.00228315337092533,31,"skew-t",4,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.589518900933942,0.0182401221551634,0.5,0.0895189009339421,0.0687150666106073,0.0024549850137625,0.0833333333333333,-0.014618266722726,0.152302924329681,0.0302066614000848,0.0296553718009082,0.00621192835746474,0.0332068780247982,0.00644416885148538,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.832396068236278,0.0021885163483063,0.0323960682362783,0.9,0.924535313007431,0.00227972408517546,0.0245353130074309,0.95,0.962350416182624,0.00280753997308131,0.0123504161826242,32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.501149224446377,0.0209279615167806,0.5,0.00114922444637688,0.077103056111359,0.000847073017167022,0.0833333333333333,-0.00623027722197433,0.0489433916912661,0.000249968335427148,0.010381581881957,0.000249048748673646,0.0121128944035339,0.000556503551903391,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.81813774890169,0.00376748967021534,0.0181377489016898,0.9,0.901315106053791,0.00475763335228196,0.0013151060537907,0.95,0.941130302595669,0.00114530634660664,-0.00886969740433097,33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.501228549755056,0.020637124996965,0.5,0.00122854975505637,0.077227684423497,0.000781839399849327,0.0833333333333333,-0.00610564890983629,0.0468313368382136,0.00162378495024157,0.00924030557188846,0.00096990463832174,0.0115434053935144,0.000552529611366634,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.821389156097833,0.00210100072565689,0.0213891560978332,0.9,0.90160668920984,0.00404896644581565,0.00160668920983997,0.95,0.940838875885137,0.00227090055797236,-0.00916112411486258,34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.500965827668128,0.0210692644382317,0.5,0.00096582766812825,0.0776225600278621,0.000621146268088534,0.0833333333333333,-0.00571077330547128,0.0472776189542881,0.00124340206673287,0.00946697385056974,0.000596422879493642,0.0114944295972922,0.000377904597874295,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.818054645042642,0.00451792752993052,0.018054645042642,0.9,0.901481219904576,0.00300660124991203,0.00148121990457573,0.95,0.94108950160463,0.00352177633998091,-0.00891049839536961,35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.501077430268478,0.0214261122838267,0.5,0.00107743026847795,0.0779133236298503,0.000705054879606266,0.0833333333333333,-0.00542000970348298,0.0458324531708503,0.000987700315969897,0.00876816676641632,0.000497765832849596,0.0111484938486954,0.000400843645788065,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.816970102135143,0.00309996793492667,0.0169701021351434,0.9,0.89922946827798,0.00208851637333757,-0.000770531722019574,0.95,0.940255427971107,0.00293776522208627,-0.00974457202889312,36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.501728432999766,0.0203927222890558,0.5,0.00172843299976644,0.0776591467395005,0.000779731065666825,0.0833333333333333,-0.00567418659383279,0.0463091689463908,0.000879686575798094,0.00964779608315492,0.000265450496758315,0.0113237881554094,0.000282644709964521,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.816261497806884,0.00355832201293566,0.016261497806884,0.9,0.899730344247724,0.00358964240559639,-0.000269655752276443,0.95,0.940922761971774,0.00360509922275359,-0.0090772380282258,37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.51143388731317,0.0259125326251483,0.5,0.0114338873131696,0.0775911430851974,0.000952200039287421,0.0833333333333333,-0.00574219024813591,0.0518399929687126,0.0147520717141247,0.00956332801919198,0.00261971774224838,0.0118663562043477,0.00278137212185935,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.817052079586463,0.000652346520063463,0.017052079586463,0.9,0.905106782201056,0.00153654529748554,0.00510678220105565,0.95,0.946674637878689,0.000978942182993214,-0.00332536212131107,38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.511625987859577,0.0264645764481661,0.5,0.0116259878595775,0.0778566378306855,0.000704619170141994,0.0833333333333333,-0.00547669550264786,0.0524348276133097,0.0142399660851149,0.00998709762525716,0.00216260646743268,0.0122287759583352,0.00233069750576371,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.816217880796525,0.00156989948187747,0.0162178807965254,0.9,0.902271050745669,0.00320531834660365,0.00227105074566936,0.95,0.943921634813108,0.00439877862358484,-0.00607836518689231,39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.507951878172246,0.0265780042983719,0.5,0.00795187817224574,0.0776373547473786,0.00118839688332942,0.0833333333333333,-0.00569597858595471,0.0506589879451845,0.0101860149722115,0.00976645437635685,0.00128797589787839,0.0119572930704447,0.00174163223994571,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.817884150717359,0.00540500490487988,0.017884150717359,0.9,0.908274678779805,0.003536607375067,0.00827467877980503,0.95,0.950092878574999,0.00247859762738484,9.28785749991778e-05,40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.509510653830249,0.0257742090521379,0.5,0.0095106538302494,0.0767958762758185,0.00123904939760078,0.0833333333333333,-0.00653745705751486,0.0534807225329856,0.013041116260046,0.0100844805796044,0.00263703313215692,0.0125064681993386,0.00273176190655283,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.822971352197409,0.00356861612800596,0.0229713521974086,0.9,0.907733345999162,0.00174402334317314,0.00773334599916242,0.95,0.949300294292792,0.00360459859709672,-0.000699705707207565,41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.509041480058453,0.0266778664448394,0.5,0.00904148005845307,0.0779831556508786,0.000858658565210335,0.0833333333333333,-0.00535017768245472,0.0507186218476541,0.0132061093351416,0.00955931174985938,0.00221196440251205,0.0117822832978405,0.00258721441217627,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.816301735594059,0.000319086278076031,0.0163017355940587,0.9,0.906817201047009,0.00117412361098285,0.00681720104700856,0.95,0.947842128199718,0.000728347752603831,-0.00215787180028237,42,"skew-t",11,50,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.469208307222576,0.00375014072274324,0.5,-0.0307916927774236,0.0945943446806229,0.000244463175429456,0.0833333333333333,0.0112610113472896,0.0679343603418372,0.00645919988505635,0.0129917827304674,0.000878754473403133,0.021432295183658,0.00154282822942744,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.739836329202421,0.00284934221543376,-0.0601636707975793,0.9,0.845359425441946,0.00602008610260674,-0.0546405745580539,0.95,0.904105499598123,0.00328801544730523,-0.0458945004018771,43,"t",6,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.495871628692959,0.0084984221530858,0.5,-0.00412837130704102,0.0925604100839347,0.000845848911502855,0.0833333333333333,0.00922707675060137,0.0398886996523906,0.00227346250977159,0.0105016844801791,0.00189974921157717,0.0146995461463457,0.000808275199585955,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.750970900883379,0.00411752087170941,-0.0490290991166211,0.9,0.861081073571696,0.00328329079266815,-0.0389189264283037,0.95,0.920367948593755,0.00280522457941812,-0.0296320514062449,44,"t",7,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.471304620918743,0.00181474845062618,0.5,-0.0286953790812568,0.0955702928130609,0.000451759300264566,0.0833333333333333,0.0122369594797276,0.0686728786175523,0.00122292866760235,0.0132731994309889,0.000256849747972528,0.0219705376613193,0.000362536473270184,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.735876129943397,0.00122481195874541,-0.0641238700566034,0.9,0.842275633973558,0.00210212713338492,-0.0577243660264416,0.95,0.904397708536243,0.00232897313417441,-0.0456022914637568,45,"t",8,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.479888760275029,0.0032683551737534,0.5,-0.0201112397249713,0.0937575399217639,0.00133880046876884,0.0833333333333333,0.0104242065884306,0.0558043830902671,0.00826350888272619,0.0111771411321299,0.00180777176276051,0.0174801482705252,0.00235667537679059,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.745593054920387,0.00549136283069762,-0.0544069450796133,0.9,0.855661331499041,0.00411511161073552,-0.0443386685009591,0.95,0.916114633012608,0.00105253415455969,-0.0338853669873924,46,"t",9,75,"yes","no","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.587854350975131,0.00232131794209811,0.5,0.0878543509751312,0.067879482715009,0.0017967769571948,0.0833333333333333,-0.0154538506183243,0.144809999734668,0.00551737377537576,0.0282230129604473,0.00122601596345032,0.0329592944024299,0.000338293570744347,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.842863806542226,0.00982221281045992,0.0428638065422261,0.9,0.931499704255393,0.0022673961783739,0.0314997042553932,0.95,0.970230795937223,0.00159549396858721,0.0202307959372225,47,"skew-t",6,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.605213811429584,0.00130365126942394,0.5,0.105213811429584,0.067359530296489,0.00423841481784613,0.0833333333333333,-0.0159738030368443,0.172168327992909,0.00557256556381339,0.0332579328515813,0.000942283869265616,0.0381755378626731,5.45248025708364e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.828941813781774,0.0188226173159907,0.0289418137817737,0.9,0.927582496224657,0.00735243871027819,0.0275824962246568,0.95,0.967938775234349,0.00128044398487009,0.0179387752343492,48,"skew-t",7,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.574439656507595,0.0199820739250128,0.5,0.0744396565075953,0.0703515578501667,0.000536192769733497,0.0833333333333333,-0.0129817754831667,0.126964339620941,0.0342015768581785,0.0246753317458494,0.00690756397808161,0.029066999006675,0.00615380403099599,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.840529420393136,0.0109053477082985,0.0405294203931363,0.9,0.930833653107972,0.00501886607788082,0.0308336531079717,0.95,0.969564463187869,0.000405506782100939,0.0195644631878691,49,"skew-t",8,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.607233893214295,0.0258254160950148,0.5,0.107233893214295,0.0653781041204145,0.00614002433972865,0.0833333333333333,-0.0179552292129189,0.174195696071165,0.0340300296545608,0.0340530014886104,0.00680452270224713,0.039163068823526,0.00773699726863821,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.831895254844742,0.000854161238007189,0.0318952548447422,0.9,0.926287064759183,0.000527972333423721,0.0262870647591827,0.95,0.965936460341312,0.00155541262693049,0.0159364603413116,50,"skew-t",9,85,"yes","no","",FALSE,FALSE,NA,FALSE,FALSE,"other_numeric"
"coverage_pit",400,23985,0.498991312596042,0.0181519315483275,0.5,-0.0010086874039581,0.0708793243037202,0.000657134775132504,0.0833333333333333,-0.0124540090296131,0.0669145401966107,0.00136148714355766,0.017898399775119,0.000764599307985159,0.0194456015871747,0.000830137525089956,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.840441028675587,0.00243635733758263,0.0404410286755873,0.9,0.91311141098588,0.00253416707530235,0.0131114109858795,0.95,0.9469245439488,0.00164593200352142,-0.00307545605119985,51,"skew-t",1,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.534996572278705,0.0233015439170103,0.5,0.0349965722787053,0.0712138129826343,0.00131796682246208,0.0833333333333333,-0.012119520350699,0.0807731621969556,0.0309116340020941,0.0182919265852499,0.00312676142008475,0.0209938231393152,0.00408692084197866,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.840692342755359,0.00064899858598283,0.0406923427553585,0.9,0.919865852348973,0.00194793443105523,0.0198658523489731,0.95,0.954554266694802,0.00176814724201568,0.00455426669480186,52,"skew-t",1,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.609743284169391,0.0127587996849062,0.5,0.109743284169391,0.0638771853964511,0.00104425567421834,0.0833333333333333,-0.0194561479368823,0.182767222398693,0.0200745297060001,0.0357415492511767,0.00432680116976191,0.0400912390091272,0.0040879512039226,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.838359833952482,0.00673526114261297,0.038359833952482,0.9,0.927247233480042,0.00276611319997166,0.0272472334800417,0.95,0.965603293966635,0.000554912251586437,0.0156032939666348,53,"t",1,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.500576503219273,0.0202855873033574,0.5,0.000576503219273272,0.076359245334197,0.000554267718384634,0.0833333333333333,-0.00697408799913631,0.050133603220625,0.0016081385211168,0.0112387869239582,0.000256041237536603,0.0129287072437426,0.000428802126607473,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.821430582870943,0.00139223995187987,0.0214305828709429,0.9,0.901772646615107,0.00188100703854643,0.00177264661510723,0.95,0.940296823455113,0.0021456189873294,-0.00970317654488695,54,"skew-t",5,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.506717651948022,0.0230131140768175,0.5,0.0067176519480221,0.0783648325563835,0.00045470581628182,0.0833333333333333,-0.00496850077694978,0.0472944230802446,0.00897360225942367,0.00934957087620254,0.00117139269802436,0.0113549210168453,0.00113803419752055,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.814217161647769,0.000153097583705242,0.0142171616477693,0.9,0.901188009715141,0.000620775814574259,0.00118800971514144,0.95,0.94417269858005,0.00198050638785824,-0.00582730141994947,55,"skew-t",5,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.526153109770811,0.0122042058781713,0.5,0.0261531097708111,0.0799063901588758,0.00253035402069127,0.0833333333333333,-0.00342694317445756,0.0546416499645432,0.0191638221742623,0.0104969785990041,0.00333685523482973,0.0118259069862111,0.00354274578864443,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.811635716736992,0.00918510408382878,0.011635716736992,0.9,0.907569547542041,0.00617753287170641,0.00756954754204064,0.95,0.951971038305122,0.00281708314966628,0.00197103830512191,56,"t",5,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.500810984621781,0.0206704273978905,0.5,0.000810984621781086,0.0768507314057786,0.000486079018936353,0.0833333333333333,-0.00648260192755475,0.0490958062338407,0.00115694651891202,0.0104317070258556,0.000499223905075359,0.0122385434556843,0.000320584481648265,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.819638249151878,0.00260065642036134,0.0196382491518775,0.9,0.901689824357991,0.00338191404708033,0.00168982435799137,0.95,0.940838656861413,0.0016872023311133,-0.00916134313858741,57,"skew-t",6,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.503593815511561,0.0247038839132956,0.5,0.00359381551156057,0.0786438408576517,0.000924750867946404,0.0833333333333333,-0.00468949247568166,0.0488078573071696,0.00594916528181097,0.00897194518849933,0.000877183760404571,0.0111120533397449,0.000752794515158616,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815883275123085,0.00440513031160694,0.0158832751230851,0.9,0.902062383714047,0.00374740206573165,0.00206238371404666,0.95,0.943880176750894,0.00377340331078768,-0.00611982324910554,58,"skew-t",6,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.503786965807393,0.013847234409328,0.5,0.00378696580739279,0.0854163435026663,0.00104106453987441,0.0833333333333333,0.00208301016933295,0.035371889143457,0.0047487660203339,0.00693946885119679,0.000351155106093829,0.00940138448971911,0.00154235903753743,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.786738883169241,0.00754302064004492,-0.0132611168307593,0.9,0.888469427166601,0.00675437878488644,-0.0115305728333986,0.95,0.939293913818795,0.00394189513344301,-0.0107060861812049,59,"t",6,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.50066511943614,0.0202344804638347,0.5,0.000665119436140338,0.0772594138706262,0.000325837239583807,0.0833333333333333,-0.00607391946270711,0.0475925800769511,5.92384082006292e-05,0.00982287113319871,0.000173792196797942,0.0117684134073151,9.44808532209063e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.816761028345174,0.00147387322306047,0.0167610283451743,0.9,0.900355594404107,0.00321464249946368,0.000355594404106485,0.95,0.94063052174455,0.00256267144864292,-0.00936947825544965,60,"skew-t",7,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.50549713754765,0.0237395466233926,0.5,0.00549713754765013,0.0786005522723031,0.000752655791368066,0.0833333333333333,-0.00473278106103027,0.0470692447886746,0.00851819373762358,0.00853987771217078,0.00122589706485681,0.0110396346969186,0.00131681934279668,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815259495554569,0.000111013739420851,0.0152594955545693,0.9,0.900061476830669,0.00283091293343857,6.14768306691493e-05,0.95,0.943922604775318,0.00181382933320917,-0.00607739522468198,61,"skew-t",7,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.480373692099827,0.064943887295022,0.5,-0.0196263079001733,0.0892276764047631,0.00941461246490766,0.0833333333333333,0.00589434307142976,0.109312865941711,0.0307321791033344,0.0212565729019843,0.00654456156581688,0.0305948160312762,0.0141082942755858,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.747027128403723,0.0615916929682871,-0.0529728715962775,0.9,0.851343998412015,0.0571331208678046,-0.0486560015879846,0.95,0.909176712346255,0.0440615972311396,-0.0408232876537453,62,"t",7,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.501304330555862,0.020070179738378,0.5,0.00130433055586221,0.0779077404770566,0.000295578072897429,0.0833333333333333,-0.00542559285627678,0.0450935828927202,0.000601590900728213,0.00933088752668647,0.000148591952792996,0.0111694694735893,7.44029622971104e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815802236344872,0.00184874797277895,0.015802236344872,0.9,0.898979280605937,0.00200503704504706,-0.00102071939406279,0.95,0.940546948548949,0.00206232739366019,-0.00945305145105091,63,"skew-t",8,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.502344045017135,0.0242311404458972,0.5,0.00234404501713514,0.0796644929855685,0.000658961834958956,0.0833333333333333,-0.00366884034776481,0.0455131763421336,0.00349615932511657,0.00858444966597004,0.000219417967605026,0.0103711786049414,7.61321705973319e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.809004115393213,0.004032477088241,0.00900411539321255,0.9,0.899102152915606,0.00387359102037771,-0.000897847084393777,0.95,0.941379363859984,0.00177309092037775,-0.00862063614001585,64,"skew-t",8,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.529438058338408,0.023685639252656,0.5,0.0294380583384084,0.0802758033525013,0.00260574337977919,0.0833333333333333,-0.003057529980832,0.0555804519823649,0.0344843558862689,0.0114107268058256,0.00596861803038347,0.0124473888939648,0.00644986958688684,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.805625862171248,0.00707731362269998,0.00562586217124839,0.9,0.904979842307924,0.00649802715944253,0.00497984230792425,0.95,0.95067632648903,0.00314546229149881,0.00067632648902971,65,"t",8,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.50096731710768,0.0201554635874935,0.5,0.000967317107680277,0.078015223866278,0.000407449411817737,0.0833333333333333,-0.00531810946705537,0.0466916431935812,0.000173555338284032,0.00956420411409158,0.000284924834812315,0.0110839075285398,2.56777150130765e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.814259996430539,0.00289048738661141,0.014259996430539,0.9,0.898020050558185,0.00121251534104749,-0.0019799494418149,0.95,0.940087999977973,0.00118660796330211,-0.00991200002202741,66,"skew-t",9,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.498474244671653,0.025026838932581,0.5,-0.00152575532834659,0.0799585900390544,0.000754647934526821,0.0833333333333333,-0.00337474329427891,0.0447549521889982,0.000836472569093222,0.00858891649839387,0.000573579330768624,0.0106636113646632,0.000893375213075014,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.810671323987153,0.00536601868184766,0.010671323987153,0.9,0.896099494092742,0.00595935395260227,-0.00390050590725766,0.95,0.939335528326526,0.00415034314134088,-0.0106644716734738,67,"skew-t",9,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.506758096947285,0.00116169784750991,0.5,0.00675809694728491,0.084614879959257,0.00214281491940594,0.0833333333333333,0.00128154662592371,0.0236164477806139,0.00216666466416407,0.00574069943912405,0.00103599473441935,0.00670318670994622,0.00143288501655576,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.793541885221055,0.0113463363338332,-0.00645811477894509,0.9,0.89635500091239,0.00829965374226438,-0.00364499908760973,0.95,0.944967566966817,0.00523263323338346,-0.00503243303318324,68,"t",9,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.501278901901401,0.0203375438767099,0.5,0.00127890190140123,0.0779531613940223,0.000883765233624253,0.0833333333333333,-0.00538017193931103,0.0461383298151865,0.00087117969432296,0.00944775858629322,0.000498854693653383,0.0111421760780244,0.000366119208030489,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.814928018791485,0.00539230152883569,0.0149280187914846,0.9,0.899354687270416,0.00246379788140227,-0.000645312729583791,0.95,0.940881022307629,0.00348000538673204,-0.00911897769237102,69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.495168004416645,0.020879340752981,0.5,-0.00483199558335534,0.0809722341389988,5.15646362548791e-05,0.0833333333333333,-0.00236109919433448,0.0379983171468543,0.00523741858888144,0.00742192054520137,0.00164047518386103,0.00902006906440966,0.00186955874594945,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.801584843157736,0.00138479314523327,0.00158484315773633,0.9,0.894309413189133,0.0012528157064291,-0.00569058681086687,0.95,0.940587467938055,0.00106461174853273,-0.00941253206194448,70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
"coverage_pit",400,23985,0.545731388818801,0.0250154645612103,0.5,0.0457313888188013,0.0787468376146515,0.00283322093461519,0.0833333333333333,-0.00458649571868187,0.0771840416936066,0.0373066643162292,0.0145271052497859,0.00748673154274555,0.0165062007324277,0.0081755607174054,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.812005741675659,0.00469843436835188,0.0120057416756592,0.9,0.90677358403665,0.00395409788383033,0.00677358403664974,0.95,0.953636745022091,0.00251896057097356,0.00363674502209144,71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,FALSE,FALSE,"morris_baseline"
