"uncertainty_family","summary_draws_used","n_obs_total","pit_mean","pit_mean_se","pit_mean_target","pit_mean_gap","pit_variance","pit_variance_se","pit_variance_target","pit_variance_gap","pit_ks_stat","pit_ks_se","pit_uniformity_mae","pit_uniformity_mae_se","pit_uniformity_rmse","pit_uniformity_rmse_se","coverage_direction","pit_direction","coverage_80_target","coverage_80_mean","coverage_80_se","coverage_80_gap","coverage_90_target","coverage_90_mean","coverage_90_se","coverage_90_gap","coverage_95_target","coverage_95_mean","coverage_95_se","coverage_95_gap","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
"coverage_pit",5000,23985,0.501153580017877,0.0204203634679941,0.5,0.00115358001787735,0.0775846962278116,0.000858439588688385,0.0833333333333333,-0.00574863710552175,0.045554942839814,0.000656001437796816,0.00960453201388435,0.000522261446242432,0.0113265160743249,0.000353544813014351,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.819639031379466,0.00468529294485787,0.0196390313794664,0.9,0.902732439866723,0.00417446704018348,0.00273243986672334,0.95,0.943841284395173,0.00368957980235801,-0.00615871560482706,69,"skew-t",10,0,"yes","yes","",TRUE,FALSE,NA,69,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.495078923365726,0.0209358970060333,0.5,-0.00492107663427366,0.0806499917211737,3.27247814053133e-05,0.0833333333333333,-0.00268334161215962,0.0370807459372351,0.00594347828698918,0.00717744250877534,0.00121761921961972,0.00894030422880212,0.00153471409856011,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.805795136221493,0.000406414166104096,0.00579513622149275,0.9,0.898519862698407,0.000121464300008922,-0.00148013730159269,0.95,0.943172073048292,0.00198088185710088,-0.00682792695170786,70,"skew-t",10,50,"yes","yes","",TRUE,FALSE,NA,70,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.545640854820812,0.0252107914240823,0.5,0.0456408548208123,0.078390580900347,0.00290738754256216,0.0833333333333333,-0.00494275243298635,0.0757454041187975,0.0370091345158612,0.0148456258208696,0.0075182984935423,0.0169593360762891,0.008355287497806,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.815716222599193,0.00515566203863277,0.0157162225991934,0.9,0.911234283796174,0.00507812764001808,0.0112342837961742,0.95,0.957805861625567,0.002934323420695,0.00780586162556662,71,"t",10,75,"yes","yes","",TRUE,FALSE,NA,71,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.501611368044714,0.0200819386152845,0.5,0.00161136804471385,0.0787122299689751,0.000656442654609797,0.0833333333333333,-0.00462110336435818,0.0416866982511394,0.000349160713601804,0.00838278138103094,0.000112380447464208,0.0100751632128489,4.98162701376746e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.814426204148635,0.0013896116671811,0.0144262041486347,0.9,0.900939167474551,0.00288131967926913,0.00093916747455125,0.95,0.94188158526118,0.00331360993401508,-0.0081184147388198,72,"skew-t",15,0,"yes","yes","",TRUE,FALSE,NA,72,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.485177602877947,0.0255549969386741,0.5,-0.0148223971220533,0.0835474627636763,0.00121188524948721,0.0833333333333333,0.000214129430342921,0.0380456038434033,0.0172897982253321,0.00721245501565582,0.00341483894497148,0.01055368739452,0.00519873487170555,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.789406560849422,0.00929311406930816,-0.0105934391505784,0.9,0.88671776928216,0.00825597415369861,-0.0132822307178396,0.95,0.936040691854645,0.00711176292571641,-0.0139593081453546,73,"skew-t",15,50,"yes","yes","",TRUE,FALSE,NA,73,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.550335587118752,0.0196507825842847,0.5,0.0503355871187516,0.076929091025042,0.00565200878821798,0.0833333333333333,-0.00640424230829133,0.0845795681402833,0.031215760521712,0.0163057869071873,0.00603321876515174,0.0187565510304967,0.00762197794836636,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.820103299098048,0.019736540741792,0.0201032990980476,0.9,0.915118200220726,0.0122258104566182,0.0151182002207259,0.95,0.959184866286642,0.00544643167798958,0.00918486628664184,74,"t",15,75,"yes","yes","",TRUE,FALSE,NA,74,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"coverage_pit",5000,23985,0.499002801188285,0.0183348332203171,0.5,-0.00099719881171495,0.0704436186850564,0.00062455621606141,0.0833333333333333,-0.0128897146482769,0.066397050013254,0.00101727023347431,0.0179068603487208,0.000439392881253352,0.0197048503316945,0.000646512420578218,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.844110114115115,0.0021014387731067,0.0441101141151152,0.9,0.915904776995049,0.00265819708180298,0.0159047769950494,0.95,0.94967648318486,0.00106120123624498,-0.000323516815139646,101,"skew-t",1,0,"yes","yes","yes",FALSE,TRUE,NA,101,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
"coverage_pit",5000,23985,0.534580978327665,0.0241594234394434,0.5,0.034580978327665,0.0710383828733269,0.00122219927985712,0.0833333333333333,-0.0122949504600064,0.080106733990805,0.0319539145046522,0.018792176772922,0.00329334460742313,0.0214710541831324,0.00412687628794583,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.843110708858396,0.00115021873586518,0.0431107088583957,0.9,0.921324706802326,0.00298970513399116,0.0213247068023262,0.95,0.955721350257484,0.00260156380436449,0.00572135025748433,102,"skew-t",1,50,"yes","yes","yes",FALSE,TRUE,NA,102,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
"coverage_pit",5000,23985,0.593680692946009,0.00608663221861522,0.5,0.0936806929460092,0.0669791744828871,0.00178537494375204,0.0833333333333333,-0.0163541588504462,0.155234174910094,0.0112349757108947,0.0304430975111145,0.00247846621314988,0.0347469027741327,0.00277858717557494,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.839230860017307,0.00531360943338938,0.0392308600173066,0.9,0.927327990656323,0.004238234233233,0.0273279906563227,0.95,0.965060521887229,0.0025980594247661,0.0150605218872286,103,"t",1,75,"yes","yes","yes",FALSE,TRUE,NA,103,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
"coverage_pit",5000,23985,0.500737654502464,0.0201507509322276,0.5,0.000737654502464435,0.0765212064766391,0.00058505464683508,0.0833333333333333,-0.00681212685669426,0.0490810327206426,0.000507756068146167,0.0107883489891492,0.000161055028521903,0.0124978619234884,6.96171530117041e-05,"closer_to_target_better","pit_mean_to_0.5; pit_variance_to_1_over_12; ks_mae_rmse_lower_better",0.8,0.820847134956912,0.00205910461599385,0.0208471349569124,0.9,0.903274523585851,0.00438313407180629,0.00327452358585145,0.95,0.944466346816934,0.00281426713034616,-0.00553365318306553,104,"skew-t",5,0,"yes","yes","yes",FALSE,TRUE,NA,104,"ozone_us_all_results",TRUE,FALSE,FALSE,"ar2"
