"metric_family","crps_mean","crps_se","crps_rel_to_gaussian","crps_direction","mspe_mean","mspe_se","mspe_rel_to_gaussian","mspe_direction","mape_mean","mape_se","mape_rel_to_gaussian","mape_direction","crps_draws_used","n_obs_total","loo_elpd","loo_elpd_se","delta_loo_elpd_to_gaussian","loo_direction","waic","waic_se","delta_waic_to_gaussian","waic_direction","predictive_density_status","predictive_density_note","setting","method","knots","thresh","CMAQ","TS","ar2","is_baseline","is_proposed","mrts","setting_orig","source","is_ar2","is_mrts","is_prop","model_lane"
"scalar",6.95786180379991,0.258227488268462,1.67724520734123,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",32,"skew-t",4,75,"yes","no","",FALSE,FALSE,NA,32,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",4.05506914334335,0.0138854563345738,0.977505083874405,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",33,"skew-t",6,0,"yes","no","",TRUE,FALSE,NA,33,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.05851105347659,0.0159279109308801,0.978334782341817,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",34,"skew-t",7,0,"yes","no","",TRUE,FALSE,NA,34,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.0529210309693,0.0150577716024345,0.976987265141322,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",35,"skew-t",8,0,"yes","no","",TRUE,FALSE,NA,35,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.05528720816627,0.0130982228835057,0.977557650049106,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",36,"skew-t",9,0,"yes","no","",TRUE,FALSE,NA,36,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.06055209158039,0.00908439215148782,0.978826790012295,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",37,"skew-t",11,0,"yes","no","",FALSE,FALSE,NA,37,"ozone_us_all_results",FALSE,FALSE,FALSE,"other_numeric"
"scalar",4.73046551229945,0.0822715378701852,1.14031448636478,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",38,"skew-t",6,50,"yes","no","",TRUE,FALSE,NA,38,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.78418758159405,0.0884294808002388,1.15326459744684,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",39,"skew-t",7,50,"yes","no","",TRUE,FALSE,NA,39,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.7063278875447,0.0588088875319275,1.13449592937442,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",40,"skew-t",8,50,"yes","no","",TRUE,FALSE,NA,40,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
"scalar",4.66026920680869,0.0420602659891758,1.12339313605956,"lower_better",NA,NA,NA,"lower_better",NA,NA,NA,"lower_better",5000,23985,NA,NA,NA,"higher_better",NA,NA,NA,"lower_better","unavailable","Pointwise log-likelihood is not stored in fit[[d]]; LOO-ELPD and WAIC are exported as NA placeholders.",41,"skew-t",9,50,"yes","no","",TRUE,FALSE,NA,41,"ozone_us_all_results",FALSE,FALSE,FALSE,"morris_baseline"
