"metric_family","metric","ranking_group","quantile","target_type","target_level","threshold_value","band_type","target_value","prediction_cutoff","ranking_basis","rank","setting","rank_value","score_value","score_se","rel_score_to_gaussian","rel_to_gaussian","gap_to_target","score_direction","method","knots","thresh","CMAQ","TS","ar2","mrts","setting_orig","source","is_baseline","is_proposed","is_ar2","is_mrts","is_prop","model_lane"
"split_score","brier_split","brier_split__all__q0.99",0.99,"threshold_quantile",0.99,94.75,"all",NA,NA,"rel_to_gaussian",1,68,0.946636327446131,0.00687592204870412,0.000689344240918838,0.946636327446131,0.946636327446131,NA,"lower_better","t",9,75,"yes","yes","",NA,68,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"split_score","brier_split","brier_split__all__q0.99",0.99,"threshold_quantile",0.99,94.75,"all",NA,NA,"rel_to_gaussian",2,8,0.950005025467124,0.00690039069027893,0.000590571815560246,0.950005025467124,0.950005025467124,NA,"lower_better","skew-t",5,50,"yes","no","",NA,8,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"split_score","brier_split","brier_split__below_threshold__q0.99",0.99,"threshold_quantile",0.99,94.75,"below_threshold",NA,NA,"rel_to_gaussian",1,302,0.679325522167925,0.000511084437730584,2.05298821750285e-05,0.679325522167925,0.679325522167925,NA,"lower_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"split_score","brier_split","brier_split__below_threshold__q0.99",0.99,"threshold_quantile",0.99,94.75,"below_threshold",NA,NA,"rel_to_gaussian",2,301,0.855605759582357,0.000643707286544585,0.000110799020551319,0.855605759582357,0.855605759582357,NA,"lower_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"split_score","brier_split","brier_split__above_threshold__q0.99",0.99,"threshold_quantile",0.99,94.75,"above_threshold",NA,NA,"rel_to_gaussian",1,18,0.800877866377115,0.523313380290038,0.0410704941361917,0.800877866377115,0.800877866377115,NA,"lower_better","skew-t",15,85,"yes","no","",NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,FALSE,FALSE,"other_numeric"
"split_score","brier_split","brier_split__above_threshold__q0.99",0.99,"threshold_quantile",0.99,94.75,"above_threshold",NA,NA,"rel_to_gaussian",2,71,0.815683578994043,0.532987798628275,0.0386146095684461,0.815683578994043,0.815683578994043,NA,"lower_better","t",10,75,"yes","yes","",NA,71,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"split_score","brier_split","brier_split__all__q0.995",0.995,"threshold_quantile",0.995,100.52,"all",NA,NA,"rel_to_gaussian",1,124,0.953374437154472,0.00384227886745836,0.000104501776518954,0.953374437154472,0.953374437154472,NA,"lower_better","t",15,75,"yes","yes","yes",NA,124,"ozone_us_all_results",FALSE,TRUE,TRUE,FALSE,FALSE,"ar2"
"split_score","brier_split","brier_split__all__q0.995",0.995,"threshold_quantile",0.995,100.52,"all",NA,NA,"rel_to_gaussian",2,68,0.955641233668561,0.00385141448511652,0.000118816168870796,0.955641233668561,0.955641233668561,NA,"lower_better","t",9,75,"yes","yes","",NA,68,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"split_score","brier_split","brier_split__below_threshold__q0.995",0.995,"threshold_quantile",0.995,100.52,"below_threshold",NA,NA,"rel_to_gaussian",1,302,0.578865333579523,0.000134051131021589,2.75236604463055e-06,0.578865333579523,0.578865333579523,NA,"lower_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"split_score","brier_split","brier_split__below_threshold__q0.995",0.995,"threshold_quantile",0.995,100.52,"below_threshold",NA,NA,"rel_to_gaussian",2,303,0.849752653701806,0.000196782045338486,5.71359940386791e-06,0.849752653701806,0.849752653701806,NA,"lower_better","skew-t",1,0,"yes",NA,NA,"60",3,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"split_score","brier_split","brier_split__above_threshold__q0.995",0.995,"threshold_quantile",0.995,100.52,"above_threshold",NA,NA,"rel_to_gaussian",1,18,0.736009749747604,0.559865269087875,0.0691665626362625,0.736009749747604,0.736009749747604,NA,"lower_better","skew-t",15,85,"yes","no","",NA,18,"ozone_us_all_results",FALSE,FALSE,FALSE,FALSE,FALSE,"other_numeric"
"split_score","brier_split","brier_split__above_threshold__q0.995",0.995,"threshold_quantile",0.995,100.52,"above_threshold",NA,NA,"rel_to_gaussian",2,14,0.764020656829048,0.581172505895439,0.0667435968631813,0.764020656829048,0.764020656829048,NA,"lower_better","skew-t",10,85,"yes","no","",NA,14,"ozone_us_all_results",FALSE,FALSE,FALSE,FALSE,FALSE,"other_numeric"
"classification","accuracy","classification__accuracy__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",1,309,0.928746795057123,0.928746795057123,0.000902283879278154,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"80",9,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",2,305,0.928746544744294,0.928746544744294,0.00156936756711701,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",1,305,0.958723195563656,0.958723195563656,0.00268382285761631,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",2,304,0.958348414681248,0.958348414681248,0.00147487447437433,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"80",4,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",1,305,0.981738145997961,0.981738145997961,0.00117424876739702,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",2,310,0.981279698052641,0.981279698052641,0.000715800822077395,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",1,303,0.990243682041632,0.990243682041632,0.000587359051975211,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"60",3,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",2,305,0.990243650752528,0.990243650752528,0.000670744512955068,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",1,304,0.995205289060003,0.995205289060003,0.000126877314924334,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"80",4,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","accuracy","classification__accuracy__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",2,302,0.995163643263168,0.995163643263168,1.81476800631408e-06,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",1,301,0.702186561561562,0.702186561561562,0.0235078828828829,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",2,306,0.683596637102735,0.683596637102735,0.0282936067997044,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"20",6,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",1,302,0.624510763209393,0.624510763209393,0.0183463796477495,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",2,303,0.623126667266133,0.623126667266133,0.0296923238317897,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"60",3,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",1,305,0.598183942225998,0.598183942225998,0.0186384876805437,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",2,304,0.587915601023018,0.587915601023018,0.0444373401534527,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"80",4,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",1,302,0.541666666666667,0.541666666666667,0.208333333333333,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",2,305,0.538819875776398,0.538819875776398,0.104037267080745,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",1,302,1,1,0,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","precision","classification__precision__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",2,303,0.666666666666667,0.666666666666667,0.333333333333333,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"60",3,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",1,310,0.629167913206929,0.629167913206929,0.00460043915848651,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",2,305,0.620108858244382,0.620108858244382,0.0157042905445453,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",1,310,0.516486402664424,0.516486402664424,0.0125118398663318,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",2,305,0.489751355821861,0.489751355821861,0.028702071243165,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",1,310,0.32063897201197,0.32063897201197,0.00324766766414364,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",2,309,0.268984333744059,0.268984333744059,0.0179721879950713,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"80",9,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",1,310,0.185932464620989,0.185932464620989,0.0875718088832843,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",2,309,0.130727196300967,0.130727196300967,0.0487599831862127,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"80",9,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",1,310,0.114571746384872,0.114571746384872,0.0628476084538376,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","recall","classification__recall__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",2,305,0.0731368186874305,0.0731368186874305,0.0558954393770856,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",1,301,0.982789418799257,0.982789418799257,0.00252929519442396,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",2,306,0.978628014872816,0.978628014872816,0.00381019363861285,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"20",6,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",1,301,0.993508198387294,0.993508198387294,0.00103357465610759,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",2,302,0.990786792288818,0.990786792288818,0.000849795438975231,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",1,301,0.998553587986805,0.998553587986805,8.66771614915218e-05,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",2,302,0.998468698654865,0.998468698654865,8.33837912636581e-05,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",1,302,0.999705188578861,0.999705188578861,4.2286168613459e-05,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",2,301,0.999452365386547,0.999452365386547,0.000295109360927637,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"20",1,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",1,302,1,1,0,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"40",2,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","specificity","classification__specificity__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",2,303,0.999916177703269,0.999916177703269,8.38222967309288e-05,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"60",3,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",1,310,0.635063129434211,0.635063129434211,0.00339208831435095,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.9__cutoff0.5",0.9,"threshold_quantile",0.9,73.25,NA,NA,0.5,"raw_score",2,305,0.63338341960325,0.63338341960325,0.00408405654592564,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",1,310,0.545788795094966,0.545788795094966,0.00298057591688411,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.95__cutoff0.5",0.95,"threshold_quantile",0.95,79.75,NA,NA,0.5,"raw_score",2,305,0.542121233178144,0.542121233178144,0.0181826604590833,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",1,310,0.405219799530457,0.405219799530457,0.00190488240338524,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.98__cutoff0.5",0.98,"threshold_quantile",0.98,88.5,NA,NA,0.5,"raw_score",2,309,0.361010313216196,0.361010313216196,0.00873758594346832,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"80",9,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",1,310,0.260305234631294,0.260305234631294,0.11396377121666,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.99__cutoff0.5",0.99,"threshold_quantile",0.99,94.75,NA,NA,0.5,"raw_score",2,309,0.198274090815698,0.198274090815698,0.0692418327511814,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"80",9,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",1,310,0.173626010892887,0.173626010892887,0.0914342300709688,NA,NA,NA,"higher_better","skew-t",1,50,"yes",NA,NA,"100",10,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"classification","f1","classification__f1__q0.995__cutoff0.5",0.995,"threshold_quantile",0.995,100.52,NA,NA,0.5,"raw_score",2,305,0.126984126984127,0.126984126984127,0.0952380952380952,NA,NA,NA,"higher_better","skew-t",1,0,"yes",NA,NA,"100",5,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"uncertainty","coverage","coverage__level0.8",NA,"coverage_level",0.8,NA,NA,0.8,NA,"abs_gap_to_target",1,117,8.19336465747167e-05,0.800081933646575,0.00386905410036192,NA,NA,8.19336465747167e-05,"closer_to_target_better","skew-t",9,50,"yes","yes","yes",NA,117,"ozone_us_all_results",FALSE,TRUE,TRUE,FALSE,FALSE,"ar2"
"uncertainty","coverage","coverage__level0.8",NA,"coverage_level",0.8,NA,NA,0.8,NA,"abs_gap_to_target",2,307,0.0011689171041509,0.801168917104151,0.00405297145107097,NA,NA,0.0011689171041509,"closer_to_target_better","skew-t",1,50,"yes",NA,NA,"40",7,"ozone_prop_us_all_results",FALSE,TRUE,FALSE,FALSE,TRUE,"ozone_prop"
"uncertainty","coverage","coverage__level0.9",NA,"coverage_level",0.9,NA,NA,0.9,NA,"abs_gap_to_target",1,113,0.00027277214699073,0.900272772146991,0.00471554950799763,NA,NA,0.00027277214699073,"closer_to_target_better","skew-t",8,0,"yes","yes","yes",NA,113,"ozone_us_all_results",FALSE,TRUE,TRUE,FALSE,FALSE,"ar2"
"uncertainty","coverage","coverage__level0.9",NA,"coverage_level",0.9,NA,NA,0.9,NA,"abs_gap_to_target",2,68,0.000393310289534377,0.899606689710466,0.00738363394652464,NA,NA,-0.000393310289534377,"closer_to_target_better","t",9,75,"yes","yes","",NA,68,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","coverage","coverage__level0.95",NA,"coverage_level",0.95,NA,NA,0.95,NA,"abs_gap_to_target",1,27,7.32352757859545e-05,0.949926764724214,0.000727565525014906,NA,NA,-7.32352757859545e-05,"closer_to_target_better","skew-t",2,0,"yes","no","",NA,27,"ozone_us_all_results",FALSE,FALSE,FALSE,FALSE,FALSE,"other_numeric"
"uncertainty","coverage","coverage__level0.95",NA,"coverage_level",0.95,NA,NA,0.95,NA,"abs_gap_to_target",2,31,0.000114912361724118,0.949885087638276,0.000685888439076743,NA,NA,-0.000114912361724118,"closer_to_target_better","skew-t",4,0,"yes","no","",NA,31,"ozone_us_all_results",FALSE,FALSE,FALSE,FALSE,FALSE,"other_numeric"
"uncertainty","pit_mean","pit_mean",NA,"pit_summary",NA,NA,NA,0.5,NA,"abs_gap_to_target",1,7,0.000227392195896847,0.500227392195897,0.0205109090460804,NA,NA,0.000227392195896847,"closer_to_target_better","skew-t",5,0,"yes","no","",NA,7,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_mean","pit_mean",NA,"pit_summary",NA,NA,NA,0.5,NA,"abs_gap_to_target",2,54,0.000390330809679429,0.500390330809679,0.0201683922044075,NA,NA,0.000390330809679429,"closer_to_target_better","skew-t",5,0,"yes","yes","",NA,54,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_variance","pit_variance",NA,"pit_summary",NA,NA,NA,0.0833333333333333,NA,"abs_gap_to_target",1,73,0.000214129430342921,0.0835474627636763,0.00121188524948721,NA,NA,0.000214129430342921,"closer_to_target_better","skew-t",15,50,"yes","yes","",NA,73,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_variance","pit_variance",NA,"pit_summary",NA,NA,NA,0.0833333333333333,NA,"abs_gap_to_target",2,123,0.000496976783851757,0.0838303101171851,0.00129309275778132,NA,NA,0.000496976783851757,"closer_to_target_better","skew-t",15,50,"yes","yes","yes",NA,123,"ozone_us_all_results",FALSE,TRUE,TRUE,FALSE,FALSE,"ar2"
"uncertainty","pit_ks","pit_ks",NA,"pit_summary",NA,NA,NA,NA,NA,"raw_score",1,68,0.0229044343918813,0.0229044343918813,0.00154901230312587,NA,NA,NA,"lower_better","t",9,75,"yes","yes","",NA,68,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_ks","pit_ks",NA,"pit_summary",NA,NA,NA,NA,NA,"raw_score",2,59,0.0338306509810636,0.0338306509810636,0.00420402435443695,NA,NA,NA,"lower_better","t",6,75,"yes","yes","",NA,59,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_uniformity_mae","pit_uniformity_mae",NA,"pit_summary",NA,NA,NA,NA,NA,"raw_score",1,68,0.00576575575325264,0.00576575575325264,0.000927584248414465,NA,NA,NA,"lower_better","t",9,75,"yes","yes","",NA,68,"ozone_us_all_results",TRUE,FALSE,FALSE,FALSE,FALSE,"morris_baseline"
"uncertainty","pit_uniformity_mae","pit_uniformity_mae",NA,"pit_summary",NA,NA,NA,NA,NA,"raw_score",2,117,0.0070564487968839,0.0070564487968839,0.000991599251164133,NA,NA,NA,"lower_better","skew-t",9,50,"yes","yes","yes",NA,117,"ozone_us_all_results",FALSE,TRUE,TRUE,FALSE,FALSE,"ar2"
