"score","method","mrts_k","dataset","quantile","value"
"brier",3,0,9,0.93,0.0179494370090909
"brier",3,0,9,0.94,0.0169097168136364
"brier",3,0,9,0.95,0.0149276748363636
"brier",3,0,9,0.96,0.0129817636136364
"brier",3,0,9,0.97,0.0106642261318182
"brier",3,0,9,0.98,0.00818602425
"brier",3,0,9,0.99,0.00589345183636364
"brier",3,0,9,0.995,0.00322722968181818
"brier",3,0,10,0.9,0.0182972844181818
"brier",3,0,10,0.91,0.0162485854681818
"brier",3,0,10,0.92,0.0143734168272727
"brier",3,0,10,0.93,0.0116037103045455
"brier",3,0,10,0.94,0.00862944678636364
"brier",3,0,10,0.95,0.00859743670909091
"brier",3,0,10,0.96,0.00713153474090909
"brier",3,0,10,0.97,0.00408666820454545
"brier",3,0,10,0.98,0.000742850395454545
"brier",3,0,10,0.99,0.00335665975454545
"brier",3,0,10,0.995,0.00288674460909091
"brier",4,0,1,0.9,0.0215161772272727
"brier",4,0,1,0.91,0.0177135351090909
"brier",4,0,1,0.92,0.0178872082272727
"brier",4,0,1,0.93,0.0165600864863636
"brier",4,0,1,0.94,0.0168437790454545
"brier",4,0,1,0.95,0.0140005461909091
"brier",4,0,1,0.96,0.0125432818318182
"brier",4,0,1,0.97,0.00775696041363636
"brier",4,0,1,0.98,0.0035832927
"brier",4,0,1,0.99,0.00499337239090909
"brier",4,0,1,0.995,0.00406986928181818
"brier",4,0,2,0.9,0.0245559850681818
"brier",4,0,2,0.91,0.0226159269136364
"brier",4,0,2,0.92,0.0219344236727273
"brier",4,0,2,0.93,0.0176989744272727
"brier",4,0,2,0.94,0.0166351252090909
"brier",4,0,2,0.95,0.0158211729954545
"brier",4,0,2,0.96,0.0143595333181818
"brier",4,0,2,0.97,0.0106911927818182
"brier",4,0,2,0.98,0.00706272920909091
"brier",4,0,2,0.99,0.00376365863636364
"brier",4,0,2,0.995,0.00210632134090909
"brier",4,0,3,0.9,0.0199372713272727
"brier",4,0,3,0.91,0.0185282441636364
"brier",4,0,3,0.92,0.0183768286727273
"brier",4,0,3,0.93,0.0161224538590909
"brier",4,0,3,0.94,0.0127786350954545
"brier",4,0,3,0.95,0.00886768837727273
"brier",4,0,3,0.96,0.00759480006818182
"brier",4,0,3,0.97,0.00599334808181818
"brier",4,0,3,0.98,0.00290668771818182
"brier",4,0,3,0.99,0.00215837791818182
"brier",4,0,3,0.995,0.00111504452727273
"brier",4,0,4,0.9,0.0105616255636364
"brier",4,0,4,0.91,0.00822286507272727
"brier",4,0,4,0.92,0.00718127254090909
"brier",4,0,4,0.93,0.00828117566818182
"brier",4,0,4,0.94,0.00931738768636364
"brier",4,0,4,0.95,0.00611360888181818
"brier",4,0,4,0.96,0.00678420475454546
"brier",4,0,4,0.97,0.00662235042272727
"brier",4,0,4,0.98,0.00598114687727273
"brier",4,0,4,0.99,0.00343446752272727
"brier",4,0,4,0.995,0.00300658540454545
"brier",4,0,5,0.9,0.0256028333590909
"brier",4,0,5,0.91,0.02436319155
"brier",4,0,5,0.92,0.0215005854272727
"brier",4,0,5,0.93,0.0202849375636364
"brier",4,0,5,0.94,0.0189254025181818
"brier",4,0,5,0.95,0.0148281269045455
"brier",4,0,5,0.96,0.0138425843318182
"brier",4,0,5,0.97,0.0117413107409091
"brier",4,0,5,0.98,0.00826068731363636
"brier",4,0,5,0.99,0.00581311817727273
"brier",4,0,5,0.995,0.00330302352727273
"brier",4,0,6,0.9,0.0160330173636364
"brier",4,0,6,0.91,0.0138954532227273
"brier",4,0,6,0.92,0.0137052872272727
"brier",4,0,6,0.93,0.0100699708545455
"brier",4,0,6,0.94,0.00944532897727273
"brier",4,0,6,0.95,0.00866521184545455
"brier",4,0,6,0.96,0.00875636984090909
"brier",4,0,6,0.97,0.00923753057272727
"brier",4,0,6,0.98,0.00713279956818182
"brier",4,0,6,0.99,0.00579150351363636
"brier",4,0,6,0.995,0.00379698461363636
"brier",4,0,7,0.9,0.0183344433636364
"brier",4,0,7,0.91,0.0190135477409091
"brier",4,0,7,0.92,0.0169530355363636
"brier",4,0,7,0.93,0.0142250540136364
"brier",4,0,7,0.94,0.0135058150863636
"brier",4,0,7,0.95,0.0125586443318182
"brier",4,0,7,0.96,0.0100981884227273
"brier",4,0,7,0.97,0.00735643117727273
"brier",4,0,7,0.98,0.003189408
"brier",4,0,7,0.99,0.00243930456363636
"brier",4,0,7,0.995,0.00278350545909091
"brier",4,0,8,0.9,0.01893446835
"brier",4,0,8,0.91,0.0173989290681818
"brier",4,0,8,0.92,0.0188638984
"brier",4,0,8,0.93,0.0184131206181818
"brier",4,0,8,0.94,0.0190795021181818
"brier",4,0,8,0.95,0.0159209379272727
"brier",4,0,8,0.96,0.0134206153590909
"brier",4,0,8,0.97,0.01061221055
"brier",4,0,8,0.98,0.00824503834545454
"brier",4,0,8,0.99,0.00354125367727273
"brier",4,0,8,0.995,0.00328927402272727
"brier",4,0,9,0.9,0.0268531548727273
"brier",4,0,9,0.91,0.0252600478136364
"brier",4,0,9,0.92,0.0207007336136364
"brier",4,0,9,0.93,0.0181887524409091
"brier",4,0,9,0.94,0.0171603810181818
"brier",4,0,9,0.95,0.0150364314363636
"brier",4,0,9,0.96,0.0130076489318182
"brier",4,0,9,0.97,0.0107889312045455
"brier",4,0,9,0.98,0.00821116900909091
"brier",4,0,9,0.99,0.00603711590909091
"brier",4,0,9,0.995,0.00326754603636364
"brier",4,0,10,0.9,0.0180097181181818
"brier",4,0,10,0.91,0.0160911135454545
"brier",4,0,10,0.92,0.0142410400636364
"brier",4,0,10,0.93,0.0113685020545455
"brier",4,0,10,0.94,0.00861362160454545
"brier",4,0,10,0.95,0.0087982125
"brier",4,0,10,0.96,0.00731668473181818
"brier",4,0,10,0.97,0.00420808295909091
"brier",4,0,10,0.98,0.000764153886363636
"brier",4,0,10,0.99,0.00344161223181818
"brier",4,0,10,0.995,0.00281339852727273
"brier",5,0,1,0.9,0.0210663894636364
"brier",5,0,1,0.91,0.0173389685272727
"brier",5,0,1,0.92,0.0172830466454545
"brier",5,0,1,0.93,0.0161173333409091
"brier",5,0,1,0.94,0.0168666293818182
"brier",5,0,1,0.95,0.0141548701272727
"brier",5,0,1,0.96,0.01266557865
"brier",5,0,1,0.97,0.00776088131363636
"brier",5,0,1,0.98,0.00389753275909091
"brier",5,0,1,0.99,0.00515113390454545
"brier",5,0,1,0.995,0.00422511138636364
"brier",5,0,2,0.9,0.0244493881090909
"brier",5,0,2,0.91,0.0229217486045455
"brier",5,0,2,0.92,0.0225715648454545
"brier",5,0,2,0.93,0.0188741627318182
"brier",5,0,2,0.94,0.0172209653909091
"brier",5,0,2,0.95,0.0162322274681818
"brier",5,0,2,0.96,0.0148333744136364
"brier",5,0,2,0.97,0.0107863718545455
"brier",5,0,2,0.98,0.00721972650909091
"brier",5,0,2,0.99,0.00391249842272727
"brier",5,0,2,0.995,0.00222802603636364
"brier",5,0,3,0.9,0.0232135825954545
"brier",5,0,3,0.91,0.0217070481272727
"brier",5,0,3,0.92,0.0206335816227273
"brier",5,0,3,0.93,0.0172430536954545
"brier",5,0,3,0.94,0.0142084970863636
"brier",5,0,3,0.95,0.00969885421363636
"brier",5,0,3,0.96,0.00941315538636364
"brier",5,0,3,0.97,0.00717543136818182
"brier",5,0,3,0.98,0.00339984819545455
"brier",5,0,3,0.99,0.00299451751363636
"brier",5,0,3,0.995,0.00191625298636364
"brier",5,0,4,0.9,0.0136423703636364
"brier",5,0,4,0.91,0.0108837827090909
"brier",5,0,4,0.92,0.00849054073181818
"brier",5,0,4,0.93,0.00847930322272727
"brier",5,0,4,0.94,0.00904198671818182
"brier",5,0,4,0.95,0.00710107776818182
"brier",5,0,4,0.96,0.00807163193181818
"brier",5,0,4,0.97,0.00771809832727273
"brier",5,0,4,0.98,0.00511326453636364
"brier",5,0,4,0.99,0.00414929334545455
"brier",5,0,4,0.995,0.00306572211818182
"brier",5,0,5,0.9,0.0276903885409091
"brier",5,0,5,0.91,0.0265428610318182
"brier",5,0,5,0.92,0.0229255642318182
"brier",5,0,5,0.93,0.0213668678090909
"brier",5,0,5,0.94,0.0193013814863636
"brier",5,0,5,0.95,0.0152414208181818
"brier",5,0,5,0.96,0.0140899532090909
"brier",5,0,5,0.97,0.0116757330090909
"brier",5,0,5,0.98,0.00790043036818182
"brier",5,0,5,0.99,0.00578822261818182
"brier",5,0,5,0.995,0.00332082071818182
"brier",5,0,6,0.9,0.0204899654409091
"brier",5,0,6,0.91,0.0177930362
"brier",5,0,6,0.92,0.0164737487863636
"brier",5,0,6,0.93,0.0126681217227273
"brier",5,0,6,0.94,0.0105360868545455
"brier",5,0,6,0.95,0.0107730086454545
"brier",5,0,6,0.96,0.0111777863954545
"brier",5,0,6,0.97,0.0101792047
"brier",5,0,6,0.98,0.00771927636818182
"brier",5,0,6,0.99,0.00642821341818182
"brier",5,0,6,0.995,0.00442207471363636
"brier",5,0,7,0.9,0.0190200138772727
"brier",5,0,7,0.91,0.0195206873181818
"brier",5,0,7,0.92,0.0176846730545455
"brier",5,0,7,0.93,0.0156333634818182
"brier",5,0,7,0.94,0.0145075231181818
"brier",5,0,7,0.95,0.0133137450590909
"brier",5,0,7,0.96,0.0106209773954545
"brier",5,0,7,0.97,0.00689496960454545
"brier",5,0,7,0.98,0.00310724946818182
"brier",5,0,7,0.99,0.00254526085
"brier",5,0,7,0.995,0.00271235143636364
"brier",5,0,8,0.9,0.0183069884909091
"brier",5,0,8,0.91,0.0170047982909091
"brier",5,0,8,0.92,0.0188108133136364
"brier",5,0,8,0.93,0.0182391104863636
"brier",5,0,8,0.94,0.0189082384818182
"brier",5,0,8,0.95,0.0157489300318182
"brier",5,0,8,0.96,0.0130245350272727
"brier",5,0,8,0.97,0.0105585759454545
"brier",5,0,8,0.98,0.00828004235454546
"brier",5,0,8,0.99,0.00337195003636364
"brier",5,0,8,0.995,0.00320053831818182
"brier",5,0,9,0.9,0.0276712900727273
"brier",5,0,9,0.91,0.0261684631181818
"brier",5,0,9,0.92,0.0224954263909091
"brier",5,0,9,0.93,0.0204767838681818
"brier",5,0,9,0.94,0.0182282467818182
"brier",5,0,9,0.95,0.0153081641181818
"brier",5,0,9,0.96,0.0136834007818182
"brier",5,0,9,0.97,0.0115553961409091
"brier",5,0,9,0.98,0.00910910372727273
"brier",5,0,9,0.99,0.0062907052
"brier",5,0,9,0.995,0.00346319707272727
"brier",5,0,10,0.9,0.0198047958454545
"brier",5,0,10,0.91,0.0177809140863636
"brier",5,0,10,0.92,0.0156422272772727
"brier",5,0,10,0.93,0.01253979395
"brier",5,0,10,0.94,0.00996689961363636
"brier",5,0,10,0.95,0.00922572554090909
"brier",5,0,10,0.96,0.0073551132
"brier",5,0,10,0.97,0.00404939090909091
"brier",5,0,10,0.98,0.000836643763636364
"brier",5,0,10,0.99,0.00317221589545455
"brier",5,0,10,0.995,0.00325464373636364
"brier",1,3,1,0.9,0.02242210365
"brier",1,3,1,0.91,0.01895504905
"brier",1,3,1,0.92,0.0188713596727273
"brier",1,3,1,0.93,0.0171061184409091
"brier",1,3,1,0.94,0.0171583035090909
"brier",1,3,1,0.95,0.0143763923909091
"brier",1,3,1,0.96,0.0126797106363636
"brier",1,3,1,0.97,0.00750454854545455
"brier",1,3,1,0.98,0.00394720875909091
"brier",1,3,1,0.99,0.00671720770454545
"brier",1,3,1,0.995,0.00569008184090909
"brier",1,3,2,0.9,0.0243667589909091
"brier",1,3,2,0.91,0.0227896730727273
"brier",1,3,2,0.92,0.02201799675
"brier",1,3,2,0.93,0.0181570120090909
"brier",1,3,2,0.94,0.0176830166
"brier",1,3,2,0.95,0.0170768662772727
"brier",1,3,2,0.96,0.0160049520181818
"brier",1,3,2,0.97,0.0108845284727273
"brier",1,3,2,0.98,0.00720498277727273
"brier",1,3,2,0.99,0.00381789320909091
"brier",1,3,2,0.995,0.0021817157
"brier",1,3,3,0.9,0.0207170979681818
"brier",1,3,3,0.91,0.0191918154227273
"brier",1,3,3,0.92,0.0187561395272727
"brier",1,3,3,0.93,0.0165791009318182
"brier",1,3,3,0.94,0.0132834561818182
"brier",1,3,3,0.95,0.00920033149545454
"brier",1,3,3,0.96,0.00830149452727273
"brier",1,3,3,0.97,0.00661396305909091
"brier",1,3,3,0.98,0.00263828588181818
"brier",1,3,3,0.99,0.00230900786818182
"brier",1,3,3,0.995,0.000958042745454545
"brier",1,3,4,0.9,0.0112464812409091
"brier",1,3,4,0.91,0.00838243108181818
"brier",1,3,4,0.92,0.00714374091818182
"brier",1,3,4,0.93,0.00863466956818182
"brier",1,3,4,0.94,0.0105711109181818
"brier",1,3,4,0.95,0.00625840160454545
"brier",1,3,4,0.96,0.00780978082272727
"brier",1,3,4,0.97,0.00729657977727273
"brier",1,3,4,0.98,0.00624723786818182
"brier",1,3,4,0.99,0.00341827377272727
"brier",1,3,4,0.995,0.00432243050454545
"brier",1,3,5,0.9,0.0274159584136364
"brier",1,3,5,0.91,0.0261755800045455
"brier",1,3,5,0.92,0.0228003034181818
"brier",1,3,5,0.93,0.0211386000272727
"brier",1,3,5,0.94,0.0197981183909091
"brier",1,3,5,0.95,0.0156763068
"brier",1,3,5,0.96,0.0144992282136364
"brier",1,3,5,0.97,0.0119868582136364
"brier",1,3,5,0.98,0.00821347554545455
"brier",1,3,5,0.99,0.00643882948181818
"brier",1,3,5,0.995,0.00372256863181818
"brier",1,3,6,0.9,0.0159589509681818
"brier",1,3,6,0.91,0.0139213401772727
"brier",1,3,6,0.92,0.0137491975136364
