"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.0358275733868182,0.0342196731272727,1,1
"brier",1,0,0.91,0.0330367721954545,0.0322163337545455,1,1
"brier",1,0,0.92,0.0301043690372727,0.0308846042727273,1,1
"brier",1,0,0.93,0.0272090882486364,0.0286531364840909,1,1
"brier",1,0,0.94,0.0237142754231818,0.0256003468772727,1,1
"brier",1,0,0.95,0.020804374465,0.0231279070909091,1,1
"brier",1,0,0.96,0.0175147838745455,0.0193198487727273,1,1
"brier",1,0,0.97,0.0137953027004545,0.0151372916159091,1,1
"brier",1,0,0.98,0.00975675400772727,0.0101028905522727,1,1
"brier",1,0,0.99,0.006009835565,0.00600105703636364,1,1
"brier",1,0,0.995,0.003586303795,0.003529106175,1,1
"brier",7,0,0.9,0.03514440147,0.0337780885636364,0.980931672110689,0.987095593754096
"brier",7,0,0.91,0.0324304801440909,0.0318650338181818,0.981647963433696,0.989095595450427
"brier",7,0,0.92,0.0295739786368182,0.0304292435272727,0.9823816137851,0.985256060222321
"brier",7,0,0.93,0.0267346073159091,0.0281436844522727,0.982561674673129,0.982220025647069
"brier",7,0,0.94,0.0231812337895455,0.0249048738113636,0.977522330995815,0.972833451466764
"brier",7,0,0.95,0.0203206629213636,0.0226549002113636,0.976749527151123,0.979548219487124
"brier",7,0,0.96,0.0169969496163636,0.0186522086613636,0.970434447727648,0.965442787921503
"brier",7,0,0.97,0.0133705889072727,0.0147442969931818,0.969213158826314,0.97403798296954
"brier",7,0,0.98,0.00946382468954545,0.00995015220227273,0.969976765023509,0.984881717840085
"brier",7,0,0.99,0.00584287469818182,0.00571786904772727,0.972218729612084,0.952810315429369
"brier",7,0,0.995,0.00339083665681818,0.00307391992045455,0.945496212993908,0.871019393587541
"brier",9,0,0.9,0.0351387810290909,0.0337314497681818,0.980774797380481,0.985732670289542
"brier",9,0,0.91,0.0324184135836364,0.0318458083272727,0.981282717083866,0.988498833228643
"brier",9,0,0.92,0.0295876698295455,0.0304355872136364,0.982836404673104,0.985461459854695
"brier",9,0,0.93,0.0267503808345455,0.0281737596659091,0.983141389748188,0.983269656414474
"brier",9,0,0.94,0.0231938045559091,0.0248950306022727,0.978052423783358,0.972448956321519
"brier",9,0,0.95,0.0203268744036364,0.0227015889295455,0.977048093314848,0.981566937307042
"brier",9,0,0.96,0.0169897811359091,0.0186672576613636,0.970025166031346,0.966221727766065
"brier",9,0,0.97,0.0133990369690909,0.0147401303090909,0.971275314506105,0.973762723418714
"brier",9,0,0.98,0.00950933603863636,0.00996628614545455,0.97464136444406,0.986478680916973
"brier",9,0,0.99,0.00585755481227273,0.00565577362954546,0.974661411101807,0.942462901997777
"brier",9,0,0.995,0.00339234627863636,0.00306268847954545,0.94591715385795,0.867836876442363
"quant",1,0,0.9,1.41684708562293,1.40118764406153,1,1
"quant",1,0,0.91,1.32309066847043,1.31246984703876,1,1
"quant",1,0,0.92,1.22381036073117,1.21775045505317,1,1
"quant",1,0,0.93,1.1180337046565,1.11730985735791,1,1
"quant",1,0,0.94,1.00470019381432,1.01044471348696,1,1
"quant",1,0,0.95,0.882376060947261,0.896035595770275,1,1
"quant",1,0,0.96,0.747065190689541,0.758443653113846,1,1
"quant",1,0,0.97,0.596265866344463,0.60228692244304,1,1
"quant",1,0,0.98,0.428902248546123,0.43039235910329,1,1
"quant",1,0,0.99,0.236395386391946,0.239018677639848,1,1
"quant",1,0,0.995,0.128995287050382,0.131283086821445,1,1
"quant",7,0,0.9,1.41667321096539,1.40052791336001,0.999877280576495,0.999529163203573
"quant",7,0,0.91,1.32302770396218,1.31202318119179,0.999952411040489,0.999659675345703
"quant",7,0,0.92,1.22365638750336,1.21726289986458,0.999874185386274,0.999599626354829
"quant",7,0,0.93,1.11769764102612,1.11696501073379,0.999699415474695,0.999691359901784
"quant",7,0,0.94,1.00409271687747,1.00995582965044,0.999395364964995,0.999516169633043
"quant",7,0,0.95,0.881549919277594,0.895491951275467,0.999063730640221,0.999393278015545
"quant",7,0,0.96,0.746291716152467,0.75745683629762,0.998964649207709,0.998698892380238
"quant",7,0,0.97,0.595407991729542,0.601061046796202,0.998561254864076,0.99796463180395
"quant",7,0,0.98,0.427953079301856,0.429568151719941,0.997786980022873,0.998084986022832
"quant",7,0,0.99,0.235583559876949,0.237174614347489,0.996565810664126,0.992284856938514
"quant",7,0,0.995,0.127562317772545,0.127537924478057,0.988891305173986,0.971472621233524
"quant",9,0,0.9,1.41667912555498,1.40057322370994,0.999881455049273,0.99956150030712
"quant",9,0,0.91,1.323052719176,1.31200861222116,0.999971317691724,0.999648574922589
"quant",9,0,0.92,1.22370912950939,1.21737011264804,0.999917281937602,0.999687668024634
"quant",9,0,0.93,1.11769757644281,1.1170445701065,0.999699357709612,0.999762566087053
"quant",9,0,0.94,1.00413446862478,1.01019352870392,0.999436921389067,0.999751411651041
"quant",9,0,0.95,0.881584293958721,0.895902005921383,0.9991026875914,0.999850910109461
"quant",9,0,0.96,0.746340881701579,0.757763658004994,0.999030460799154,0.999103433582625
"quant",9,0,0.97,0.595489765052103,0.601397727938679,0.998698397248332,0.99852363637458
"quant",9,0,0.98,0.428067893487457,0.429756953045705,0.998054673153395,0.998523658600937
"quant",9,0,0.99,0.235603340529892,0.237110040500956,0.996649486801992,0.992014694593165
"quant",9,0,0.995,0.12746248368551,0.127269310310607,0.988117369247196,0.969426552894076
"energy",1,0,NA,6.84322780803013,6.56185085808994,1,1
"energy",7,0,NA,6.65083539429858,6.37304322384442,0.971885721310376,0.971226466689235
"energy",9,0,NA,6.65134636498169,6.38036120339896,0.971960389390621,0.972341697698412
"variogram",1,0,NA,557.214863347948,539.62322635597,1,1
"variogram",7,0,NA,521.240894467473,504.507353726732,0.935439681805452,0.934925201670113
"variogram",9,0,NA,521.217577581453,505.078761362179,0.935397836392571,0.935984102783961
"pred_rmse",1,0,NA,1.50792411994838,1.43964126376539,1,1
"pred_rmse",7,0,NA,1.49523751893155,1.43025401499963,0.991586711261529,0.993479452831735
"pred_rmse",9,0,NA,1.49566851932581,1.4307778918597,0.991872534923714,0.993843346860935
"recovery_rmse",1,0,NA,3.56517625765859,3.15846280178695,1,1
"recovery_rmse",7,0,NA,4.7205906691214,0.984260043445284,1.32408339110326,0.311626289500204
"recovery_rmse",9,0,NA,5.16001170836953,1.45843935369004,1.44733705585663,0.461756064647938
"elapsed_sec",1,0,NA,342.274,345.815,1,1
"elapsed_sec",7,0,NA,481.748,488.115,1.40749224305673,1.41149169353556
"elapsed_sec",9,0,NA,456.172,463.77,1.33276848372941,1.34109278082212
