"score","method","mrts_k","quantile","rel_mean","rel_median"
"brier",1,0,0.9,1,1
"brier",1,0,0.91,1,1
"brier",1,0,0.92,1,1
"brier",1,0,0.93,1,1
"brier",1,0,0.94,1,1
"brier",1,0,0.95,1,1
"brier",1,0,0.96,1,1
"brier",1,0,0.97,1,1
"brier",1,0,0.98,1,1
"brier",1,0,0.99,1,1
"brier",1,0,0.995,1,1
"brier",2,0,0.9,0.993835316597978,0.998107356854712
"brier",2,0,0.91,0.994270012824204,0.996891159305253
"brier",2,0,0.92,0.99384779754466,1.002381735895
"brier",2,0,0.93,0.997112271769795,0.98975172243167
"brier",2,0,0.94,0.99592265083234,0.980401856062962
"brier",2,0,0.95,0.99507702610262,0.98015438908644
"brier",2,0,0.96,0.998021457288281,0.998550112852102
"brier",2,0,0.97,0.986572484731955,0.988919262410518
"brier",2,0,0.98,0.979552362240726,0.971613293674704
"brier",2,0,0.99,0.953750147655916,0.94327804288876
"brier",2,0,0.995,0.942112931105914,0.922585778163934
"brier",3,0,0.9,0.96045317227678,0.985526175607226
"brier",3,0,0.91,0.955156762366817,0.959850890374225
"brier",3,0,0.92,0.954252334630995,0.961020768240588
"brier",3,0,0.93,0.958629955150061,0.961987231117141
"brier",3,0,0.94,0.958533976195452,0.921442280404048
"brier",3,0,0.95,0.960988084816779,0.942209218733105
"brier",3,0,0.96,0.966355732655879,0.964774644937473
"brier",3,0,0.97,0.957363267792759,0.973470857572341
"brier",3,0,0.98,0.962631985757949,0.955416677439584
"brier",3,0,0.99,0.950283784603792,0.980650228891958
"brier",3,0,0.995,0.945780174292562,0.932808582972255
"brier",4,0,0.9,0.917079002547468,0.953886617375014
"brier",4,0,0.91,0.911716099193557,0.893024218550021
"brier",4,0,0.92,0.914576207532688,0.916862821575853
"brier",4,0,0.93,0.91899640416508,0.905857984423898
"brier",4,0,0.94,0.915367042012932,0.862516237786947
"brier",4,0,0.95,0.909558738614813,0.912953966706887
"brier",4,0,0.96,0.901762279214814,0.908488037525067
"brier",4,0,0.97,0.889887975023093,0.854074884569616
"brier",4,0,0.98,0.872761808203859,0.883262499300601
"brier",4,0,0.99,0.864054207132513,0.82702705959266
"brier",4,0,0.995,0.819268531010484,0.823224678380544
"brier",5,0,0.9,0.927173107591396,0.950186050652106
"brier",5,0,0.91,0.923384296254335,0.925829029079849
"brier",5,0,0.92,0.92049427739742,0.923462431108114
"brier",5,0,0.93,0.919489712860651,0.926591715330644
"brier",5,0,0.94,0.919204965790255,0.881864723397356
"brier",5,0,0.95,0.918132103379547,0.893605517156453
"brier",5,0,0.96,0.920973376603094,0.931965089398877
"brier",5,0,0.97,0.911616161445671,0.923478537957924
"brier",5,0,0.98,0.905165206393429,0.870473977078991
"brier",5,0,0.99,0.871868301759688,0.861087961868749
"brier",5,0,0.995,0.895969955899656,0.817183580777023
"brier",7,0,0.9,0.994126010898124,0.998188412396411
"brier",7,0,0.91,0.994454207836216,0.997091224448691
"brier",7,0,0.92,0.993992963557113,1.00108438513331
"brier",7,0,0.93,0.996846163640089,0.986989206985643
"brier",7,0,0.94,0.995830251926159,0.981363811243697
"brier",7,0,0.95,0.995446850414397,0.979580038571403
"brier",7,0,0.96,0.997763097872103,0.997837460548647
"brier",7,0,0.97,0.986056628683016,0.986910191663765
"brier",7,0,0.98,0.977744677499628,0.970299381077337
"brier",7,0,0.99,0.953698371437184,0.944205990707699
"brier",7,0,0.995,0.940453894461129,0.924875494835304
"brier",8,0,0.9,0.922143082735096,0.964211116457422
"brier",8,0,0.91,0.915136423479872,0.916143681863936
"brier",8,0,0.92,0.917845930724339,0.959089028131134
"brier",8,0,0.93,0.920590070385149,0.927180268951648
"brier",8,0,0.94,0.917569090799426,0.877328640143692
"brier",8,0,0.95,0.914909264517775,0.901727457138865
"brier",8,0,0.96,0.908844128926925,0.902188578436554
"brier",8,0,0.97,0.890992633849853,0.865625632579511
"brier",8,0,0.98,0.879714753208262,0.862430163885841
"brier",8,0,0.99,0.880601754766256,0.840897694769813
"brier",8,0,0.995,0.816432284777449,0.766323085872287
"brier",9,0,0.9,0.993856884923448,0.998589004086131
"brier",9,0,0.91,0.994337312024182,0.997447790714267
"brier",9,0,0.92,0.994311072137426,1.00133605799815
"brier",9,0,0.93,0.997305113586843,0.988203485813426
"brier",9,0,0.94,0.996353649998078,0.981512651803245
"brier",9,0,0.95,0.995548218220361,0.979269398205956
"brier",9,0,0.96,0.997742057948628,0.998154613887498
"brier",9,0,0.97,0.985806802002801,0.986742415453158
"brier",9,0,0.98,0.977633348237505,0.967837445351112
"brier",9,0,0.99,0.953425606076933,0.940240321244837
"brier",9,0,0.995,0.941787400219236,0.9241616719051
"brier",10,0,0.9,0.919300576899924,0.960764471588329
"brier",10,0,0.91,0.913730102979882,0.911473280899063
"brier",10,0,0.92,0.915215161421172,0.93745247866545
"brier",10,0,0.93,0.920130436890706,0.913207844082308
"brier",10,0,0.94,0.919031455639605,0.860232159921058
"brier",10,0,0.95,0.917970887225448,0.900491114009518
"brier",10,0,0.96,0.913905788295977,0.908588837966245
"brier",10,0,0.97,0.898518611761617,0.887762757570822
"brier",10,0,0.98,0.879844794616869,0.828405880111348
"brier",10,0,0.99,0.878378917737545,0.800360642004008
"brier",10,0,0.995,0.832329179778853,0.704078813362554
"quant",1,0,0.9,1,1
"quant",1,0,0.91,1,1
"quant",1,0,0.92,1,1
"quant",1,0,0.93,1,1
"quant",1,0,0.94,1,1
"quant",1,0,0.95,1,1
"quant",1,0,0.96,1,1
"quant",1,0,0.97,1,1
"quant",1,0,0.98,1,1
"quant",1,0,0.99,1,1
"quant",1,0,0.995,1,1
"quant",2,0,0.9,1.00036906359254,1.00031147992273
"quant",2,0,0.91,1.00055003701952,1.00029805377926
"quant",2,0,0.92,1.00045721582578,1.00038233916708
"quant",2,0,0.93,1.00045324920694,1.00083961026933
