"score","method","mrts_k","quantile","mean","median"
"brier",10,0,0.98,0.00780118279772727,0.00817728339318182
"brier",10,0,0.99,0.00409721339136364,0.0036728451
"brier",10,0,0.995,0.00248163732272727,0.00240207567727273
"quant",1,0,0.9,1.89010912341286,1.81246753690993
"quant",1,0,0.91,1.77602078221499,1.70071467867087
"quant",1,0,0.92,1.65287795199681,1.58142416584096
"quant",1,0,0.93,1.51973188073236,1.45286315308442
"quant",1,0,0.94,1.37597746912197,1.31463744518743
"quant",1,0,0.95,1.21828700298169,1.16251664506696
"quant",1,0,0.96,1.04397095541651,0.991977775950963
"quant",1,0,0.97,0.847962207388797,0.800691180468279
"quant",1,0,0.98,0.620630307704994,0.581679386408181
"quant",1,0,0.99,0.341258656699021,0.318411827604039
"quant",1,0,0.995,0.186358521423542,0.171961815912294
"quant",2,0,0.9,1.89025825500924,1.81311499229982
"quant",2,0,0.91,1.77616974408707,1.70114628424552
"quant",2,0,0.92,1.65306157856643,1.58200400102209
"quant",2,0,0.93,1.51986218537776,1.45275795961232
"quant",2,0,0.94,1.37566104118671,1.31418241703774
"quant",2,0,0.95,1.21739895182907,1.16097331592188
"quant",2,0,0.96,1.04247603553653,0.991405082518459
"quant",2,0,0.97,0.845458580802684,0.799765949001756
"quant",2,0,0.98,0.619098242557333,0.58302408547627
"quant",2,0,0.99,0.338035743189768,0.316284826873126
"quant",2,0,0.995,0.182196367901158,0.168243626157676
"quant",3,0,0.9,1.88882103244673,1.81112568452363
"quant",3,0,0.91,1.77521429367072,1.6991011702178
"quant",3,0,0.92,1.65224352234936,1.58033190477083
"quant",3,0,0.93,1.51883068231488,1.45189899842368
"quant",3,0,0.94,1.37454981634529,1.31316112565494
"quant",3,0,0.95,1.21590374772251,1.15920136760151
"quant",3,0,0.96,1.04038822353679,0.989860745612589
"quant",3,0,0.97,0.842749052027156,0.798832651369525
"quant",3,0,0.98,0.616956273685373,0.583067534168589
"quant",3,0,0.99,0.337049795633172,0.316898735926538
"quant",3,0,0.995,0.183265779254863,0.167825929325054
"quant",4,0,0.9,1.8877580108381,1.80887703544876
"quant",4,0,0.91,1.77341904752655,1.69668568518715
"quant",4,0,0.92,1.65034431118026,1.57686967891495
"quant",4,0,0.93,1.51708753866652,1.44788381786322
"quant",4,0,0.94,1.37178813621684,1.30750474811521
"quant",4,0,0.95,1.21188935118147,1.15279749128336
"quant",4,0,0.96,1.0351340355603,0.981354396479259
"quant",4,0,0.97,0.838189109896008,0.793355085115789
"quant",4,0,0.98,0.613912182713033,0.577258140328328
"quant",4,0,0.99,0.333556830620687,0.314977474975454
"quant",4,0,0.995,0.177169722152662,0.167854360961429
"quant",5,0,0.9,1.88764376706378,1.80963726970322
"quant",5,0,0.91,1.77424634018359,1.69818423102106
"quant",5,0,0.92,1.65138634158839,1.57944888053397
"quant",5,0,0.93,1.51819076052177,1.450473597672
"quant",5,0,0.94,1.37344800172718,1.31088156867261
"quant",5,0,0.95,1.21428160814386,1.15649582423924
"quant",5,0,0.96,1.03811921395705,0.985821693585154
"quant",5,0,0.97,0.84017080423887,0.796533286634906
"quant",5,0,0.98,0.614371859852919,0.580799191021917
"quant",5,0,0.99,0.335322181380532,0.315971268358747
"quant",5,0,0.995,0.180437435708082,0.168421825266388
"quant",7,0,0.9,1.89026450230308,1.81323400736508
"quant",7,0,0.91,1.77615591432548,1.70124951055768
"quant",7,0,0.92,1.65304341740263,1.58207876830101
"quant",7,0,0.93,1.51982067049048,1.45277713979282
"quant",7,0,0.94,1.37560262235965,1.31415930133376
"quant",7,0,0.95,1.21731042835338,1.16098431556065
"quant",7,0,0.96,1.04239876043246,0.991254149113722
"quant",7,0,0.97,0.845468773122611,0.79954324335608
"quant",7,0,0.98,0.619169721487363,0.582944400389591
"quant",7,0,0.99,0.338154980979436,0.316421316230308
"quant",7,0,0.995,0.182336143075475,0.168289226860654
"quant",8,0,0.9,1.88698393358044,1.80803580515921
"quant",8,0,0.91,1.77390623532104,1.69653817900639
"quant",8,0,0.92,1.6508733307082,1.5776152835427
"quant",8,0,0.93,1.51706529276102,1.44882047866911
"quant",8,0,0.94,1.37194231233437,1.30876415706358
"quant",8,0,0.95,1.21265702565028,1.15336733555459
"quant",8,0,0.96,1.03610813128296,0.982555703194662
"quant",8,0,0.97,0.839039484447051,0.794558832224253
"quant",8,0,0.98,0.614484392849278,0.577430984306306
"quant",8,0,0.99,0.3334474576377,0.313155322594874
"quant",8,0,0.995,0.176769801690813,0.165425637052655
"quant",9,0,0.9,1.89022838029521,1.81293715277387
"quant",9,0,0.91,1.7761711221269,1.70108814288111
"quant",9,0,0.92,1.65306417951806,1.58199218965178
"quant",9,0,0.93,1.51986312198485,1.45272994327224
"quant",9,0,0.94,1.37565923484511,1.31416148739329
"quant",9,0,0.95,1.21734084281614,1.16093130711124
"quant",9,0,0.96,1.04245712862828,0.991237733508661
"quant",9,0,0.97,0.845485658726156,0.799535723403104
"quant",9,0,0.98,0.619147521702142,0.583025414408026
"quant",9,0,0.99,0.338121718984496,0.316382004108618
"quant",9,0,0.995,0.18227448560237,0.16819318428446
"quant",10,0,0.9,1.88716779543283,1.8085957108465
"quant",10,0,0.91,1.77299882515717,1.69704868405266
"quant",10,0,0.92,1.65001722010298,1.57828827233824
"quant",10,0,0.93,1.5171377776389,1.4488783381922
"quant",10,0,0.94,1.37195300992566,1.30863377687741
"quant",10,0,0.95,1.21241359028525,1.15418004241573
"quant",10,0,0.96,1.03624646054994,0.983455929279077
"quant",10,0,0.97,0.839002772064572,0.79449105218434
"quant",10,0,0.98,0.614051443596914,0.576802253642381
"quant",10,0,0.99,0.333570530458932,0.312950588577896
"quant",10,0,0.995,0.17796314415046,0.16638155294893
