"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
15,1,0,"beta.0",10,14.6363915689396,14.6443177786183,0.363755292539672,0.498957511189302
15,2,0,"beta.0",10,13.5346170970162,13.5219521882873,0.405993295361698,0.619497229005193
15,3,0,"beta.0",10,13.8680621406716,13.9514844800073,0.394598110967051,0.597318186757639
15,4,0,"beta.0",10,10.3689744784434,10.3675609268589,0.315785101818208,0.247912627382526
15,5,0,"beta.0",10,13.626153549881,13.7283187073382,0.518016012849071,0.50998203405942
15,7,0,"beta.0",10,12.8870949259625,12.8009480530472,0.50312920456688,0.634898387471796
15,8,0,"beta.0",10,13.4481193070539,10.2906285102048,4.4290350524198,0.363456061572865
15,9,0,"beta.0",10,12.939062976281,12.8378858325234,0.48942294388291,0.578021498964912
15,10,0,"beta.0",10,11.8759750335233,10.262018827079,3.4272564933445,0.294909962241601
15,1,0,"beta.1",10,-0.025905956576056,-0.0378776956519664,0.0607852870882177,0.056723590077607
15,2,0,"beta.1",10,-0.0152861670073002,-0.00493461106995352,0.0497346060424596,0.0453479184447297
15,3,0,"beta.1",10,-0.00669921774987697,-0.00429538055116502,0.0793676397633385,0.0682849954241513
15,4,0,"beta.1",10,-0.000894262458159556,0.00339551918651446,0.037069819627302,0.0262510639403674
15,5,0,"beta.1",10,-0.0155496588187412,-0.00849519814909492,0.0845184933951718,0.062027466936895
15,7,0,"beta.1",10,-0.0156618918442245,-0.00510778151373318,0.049856295564849,0.0444802671001147
15,8,0,"beta.1",10,-0.00247797928723805,-0.00044717867563364,0.0429413178485578,0.0301944685418798
15,9,0,"beta.1",10,-0.0152595149239993,-0.00439470651334737,0.0497829184496055,0.0443371855358329
15,10,0,"beta.1",10,-0.00263033409763065,0.00929968911847792,0.0346595812224853,0.0283921283416669
15,1,0,"beta.2",10,0.000274144380475907,-0.00166553815505555,0.0412623267323023,0.0565617360263153
15,2,0,"beta.2",10,-0.00776065380069315,-0.019358715916914,0.0318027871596197,0.0448938470034051
15,3,0,"beta.2",10,-0.0051995976074263,-0.0176888590766684,0.0530333397179211,0.0677837105562522
15,4,0,"beta.2",10,-0.000638642660365477,-0.003251805547094,0.0201842815410748,0.0252040746310469
15,5,0,"beta.2",10,-0.00483490611312604,-0.00206520280326849,0.0535477047127587,0.0623150801552389
15,7,0,"beta.2",10,-0.00724972809660447,-0.0193712708166853,0.0326391727597196,0.0437371359196674
15,8,0,"beta.2",10,-0.00202953086759837,6.14125610747425e-05,0.0299209356944057,0.0289745811903118
15,9,0,"beta.2",10,-0.00745789219640095,-0.0201160300862377,0.0325635155435407,0.0437758640263826
15,10,0,"beta.2",10,-0.0099322859906471,0.000179538774630672,0.0272994354240317,0.0269458139864169
15,1,0,"tau.alpha",10,0.2,0.2,0,0
15,2,0,"tau.alpha",10,3.260942,3.236805,0.302321196661946,0.587942309226573
15,3,0,"tau.alpha",10,1.848857,1.83265,0.24930742356688,0.348475502169257
15,4,0,"tau.alpha",10,5.017436,4.95065,0.307973528487253,0.543750704659917
15,5,0,"tau.alpha",10,3.915395,3.96748,0.417910982553568,0.435434809001832
15,7,0,"tau.alpha",10,3.348474,3.32232,0.295415607960491,0.618953668009929
15,8,0,"tau.alpha",10,4.93165,4.94267,0.427287838009826,0.519683470440787
15,9,0,"tau.alpha",10,3.340428,3.33482,0.295501961068883,0.612161260640413
15,10,0,"tau.alpha",10,5.215681,5.167925,0.339327263745652,0.549220967883891
15,1,0,"tau.beta",10,0.2,0.2,0,0
15,2,0,"tau.beta",10,32.5613001985224,32.4238562857649,0.934104434072317,6.78323134456132
15,3,0,"tau.beta",10,20.0336842342401,19.757358732655,2.47897105765052,5.34407107071972
15,4,0,"tau.beta",10,16.2879504536345,15.8422595334902,1.24481747982811,2.16658092433321
15,5,0,"tau.beta",10,45.8395390172318,47.6702910499683,6.99173841200002,7.30372188363009
15,7,0,"tau.beta",10,32.6862958665296,32.2804376088398,1.3846859988614,6.86177482895136
15,8,0,"tau.beta",10,22.1899880977245,16.4876270531228,8.58277312867438,3.0143277451254
15,9,0,"tau.beta",10,32.4533526509251,32.1047954159104,1.46904630280573,6.81940678210915
15,10,0,"tau.beta",10,19.771737730265,17.0895962931713,7.38647968502755,2.57999742956128
15,1,0,"rho",10,3.96716358596164,3.93153922283363,0.666252256482672,0.503013311649926
15,2,0,"rho",10,3.74388659566379,3.76667463442556,0.412877721535508,0.462404540313308
15,3,0,"rho",10,3.93932275790858,4.03933538160124,0.358503078679375,0.686090969694257
15,4,0,"rho",10,1.60892837684753,1.66880481510816,0.228381316142245,0.277736501722377
15,5,0,"rho",10,4.45433348088602,4.59803094095815,0.623316501115289,0.859343650592966
15,7,0,"rho",10,3.46588435097368,3.49528790429023,0.390092512906387,0.544772088643539
15,8,0,"rho",10,5.53404586642188,1.51787925474839,5.63431875160289,0.733778664845395
15,9,0,"rho",10,3.43472252237173,3.45997029290913,0.34337262177351,0.468870107830761
15,10,0,"rho",10,3.50959331534203,1.37678712789904,4.55001991613861,0.555776146765432
15,1,0,"nu",10,0.461985422574467,0.460386648111882,0.0444508387365526,0.0305794984758617
15,2,0,"nu",10,0.426584172248619,0.422259802110488,0.0204819655910482,0.0284226514558142
15,3,0,"nu",10,0.561237932629814,0.555407414658529,0.033316730186179,0.0684793026631451
15,4,0,"nu",10,0.425373298897847,0.401544003872471,0.0543836627713994,0.0725170232653809
15,5,0,"nu",10,0.572267047372601,0.567278246826548,0.0624293333806725,0.0693781044548767
15,7,0,"nu",10,0.439516665034932,0.431461119931575,0.0299082437145558,0.0314816894064139
15,8,0,"nu",10,0.396343361639624,0.428799392121698,0.11476544972479,0.0612197701005934
15,9,0,"nu",10,0.439618819783396,0.431495461092872,0.0285293628126781,0.0346332522301692
15,10,0,"nu",10,0.434627062159812,0.432003231084289,0.11730139440114,0.0759460911954637
15,1,0,"gamma",10,0.981459175964941,0.987445028980268,0.0167462293593652,0.008222677743474
15,2,0,"gamma",10,0.983977000302715,0.988551815812565,0.0108623002482909,0.0096395539784931
15,3,0,"gamma",10,0.975279499988009,0.974110521595178,0.00843935450782102,0.0126139210672836
15,4,0,"gamma",10,0.936672667098813,0.941961340435217,0.0277620603101371,0.0374275971165304
15,5,0,"gamma",10,0.973110019961575,0.976453790293242,0.010370281570671,0.0122536219452032
15,7,0,"gamma",10,0.980828468627929,0.98502366309811,0.0135497076745073,0.0106752818732433
15,8,0,"gamma",10,0.946773519224746,0.950985905905864,0.0451078063487053,0.0276653609894403
15,9,0,"gamma",10,0.980575935096339,0.985116611825084,0.014010754263369,0.0114161728237629
15,10,0,"gamma",10,0.932462879160867,0.925593873524693,0.042290304450509,0.0348679800730049
15,2,0,"lambda",10,0.22980585681853,0.199611016531342,0.107601204414863,0.180264343367787
15,4,0,"lambda",10,2.53003928365872,2.48515421501386,0.26647438863262,0.168643930481742
15,7,0,"lambda",10,0.493946236234961,0.531945960957137,0.166885010626583,0.245745544532022
15,8,0,"lambda",10,0.785581594168494,2.53973219744993,2.54020263806625,0.181324751962763
15,9,0,"lambda",10,0.480794599486965,0.490039795909335,0.188086321624457,0.223658183857505
