"score","method","mrts_k","quantile","mean","median"
"brier",2,0,0.9,0.0338096788031818,0.0325639389136364
"brier",2,0,0.91,0.0308206116559091,0.03082824105
"brier",2,0,0.92,0.0274581276840909,0.0271103600568182
"brier",2,0,0.93,0.0246858827145455,0.0248179614204545
"brier",2,0,0.94,0.0217472646322727,0.0221578121613636
"brier",2,0,0.95,0.0187496810259091,0.0198446188022727
"brier",2,0,0.96,0.015844734985,0.0176523021681818
"brier",2,0,0.97,0.0129235360559091,0.0146835189113636
"brier",2,0,0.98,0.00878678022181818,0.00844015280909091
"brier",2,0,0.99,0.00432313200363636,0.00467370908181818
"brier",2,0,0.995,0.00264042847227273,0.00265986324318182
"brier",3,0,0.9,0.0325691465309091,0.0321865260295455
"brier",3,0,0.91,0.0298077821959091,0.0294732593568182
"brier",3,0,0.92,0.0266288815168182,0.0260538571340909
"brier",3,0,0.93,0.0239477743972727,0.0240026726772727
"brier",3,0,0.94,0.0209866592718182,0.0212460147045455
"brier",3,0,0.95,0.0180431854186364,0.0190942954590909
"brier",3,0,0.96,0.0151493931654545,0.0166790303727273
"brier",3,0,0.97,0.0123791901604545,0.0138942594090909
"brier",3,0,0.98,0.00846815419318182,0.008100905425
"brier",3,0,0.99,0.00422871319909091,0.00434791031590909
"brier",3,0,0.995,0.00256077432681818,0.00257994175454545
"brier",4,0,0.9,0.0316917677313636,0.0314754920454546
"brier",4,0,0.91,0.0289970368154545,0.028425487275
"brier",4,0,0.92,0.0259951206231818,0.0256950023363636
"brier",4,0,0.93,0.0231648484727273,0.0233235067431818
"brier",4,0,0.94,0.0198499741436364,0.0205687801590909
"brier",4,0,0.95,0.0168446705690909,0.0179741922772727
"brier",4,0,0.96,0.0139000577445455,0.0140692284727273
"brier",4,0,0.97,0.011241138205,0.0120025324659091
"brier",4,0,0.98,0.00756315592409091,0.00678361399090909
"brier",4,0,0.99,0.00379599025909091,0.00377749267954545
"brier",4,0,0.995,0.00215018619272727,0.00221980802272727
"brier",5,0,0.9,0.0315389398177273,0.0313248032954545
"brier",5,0,0.91,0.0287755812627273,0.02856038865
"brier",5,0,0.92,0.0257111287245455,0.0250338808977273
"brier",5,0,0.93,0.0229853079159091,0.0224565563409091
"brier",5,0,0.94,0.0199783115822727,0.0198344657818182
"brier",5,0,0.95,0.0170965471154545,0.0179462817068182
"brier",5,0,0.96,0.0143076140754545,0.0153682390931818
"brier",5,0,0.97,0.011710017185,0.0129788089022727
"brier",5,0,0.98,0.00793402458318182,0.00732310397272727
"brier",5,0,0.99,0.00391620295636364,0.00408796686136364
"brier",5,0,0.995,0.00238189268363636,0.0025080125
"brier",2,3,0.9,0.0338259769581818,0.0325616080545455
"brier",2,3,0.91,0.0308256434340909,0.0308391927772727
"brier",2,3,0.92,0.0274589288640909,0.0270512296931818
"brier",2,3,0.93,0.0246793057527273,0.0247925203795455
"brier",2,3,0.94,0.02173208601,0.0221665903977273
"brier",2,3,0.95,0.0187472648154545,0.0198450699272727
"brier",2,3,0.96,0.0158295290395455,0.01764052705
"brier",2,3,0.97,0.0129210378440909,0.0146969647409091
