"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
5,1,0,"beta.0",10,14.2377628891492,14.2389649646139,0.665409498745551,0.485897088072087
5,1,3,"beta.0",10,2.40931261920748,2.47674539403295,0.180801881526722,18.2769195391009
5,1,5,"beta.0",10,2.43531000961715,2.40348707751831,0.137817376595814,18.3343906189897
5,1,8,"beta.0",10,2.30701717470067,2.29247285170835,0.222882746116487,18.2226622782964
5,1,10,"beta.0",10,2.27039909686678,2.28036172957255,0.199091097531226,18.3186217561956
5,1,12,"beta.0",10,2.30330359536172,2.28496615802483,0.197509258899441,18.265314036686
5,1,15,"beta.0",10,2.33027970541014,2.29094851091505,0.156830316981164,18.2927694937405
5,1,20,"beta.0",10,2.36547268399262,2.43263463527362,0.256819123502987,18.3024892517661
5,1,25,"beta.0",10,2.36880178051278,2.36540851880083,0.211452784974111,18.2678628021605
5,2,0,"beta.0",10,13.2627390626917,13.2812417474576,0.431308839773244,0.598277839571626
5,2,3,"beta.0",10,2.05359499652711,2.10583852669698,0.174265139808546,18.2826739392013
5,2,5,"beta.0",10,2.24838841571852,2.30293862872544,0.259110066490871,18.298249539715
5,2,8,"beta.0",10,2.18210449638359,2.20779949973177,0.238595287050546,18.285108854553
5,2,10,"beta.0",10,2.14333493445852,2.09572963845279,0.229207921408236,18.3310590000366
5,2,12,"beta.0",10,2.12887422632511,2.11849018322582,0.199761639604928,18.3100889429894
5,2,15,"beta.0",10,2.1887284788662,2.22040567397354,0.255794081281675,18.3457836325262
5,2,20,"beta.0",10,2.10695930704006,2.12331660346261,0.194639190903315,18.3037502864042
5,2,25,"beta.0",10,2.14666840660605,2.07378425411842,0.256356812238794,18.302877984473
5,3,0,"beta.0",10,13.4344156130916,13.1299775190101,0.8027627300604,0.581901698126778
5,3,3,"beta.0",10,2.19428727321441,2.13789517137763,0.274060025176637,18.2291431812566
5,3,5,"beta.0",10,2.1950992277212,2.18470926469017,0.178761086651887,18.2687105596556
5,3,8,"beta.0",10,2.23851983005013,2.23819481109476,0.211537930112642,18.296251756776
5,3,10,"beta.0",10,2.12441639480444,2.11789617842775,0.260643644909157,18.2182243109787
5,3,12,"beta.0",10,2.25447963350051,2.26319197214199,0.28318807542353,18.3076716315815
5,3,15,"beta.0",10,2.05532804797547,2.05192409380706,0.201145101283442,18.3840534956123
5,3,20,"beta.0",10,2.0174174083698,1.90415720869026,0.24170273403861,18.2515092246768
5,3,25,"beta.0",10,2.12586605034741,2.14443881845377,0.301673649941887,18.3236275774813
5,4,0,"beta.0",10,10.3990177408341,10.422679484173,0.250850828022733,0.241611453265083
5,4,3,"beta.0",10,1.65682401511933,1.64522560342251,0.183672400319218,18.2479641198344
5,4,5,"beta.0",10,1.69519153036395,1.63478807424332,0.200689216595486,18.3308558433561
5,4,8,"beta.0",10,1.72813042957804,1.72352003749283,0.182899194766934,18.3892730173455
5,4,10,"beta.0",10,1.76355708372957,1.69986377026383,0.26040264363262,18.2714631359786
5,4,12,"beta.0",10,1.78649656985919,1.75338537865048,0.255958681359421,18.3100356913029
5,4,15,"beta.0",10,1.62636638743991,1.62601144728503,0.204945181016017,18.3092525819172
5,4,20,"beta.0",10,1.70638107069923,1.67242592481528,0.156420100058599,18.3639887682767
5,4,25,"beta.0",10,1.66211128690161,1.61611387636821,0.183298952950954,18.331317448259
5,5,0,"beta.0",10,13.3131725709567,13.1187439597655,0.897661070388545,0.524615759485176
5,5,3,"beta.0",10,2.1661946332803,2.15926242700215,0.240607046905547,18.2353938258319
5,5,5,"beta.0",10,2.18136350880928,2.22904484910213,0.295150511516277,18.3186031725
5,5,8,"beta.0",10,2.22216609365112,2.20557651443131,0.176199047216801,18.2654793420355
5,5,10,"beta.0",10,2.13124220261632,2.10678166530577,0.214161882345909,18.3557543491157
5,5,12,"beta.0",10,2.22164603319654,2.11735495465873,0.220145956324877,18.3606106718026
5,5,15,"beta.0",10,2.06627930764199,2.105681412183,0.155113217816156,18.2958203554128
5,5,20,"beta.0",10,2.1572539411624,2.19484416280189,0.230370920869978,18.3756673755757
5,5,25,"beta.0",10,2.20625843764108,2.11593650912596,0.312491740079785,18.3067356630823
5,1,0,"beta.1",10,0.0176844552515276,0.0318747819830823,0.0761762615264188,0.0561175252517776
5,1,3,"beta.1",10,1.07728902979231,1.07457548801517,0.0646508033639261,5.0756687586231
5,1,5,"beta.1",10,1.10416169107244,1.09597506756814,0.0842309754183686,5.08433901650698
5,1,8,"beta.1",10,1.09050439531689,1.09173441856275,0.108993162755274,5.07775240928414
5,1,10,"beta.1",10,1.0783660175908,1.09406371401709,0.044653794141125,5.07686159886472
5,1,12,"beta.1",10,1.10639880386288,1.12136645119958,0.0539019850146522,5.08845732791568
5,1,15,"beta.1",10,1.07428218675334,1.07905732127161,0.0652605333563914,5.08644386607015
5,1,20,"beta.1",10,1.10500686763888,1.0991054879565,0.0714575149985762,5.0786393163053
5,1,25,"beta.1",10,1.09810362987473,1.09276946734024,0.0764714379156328,5.07171591495022
5,2,0,"beta.1",10,0.0239759488923326,0.0273096853925175,0.0599312639847622,0.0448615021796875
5,2,3,"beta.1",10,1.00611714646912,1.00736808924065,0.0571279576121743,5.0713047574398
5,2,5,"beta.1",10,1.0290573470531,1.01055918777814,0.0604208775836961,5.09537259637318
5,2,8,"beta.1",10,1.0047388500657,0.997486564949969,0.0580343443463544,5.07479760848999
5,2,10,"beta.1",10,1.0063338728623,1.01126954106702,0.0761840159692939,5.05561791636128
5,2,12,"beta.1",10,1.04960539156354,1.03212281814855,0.0556231410471169,5.07750888711513
5,2,15,"beta.1",10,1.00052085352728,1.00735235135574,0.0750070991664755,5.09366059886305
5,2,20,"beta.1",10,1.01053741917802,1.0255766817298,0.0658109646634327,5.07114404941534
5,2,25,"beta.1",10,1.04608830927583,1.03518353235611,0.0647395755048518,5.05662376437076
5,3,0,"beta.1",10,0.0301359313890217,0.0462477669843849,0.0675052332742553,0.067387190256717
5,3,3,"beta.1",10,1.03486499251466,1.03485505204088,0.0460722337999822,5.0719386978968
5,3,5,"beta.1",10,1.0474175690302,1.07366404723962,0.0468899857675097,5.05631396399192
5,3,8,"beta.1",10,1.05364922025762,1.05175670694776,0.0430257639386259,5.09397162529284
5,3,10,"beta.1",10,1.05142106818242,1.04826163745371,0.0639465760015703,5.07203803005286
5,3,12,"beta.1",10,1.02693399029613,1.02485709107372,0.0564573964768208,5.05177296920753
5,3,15,"beta.1",10,1.07904344950347,1.08009185535909,0.0729334094620724,5.07957869917539
5,3,20,"beta.1",10,1.05172263631158,1.0552407808198,0.0421448134616859,5.07035826921767
5,3,25,"beta.1",10,1.03320036310011,0.998204169679003,0.0793249304758138,5.08788711651384
5,4,0,"beta.1",10,0.00412090725550908,-0.0015961418792754,0.0357864161560791,0.0257270036665258
5,4,3,"beta.1",10,0.813905460165779,0.808798322442022,0.0350653525003007,5.06686566599495
5,4,5,"beta.1",10,0.774623964273339,0.771457040489752,0.0448767448166558,5.08493298339632
5,4,8,"beta.1",10,0.790266586000315,0.800411668433736,0.068582229619004,5.09275736089097
5,4,10,"beta.1",10,0.787636479928434,0.781651894803933,0.0624880380594393,5.08280740749413
5,4,12,"beta.1",10,0.787410480955297,0.789675038646341,0.0554276807859804,5.06214486887694
5,4,15,"beta.1",10,0.812127668551499,0.825265190319769,0.0484972692576386,5.07387197931345
5,4,20,"beta.1",10,0.787035280822996,0.783532502652376,0.0690417016981142,5.08194269832598
5,4,25,"beta.1",10,0.772210046350612,0.77215777750271,0.0459810452961175,5.09421025382281
5,5,0,"beta.1",10,0.00677405250270532,0.0294897737644763,0.0656625713154224,0.0612507065869335
5,5,3,"beta.1",10,1.00239751393027,1.00175118531333,0.0633090729685755,5.07059712196243
5,5,5,"beta.1",10,1.00338542343767,1.02001109659139,0.0803483696343173,5.06562992102905
5,5,8,"beta.1",10,1.01400854291227,1.02837648147105,0.0609149874378059,5.06761525575912
5,5,10,"beta.1",10,0.994469084457259,1.00720442442339,0.0864440990104525,5.08197744249513
5,5,12,"beta.1",10,1.0131668189226,0.997677947650782,0.0897892052554945,5.07315696207256
5,5,15,"beta.1",10,1.0304136060567,1.03964933468889,0.0722378947290465,5.07440670786306
5,5,20,"beta.1",10,0.987144876259846,0.978659960605449,0.0650505267421065,5.08330861955071
5,5,25,"beta.1",10,0.998851978953746,1.00250095739435,0.0839370629058165,5.07029415544462
5,1,0,"beta.2",10,-0.0103764415861296,-0.0143532462424742,0.0642714512421116,0.0551493691862777
5,1,3,"beta.2",10,1.25857239277927,1.2638294139486,0.0645829590890838,4.58512309469977
5,1,5,"beta.2",10,1.2379679041574,1.23965165146491,0.0849817557751925,4.59282069555366
5,1,8,"beta.2",10,1.27316719197865,1.30264647118164,0.086499082751012,4.57989260804727
5,1,10,"beta.2",10,1.29025117775524,1.29731293916321,0.0672434348282323,4.58277516257953
5,1,12,"beta.2",10,1.25771577299341,1.28298533451724,0.0589075675896062,4.58120289998137
5,1,15,"beta.2",10,1.27864977338438,1.29391493029585,0.0600087656093668,4.57038083204452
5,1,20,"beta.2",10,1.24553498192455,1.25087341238886,0.0493602218799278,4.58409567236889
5,1,25,"beta.2",10,1.25145334488533,1.28029252534175,0.0647731938922128,4.56998528470182
5,2,0,"beta.2",10,-0.0148638792204521,-0.00881672771812688,0.0497293471489352,0.0442266680065642
5,2,3,"beta.2",10,1.20538166530219,1.17918701515562,0.0565545899163977,4.5532680381948
5,2,5,"beta.2",10,1.15079235487254,1.12157450358628,0.0954033333932466,4.57745020007678
5,2,8,"beta.2",10,1.18404832846452,1.18620281992325,0.0573626806074588,4.59137729056571
5,2,10,"beta.2",10,1.18970669390567,1.18045789031751,0.0720194201118524,4.54865146094744
5,2,12,"beta.2",10,1.15362374844522,1.1539786990552,0.0320124910502778,4.57576347211996
5,2,15,"beta.2",10,1.18333717196715,1.18009183338734,0.0472389076330926,4.58315738276001
5,2,20,"beta.2",10,1.18903463167663,1.18900611351832,0.0524604711765468,4.57778729551212
5,2,25,"beta.2",10,1.15142164303456,1.13819591045662,0.0844054278071016,4.57217596185843
5,3,0,"beta.2",10,0.0091533603715083,9.44991451563406e-05,0.0852875456023463,0.0660641462079003
5,3,3,"beta.2",10,1.21656450537501,1.22348032368298,0.0654804540842046,4.57680412224301
5,3,5,"beta.2",10,1.22236927354475,1.18379046547249,0.0782722857950083,4.58212759221017
5,3,8,"beta.2",10,1.19315246225465,1.17222175240852,0.05416082626692,4.57982769051355
5,3,10,"beta.2",10,1.2124480006483,1.21028047606251,0.0652349132733747,4.57217366224392
5,3,12,"beta.2",10,1.21671064340795,1.22427235462421,0.0834855784678967,4.5640440562351
5,3,15,"beta.2",10,1.1981623526965,1.18473043359154,0.082573375649411,4.58710046107327
5,3,20,"beta.2",10,1.2183806456676,1.22573646090136,0.0653641912462233,4.56411668178323
5,3,25,"beta.2",10,1.20239572974044,1.20141116847847,0.100311560820244,4.57819135452654
5,4,0,"beta.2",10,-0.0208313627799131,-0.022181913995779,0.02135538174414,0.0260167529271828
5,4,3,"beta.2",10,0.894750532239328,0.89931359217015,0.0412225128806418,4.57151125753172
5,4,5,"beta.2",10,0.920820776792988,0.930768787666232,0.0518727393505035,4.59802600863891
5,4,8,"beta.2",10,0.90081650209428,0.887191469666667,0.0537238543435222,4.59231085812731
5,4,10,"beta.2",10,0.898881184567419,0.905957605264007,0.065521035064108,4.58130173737026
5,4,12,"beta.2",10,0.894762087795705,0.899335260575706,0.0529153530096724,4.56824717696913
5,4,15,"beta.2",10,0.902819572799877,0.892461671108826,0.0696111357985461,4.57477607032598
5,4,20,"beta.2",10,0.902174138316387,0.908628952766287,0.0427632225326254,4.58866125868843
5,4,25,"beta.2",10,0.931780698147238,0.920657740513137,0.0473329575444174,4.57728339244067
5,5,0,"beta.2",10,0.00173876164015378,-0.00755444290114064,0.0850622776055533,0.0611715398429515
5,5,3,"beta.2",10,1.18356311133717,1.17166401945727,0.0531590521012155,4.56408531975966
5,5,5,"beta.2",10,1.19248207009179,1.18154811198458,0.0700434088386534,4.57551572469417
5,5,8,"beta.2",10,1.17117125610363,1.16354212656775,0.0782692155288536,4.58136907649891
5,5,10,"beta.2",10,1.18357346341811,1.18980548805756,0.0657797156994878,4.58275687200671
5,5,12,"beta.2",10,1.16015445397579,1.15425859086032,0.0602378498968824,4.58161914089353
5,5,15,"beta.2",10,1.15194403279562,1.14971828641985,0.0607702260994723,4.5762051176099
5,5,20,"beta.2",10,1.17133940413147,1.13438106398466,0.0744586984193689,4.59089770801241
5,5,25,"beta.2",10,1.15082679879147,1.15536636763951,0.0785404117562088,4.57435978830368
5,1,0,"tau.alpha",10,0.2,0.2,0,0
5,1,3,"tau.alpha",10,0.2,0.2,0,0
5,1,5,"tau.alpha",10,0.2,0.2,0,0
5,1,8,"tau.alpha",10,0.2,0.2,0,0
5,1,10,"tau.alpha",10,0.2,0.2,0,0
5,1,12,"tau.alpha",10,0.2,0.2,0,0
5,1,15,"tau.alpha",10,0.2,0.2,0,0
5,1,20,"tau.alpha",10,0.2,0.2,0,0
5,1,25,"tau.alpha",10,0.2,0.2,0,0
5,2,0,"tau.alpha",10,3.346844,3.29656,0.389094536447549,0.611164396920536
5,2,3,"tau.alpha",10,3.353571,3.318485,0.387590998159715,0.608808514287205
5,2,5,"tau.alpha",10,3.344575,3.31936,0.374166426555231,0.610524947542347
5,2,8,"tau.alpha",10,3.343489,3.31258,0.392313199269552,0.61098195413056
5,2,10,"tau.alpha",10,3.34573,3.31985,0.373237422025177,0.60590984516032
5,2,12,"tau.alpha",10,3.34459,3.31426,0.373355553416133,0.613558864044297
5,2,15,"tau.alpha",10,3.352353,3.310305,0.387902372083206,0.614378642312003
5,2,20,"tau.alpha",10,3.355596,3.332235,0.38012589175459,0.614088377515014
5,2,25,"tau.alpha",10,3.350785,3.317305,0.390925931439988,0.611066327686629
5,3,0,"tau.alpha",10,1.922548,1.9902,0.182538362835506,0.360101755433908
5,3,3,"tau.alpha",10,1.924563,1.97146,0.195896243288238,0.360695208522478
5,3,5,"tau.alpha",10,1.853677,1.88145,0.175430594129606,0.355115433822963
5,3,8,"tau.alpha",10,1.93261,1.9859,0.199477970212252,0.363913661076338
5,3,10,"tau.alpha",10,1.886377,1.908325,0.17325906928643,0.357319661240666
5,3,12,"tau.alpha",10,1.855012,1.921645,0.172853843836025,0.351077397402878
5,3,15,"tau.alpha",10,1.869746,1.91153,0.189613827449371,0.353344070167574
5,3,20,"tau.alpha",10,1.874684,1.902495,0.186847572766918,0.356140883738862
5,3,25,"tau.alpha",10,1.900967,1.915935,0.190043421590962,0.354001488729361
5,4,0,"tau.alpha",10,5.106926,5.11163,0.428596215263012,0.550725094400547
5,4,3,"tau.alpha",10,5.135471,5.044945,0.581481167105942,0.553761935670039
5,4,5,"tau.alpha",10,5.005169,5.00485,0.386593153340822,0.533992482927192
5,4,8,"tau.alpha",10,5.092516,5.214425,0.512117705766946,0.54234656428267
5,4,10,"tau.alpha",10,5.117344,5.008075,0.545695768338204,0.544342867338961
5,4,12,"tau.alpha",10,5.070814,5.106715,0.43039499649095,0.542932176228454
5,4,15,"tau.alpha",10,5.124343,5.034725,0.462287735868522,0.561778908081147
5,4,20,"tau.alpha",10,4.98788,5.00321,0.590358283643642,0.542778906680048
5,4,25,"tau.alpha",10,5.180327,5.097705,0.607219895535748,0.564816602604259
5,5,0,"tau.alpha",10,4.010766,4.142215,0.461424949867256,0.456703285967099
5,5,3,"tau.alpha",10,4.011677,4.15486,0.489093203661406,0.455546888282494
5,5,5,"tau.alpha",10,4.022231,4.123065,0.415048588707127,0.457798039513145
5,5,8,"tau.alpha",10,4.056797,4.2331,0.398139154150628,0.469357455180018
5,5,10,"tau.alpha",10,3.984864,4.064085,0.465257429774098,0.459017574171822
5,5,12,"tau.alpha",10,4.075953,4.205725,0.351542177082321,0.468772377123707
5,5,15,"tau.alpha",10,4.091663,4.249365,0.48789834770165,0.471341985395197
5,5,20,"tau.alpha",10,4.051493,4.171745,0.413135772007487,0.465849925982453
