"score","method","mrts_k","quantile","mean","median"
"brier",4,5,0.95,0.0121899847281818,0.0131881784409091
"brier",4,5,0.96,0.0109049651504545,0.0114043208909091
"brier",4,5,0.97,0.00849860763227273,0.00881476047045454
"brier",4,5,0.98,0.00539616066954545,0.00625411566818182
"brier",4,5,0.99,0.00409285845045455,0.00353012809545455
"brier",4,5,0.995,0.00298039046863636,0.00315819195227273
"brier",5,5,0.9,0.0212128769877273,0.0211476442318182
"brier",5,5,0.91,0.0194568101213636,0.0186473057022727
"brier",5,5,0.92,0.0182738225604545,0.0188931979181818
"brier",5,5,0.93,0.0164087142495455,0.017267247725
"brier",5,5,0.94,0.0152260323804545,0.0158617098068182
"brier",5,5,0.95,0.0129492543627273,0.0134366938613636
"brier",5,5,0.96,0.0116230081536364,0.0122037146204545
"brier",5,5,0.97,0.00903353649909091,0.00924576011590909
"brier",5,5,0.98,0.00589353412,0.00651910863636364
"brier",5,5,0.99,0.00444052046772727,0.00395439959545455
"brier",5,5,0.995,0.00315504469272727,0.0031503813
"brier",1,8,0.9,0.0208350648790909,0.0201662614227273
"brier",1,8,0.91,0.0190601949122727,0.0191142106613636
"brier",1,8,0.92,0.0178343023554545,0.0190640198863636
"brier",1,8,0.93,0.0160372334309091,0.0172907297931818
"brier",1,8,0.94,0.0152591249318182,0.0157725554704545
"brier",1,8,0.95,0.012867910465,0.0138929996136364
"brier",1,8,0.96,0.0115911500809091,0.0124497298954545
"brier",1,8,0.97,0.00890598006227273,0.00892432023181818
"brier",1,8,0.98,0.00579020062681818,0.00662888529772727
"brier",1,8,0.99,0.00464683218727273,0.00388900927954545
"brier",1,8,0.995,0.00354612086909091,0.00353602602045455
"brier",2,8,0.9,0.0197793134318182,0.0193186408477273
"brier",2,8,0.91,0.0181733385690909,0.017957593425
"brier",2,8,0.92,0.0170896103977273,0.0179661681
"brier",2,8,0.93,0.0152452705718182,0.0163662703363636
"brier",2,8,0.94,0.0142867533163636,0.0149474142204545
"brier",2,8,0.95,0.0120254040436364,0.0130723499204545
"brier",2,8,0.96,0.0107421532040909,0.0112290667613636
"brier",2,8,0.97,0.00839258770772727,0.00854075399090909
"brier",2,8,0.98,0.00548777895954545,0.00609278069090909
"brier",2,8,0.99,0.00406571473045455,0.00368253609090909
"brier",2,8,0.995,0.00291306664909091,0.00301379489772727
"brier",3,8,0.9,0.0200437421931818,0.0194846654977273
"brier",3,8,0.91,0.01838905737,0.0179423469477273
"brier",3,8,0.92,0.0173059211813636,0.0181319083613636
"brier",3,8,0.93,0.01549562654,0.016551241225
"brier",3,8,0.94,0.01437133786,0.0150705594568182
"brier",3,8,0.95,0.0121099408818182,0.0130441311954545
"brier",3,8,0.96,0.0108020280531818,0.0112365043295455
"brier",3,8,0.97,0.00839981777136364,0.00848806355909091
"brier",3,8,0.98,0.005450939905,0.00606385173409091
"brier",3,8,0.99,0.00407803609818182,0.00368425383636364
"brier",3,8,0.995,0.00290812342,0.00303941866136364
"brier",4,8,0.9,0.0203092961718182,0.0198583811340909
"brier",4,8,0.91,0.0186079842713636,0.0184644745227273
"brier",4,8,0.92,0.0175228978813636,0.0184423683522727
"brier",4,8,0.93,0.0156585600240909,0.0169559699931818
"brier",4,8,0.94,0.0146173169240909,0.0152489144545455
"brier",4,8,0.95,0.0122864126559091,0.0132765274431818
"brier",4,8,0.96,0.0109450228190909,0.0114972432886364
"brier",4,8,0.97,0.00849422250136364,0.00865945337954546
"brier",4,8,0.98,0.00545610540136364,0.006026772875
"brier",4,8,0.99,0.00409483270818182,0.00359801246590909
"brier",4,8,0.995,0.00296697777727273,0.00315325001590909
"brier",5,8,0.9,0.0218526504472727,0.0222481066090909
"brier",5,8,0.91,0.0202435448395455,0.0195609626863636
"brier",5,8,0.92,0.0189958575186364,0.0202862502931818
"brier",5,8,0.93,0.016973770125,0.0183666494954545
"brier",5,8,0.94,0.0157724934690909,0.0167840087227273
"brier",5,8,0.95,0.0133127635609091,0.0135650796340909
"brier",5,8,0.96,0.0120607201454545,0.0134181911590909
"brier",5,8,0.97,0.00918305693,0.0100560304454545
"brier",5,8,0.98,0.00602881309409091,0.00614217073181818
"brier",5,8,0.99,0.00456210256545455,0.004138650425
"brier",5,8,0.995,0.00316989447227273,0.00316780027272727
"brier",1,10,0.9,0.0208580391859091,0.0202215990795455
"brier",1,10,0.91,0.0190765540527273,0.0190813144636364
"brier",1,10,0.92,0.0178492886345455,0.0190888676704545
"brier",1,10,0.93,0.0160365323822727,0.0172632840522727
"brier",1,10,0.94,0.0152547127872727,0.0157340298113636
"brier",1,10,0.95,0.0128204855659091,0.0138181435863636
"brier",1,10,0.96,0.0115609265604545,0.0124140059318182
"brier",1,10,0.97,0.00888119450909091,0.00888605979090909
"brier",1,10,0.98,0.00579192113727273,0.00666549154772727
"brier",1,10,0.99,0.00466164934409091,0.00388230662272727
"brier",1,10,0.995,0.00355135968318182,0.00352015897045455
"brier",2,10,0.9,0.0198272536886364,0.0194382982204545
"brier",2,10,0.91,0.0182103712627273,0.0178779186795455
"brier",2,10,0.92,0.0171328797104545,0.017896134225
"brier",2,10,0.93,0.0152652840804545,0.0163064642568182
"brier",2,10,0.94,0.0142897545895455,0.0148992926181818
"brier",2,10,0.95,0.0119910053409091,0.0129436387318182
"brier",2,10,0.96,0.0107219795172727,0.0111341247931818
"brier",2,10,0.97,0.00836848258363636,0.00854335313636364
"brier",2,10,0.98,0.00548882873681818,0.00611556636590909
"brier",2,10,0.99,0.00407144533090909,0.003673155825
"brier",2,10,0.995,0.00292346837045455,0.00298413795454545
"brier",3,10,0.9,0.0201332865172727,0.0196515620840909
"brier",3,10,0.91,0.0184377244813636,0.0179147776704545
"brier",3,10,0.92,0.0173668264281818,0.0181339974909091
"brier",3,10,0.93,0.0155471563704545,0.0165777297363636
"brier",3,10,0.94,0.0144116669122727,0.01507009775
"brier",3,10,0.95,0.0121134423231818,0.0130189631295455
"brier",3,10,0.96,0.0107886563345455,0.0112264550909091
"brier",3,10,0.97,0.00837455017272727,0.00849150648181818
"brier",3,10,0.98,0.00545810039681818,0.00609678382045455
"brier",3,10,0.99,0.00408232538818182,0.00369177015
"brier",3,10,0.995,0.00291803074772727,0.00303429798636364
"brier",4,10,0.9,0.0202310541618182,0.0199358505795455
"brier",4,10,0.91,0.0185200079177273,0.0181365489681818
"brier",4,10,0.92,0.0174923444013636,0.0184918360204545
"brier",4,10,0.93,0.0155578199736364,0.0169135616931818
"brier",4,10,0.94,0.0145669699236364,0.0154701829886364
"brier",4,10,0.95,0.0122905251795455,0.0135207020318182
"brier",4,10,0.96,0.0109565717477273,0.0115044730045455
"brier",4,10,0.97,0.00861447365772727,0.00883801774772727
"brier",4,10,0.98,0.00553127963818182,0.00627135664090909
"brier",4,10,0.99,0.00413682778,0.003587207
"brier",4,10,0.995,0.00298663364409091,0.00309748957954545
"brier",5,10,0.9,0.02164150631,0.0218693010727273
"brier",5,10,0.91,0.0197918394440909,0.0204098318795455
"brier",5,10,0.92,0.0187759703772727,0.0196150141795455
"brier",5,10,0.93,0.0169292642286364,0.0176242936409091
"brier",5,10,0.94,0.01582525378,0.0163713872454545
"brier",5,10,0.95,0.0132687185413636,0.0134947101068182
"brier",5,10,0.96,0.0117328767909091,0.0118435366977273
"brier",5,10,0.97,0.00875541250181818,0.00875679815227273
"brier",5,10,0.98,0.00571950333681818,0.00619767835681818
"brier",5,10,0.99,0.00442718009636364,0.00437941539772727
"brier",5,10,0.995,0.00335354794,0.00332614452727273
"brier",1,12,0.9,0.0207929459181818,0.0201534273772727
"brier",1,12,0.91,0.0189968547045455,0.0189466559636364
"brier",1,12,0.92,0.01779019989,0.0189996461659091
"brier",1,12,0.93,0.0159862939495455,0.0173378899
"brier",1,12,0.94,0.0152072360136364,0.0157650093818182
"brier",1,12,0.95,0.0127970678609091,0.0138007730681818
"brier",1,12,0.96,0.0115431939290909,0.0124127159431818
"brier",1,12,0.97,0.00887437944954545,0.00893644042045455
"brier",1,12,0.98,0.00575664016409091,0.006709553025
"brier",1,12,0.99,0.00467347675181818,0.00391044948181818
"brier",1,12,0.995,0.00355800881363636,0.00352087274318182
"brier",2,12,0.9,0.0197085850763636,0.0192502019659091
"brier",2,12,0.91,0.0180973249877273,0.0177688637545455
"brier",2,12,0.92,0.0170595880772727,0.0178214033727273
"brier",2,12,0.93,0.0151786070513636,0.0161983303931818
"brier",2,12,0.94,0.0142119144331818,0.0148032924
"brier",2,12,0.95,0.0119377423995455,0.0128983892863636
"brier",2,12,0.96,0.0106777736977273,0.0110567207795455
"brier",2,12,0.97,0.00832411274454545,0.00853416294772727
"brier",2,12,0.98,0.00545400773909091,0.006102733275
"brier",2,12,0.99,0.0040821158,0.00367411037954545
"brier",2,12,0.995,0.00291920662363636,0.00294893680681818
"brier",3,12,0.9,0.0200574727813636,0.0195711915931818
"brier",3,12,0.91,0.0183420192436364,0.0178440117522727
"brier",3,12,0.92,0.0172692445022727,0.0180632479704545
"brier",3,12,0.93,0.0154685042627273,0.0165188818022727
"brier",3,12,0.94,0.0143292195359091,0.0150514693795455
"brier",3,12,0.95,0.01205284434,0.0129739292818182
"brier",3,12,0.96,0.0107419929918182,0.0111763506022727
"brier",3,12,0.97,0.00836854932,0.00851096190909091
"brier",3,12,0.98,0.00543072083590909,0.00609699321136364
"brier",3,12,0.99,0.00407311613090909,0.00368168551818182
"brier",3,12,0.995,0.00291571608727273,0.00301805324772727
"brier",4,12,0.9,0.0200827999709091,0.0196928972227273
"brier",4,12,0.91,0.0183972851772727,0.0180621314045455
"brier",4,12,0.92,0.017391934255,0.0181134542590909
"brier",4,12,0.93,0.0155457228063636,0.0167269971977273
"brier",4,12,0.94,0.0145525313127273,0.0152068231386364
"brier",4,12,0.95,0.0121980677045455,0.0130866450113636
"brier",4,12,0.96,0.0108664675886364,0.0111941018477273
"brier",4,12,0.97,0.00842735695409091,0.008731713675
"brier",4,12,0.98,0.00550130118590909,0.00618678720681818
"brier",4,12,0.99,0.00412706917318182,0.00373846378636364
"brier",4,12,0.995,0.00298296597727273,0.00309750545227273
"brier",5,12,0.9,0.0212987861795455,0.0216244195727273
"brier",5,12,0.91,0.0195891355345455,0.0196084608568182
"brier",5,12,0.92,0.0184908915927273,0.0206278507136364
"brier",5,12,0.93,0.0165841823409091,0.0182636400136364
"brier",5,12,0.94,0.0152922312190909,0.016358330375
"brier",5,12,0.95,0.0128709415127273,0.0131779863909091
"brier",5,12,0.96,0.0114432235977273,0.0120219213954545
"brier",5,12,0.97,0.00888587273590909,0.00918489263181818
"brier",5,12,0.98,0.00580405688272727,0.0062074362
"brier",5,12,0.99,0.00438429971727273,0.00380314874318182
"brier",5,12,0.995,0.003302061395,0.00305999864090909
"brier",1,15,0.9,0.0207748031163636,0.0201160852545455
"brier",1,15,0.91,0.018964245885,0.0188638858681818
"brier",1,15,0.92,0.0177195044713636,0.0188513611340909
"brier",1,15,0.93,0.0159135782286364,0.0171917288863636
"brier",1,15,0.94,0.0151313378690909,0.0156448143886364
"brier",1,15,0.95,0.0127313136990909,0.0138027066818182
"brier",1,15,0.96,0.0114834180259091,0.0123872996727273
"brier",1,15,0.97,0.008834811275,0.00890486394772727
"brier",1,15,0.98,0.00572677962363636,0.00669680154545455
"brier",1,15,0.99,0.00466759393636364,0.00390677022954545
"brier",1,15,0.995,0.00355533176681818,0.00352969675
"brier",2,15,0.9,0.0196120388690909,0.0191247009159091
"brier",2,15,0.91,0.0179924981554545,0.0176968064795455
"brier",2,15,0.92,0.0169439071995455,0.0177337741681818
"brier",2,15,0.93,0.0150835920390909,0.0161041531227273
"brier",2,15,0.94,0.0141314696704545,0.0147337215681818
"brier",2,15,0.95,0.01189716914,0.0129021354795455
"brier",2,15,0.96,0.0106513737336364,0.0110797798613636
"brier",2,15,0.97,0.00829948446727273,0.00856677675
"brier",2,15,0.98,0.00543323752727273,0.00611806561363636
"brier",2,15,0.99,0.00406569403727273,0.00365626005909091
"brier",2,15,0.995,0.00291121190318182,0.00294245720681818
"brier",3,15,0.9,0.020037767395,0.019450268175
"brier",3,15,0.91,0.0183268186068182,0.0178969156363636
"brier",3,15,0.92,0.0172379843168182,0.0180514865477273
"brier",3,15,0.93,0.0154176280336364,0.0164480183886364
"brier",3,15,0.94,0.0142810962718182,0.0150008087136364
"brier",3,15,0.95,0.0120338389581818,0.0129942685409091
"brier",3,15,0.96,0.0107296045186364,0.0111697814159091
"brier",3,15,0.97,0.00835218238727273,0.00847129036363636
"brier",3,15,0.98,0.00544203120636364,0.00613840368181818
"brier",3,15,0.99,0.00407534654181818,0.00368398308181818
"brier",3,15,0.995,0.00290788270409091,0.003030682475
"brier",4,15,0.9,0.0199639492877273,0.0195672575772727
"brier",4,15,0.91,0.0182791311018182,0.017981494025
"brier",4,15,0.92,0.0172471589990909,0.0181486133659091
"brier",4,15,0.93,0.0153851879372727,0.0165117534022727
"brier",4,15,0.94,0.0143839716954545,0.0150619151886364
"brier",4,15,0.95,0.0120729620631818,0.0130373466863636
"brier",4,15,0.96,0.0107862266768182,0.01125450205
"brier",4,15,0.97,0.00842217260681818,0.00874697078409091
"brier",4,15,0.98,0.00543729170181818,0.00605056334545455
"brier",4,15,0.99,0.00411005713363636,0.00369056873409091
"brier",4,15,0.995,0.00297164344590909,0.00306668139545455
"brier",5,15,0.9,0.02216205951,0.0222647285454545
"brier",5,15,0.91,0.0203893794122727,0.0201407085318182
"brier",5,15,0.92,0.0191663737118182,0.0207852851772727
"brier",5,15,0.93,0.0170327070263636,0.0185117784659091
"brier",5,15,0.94,0.0155180667659091,0.0162596758181818
"brier",5,15,0.95,0.0131002914781818,0.0133810427159091
"brier",5,15,0.96,0.0117084605540909,0.0119571263204545
"brier",5,15,0.97,0.00904159910727273,0.00944521552272727
"brier",5,15,0.98,0.00605649649681818,0.0065943558
"brier",5,15,0.99,0.00459997517454545,0.00440637812727273
"brier",5,15,0.995,0.00344319181636364,0.00331692185454545
"brier",1,20,0.9,0.0206372155886364,0.0198694214363636
"brier",1,20,0.91,0.0188160713486364,0.0187835719090909
"brier",1,20,0.92,0.0175754991522727,0.0187027986204545
"brier",1,20,0.93,0.0157522617031818,0.0169714739727273
"brier",1,20,0.94,0.0149985812436364,0.0155324104909091
"brier",1,20,0.95,0.0126049310163636,0.0137290750636364
"brier",1,20,0.96,0.0114271915836364,0.0123405500613636
"brier",1,20,0.97,0.00879327576090909,0.00888293753181818
"brier",1,20,0.98,0.00567791496727273,0.00669322079318182
"brier",1,20,0.99,0.00467175485590909,0.00389935644090909
"brier",1,20,0.995,0.00355522117227273,0.00353794138409091
"brier",2,20,0.9,0.0194437722368182,0.0188400332363636
"brier",2,20,0.91,0.0178117502,0.0175770790590909
"brier",2,20,0.92,0.0167464965222727,0.0174409450159091
"brier",2,20,0.93,0.0148587918268182,0.0157381610931818
"brier",2,20,0.94,0.0139589238554545,0.0146505884454545
"brier",2,20,0.95,0.01178331977,0.0128490488772727
"brier",2,20,0.96,0.0105756174477273,0.010992447125
"brier",2,20,0.97,0.00823190578636364,0.00848762900909091
"brier",2,20,0.98,0.00537899276863636,0.00608399637045455
"brier",2,20,0.99,0.00406399205272727,0.00364653662727273
"brier",2,20,0.995,0.00290458925772727,0.00294172556590909
"brier",3,20,0.9,0.0199262224754545,0.0192577256795455
"brier",3,20,0.91,0.0182235541209091,0.0178918712931818
"brier",3,20,0.92,0.0171101497313636,0.01789236045
"brier",3,20,0.93,0.0152884444740909,0.0162542825340909
"brier",3,20,0.94,0.014175835915,0.01500792725
"brier",3,20,0.95,0.0119638799895455,0.0129830687545455
"brier",3,20,0.96,0.0107047817409091,0.0111751202545455
"brier",3,20,0.97,0.00833268001363636,0.00848861185681818
"brier",3,20,0.98,0.00541539815363636,0.00612487459772727
"brier",3,20,0.99,0.00407703457818182,0.00368698522727273
"brier",3,20,0.995,0.00291407685318182,0.00304506324090909
"brier",4,20,0.9,0.0199343220972727,0.0193563247
"brier",4,20,0.91,0.0182541855272727,0.0181194689704545
"brier",4,20,0.92,0.0172337533213636,0.0183262119159091
"brier",4,20,0.93,0.0152616811536364,0.0165135631295455
"brier",4,20,0.94,0.0142612752981818,0.0151148890795455
"brier",4,20,0.95,0.0120888672990909,0.0132359985954545
"brier",4,20,0.96,0.0108955236563636,0.0115283771431818
"brier",4,20,0.97,0.00848788711,0.00894773736818182
"brier",4,20,0.98,0.00540917909181818,0.00613704519318182
"brier",4,20,0.99,0.00420734484272727,0.00367426597045455
"brier",4,20,0.995,0.00299935338681818,0.00307665201818182
"brier",5,20,0.9,0.0242047453663636,0.0233632497727273
"brier",5,20,0.91,0.0224196479604545,0.0210433374568182
"brier",5,20,0.92,0.0207740732795455,0.0207576636136364
"brier",5,20,0.93,0.0185640482777273,0.0187859745022727
"brier",5,20,0.94,0.0168042520804545,0.0170190551477273
"brier",5,20,0.95,0.0146569226695455,0.01539488995
"brier",5,20,0.96,0.0128678807604545,0.0138788534931818
"brier",5,20,0.97,0.00998093089409091,0.0113210092045455
"brier",5,20,0.98,0.00686931358181818,0.00800667169090909
"brier",5,20,0.99,0.00495772995954545,0.00533109200454546
"brier",5,20,0.995,0.00350985911954545,0.00382617205681818
"brier",1,25,0.9,0.0206168314372727,0.019877118925
"brier",1,25,0.91,0.0187833225527273,0.0187521260022727
"brier",1,25,0.92,0.0175469354618182,0.0186779754795455
"brier",1,25,0.93,0.0157147445863636,0.0169511806863636
"brier",1,25,0.94,0.0149552087527273,0.0155225318272727
"brier",1,25,0.95,0.0125877681981818,0.0137253277727273
"brier",1,25,0.96,0.0114115849072727,0.0123346087727273
"brier",1,25,0.97,0.00878338915636364,0.008892241475
"brier",1,25,0.98,0.00566923628681818,0.00668823829318182
"brier",1,25,0.99,0.00467280158818182,0.00390277214090909
"brier",1,25,0.995,0.00355534988681818,0.00354803794318182
"brier",2,25,0.9,0.0193723588759091,0.0187679097090909
"brier",2,25,0.91,0.0177710854113636,0.0175412705977273
"brier",2,25,0.92,0.0166968654154545,0.017405031075
"brier",2,25,0.93,0.0147972787859091,0.0156619863090909
"brier",2,25,0.94,0.0139094662713636,0.0145701357136364
"brier",2,25,0.95,0.0117701261568182,0.0128323105795455
"brier",2,25,0.96,0.0105573061795455,0.0109859812863636
"brier",2,25,0.97,0.00822419575,0.00850969361818182
"brier",2,25,0.98,0.00537623054590909,0.00608794288409091
"brier",2,25,0.99,0.00406260637909091,0.00362156535681818
"brier",2,25,0.995,0.00290216630954545,0.00295555875681818
"brier",3,25,0.9,0.0198499224490909,0.0191659599227273
"brier",3,25,0.91,0.0181562140804545,0.0178283360045455
"brier",3,25,0.92,0.0170453834004545,0.0178789340931818
"brier",3,25,0.93,0.0152003570118182,0.0162138490772727
"brier",3,25,0.94,0.0141080354659091,0.0149780637704545
"brier",3,25,0.95,0.0119525100795455,0.0130234458931818
"brier",3,25,0.96,0.0106755000209091,0.0111574789204545
"brier",3,25,0.97,0.00832801823636364,0.00847006762727273
