"score","method","mrts_k","quantile","rel_mean","rel_median"
"brier",1,0,0.9,1,1
"brier",1,0,0.91,1,1
"brier",1,0,0.92,1,1
"brier",1,0,0.93,1,1
"brier",1,0,0.94,1,1
"brier",1,0,0.95,1,1
"brier",1,0,0.96,1,1
"brier",1,0,0.97,1,1
"brier",1,0,0.98,1,1
"brier",1,0,0.99,1,1
"brier",1,0,0.995,1,1
"brier",2,0,0.9,0.995731396470295,1.000158041102
"brier",2,0,0.91,0.992110979609981,0.998759375831621
"brier",2,0,0.92,0.995157136690988,1.00194413991853
"brier",2,0,0.93,0.994017937186655,1.00011025623555
"brier",2,0,0.94,0.986651005715297,0.983931793741286
"brier",2,0,0.95,0.985689460152847,0.981015583791
"brier",2,0,0.96,0.979414609098841,0.97561439854515
"brier",2,0,0.97,0.964421621351446,0.978858095034082
"brier",2,0,0.98,0.968237644122162,0.9716182607089
"brier",2,0,0.99,0.977563740689053,0.983000427155656
"brier",2,0,0.995,0.96639520543416,0.952877302523714
"brier",3,0,0.9,0.961829639992621,0.968534326156836
"brier",3,0,0.91,0.958335812330747,0.983488390715585
"brier",3,0,0.92,0.960096178721613,0.986553597516795
"brier",3,0,0.93,0.964786586653398,0.990656427454672
"brier",3,0,0.94,0.957596748721355,0.96301426491374
"brier",3,0,0.95,0.95597092468677,0.959588580638875
"brier",3,0,0.96,0.952025000373885,0.926530956709719
"brier",3,0,0.97,0.944183460409882,0.936190355892735
"brier",3,0,0.98,0.957230877218251,0.961457296517736
"brier",3,0,0.99,0.979094517928038,0.998400103820557
"brier",3,0,0.995,0.952151757295783,0.904877884025156
"brier",4,0,0.9,0.906045658883544,0.911535701666749
"brier",4,0,0.91,0.902827996705951,0.897220081983558
"brier",4,0,0.92,0.900049605798135,0.889413282103778
"brier",4,0,0.93,0.907970785684712,0.888109057487314
"brier",4,0,0.94,0.902349306611687,0.879918405973476
"brier",4,0,0.95,0.892109080525104,0.923779231482788
"brier",4,0,0.96,0.878737276639206,0.869250313536061
"brier",4,0,0.97,0.878396714442558,0.913149086158581
"brier",4,0,0.98,0.891687947289107,0.946361215192058
"brier",4,0,0.99,0.90345602642409,0.900403865623021
"brier",4,0,0.995,0.918036326297851,0.799535569695242
"brier",5,0,0.9,0.922686074387425,0.936894994272414
"brier",5,0,0.91,0.917909016565794,0.939756611560545
"brier",5,0,0.92,0.917687470075763,0.938400914312801
"brier",5,0,0.93,0.919327182452779,0.94421740098536
"brier",5,0,0.94,0.911598401393231,0.927681247382864
"brier",5,0,0.95,0.904591738610797,0.895566444135888
"brier",5,0,0.96,0.899106399114626,0.876777559335451
"brier",5,0,0.97,0.893543357559919,0.917279708004151
"brier",5,0,0.98,0.903638522765451,0.943213983418167
"brier",5,0,0.99,0.920306749594863,0.947373070877089
"brier",5,0,0.995,0.925649204819317,0.859830506746047
"brier",7,0,0.9,0.995702301857606,0.999726158665065
"brier",7,0,0.91,0.991897761929319,0.998690239937634
"brier",7,0,0.92,0.994457585684155,1.00122493907667
"brier",7,0,0.93,0.993465540437047,0.999942303508843
"brier",7,0,0.94,0.985765946616806,0.98314868373856
"brier",7,0,0.95,0.985232649927904,0.980161267991589
"brier",7,0,0.96,0.97907318621529,0.97304413062847
"brier",7,0,0.97,0.965658591347576,0.982914045433654
"brier",7,0,0.98,0.968121078934763,0.969992814165376
"brier",7,0,0.99,0.977806512597189,0.981001605366275
"brier",7,0,0.995,0.967489988336389,0.953388258111661
"brier",8,0,0.9,0.933424286046952,0.927019077952408
"brier",8,0,0.91,0.930955141715054,0.917059333060136
"brier",8,0,0.92,0.930064037212067,0.919533507791143
"brier",8,0,0.93,0.934613580665572,0.929875677858929
"brier",8,0,0.94,0.928063981383728,0.912298926071158
"brier",8,0,0.95,0.91000643628652,0.960407117685135
"brier",8,0,0.96,0.91701365787326,0.889854041017177
"brier",8,0,0.97,0.912059490846868,0.95099945630985
"brier",8,0,0.98,0.891598520362978,0.924669009189237
"brier",8,0,0.99,0.904719830381685,0.888731316460375
"brier",8,0,0.995,0.907435551173975,0.80238976648035
"quant",1,0,0.9,1,1
"quant",1,0,0.91,1,1
"quant",1,0,0.92,1,1
"quant",1,0,0.93,1,1
"quant",1,0,0.94,1,1
"quant",1,0,0.95,1,1
"quant",1,0,0.96,1,1
"quant",1,0,0.97,1,1
"quant",1,0,0.98,1,1
"quant",1,0,0.99,1,1
"quant",1,0,0.995,1,1
"quant",2,0,0.9,1.00007890105102,1.00035722316495
"quant",2,0,0.91,1.0000838739465,1.00025377894367
"quant",2,0,0.92,1.00011109505659,1.00036665380083
"quant",2,0,0.93,1.00008574186477,0.999927595746457
"quant",2,0,0.94,0.999770034072247,0.999653875559877
"quant",2,0,0.95,0.999271065725523,0.998672424045167
"quant",2,0,0.96,0.998568044568455,0.999422675138105
"quant",2,0,0.97,0.997047478573576,0.998844459026035
"quant",2,0,0.98,0.997531436785086,1.00231175300262
"quant",2,0,0.99,0.99055580438478,0.993319969465586
"quant",2,0,0.995,0.977665880311828,0.978377817570185
"quant",3,0,0.9,0.99931850973567,0.999259654388852
"quant",3,0,0.91,0.99954590140366,0.999051276223279
"quant",3,0,0.92,0.999616166670576,0.999309318085731
"quant",3,0,0.93,0.999407001702801,0.99933637613515
"quant",3,0,0.94,0.998962444655733,0.998877013934227
"quant",3,0,0.95,0.998043765341537,0.997148189249999
"quant",3,0,0.96,0.996568169007838,0.997865849024344
"quant",3,0,0.97,0.993852137139821,0.997678844048629
"quant",3,0,0.98,0.994080156940437,1.00238644826144
"quant",3,0,0.99,0.987666654066564,0.995248004168417
"quant",3,0,0.995,0.98340434263454,0.975948808371799
"quant",4,0,0.9,0.99875609691227,0.99801899819553
"quant",4,0,0.91,0.998535076439141,0.997630999758952
"quant",4,0,0.92,0.998467133756917,0.997120009277467
"quant",4,0,0.93,0.998259994345477,0.996572743130946
