"score","method","mrts_k","quantile","rel_mean","rel_median"
"quant",2,0,0.94,0.99854973622719,0.999122542510231
"quant",2,0,0.95,0.998495842592325,0.999404224975008
"quant",2,0,0.96,0.999118365893557,0.998041534173996
"quant",2,0,0.97,0.999662805787398,0.999224053322813
"quant",2,0,0.98,0.9996990619077,0.998501642328673
"quant",2,0,0.99,0.998315509279759,0.999967920232271
"quant",2,0,0.995,0.991125224900052,0.986909996512949
"quant",3,0,0.9,0.999885059352808,0.999683283174513
"quant",3,0,0.91,0.99984408396442,0.99984765003362
"quant",3,0,0.92,0.999827984418714,0.999793090030612
"quant",3,0,0.93,0.999745584476989,1.00036278216189
"quant",3,0,0.94,0.999165543142344,1.0001887616172
"quant",3,0,0.95,0.998933826753465,1.00043130264547
"quant",3,0,0.96,0.999802279303292,0.999837124955091
"quant",3,0,0.97,1.00015336924282,1.00100866362153
"quant",3,0,0.98,0.999829527567021,0.997969003315285
"quant",3,0,0.99,1.00017266341009,1.00136602900091
"quant",3,0,0.995,0.993954094436596,0.995200119006161
"quant",4,0,0.9,0.999409198107345,0.999687477627323
"quant",4,0,0.91,0.999425768332633,0.999766380003253
"quant",4,0,0.92,0.999287336093702,0.999735667500019
"quant",4,0,0.93,0.999260782489526,0.999847673389821
"quant",4,0,0.94,0.998643590291775,0.999939945649409
"quant",4,0,0.95,0.998413789052044,1.00030444317735
"quant",4,0,0.96,0.999469192537627,1.00011627657022
"quant",4,0,0.97,0.999939487504298,1.00082421953657
"quant",4,0,0.98,0.999649562542017,0.997824069937913
"quant",4,0,0.99,0.99948185153119,1.00135486654608
"quant",4,0,0.995,0.995774803637904,0.995476901514113
"quant",5,0,0.9,1.00059868305942,1.00025297482905
"quant",5,0,0.91,1.00086170685849,1.00088600380334
"quant",5,0,0.92,1.00133158970972,1.00105175081706
"quant",5,0,0.93,1.00224066743957,1.00159684290635
"quant",5,0,0.94,1.00252491671114,1.00071414181654
"quant",5,0,0.95,1.00192874524191,1.00008775104557
"quant",5,0,0.96,1.00370890711119,1.00180820612215
"quant",5,0,0.97,1.0036654106692,1.00425483691621
"quant",5,0,0.98,1.00596694174251,1.00397186749047
"quant",5,0,0.99,1.03224450477566,1.01266748086067
"quant",5,0,0.995,1.17798706084808,1.0311516688377
"quant",7,0,0.9,0.999331233703255,0.999530576838618
"quant",7,0,0.91,0.99924723771925,0.999671708651974
"quant",7,0,0.92,0.9991469895921,0.999423892414118
"quant",7,0,0.93,0.998872107614116,0.99919761714627
"quant",7,0,0.94,0.998482641022716,0.999031553424033
"quant",7,0,0.95,0.998411050288957,0.999285932400339
"quant",7,0,0.96,0.999059383445814,0.998023000124591
"quant",7,0,0.97,0.999621250550381,0.999173216984436
"quant",7,0,0.98,0.999588610052569,0.998434372793568
"quant",7,0,0.99,0.997913503146829,1.00001889765055
"quant",7,0,0.995,0.990907682964665,0.987378448587387
"quant",8,0,0.9,0.999551780384167,0.999727885096512
"quant",8,0,0.91,0.999545545193284,0.999760154355061
"quant",8,0,0.92,0.999556160175347,0.999504680391743
"quant",8,0,0.93,0.999529485177134,0.999617206356343
"quant",8,0,0.94,0.99891693898114,0.999716732542401
"quant",8,0,0.95,0.998846993360958,1.00004451558641
"quant",8,0,0.96,0.999497678967998,0.998856613380915
"quant",8,0,0.97,0.999983373590427,0.999890663027337
"quant",8,0,0.98,0.999612859884669,0.997367980157639
"quant",8,0,0.99,1.00004265533044,1.00146895013838
"quant",8,0,0.995,0.994147154112996,0.989771941909732
"quant",9,0,0.9,0.999381201657047,0.999568719014936
"quant",9,0,0.91,0.999295580208789,0.999736012359267
"quant",9,0,0.92,0.999183826061013,0.999519292305589
"quant",9,0,0.93,0.998909026082929,0.999233981324454
"quant",9,0,0.94,0.998518084987045,0.999160806640851
"quant",9,0,0.95,0.998409733664803,0.999367339404632
"quant",9,0,0.96,0.999041032988724,0.998025020352369
"quant",9,0,0.97,0.99962795924371,0.999096961995401
"quant",9,0,0.98,0.999583590915725,0.998412557953179
"quant",9,0,0.99,0.998084331657758,1.00083098805941
"quant",9,0,0.995,0.990657640977968,0.989367692923037
"quant",10,0,0.9,0.999574768303358,0.999472055551418
"quant",10,0,0.91,0.999570511461339,0.999600041406307
"quant",10,0,0.92,0.999465588693733,0.99948052359184
"quant",10,0,0.93,0.999422901574453,0.999618495515278
"quant",10,0,0.94,0.998925954828161,0.999589076147179
"quant",10,0,0.95,0.99907175233625,0.999972877784637
"quant",10,0,0.96,0.999762009123133,0.999760428640158
"quant",10,0,0.97,0.999959523453612,1.0001212610675
"quant",10,0,0.98,0.999633134099806,0.998295857919094
"quant",10,0,0.99,1.00047985845126,1.00229663158996
"quant",10,0,0.995,0.993954419870991,0.986644167528975
