"score","method","mrts_k","dataset","quantile","value"
"brier",2,0,5,0.96,0.0217355956681818
"brier",2,0,5,0.97,0.0180776112181818
"brier",2,0,5,0.98,0.0133474320590909
"brier",2,0,5,0.99,0.00701160164090909
"brier",2,0,5,0.995,0.00330820617272727
"brier",2,0,6,0.9,0.0303441839363636
"brier",2,0,6,0.91,0.0290400636772727
"brier",2,0,6,0.92,0.0282572327318182
"brier",2,0,6,0.93,0.0258665379954545
"brier",2,0,6,0.94,0.0232694806409091
"brier",2,0,6,0.95,0.01912515925
"brier",2,0,6,0.96,0.0148210812409091
"brier",2,0,6,0.97,0.0114401781863636
"brier",2,0,6,0.98,0.00811499942727273
"brier",2,0,6,0.99,0.00502091527272727
"brier",2,0,6,0.995,0.00276644544090909
"brier",2,0,7,0.9,0.0167996339090909
"brier",2,0,7,0.91,0.0125616234681818
"brier",2,0,7,0.92,0.0104917679
"brier",2,0,7,0.93,0.0103929840045455
"brier",2,0,7,0.94,0.0108643293272727
"brier",2,0,7,0.95,0.0104447567818182
"brier",2,0,7,0.96,0.00858786707727273
"brier",2,0,7,0.97,0.00801404889090909
"brier",2,0,7,0.98,0.00861743502272727
"brier",2,0,7,0.99,0.00764972625
"brier",2,0,7,0.995,0.00322093079545455
"brier",2,0,8,0.9,0.0165021833727273
"brier",2,0,8,0.91,0.0159859817863636
"brier",2,0,8,0.92,0.0140858262272727
"brier",2,0,8,0.93,0.0129250129363636
"brier",2,0,8,0.94,0.01216829565
"brier",2,0,8,0.95,0.0098609365
"brier",2,0,8,0.96,0.00820401595454546
"brier",2,0,8,0.97,0.00620399298636364
"brier",2,0,8,0.98,0.00370989584545455
"brier",2,0,8,0.99,0.00333906141363636
"brier",2,0,8,0.995,0.00206598759090909
"brier",2,0,9,0.9,0.0197696499181818
"brier",2,0,9,0.91,0.0168441486045455
"brier",2,0,9,0.92,0.0139513461181818
"brier",2,0,9,0.93,0.0110368100863636
"brier",2,0,9,0.94,0.0106985311318182
"brier",2,0,9,0.95,0.0104410533954545
"brier",2,0,9,0.96,0.00893081183636364
"brier",2,0,9,0.97,0.0088361781
"brier",2,0,9,0.98,0.00770721865454545
"brier",2,0,9,0.99,0.00536178005
"brier",2,0,9,0.995,0.00478030515454545
"brier",2,0,10,0.9,0.0265345858590909
"brier",2,0,10,0.91,0.0255574072818182
"brier",2,0,10,0.92,0.0245150334863636
"brier",2,0,10,0.93,0.0238999394772727
"brier",2,0,10,0.94,0.0219223364545455
"brier",2,0,10,0.95,0.0191266098772727
"brier",2,0,10,0.96,0.0168176316545455
"brier",2,0,10,0.97,0.0143623521954545
"brier",2,0,10,0.98,0.0105772435681818
"brier",2,0,10,0.99,0.00740173768181818
"brier",2,0,10,0.995,0.00432930351363636
"brier",2,3,1,0.9,0.0177225824272727
"brier",2,3,1,0.91,0.0160342237090909
"brier",2,3,1,0.92,0.0153891628727273
"brier",2,3,1,0.93,0.0118128962681818
"brier",2,3,1,0.94,0.00822861513181818
"brier",2,3,1,0.95,0.00595834180909091
"brier",2,3,1,0.96,0.00548197560909091
"brier",2,3,1,0.97,0.00702772186363636
"brier",2,3,1,0.98,0.00817869726363636
"brier",2,3,1,0.99,0.00432540902272727
"brier",2,3,1,0.995,0.00266141045454545
"brier",2,3,2,0.9,0.0256712503
"brier",2,3,2,0.91,0.0240107213227273
"brier",2,3,2,0.92,0.0202694512681818
"brier",2,3,2,0.93,0.0156358254454545
"brier",2,3,2,0.94,0.0142802631590909
"brier",2,3,2,0.95,0.0107765098681818
"brier",2,3,2,0.96,0.00495982873181818
"brier",2,3,2,0.97,0.00398546689545455
"brier",2,3,2,0.98,0.00216709351363636
"brier",2,3,2,0.99,0.00281972463181818
"brier",2,3,2,0.995,0.00329652253181818
"brier",2,3,3,0.9,0.024065122
"brier",2,3,3,0.91,0.0215927911272727
"brier",2,3,3,0.92,0.0169436513045455
"brier",2,3,3,0.93,0.0151778308727273
"brier",2,3,3,0.94,0.0125348383409091
"brier",2,3,3,0.95,0.0114602683363636
"brier",2,3,3,0.96,0.00899706303181818
"brier",2,3,3,0.97,0.00765038646818182
"brier",2,3,3,0.98,0.00748589916363636
"brier",2,3,3,0.99,0.00339814174545455
"brier",2,3,3,0.995,0.00278632374090909
"brier",2,3,4,0.9,0.0209768307409091
"brier",2,3,4,0.91,0.0187215886318182
"brier",2,3,4,0.92,0.0161061115772727
"brier",2,3,4,0.93,0.0167559135409091
"brier",2,3,4,0.94,0.0128044056863636
"brier",2,3,4,0.95,0.00936795254090909
"brier",2,3,4,0.96,0.00703290763181818
"brier",2,3,4,0.97,0.00477363015909091
"brier",2,3,4,0.98,3.29156272727273e-05
"brier",2,3,4,0.99,0.00189264268181818
"brier",2,3,4,0.995,0.00188734381363636
"brier",2,3,5,0.9,0.0254025847318182
"brier",2,3,5,0.91,0.0242424332136364
"brier",2,3,5,0.92,0.0224759095863636
"brier",2,3,5,0.93,0.0241888618136364
"brier",2,3,5,0.94,0.0230992685681818
"brier",2,3,5,0.95,0.0231111521818182
"brier",2,3,5,0.96,0.0216601444318182
"brier",2,3,5,0.97,0.0180256069818182
"brier",2,3,5,0.98,0.0133248540909091
"brier",2,3,5,0.99,0.00698571749090909
"brier",2,3,5,0.995,0.00329771929090909
"brier",2,3,6,0.9,0.0302147676136364
"brier",2,3,6,0.91,0.0289195340727273
"brier",2,3,6,0.92,0.0281436850363636
"brier",2,3,6,0.93,0.0258320554954545
"brier",2,3,6,0.94,0.0232882504681818
"brier",2,3,6,0.95,0.0191521228045455
"brier",2,3,6,0.96,0.0148160944272727
"brier",2,3,6,0.97,0.0114441777636364
"brier",2,3,6,0.98,0.00810302787727273
"brier",2,3,6,0.99,0.00500814155454545
"brier",2,3,6,0.995,0.00278962640909091
"brier",2,3,7,0.9,0.0168007050818182
"brier",2,3,7,0.91,0.0125435973318182
"brier",2,3,7,0.92,0.0104587684090909
"brier",2,3,7,0.93,0.0103754186409091
"brier",2,3,7,0.94,0.0108455965090909
"brier",2,3,7,0.95,0.0104452706090909
"brier",2,3,7,0.96,0.00859877642727273
"brier",2,3,7,0.97,0.00801571585454545
"brier",2,3,7,0.98,0.00865513456818182
"brier",2,3,7,0.99,0.00764117744545455
"brier",2,3,7,0.995,0.00322303176363636
"brier",2,3,8,0.9,0.0164988773409091
"brier",2,3,8,0.91,0.0159975914636364
"brier",2,3,8,0.92,0.0141350722681818
"brier",2,3,8,0.93,0.0130093617681818
"brier",2,3,8,0.94,0.0121883765545455
"brier",2,3,8,0.95,0.00988535955
"brier",2,3,8,0.96,0.00819200315909091
"brier",2,3,8,0.97,0.00619900255454545
"brier",2,3,8,0.98,0.00371073608636364
"brier",2,3,8,0.99,0.00333157713636364
"brier",2,3,8,0.995,0.00203946429090909
"brier",2,3,9,0.9,0.01983385925
"brier",2,3,9,0.91,0.0168146547363636
"brier",2,3,9,0.92,0.0139476905045455
"brier",2,3,9,0.93,0.0110123513227273
"brier",2,3,9,0.94,0.0106676410590909
"brier",2,3,9,0.95,0.0104137086681818
"brier",2,3,9,0.96,0.00892484787272727
"brier",2,3,9,0.97,0.00883724898636364
"brier",2,3,9,0.98,0.00771875050909091
"brier",2,3,9,0.99,0.00537645796363636
"brier",2,3,9,0.995,0.00480618810454546
"brier",2,3,10,0.9,0.0265519150409091
"brier",2,3,10,0.91,0.0255835086636364
"brier",2,3,10,0.92,0.0245686081363636
"brier",2,3,10,0.93,0.0239124947954545
"brier",2,3,10,0.94,0.0219234904136364
"brier",2,3,10,0.95,0.0190716927318182
"brier",2,3,10,0.96,0.0167892161409091
"brier",2,3,10,0.97,0.0143295199409091
"brier",2,3,10,0.98,0.01057340575
"brier",2,3,10,0.99,0.00741319797727273
"brier",2,3,10,0.995,0.00434330862727273
"brier",2,5,1,0.9,0.01774434375
"brier",2,5,1,0.91,0.0160178418954545
"brier",2,5,1,0.92,0.0153610040090909
"brier",2,5,1,0.93,0.0118210464909091
"brier",2,5,1,0.94,0.00822545038636364
"brier",2,5,1,0.95,0.00594935823181818
"brier",2,5,1,0.96,0.00546634575
"brier",2,5,1,0.97,0.00704865498181818
"brier",2,5,1,0.98,0.00818158844545454
"brier",2,5,1,0.99,0.00431755673181818
"brier",2,5,1,0.995,0.00267837424090909
"brier",2,5,2,0.9,0.0257275658045455
"brier",2,5,2,0.91,0.0240524296636364
"brier",2,5,2,0.92,0.0203496318681818
"brier",2,5,2,0.93,0.0157221576409091
"brier",2,5,2,0.94,0.0143272261227273
"brier",2,5,2,0.95,0.0107920178318182
"brier",2,5,2,0.96,0.00495366182727273
"brier",2,5,2,0.97,0.00396995946363636
"brier",2,5,2,0.98,0.00216296136363636
"brier",2,5,2,0.99,0.00283451841818182
"brier",2,5,2,0.995,0.00328360756818182
"brier",2,5,3,0.9,0.0240750319863636
"brier",2,5,3,0.91,0.0215997013363636
"brier",2,5,3,0.92,0.0169974867045455
"brier",2,5,3,0.93,0.0151533056727273
"brier",2,5,3,0.94,0.0125293687454545
"brier",2,5,3,0.95,0.0114282574954545
"brier",2,5,3,0.96,0.00895473975
"brier",2,5,3,0.97,0.00764332438636364
"brier",2,5,3,0.98,0.00743667181818182
"brier",2,5,3,0.99,0.00339735960454545
"brier",2,5,3,0.995,0.00278717689090909
"brier",2,5,4,0.9,0.0209745614454545
"brier",2,5,4,0.91,0.0187059274545455
"brier",2,5,4,0.92,0.0160963870363636
"brier",2,5,4,0.93,0.0167387376863636
"brier",2,5,4,0.94,0.0127482721772727
"brier",2,5,4,0.95,0.00940513543636364
"brier",2,5,4,0.96,0.00703869555909091
"brier",2,5,4,0.97,0.00479261306363636
"brier",2,5,4,0.98,3.26826e-05
"brier",2,5,4,0.99,0.00187730560909091
"brier",2,5,4,0.995,0.00186268902727273
"brier",2,5,5,0.9,0.0253162065909091
"brier",2,5,5,0.91,0.0241974125590909
"brier",2,5,5,0.92,0.0224183074727273
"brier",2,5,5,0.93,0.0241452708772727
"brier",2,5,5,0.94,0.0230385583090909
"brier",2,5,5,0.95,0.0230474043772727
"brier",2,5,5,0.96,0.0216801439045455
"brier",2,5,5,0.97,0.0180525614318182
"brier",2,5,5,0.98,0.0133619178272727
"brier",2,5,5,0.99,0.00699137449545455
"brier",2,5,5,0.995,0.0033035017
"brier",2,5,6,0.9,0.0303301564727273
"brier",2,5,6,0.91,0.0290825623681818
"brier",2,5,6,0.92,0.0282547860363636
"brier",2,5,6,0.93,0.0258486068545455
"brier",2,5,6,0.94,0.0232860083227273
"brier",2,5,6,0.95,0.0191077256863636
"brier",2,5,6,0.96,0.0148033106045455
"brier",2,5,6,0.97,0.0114354711681818
"brier",2,5,6,0.98,0.00811432391363636
"brier",2,5,6,0.99,0.00501005054545455
"brier",2,5,6,0.995,0.00278110265454545
"brier",2,5,7,0.9,0.0167298571863636
"brier",2,5,7,0.91,0.0125115093409091
"brier",2,5,7,0.92,0.0104315533045455
"brier",2,5,7,0.93,0.0103298550409091
"brier",2,5,7,0.94,0.0108008213272727
"brier",2,5,7,0.95,0.0103965198545455
"brier",2,5,7,0.96,0.00853670500909091
"brier",2,5,7,0.97,0.00800440415454545
"brier",2,5,7,0.98,0.00861262572272727
"brier",2,5,7,0.99,0.00767928455
"brier",2,5,7,0.995,0.00322826844545455
"brier",2,5,8,0.9,0.0164665407772727
"brier",2,5,8,0.91,0.0159729987227273
"brier",2,5,8,0.92,0.0141210989045455
"brier",2,5,8,0.93,0.0129484289681818
"brier",2,5,8,0.94,0.0121281452181818
"brier",2,5,8,0.95,0.00985589681363636
"brier",2,5,8,0.96,0.00820387527272727
"brier",2,5,8,0.97,0.00621194313636364
"brier",2,5,8,0.98,0.0037250033
"brier",2,5,8,0.99,0.00332608436363636
"brier",2,5,8,0.995,0.00205584634545455
"brier",2,5,9,0.9,0.0197443356045455
"brier",2,5,9,0.91,0.0168394280136364
"brier",2,5,9,0.92,0.0139486678
"brier",2,5,9,0.93,0.0110429267454545
"brier",2,5,9,0.94,0.0106805800181818
"brier",2,5,9,0.95,0.0104269005090909
"brier",2,5,9,0.96,0.0089095103
"brier",2,5,9,0.97,0.00883698269545454
"brier",2,5,9,0.98,0.00769459239090909
"brier",2,5,9,0.99,0.00534358325454545
"brier",2,5,9,0.995,0.0047674874
"brier",2,5,10,0.9,0.0266425216272727
"brier",2,5,10,0.91,0.0256500831454545
"brier",2,5,10,0.92,0.0245695801227273
"brier",2,5,10,0.93,0.0239041636090909
"brier",2,5,10,0.94,0.0219438320954545
"brier",2,5,10,0.95,0.0191570008181818
"brier",2,5,10,0.96,0.0168297216
"brier",2,5,10,0.97,0.0143485749863636
"brier",2,5,10,0.98,0.0105658205181818
"brier",2,5,10,0.99,0.00736788014545455
"brier",2,5,10,0.995,0.00433068803181818
"brier",2,8,1,0.9,0.0177523154090909
"brier",2,8,1,0.91,0.01601217865
"brier",2,8,1,0.92,0.0153482413681818
"brier",2,8,1,0.93,0.0118034640590909
"brier",2,8,1,0.94,0.00824078468636364
"brier",2,8,1,0.95,0.00596748515909091
"brier",2,8,1,0.96,0.00545423034090909
"brier",2,8,1,0.97,0.00699635414545455
"brier",2,8,1,0.98,0.00818590457272727
"brier",2,8,1,0.99,0.00432327433181818
"brier",2,8,1,0.995,0.00267720339545455
"brier",2,8,2,0.9,0.0257327387454545
"brier",2,8,2,0.91,0.0240122588454545
"brier",2,8,2,0.92,0.0202790465681818
"brier",2,8,2,0.93,0.0156769336
"brier",2,8,2,0.94,0.0143007241409091
"brier",2,8,2,0.95,0.0108191370772727
"brier",2,8,2,0.96,0.00497565505454545
"brier",2,8,2,0.97,0.00399316578181818
"brier",2,8,2,0.98,0.00216548716818182
"brier",2,8,2,0.99,0.00283500315454545
"brier",2,8,2,0.995,0.00329378936363636
"brier",2,8,3,0.9,0.0241347673136364
"brier",2,8,3,0.91,0.0216363617818182
"brier",2,8,3,0.92,0.0170081920818182
"brier",2,8,3,0.93,0.0151913801
"brier",2,8,3,0.94,0.0125368575681818
"brier",2,8,3,0.95,0.0114661438045455
"brier",2,8,3,0.96,0.00896635762272727
"brier",2,8,3,0.97,0.00765337285909091
"brier",2,8,3,0.98,0.00745144982272727
"brier",2,8,3,0.99,0.00339629290454545
"brier",2,8,3,0.995,0.00277050781818182
"brier",2,8,4,0.9,0.0209607221409091
"brier",2,8,4,0.91,0.0187145131545455
"brier",2,8,4,0.92,0.0161364813772727
"brier",2,8,4,0.93,0.0167951974863636
"brier",2,8,4,0.94,0.0127875288409091
"brier",2,8,4,0.95,0.00938927926363636
"brier",2,8,4,0.96,0.00704972549545455
"brier",2,8,4,0.97,0.00477338416818182
"brier",2,8,4,0.98,3.29183272727273e-05
"brier",2,8,4,0.99,0.00189746279090909
"brier",2,8,4,0.995,0.00188201927727273
"brier",2,8,5,0.9,0.0253301478409091
"brier",2,8,5,0.91,0.0241903221363636
"brier",2,8,5,0.92,0.0224278992136364
"brier",2,8,5,0.93,0.0241889858136364
"brier",2,8,5,0.94,0.0230612215727273
"brier",2,8,5,0.95,0.0230245787454545
"brier",2,8,5,0.96,0.0216803916545455
"brier",2,8,5,0.97,0.0180434636909091
"brier",2,8,5,0.98,0.0133182230409091
"brier",2,8,5,0.99,0.00697892852272727
"brier",2,8,5,0.995,0.00328848803181818
"brier",2,8,6,0.9,0.0303141725772727
"brier",2,8,6,0.91,0.0290038507545455
"brier",2,8,6,0.92,0.0281850401272727
"brier",2,8,6,0.93,0.0258663888454545
"brier",2,8,6,0.94,0.0233253442727273
"brier",2,8,6,0.95,0.0191474490909091
"brier",2,8,6,0.96,0.0147895123636364
"brier",2,8,6,0.97,0.0114433323136364
"brier",2,8,6,0.98,0.00811126225454546
"brier",2,8,6,0.99,0.00498719796363636
"brier",2,8,6,0.995,0.00277542331818182
"brier",2,8,7,0.9,0.0167665615227273
"brier",2,8,7,0.91,0.0125328642409091
"brier",2,8,7,0.92,0.0104451631909091
"brier",2,8,7,0.93,0.0103300908818182
"brier",2,8,7,0.94,0.0108094147045455
"brier",2,8,7,0.95,0.0103959763954545
"brier",2,8,7,0.96,0.00856921213636364
"brier",2,8,7,0.97,0.00801260973181818
"brier",2,8,7,0.98,0.00860146810909091
"brier",2,8,7,0.99,0.00768283961818182
"brier",2,8,7,0.995,0.00322228935909091
"brier",2,8,8,0.9,0.0165120436590909
"brier",2,8,8,0.91,0.0159875729181818
"brier",2,8,8,0.92,0.0141206395590909
"brier",2,8,8,0.93,0.0129391868818182
"brier",2,8,8,0.94,0.0121355132045455
"brier",2,8,8,0.95,0.00987240635454545
"brier",2,8,8,0.96,0.00820189148181818
"brier",2,8,8,0.97,0.00616525159090909
"brier",2,8,8,0.98,0.00371089116818182
"brier",2,8,8,0.99,0.00332683894090909
"brier",2,8,8,0.995,0.00203512514545455
"brier",2,8,9,0.9,0.0197921503227273
"brier",2,8,9,0.91,0.0168634302590909
"brier",2,8,9,0.92,0.0139648816363636
"brier",2,8,9,0.93,0.0110300496
"brier",2,8,9,0.94,0.0106676795136364
"brier",2,8,9,0.95,0.0104359188954545
"brier",2,8,9,0.96,0.00891285875
"brier",2,8,9,0.97,0.00882493914545455
"brier",2,8,9,0.98,0.00771591319545455
"brier",2,8,9,0.99,0.00534998095454545
"brier",2,8,9,0.995,0.00477295738636364
"brier",2,8,10,0.9,0.0265246644409091
"brier",2,8,10,0.91,0.0255463526
"brier",2,8,10,0.92,0.0245003714454545
"brier",2,8,10,0.93,0.0238287527909091
"brier",2,8,10,0.94,0.0219126531909091
"brier",2,8,10,0.95,0.0191094827227273
"brier",2,8,10,0.96,0.0167881169863636
"brier",2,8,10,0.97,0.0143392621318182
"brier",2,8,10,0.98,0.0105707295909091
"brier",2,8,10,0.99,0.00736783448636364
"brier",2,8,10,0.995,0.00431116708181818
"brier",2,10,1,0.9,0.0177351377181818
"brier",2,10,1,0.91,0.0160189600772727
"brier",2,10,1,0.92,0.0153640026863636
"brier",2,10,1,0.93,0.0118122121909091
"brier",2,10,1,0.94,0.00823683946363636
"brier",2,10,1,0.95,0.00595974147272727
"brier",2,10,1,0.96,0.00545022697727273
"brier",2,10,1,0.97,0.00702441082272727
"brier",2,10,1,0.98,0.00818629886818182
"brier",2,10,1,0.99,0.00429112728636364
"brier",2,10,1,0.995,0.00266255854545455
"brier",2,10,2,0.9,0.0257449690272727
"brier",2,10,2,0.91,0.0240475782818182
"brier",2,10,2,0.92,0.0202977869136364
"brier",2,10,2,0.93,0.0156745180272727
"brier",2,10,2,0.94,0.0143307659590909
"brier",2,10,2,0.95,0.0108409865545455
"brier",2,10,2,0.96,0.00497136715
"brier",2,10,2,0.97,0.00395770665
"brier",2,10,2,0.98,0.00216075475909091
"brier",2,10,2,0.99,0.0028420139
"brier",2,10,2,0.995,0.00327585158181818
"brier",2,10,3,0.9,0.0240080542272727
"brier",2,10,3,0.91,0.0215748216
"brier",2,10,3,0.92,0.0169753854227273
"brier",2,10,3,0.93,0.0151510975227273
"brier",2,10,3,0.94,0.0125268702545455
"brier",2,10,3,0.95,0.01145174255
"brier",2,10,3,0.96,0.00898716117727273
"brier",2,10,3,0.97,0.00767252415
"brier",2,10,3,0.98,0.00748080466818182
"brier",2,10,3,0.99,0.00341707501818182
"brier",2,10,3,0.995,0.00280413418181818
"brier",2,10,4,0.9,0.0209564379818182
"brier",2,10,4,0.91,0.0187173507272727
"brier",2,10,4,0.92,0.0161142983863636
"brier",2,10,4,0.93,0.0167298149818182
"brier",2,10,4,0.94,0.0127638031454545
"brier",2,10,4,0.95,0.00937859833181818
"brier",2,10,4,0.96,0.00704113912272727
"brier",2,10,4,0.97,0.00479973794090909
"brier",2,10,4,0.98,3.29120409090909e-05
"brier",2,10,4,0.99,0.00189408749545455
"brier",2,10,4,0.995,0.00188192544090909
"brier",2,10,5,0.9,0.0253267051863636
"brier",2,10,5,0.91,0.0241974334318182
"brier",2,10,5,0.92,0.0223841872909091
"brier",2,10,5,0.93,0.0241021893454545
"brier",2,10,5,0.94,0.0230630022090909
"brier",2,10,5,0.95,0.0230779452272727
"brier",2,10,5,0.96,0.0216475142363636
"brier",2,10,5,0.97,0.0180065696954545
"brier",2,10,5,0.98,0.0133269634454545
"brier",2,10,5,0.99,0.00700197489545455
"brier",2,10,5,0.995,0.003289105
"brier",2,10,6,0.9,0.0303141138863636
"brier",2,10,6,0.91,0.0290191645909091
"brier",2,10,6,0.92,0.0282025267227273
"brier",2,10,6,0.93,0.0258045831045455
"brier",2,10,6,0.94,0.0232497395681818
"brier",2,10,6,0.95,0.0191636046272727
"brier",2,10,6,0.96,0.0148032685681818
"brier",2,10,6,0.97,0.0114399076545455
"brier",2,10,6,0.98,0.00813189272727273
"brier",2,10,6,0.99,0.00504653259545455
"brier",2,10,6,0.995,0.0027793658
"brier",2,10,7,0.9,0.0167607324363636
"brier",2,10,7,0.91,0.0125594029363636
"brier",2,10,7,0.92,0.0104289984863636
"brier",2,10,7,0.93,0.0103007395409091
"brier",2,10,7,0.94,0.0107732733363636
"brier",2,10,7,0.95,0.0103711174954545
"brier",2,10,7,0.96,0.00855433913181818
"brier",2,10,7,0.97,0.00798507300909091
"brier",2,10,7,0.98,0.00857829075909091
"brier",2,10,7,0.99,0.00765117140454545
"brier",2,10,7,0.995,0.00323126374090909
"brier",2,10,8,0.9,0.0164537722727273
"brier",2,10,8,0.91,0.0159049311954545
"brier",2,10,8,0.92,0.0141156468727273
"brier",2,10,8,0.93,0.0129621578
"brier",2,10,8,0.94,0.0121875417863636
"brier",2,10,8,0.95,0.00985857605909091
"brier",2,10,8,0.96,0.00821383017727273
"brier",2,10,8,0.97,0.00619226577272727
"brier",2,10,8,0.98,0.00371218892727273
"brier",2,10,8,0.99,0.00334834785909091
"brier",2,10,8,0.995,0.00204378225454545
"brier",2,10,9,0.9,0.0197480508772727
"brier",2,10,9,0.91,0.0167934958772727
"brier",2,10,9,0.92,0.0139514031454545
"brier",2,10,9,0.93,0.0110361092863636
"brier",2,10,9,0.94,0.0106633939045455
"brier",2,10,9,0.95,0.0104118014909091
"brier",2,10,9,0.96,0.00893044833181818
"brier",2,10,9,0.97,0.00885731204545455
"brier",2,10,9,0.98,0.00770015765454545
"brier",2,10,9,0.99,0.00535344988181818
"brier",2,10,9,0.995,0.00475597110909091
"brier",2,10,10,0.9,0.0265498281318182
"brier",2,10,10,0.91,0.0255631145181818
"brier",2,10,10,0.92,0.0245381568590909
"brier",2,10,10,0.93,0.0239219555727273
"brier",2,10,10,0.94,0.0219316563045455
"brier",2,10,10,0.95,0.0191178262181818
"brier",2,10,10,0.96,0.0167778330772727
"brier",2,10,10,0.97,0.0143438331636364
"brier",2,10,10,0.98,0.0105859255136364
"brier",2,10,10,0.99,0.00737304903636364
"brier",2,10,10,0.995,0.00430843398181818
"brier",2,12,1,0.9,0.0177210114318182
"brier",2,12,1,0.91,0.0160191436590909
"brier",2,12,1,0.92,0.01537596155
"brier",2,12,1,0.93,0.0118140667954545
"brier",2,12,1,0.94,0.00823383096818182
"brier",2,12,1,0.95,0.00594902108636364
"brier",2,12,1,0.96,0.00544691902272727
"brier",2,12,1,0.97,0.00701643465454545
"brier",2,12,1,0.98,0.00816228166818182
"brier",2,12,1,0.99,0.00432128392272727
"brier",2,12,1,0.995,0.00268223028181818
"brier",2,12,2,0.9,0.0257028169772727
"brier",2,12,2,0.91,0.0240277367454545
"brier",2,12,2,0.92,0.0203191357590909
"brier",2,12,2,0.93,0.01569036995
"brier",2,12,2,0.94,0.0142933614454545
"brier",2,12,2,0.95,0.0108103910454545
"brier",2,12,2,0.96,0.00496761779090909
"brier",2,12,2,0.97,0.00396890458636364
"brier",2,12,2,0.98,0.00215756346363636
"brier",2,12,2,0.99,0.00282801347272727
"brier",2,12,2,0.995,0.00327267495909091
"brier",2,12,3,0.9,0.0240610863272727
"brier",2,12,3,0.91,0.0215636193454545
"brier",2,12,3,0.92,0.0169836869636364
"brier",2,12,3,0.93,0.0151437125227273
"brier",2,12,3,0.94,0.0125579567590909
"brier",2,12,3,0.95,0.0114611969318182
"brier",2,12,3,0.96,0.00896869331363636
"brier",2,12,3,0.97,0.00764741523636364
"brier",2,12,3,0.98,0.00747106993181818
"brier",2,12,3,0.99,0.00341168862272727
"brier",2,12,3,0.995,0.00278681575454545
"brier",2,12,4,0.9,0.0209141160590909
"brier",2,12,4,0.91,0.0186904064818182
"brier",2,12,4,0.92,0.0161341708181818
"brier",2,12,4,0.93,0.0168008492090909
"brier",2,12,4,0.94,0.0128010208272727
"brier",2,12,4,0.95,0.00939359605454546
"brier",2,12,4,0.96,0.00704118914545455
"brier",2,12,4,0.97,0.00477152695909091
"brier",2,12,4,0.98,3.26044409090909e-05
"brier",2,12,4,0.99,0.00188505637727273
"brier",2,12,4,0.995,0.00187865789090909
"brier",2,12,5,0.9,0.0253452079409091
"brier",2,12,5,0.91,0.0242188474954545
"brier",2,12,5,0.92,0.0223871987681818
"brier",2,12,5,0.93,0.0241907480590909
"brier",2,12,5,0.94,0.0230466810636364
"brier",2,12,5,0.95,0.0230461405863636
"brier",2,12,5,0.96,0.0216860136954545
"brier",2,12,5,0.97,0.0180934303772727
"brier",2,12,5,0.98,0.0133648162863636
"brier",2,12,5,0.99,0.00698067420454545
"brier",2,12,5,0.995,0.00327776514545455
"brier",2,12,6,0.9,0.0302874319863636
"brier",2,12,6,0.91,0.0290283832681818
"brier",2,12,6,0.92,0.0282201184954545
"brier",2,12,6,0.93,0.0258309587909091
"brier",2,12,6,0.94,0.0232948845954545
