"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.0301047207063636,0.0263019383659091,1,1
"brier",1,0,0.91,0.0280173545159091,0.0242902738659091,1,1
"brier",1,0,0.92,0.0263488453040909,0.024549229975,1,1
"brier",1,0,0.93,0.0236320530559091,0.0226685406659091,1,1
"brier",1,0,0.94,0.0210251768495455,0.0215789753704545,1,1
"brier",1,0,0.95,0.0180813089677273,0.0185201173363636,1,1
"brier",1,0,0.96,0.0141274592131818,0.0148596909795455,1,1
"brier",1,0,0.97,0.0115248727627273,0.0112507528022727,1,1
"brier",1,0,0.98,0.00854003892363636,0.00797123939545455,1,1
"brier",1,0,0.99,0.00557763343,0.00528754800681818,1,1
"brier",1,0,0.995,0.00331539194409091,0.00324939407045455,1,1
"brier",2,0,0.9,0.0294484993954545,0.0257160529204545,0.97820204620698,0.977724628607071
"brier",2,0,0.91,0.0273922430463636,0.0236236044204545,0.977688419183528,0.972554058091943
"brier",2,0,0.92,0.0256067178609091,0.0237297724477273,0.971834536405032,0.966619827664361
"brier",2,0,0.93,0.0229084264927273,0.0218698700772727,0.96937944572696,0.964767445756335
"brier",2,0,0.94,0.0203325846309091,0.0205949584409091,0.967058911152448,0.954399274634108
"brier",2,0,0.95,0.0174263884054545,0.0173741056863636,0.963779139915054,0.938120713320221
"brier",2,0,0.96,0.0135903076009091,0.0137124945318182,0.961978187006795,0.922798095242599
"brier",2,0,0.97,0.01099821773,0.0102233180863636,0.954302746453693,0.908678580538936
"brier",2,0,0.98,0.00822575668954545,0.00750889220227273,0.963198969360542,0.94199807956521
"brier",2,0,0.99,0.00536680428863636,0.005053052925,0.962200968563178,0.955651451009843
"brier",2,0,0.995,0.00318991091045455,0.00294430183863636,0.962151976070277,0.906107961914418
"brier",3,0,0.9,0.0297957492204545,0.0255837625340909,0.989736776204545,0.972694946591882
"brier",3,0,0.91,0.02758051727,0.0234918722477273,0.984408333568359,0.967130810356883
"brier",3,0,0.92,0.0257772005818182,0.0241236119568182,0.97830475242177,0.982662673386691
"brier",3,0,0.93,0.0230942361745455,0.0220318205,0.977242058483397,0.971911726683551
"brier",3,0,0.94,0.0204467076318182,0.0209220559454545,0.97248683224561,0.969557432003957
"brier",3,0,0.95,0.0175409601581818,0.0177337730977273,0.970115614388875,0.957541076854173
"brier",3,0,0.96,0.0136367229468182,0.0139107640818182,0.965263657182903,0.936140872711722
"brier",3,0,0.97,0.0110980837145455,0.0103054862045455,0.962968003467934,0.915981924557411
"brier",3,0,0.98,0.00826843662545454,0.007673777675,0.968196597157174,0.962683127968259
"brier",3,0,0.99,0.00547290264818182,0.00532200992727273,0.981223079083169,1.00651756171483
"brier",3,0,0.995,0.00326271258772727,0.00311572446818182,0.984110670095122,0.958863222073268
