"score","method","mrts_k","quantile","rel_mean","rel_median"
"quant",9,0,0.98,1,1
"quant",9,0,0.99,1,1
"quant",9,0,0.995,1,1
"quant",10,0,0.9,1,1
"quant",10,0,0.91,1,1
"quant",10,0,0.92,1,1
"quant",10,0,0.93,1,1
"quant",10,0,0.94,1,1
"quant",10,0,0.95,1,1
"quant",10,0,0.96,1,1
"quant",10,0,0.97,1,1
"quant",10,0,0.98,1,1
"quant",10,0,0.99,1,1
"quant",10,0,0.995,1,1
