"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.0362933272222727,0.0356887622477273,1,1
"brier",1,0,0.91,0.0333158998554545,0.0327289799545455,1,1
"brier",1,0,0.92,0.0292607299740909,0.0282980185295455,1,1
"brier",1,0,0.93,0.0267889514786364,0.0271416890704545,1,1
"brier",1,0,0.94,0.0228887346395455,0.022463574075,1,1
"brier",1,0,0.95,0.0198301952563636,0.0195344130977273,1,1
"brier",1,0,0.96,0.0161470899695455,0.0158870716522727,1,1
"brier",1,0,0.97,0.0121365624295455,0.0122357541318182,1,1
"brier",1,0,0.98,0.00835774749181818,0.00849599923409091,1,1
"brier",1,0,0.99,0.00453635522545455,0.00438728633636364,1,1
"brier",1,0,0.995,0.00238752754772727,0.002248726625,1,1
"brier",2,0,0.9,0.0361354501918182,0.035903035225,0.995649970875151,1.00600393411756
"brier",2,0,0.91,0.0332228297563636,0.0329779176840909,0.997206435981177,1.00760603385413
"brier",2,0,0.92,0.0291040548972727,0.028654326825,0.994645551325722,1.01259128073164
"brier",2,0,0.93,0.0266874964604545,0.0272423372522727,0.996212803690255,1.00370825049086
"brier",2,0,0.94,0.0228723717259091,0.0221853618318182,0.999285110605979,0.987614960902796
"brier",2,0,0.95,0.01978850258,0.0195279458204545,0.99789751559051,0.999668929020781
"brier",2,0,0.96,0.0161072857927273,0.0156465282772727,0.997534900908259,0.984859174789106
"brier",2,0,0.97,0.0120698042990909,0.0120849844386364,0.994499420174198,0.987677940275888
"brier",2,0,0.98,0.00826716569636364,0.00856016341590909,0.989161936808546,1.00755228196828
"brier",2,0,0.99,0.00443820949,0.00438731708181818,0.978364627420748,1.00000700785228
"brier",2,0,0.995,0.00223354522909091,0.00211395903863636,0.935505532163203,0.940069377546665
"brier",3,0,0.9,0.0349305352086364,0.0345009730977273,0.962450617842499,0.966718118668416
"brier",3,0,0.91,0.0320678086036364,0.0320978700795455,0.962537669484145,0.980717093050975
"brier",3,0,0.92,0.0281145988559091,0.0278220833704545,0.960830398995628,0.983181325625538
"brier",3,0,0.93,0.0258831065218182,0.0260897828568182,0.966185874891723,0.961243892710368
"brier",3,0,0.94,0.0222450175527273,0.0214748226386364,0.971876248427206,0.955984233271943
"brier",3,0,0.95,0.0192337091390909,0.0193356385909091,0.969920310437624,0.989824393196573
"brier",3,0,0.96,0.0156637782222727,0.015049054225,0.970068182676613,0.947251611523207
"brier",3,0,0.97,0.0117933398263636,0.0119787533,0.971719949106324,0.978995914019728
"brier",3,0,0.98,0.00820335624181818,0.00860630459090909,0.981527169832405,1.01298321171871
"brier",3,0,0.99,0.00449240391909091,0.00437986644318182,0.990311317306675,0.99830877389508
"brier",3,0,0.995,0.00226989986136364,0.00218737950681818,0.950732427579482,0.972719174709901
"brier",4,0,0.9,0.0334390913377273,0.0332697424068182,0.921356455773119,0.932219004287179
"brier",4,0,0.91,0.0303727504218182,0.0303162617772727,0.911659314429278,0.926281901219545
"brier",4,0,0.92,0.0264994071836364,0.0266691061886364,0.90563042026294,0.942437229687712
"brier",4,0,0.93,0.0242855381759091,0.0244227991727273,0.906550530552728,0.899826061279032
"brier",4,0,0.94,0.0209449028181818,0.0205550379159091,0.915074736459864,0.915038624186926
"brier",4,0,0.95,0.0181332833654545,0.0185541178113636,0.914427877841266,0.949817008503947
"brier",4,0,0.96,0.0146233396581818,0.0142332452977273,0.905633131775599,0.895901120688351
"brier",4,0,0.97,0.0109657920463636,0.0111774581136364,0.90353360846794,0.913507904230455
"brier",4,0,0.98,0.00740136458227273,0.00766277140681818,0.885569298368764,0.901927035971316
"brier",4,0,0.99,0.00397484874954545,0.00373432535681818,0.876220787834615,0.851169736943439
"brier",4,0,0.995,0.00201175183545455,0.00216952863409091,0.842608847537514,0.964780960909781
"brier",5,0,0.9,0.0339131789777273,0.0338051372772727,0.934419122557472,0.947220781786163
"brier",5,0,0.91,0.0309963196440909,0.0305111635227273,0.930376180099369,0.932236921685359
"brier",5,0,0.92,0.0271150576359091,0.0266067612704545,0.926670580669665,0.940234074787777
"brier",5,0,0.93,0.0249081531945455,0.0242312852386364,0.929792015727424,0.892769981106801
"brier",5,0,0.94,0.0213574000577273,0.0208851873272727,0.933096581967775,0.929735724935959
"brier",5,0,0.95,0.0183470474486364,0.0180956277613636,0.925207604435901,0.926346119068659
"brier",5,0,0.96,0.0148076750759091,0.0142046775363636,0.91704914655442,0.894102944033212
"brier",5,0,0.97,0.0109861853740909,0.0106341724204545,0.905213930045459,0.869106415991243
"brier",5,0,0.98,0.00751186631545455,0.00768275358636364,0.898790771413983,0.904278987636433
"brier",5,0,0.99,0.00415271237318182,0.00402561025227273,0.915429274559449,0.917562689926758
"brier",5,0,0.995,0.00219074699409091,0.0022924553,0.917579776692553,1.01944597200649
"brier",7,0,0.9,0.0361204784013636,0.0359467094659091,0.995237449026084,1.00722768742696
"brier",7,0,0.91,0.0331990537986364,0.0328727762136364,0.996492784006281,1.00439354539282
"brier",7,0,0.92,0.0291042567868182,0.0286268914113636,0.99465245100135,1.01162176360422
