"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
18,7,0,"beta.0",10,14.4583534822669,10.7602143612514,5.91313651626328,0.37342976710809
18,9,0,"beta.0",10,14.9804837423401,11.4925813355969,7.77588711478,0.520664726443089
18,7,0,"beta.1",10,0.00801611987650294,0.00650449548465947,0.0148386470378483,0.0145831787635245
18,9,0,"beta.1",10,0.00784255358573135,0.00640175902023046,0.0147179012028619,0.0148990255464123
18,7,0,"beta.2",10,0.00106323629738607,7.2133166226337e-05,0.0172495676207672,0.0146370730538613
18,9,0,"beta.2",10,0.00106621842470881,0.000173587433357837,0.01705127594866,0.0148766507793589
18,7,0,"tau.alpha",10,6.030079,5.88734,1.30174057619831,1.05872662342955
18,9,0,"tau.alpha",10,5.967706,5.870225,1.30822141937653,1.05659863758481
18,7,0,"tau.beta",10,15.822810144212,15.0656865992772,2.92523611122973,3.14490187629179
18,9,0,"tau.beta",10,15.7475326308402,14.8544615185524,2.85833095738478,3.18302202925035
18,7,0,"rho",10,1.02778435424148,1.03575660241292,0.118937525938928,0.138967898673448
18,9,0,"rho",10,1.07462813095835,1.06631637874082,0.202239839731639,0.188575855452256
18,7,0,"nu",10,0.533540583974748,0.504566129206764,0.123244294177636,0.113780370506292
18,9,0,"nu",10,0.52986635458043,0.51146013976484,0.134634276999162,0.114766661463026
18,7,0,"gamma",10,0.895019083380577,0.904484378633265,0.0516068660099699,0.0472193483627055
18,9,0,"gamma",10,0.896325413622746,0.905665952751668,0.0555240096640654,0.045370045337337
18,7,0,"lambda",10,-0.817016578208375,1.13754875067997,4.31100528827556,0.513017802786035
18,9,0,"lambda",10,-1.31029047341452,1.186910238666,6.16735957235084,0.716941044669747
18,7,0,"phi1.tau",10,0.274303054410943,0.283735527559433,0.102714770975778,0.172739691015721
18,9,0,"phi1.tau",10,0.382273832609649,0.3610795082587,0.12826094388527,0.163540975905344
18,7,0,"phi2.tau",10,0.185118952877715,0.17022188650761,0.155694203971617,0.17257153667258
18,7,0,"phi1.z",10,0.335913407424108,0.399915191026104,0.165201412775925,0.151105588393539
18,9,0,"phi1.z",10,0.376860565389057,0.382502976139019,0.240250210078703,0.139685608457072
18,7,0,"phi2.z",10,0.0452487732834428,0.0447464203893776,0.100071050292402,0.159772185039618
18,7,0,"phi1.w",10,0,0,0,0
18,9,0,"phi1.w",10,0,0,0,0
18,7,0,"phi2.w",10,0,0,0,0
