"score","method","mrts_k","quantile","mean","median"
"brier",9,0,0.995,0.00275834942136364,0.00252352306136364
"brier",10,0,0.9,0.030566259675,0.0324330799909091
"brier",10,0,0.91,0.027907652315,0.0287160999954545
"brier",10,0,0.92,0.02484493668,0.0258918703318182
"brier",10,0,0.93,0.0221845060645455,0.0219585882977273
"brier",10,0,0.94,0.0195094268927273,0.0187601194045455
"brier",10,0,0.95,0.0171936572336364,0.0175871264977273
"brier",10,0,0.96,0.0138459165422727,0.0134308598977273
"brier",10,0,0.97,0.0105198465909091,0.0109687654159091
"brier",10,0,0.98,0.00728260445227273,0.00712048003181818
"brier",10,0,0.99,0.00429015597363636,0.00342566247045455
"brier",10,0,0.995,0.00243776324772727,0.00192256309318182
"quant",1,0,0.9,1.82494937784226,1.79764346784793
"quant",1,0,0.91,1.7117612851289,1.68623198683771
"quant",1,0,0.92,1.59059610084001,1.56735183171447
"quant",1,0,0.93,1.45906471680411,1.43724143445942
"quant",1,0,0.94,1.31716839495598,1.29587283291317
"quant",1,0,0.95,1.16374043400769,1.13779413847647
"quant",1,0,0.96,0.99614853303852,0.967265286744768
"quant",1,0,0.97,0.809830888504865,0.781336695811372
"quant",1,0,0.98,0.598974826771872,0.573272428841396
"quant",1,0,0.99,0.335610360819017,0.320779332501029
"quant",1,0,0.995,0.187556424527412,0.179934625171551
"quant",2,0,0.9,1.82562290021586,1.79820339769639
"quant",2,0,0.91,1.7127028172043,1.6867345746541
"quant",2,0,0.92,1.59132334654973,1.56795109170832
"quant",2,0,0.93,1.45972603672989,1.43844815712729
"quant",2,0,0.94,1.31723094628637,1.29563328371876
"quant",2,0,0.95,1.16331601688324,1.13775249004234
"quant",2,0,0.96,0.99556316739589,0.966752388144026
"quant",2,0,0.97,0.808668969840262,0.779285957627395
"quant",2,0,0.98,0.597993062671182,0.571015973377362
"quant",2,0,0.99,0.334110223753119,0.317804875325612
"quant",2,0,0.995,0.183675070771457,0.172438752867589
"quant",3,0,0.9,1.82461292153645,1.79934055650875
"quant",3,0,0.91,1.71165234104547,1.68778177522229
"quant",3,0,0.92,1.59004174754886,1.56876636943973
"quant",3,0,0.93,1.45815776924433,1.43866580026419
"quant",3,0,0.94,1.31541516625698,1.29543185429049
"quant",3,0,0.95,1.16121384212854,1.13702144335797
"quant",3,0,0.96,0.993062480972324,0.965030651245605
"quant",3,0,0.97,0.806216091599947,0.777499633580251
"quant",3,0,0.98,0.595270752176485,0.567134798966728
"quant",3,0,0.99,0.333184546833092,0.314717273533149
"quant",3,0,0.995,0.182715793062902,0.166915228030322
"quant",4,0,0.9,1.8231401391492,1.79684950991899
"quant",4,0,0.91,1.70956993371792,1.6849554162838
"quant",4,0,0.92,1.58751446828195,1.56571259069613
"quant",4,0,0.93,1.45606080072576,1.43625957770825
"quant",4,0,0.94,1.31392629479982,1.29543922819003
"quant",4,0,0.95,1.15992323683812,1.13514876230388
"quant",4,0,0.96,0.9913507630403,0.960779186128957
"quant",4,0,0.97,0.804665349849407,0.773677333238553
"quant",4,0,0.98,0.593780381154047,0.563272819752682
"quant",4,0,0.99,0.32897122078056,0.31025186450437
"quant",4,0,0.995,0.177867301520747,0.167482417749744
"quant",5,0,0.9,1.82452619540683,1.79953383847345
"quant",5,0,0.91,1.71155597243336,1.68795513223426
"quant",5,0,0.92,1.58976200325776,1.56863196204105
"quant",5,0,0.93,1.45754172093593,1.43853914528431
"quant",5,0,0.94,1.31462739526258,1.29586137965754
"quant",5,0,0.95,1.16006288071298,1.13551143879915
"quant",5,0,0.96,0.991513798150684,0.962386798376357
"quant",5,0,0.97,0.804848581659592,0.775683406281498
"quant",5,0,0.98,0.594672534028678,0.56614215724292
"quant",5,0,0.99,0.330844885833911,0.312457554333489
"quant",5,0,0.995,0.180801706221925,0.169644186085895
"quant",7,0,0.9,1.82564259448186,1.79821698342481
"quant",7,0,0.91,1.71265924363539,1.6866092076088
"quant",7,0,0.92,1.59128545657586,1.56785959253453
"quant",7,0,0.93,1.45965669023179,1.43837909256122
"quant",7,0,0.94,1.31713676421932,1.2956595306814
"quant",7,0,0.95,1.16321109507667,1.13766798546299
"quant",7,0,0.96,0.995431032629779,0.966377164783008
"quant",7,0,0.97,0.808601295218444,0.779049829467369
"quant",7,0,0.98,0.597937633568953,0.570907110037957
"quant",7,0,0.99,0.333978993091732,0.317523782859394
"quant",7,0,0.995,0.183551087672521,0.172225224284006
"quant",8,0,0.9,1.82421933088855,1.79957287631142
"quant",8,0,0.91,1.71083012179194,1.68763157423281
"quant",8,0,0.92,1.58844421901151,1.56826329038496
"quant",8,0,0.93,1.45646490519389,1.43785547215387
"quant",8,0,0.94,1.31389663586023,1.29551599425948
"quant",8,0,0.95,1.15996160101065,1.13582595671474
"quant",8,0,0.96,0.991574183569218,0.96216151980664
"quant",8,0,0.97,0.805571380513937,0.775582295298947
"quant",8,0,0.98,0.59504055473942,0.565674174942728
"quant",8,0,0.99,0.329165128002733,0.311669498028985
"quant",8,0,0.995,0.178054056303026,0.167280639525887
"quant",9,0,0.9,1.82557154814033,1.7981203543308
"quant",9,0,0.91,1.71264460839821,1.68660323669305
"quant",9,0,0.92,1.59128648347649,1.5678450498168
"quant",9,0,0.93,1.45968644662031,1.43839499950579
"quant",9,0,0.94,1.317184452928,1.29575032809407
"quant",9,0,0.95,1.1632561008857,1.13780283274649
"quant",9,0,0.96,0.995506433051421,0.966615717810345
"quant",9,0,0.97,0.808653826044625,0.779212146439956
"quant",9,0,0.98,0.598009069263697,0.571206101929206
"quant",9,0,0.99,0.33398695282438,0.317744862711139
"quant",9,0,0.995,0.183554183609431,0.172269188990429
"quant",10,0,0.9,1.82332623089835,1.79793682781278
"quant",10,0,0.91,1.70959270030369,1.68614375399853
"quant",10,0,0.92,1.5873805750304,1.56724494515176
"quant",10,0,0.93,1.45561870711372,1.43761614822583
"quant",10,0,0.94,1.31353953676224,1.29501917529787
"quant",10,0,0.95,1.15942201738313,1.13613341493179
"quant",10,0,0.96,0.99088975128692,0.960919371979457
"quant",10,0,0.97,0.805192426829084,0.77461177669081
"quant",10,0,0.98,0.594442655931004,0.564831681599528
"quant",10,0,0.99,0.329309315331468,0.313942217247762
"quant",10,0,0.995,0.177459432279975,0.170950803386735
