"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.0384411128968182,0.03752035005,1,1
"brier",1,0,0.91,0.0353188558140909,0.0363774624272727,1,1
"brier",1,0,0.92,0.0321433558704545,0.0352360069272727,1,1
"brier",1,0,0.93,0.0291311889404545,0.0317058658568182,1,1
"brier",1,0,0.94,0.0261439247477273,0.0286208505113636,1,1
"brier",1,0,0.95,0.0233772732240909,0.024743063825,1,1
"brier",1,0,0.96,0.019855088765,0.0213672277477273,1,1
"brier",1,0,0.97,0.0161445627181818,0.0171744173431818,1,1
"brier",1,0,0.98,0.0121936293690909,0.0125445348022727,1,1
"brier",1,0,0.99,0.00738987312090909,0.0068087212,1,1
"brier",1,0,0.995,0.00359490519227273,0.00395312771136364,1,1
"brier",2,0,0.9,0.0380174369986364,0.0370849304227273,0.988978573556936,0.988395107543174
"brier",2,0,0.91,0.0348825662,0.0356826634840909,0.987647119250198,0.980900291091747
"brier",2,0,0.92,0.0316167053677273,0.0346132644886364,0.983615571913219,0.982326532063587
"brier",2,0,0.93,0.0287608154127273,0.0312166069795455,0.987286014021455,0.984568821445149
"brier",2,0,0.94,0.0257941344609091,0.0280771758045455,0.986620590053198,0.981004243511131
"brier",2,0,0.95,0.0230149844022727,0.0244709101568182,0.984502520103806,0.989000809677141
"brier",2,0,0.96,0.0196133064686364,0.0211776826045455,0.987822653465552,0.991129165401348
"brier",2,0,0.97,0.0160682633572727,0.0170608303522727,0.99527399024421,0.993386268154582
"brier",2,0,0.98,0.0120150670809091,0.0120436771204545,0.985356100076779,0.960073634478064
"brier",2,0,0.99,0.00718192002772727,0.0068664075,0.971859720758475,1.00847241329253
"brier",2,0,0.995,0.00343053575227273,0.00367044609772727,0.954277114079861,0.928491656663718
"brier",3,0,0.9,0.0386423203722727,0.0377536584113636,1.0052341740468,1.0062181818947
"brier",3,0,0.91,0.0355988477209091,0.0363741743795455,1.00792754749169,0.999909613054131
"brier",3,0,0.92,0.0322345843786364,0.0352273056363636,1.00283817621749,0.99975305683964
"brier",3,0,0.93,0.0292220968209091,0.0317054264477273,1.00312063749407,0.999986141078976
"brier",3,0,0.94,0.0260656917190909,0.0285257592386364,0.997007601980527,0.996677552517543
"brier",3,0,0.95,0.0232703129154545,0.0247043496431818,0.995424602877715,0.998435352141837
"brier",3,0,0.96,0.0198450217236364,0.0214540068704545,0.999492974245404,1.00406131875187
"brier",3,0,0.97,0.0161523339254545,0.0172572276295455,1.0004813513632,1.00482172318914
"brier",3,0,0.98,0.0120740210472727,0.0121336683318182,0.990190917060234,0.967247372905362
"brier",3,0,0.99,0.00726357585954545,0.00693809586136364,0.982909414099914,1.01900131574834
"brier",3,0,0.995,0.00353127970136364,0.0037434404,0.982301204758931,0.946956605838746
"brier",4,0,0.9,0.0382826985227273,0.0374387441522727,0.995879037776141,0.997825023017682
"brier",4,0,0.91,0.0351834426772727,0.036096609025,0.996165981776676,0.992279466913498
"brier",4,0,0.92,0.0319931201754545,0.0351927147318182,0.995326073120508,0.998771364884111
"brier",4,0,0.93,0.0290936862,0.0317562010954545,0.99871262582069,1.0015875686494
"brier",4,0,0.94,0.0260461511918182,0.0286444598159091,0.996260180640338,1.00082489877567
"brier",4,0,0.95,0.0232871623281818,0.0248656785931818,0.996145363274609,1.00495552082996
"brier",4,0,0.96,0.0197769066795455,0.0214614442045455,0.996062365352284,1.00440939077032
"brier",4,0,0.97,0.0161017370859091,0.01726014755,0.997347364990908,1.00499173888145
"brier",4,0,0.98,0.0120521481609091,0.01208836125,0.988397120832584,0.963635674063411
"brier",4,0,0.99,0.00727429377818182,0.00684195457272727,0.984359766286075,1.00488100066827
"brier",4,0,0.995,0.00354109788681818,0.00382658186818182,0.985032343670647,0.967988425261837
"brier",5,0,0.9,0.0391685181631818,0.0382896050340909,1.01892258604261,1.02050234027843
"brier",5,0,0.91,0.0361926860595455,0.0368632452727273,1.02474118216213,1.01335395085421
"brier",5,0,0.92,0.0329260754613636,0.0359059135931818,1.02435089833382,1.01901199154864
"brier",5,0,0.93,0.0300227350895455,0.0324237385431818,1.03060452324528,1.02264163639642
"brier",5,0,0.94,0.026688311945,0.029536591775,1.02082270365011,1.03199559926679
"brier",5,0,0.95,0.0235844224872727,0.0252352751227273,1.00886113881615,1.01989290013591
"brier",5,0,0.96,0.0201636540272727,0.0219250802136364,1.01554086541364,1.02610785416318
"brier",5,0,0.97,0.0163713229895455,0.0173741926318182,1.01404561246544,1.01163214359151
"brier",5,0,0.98,0.0123857735895455,0.0120694620522727,1.0157577546962,0.962129105822726
"brier",5,0,0.99,0.00775797445954545,0.00763714503863636,1.04981159116181,1.12167098847231
"brier",5,0,0.995,0.00382918572454545,0.00426638041590909,1.06517015602423,1.07924173652295
"brier",7,0,0.9,0.0379959641354545,0.0370009042954545,0.988419982466208,0.986155626110811
"brier",7,0,0.91,0.0348433805845455,0.0355985577363636,0.986537637797548,0.978588262101396
"brier",7,0,0.92,0.0316108462413636,0.0345981270886364,0.983433290810174,0.981896931739372
"brier",7,0,0.93,0.0287723728222727,0.0311995230704545,0.987682750645185,0.984029996573812
"brier",7,0,0.94,0.0258494392622727,0.0281095877227273,0.988735987871135,0.982136701757575
"brier",7,0,0.95,0.0230524030063636,0.0244553844454545,0.986103160338115,0.988373332357701
"brier",7,0,0.96,0.0196309991418182,0.0211703459204545,0.988713743573041,0.990785803867623
"brier",7,0,0.97,0.0160896948795455,0.0170260822022727,0.996601466413546,0.991363017565893
"brier",7,0,0.98,0.0120215965836364,0.0120485853909091,0.985891584839324,0.96046490211229
"brier",7,0,0.99,0.007170804455,0.00680963929090909,0.97035555789324,1.00013484043216
"brier",7,0,0.995,0.00340564644090909,0.003622565925,0.947353618178735,0.916379684518311
