"score","method","mrts_k","quantile","mean","median"
"quant",2,10,0.92,2.73731955260909,2.72220527568122
"quant",2,10,0.93,2.52121317135183,2.49641964100504
"quant",2,10,0.94,2.28807183067919,2.25129623930885
"quant",2,10,0.95,2.03328112705519,1.98491113588173
"quant",2,10,0.96,1.75555923138662,1.68718991471897
"quant",2,10,0.97,1.44199988814342,1.35248678117903
"quant",2,10,0.98,1.08469532541359,0.969015429390053
"quant",2,10,0.99,0.590225722434177,0.519600458908868
"quant",2,10,0.995,0.311698085409423,0.27134186688696
"quant",2,12,0.9,3.12086913855387,3.12727280894184
"quant",2,12,0.91,2.93568542406374,2.93067659486093
"quant",2,12,0.92,2.73730008633165,2.72214300847629
"quant",2,12,0.93,2.52119309606527,2.49650854637006
"quant",2,12,0.94,2.28811542953498,2.25138029601964
"quant",2,12,0.95,2.03326294667914,1.98466795407755
"quant",2,12,0.96,1.75550098645892,1.68694764558473
"quant",2,12,0.97,1.44194241290757,1.35219385882912
"quant",2,12,0.98,1.08458983026479,0.968842200926217
"quant",2,12,0.99,0.590218336518257,0.519566989770192
"quant",2,12,0.995,0.31178936460956,0.271462385480109
"quant",2,15,0.9,3.12094256012064,3.12733099785883
"quant",2,15,0.91,2.93574828081092,2.93092725992176
"quant",2,15,0.92,2.73732349140197,2.72224873586309
"quant",2,15,0.93,2.52120702379306,2.49656101748591
"quant",2,15,0.94,2.28807583114587,2.25136009399857
"quant",2,15,0.95,2.03324659871856,1.98463447517223
"quant",2,15,0.96,1.75552791646624,1.68704092686141
"quant",2,15,0.97,1.44197052242178,1.35236369010261
"quant",2,15,0.98,1.08466143388793,0.969049214585617
"quant",2,15,0.99,0.590143151235904,0.51959584247149
"quant",2,15,0.995,0.311734433680673,0.271322776567537
"quant",2,20,0.9,3.1208677777437,3.1274125316291
"quant",2,20,0.91,2.93567309227005,2.93090244569665
"quant",2,20,0.92,2.73728380253169,2.72228728328327
"quant",2,20,0.93,2.5211658116771,2.49652793370545
"quant",2,20,0.94,2.28803527211114,2.25134517985379
"quant",2,20,0.95,2.03321734167434,1.98472883675341
"quant",2,20,0.96,1.75551909517808,1.68717533565654
"quant",2,20,0.97,1.4419994621542,1.35242269518273
"quant",2,20,0.98,1.08473789852415,0.96908948540523
"quant",2,20,0.99,0.590201461196715,0.51971922558364
"quant",2,20,0.995,0.311671021259651,0.271418417389766
"quant",2,25,0.9,3.12088846791988,3.12734653922903
"quant",2,25,0.91,2.93564992328954,2.93071674696674
"quant",2,25,0.92,2.73726586770817,2.72217845812347
"quant",2,25,0.93,2.52117095390026,2.49640965994401
"quant",2,25,0.94,2.28811063491989,2.25145187079336
"quant",2,25,0.95,2.03325322410411,1.98462308287297
"quant",2,25,0.96,1.75555093069229,1.68698864704494
"quant",2,25,0.97,1.44198194682765,1.35241368119089
"quant",2,25,0.98,1.08474278413252,0.969016284596475
"quant",2,25,0.99,0.590371632629188,0.519913121683075
"quant",2,25,0.995,0.311794567618961,0.271368753565779
