"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.111484149811818,0.110806316143182,1,1
"brier",1,0,0.91,0.101165178368939,0.101183229827273,1,1
"brier",1,0,0.92,0.0896441362086364,0.0880624133113636,1,1
"brier",1,0,0.93,0.0790173560969697,0.0777431274,1,1
"brier",1,0,0.94,0.0678808241862121,0.0666590735409091,1,1
"brier",1,0,0.95,0.0568220630809091,0.0558469941136364,1,1
"brier",1,0,0.96,0.0454538773768182,0.0446693503522727,1,1
"brier",1,0,0.97,0.0345491984851515,0.0342724447636364,1,1
"brier",1,0,0.98,0.023069377720303,0.0225504263681818,1,1
"brier",1,0,0.99,0.0111366716728788,0.0115234851704545,1,1
"brier",1,0,0.995,0.0056905978180303,0.00580398018863636,1,1
"brier",2,0,0.9,0.11146490666697,0.110771092331818,0.999827391204212,0.999682113686388
"brier",2,0,0.91,0.101185076321818,0.100893933122727,1.00019668776549,0.997140863114972
"brier",2,0,0.92,0.0897092414724242,0.0882487752613636,1.00072626349632,1.00211624849913
"brier",2,0,0.93,0.0791133966233333,0.0780073627204545,1.00121543583723,1.00339882545624
"brier",2,0,0.94,0.0680030161322727,0.0669439881840909,1.00180009520399,1.00427420646654
"brier",2,0,0.95,0.0569783722166667,0.0560932804613636,1.00275085287796,1.00441001976268
"brier",2,0,0.96,0.0456710890812121,0.0447153212,1.00477872773302,1.00102913625035
"brier",2,0,0.97,0.0347948721704545,0.0343391204090909,1.00711083602731,1.00194545927244
"brier",2,0,0.98,0.0232725364934849,0.02278548815,1.00880642623503,1.01042382871083
"brier",2,0,0.99,0.0112605758921212,0.0116473965113636,1.01112578541255,1.01075293967721
"brier",2,0,0.995,0.00574218610818182,0.00583464635454545,1.00906553086357,1.00528364413944
"brier",3,0,0.9,0.10952208076197,0.108692185413636,0.982400466315971,0.980920485373653
"brier",3,0,0.91,0.09963841967,0.0987072022022727,0.984908258715549,0.975529268741206
"brier",3,0,0.92,0.0885176231677273,0.0868646851204545,0.987433499963821,0.986399098708841
"brier",3,0,0.93,0.078247689759697,0.0770895587477273,0.990259528092433,0.991593229213561
"brier",3,0,0.94,0.0674231226125758,0.0664940621,0.993257277307347,0.997524546439911
"brier",3,0,0.95,0.0566521002822727,0.0559555731886364,0.997008859069507,1.00194422415608
"brier",3,0,0.96,0.0455336794540909,0.0442541623818182,1.00175567150435,0.990705305378738
"brier",3,0,0.97,0.0347973020784848,0.0343616224590909,1.00718116784793,1.00260202317254
"brier",3,0,0.98,0.0233755807034849,0.0229399077181818,1.01327313579474,1.01727157365634
"brier",3,0,0.99,0.0113627724428788,0.01163170575,1.02030236471374,1.00939130635781
"brier",3,0,0.995,0.00579327562060606,0.00586823402045455,1.01804341228446,1.01107064974894
"brier",4,0,0.9,0.110278261379091,0.109116650309091,0.989183319469514,0.984751177614211
"brier",4,0,0.91,0.100116825382121,0.0988006303681818,0.989637215060355,0.976452624973939
"brier",4,0,0.92,0.0887550168919697,0.08728213305,0.990081679022515,0.991139463114589
"brier",4,0,0.93,0.0783129187275758,0.0772668823931818,0.991085029869521,0.993874120803401
"brier",4,0,0.94,0.0674104824509091,0.0659961356318182,0.993071066226115,0.990054798636167
"brier",4,0,0.95,0.056597599289697,0.055766502775,0.996049707120058,0.998558716723902
"brier",4,0,0.96,0.0454588358665152,0.0441317957772727,1.00010908837668,0.987965919119917
"brier",4,0,0.97,0.0347473860354545,0.0342119652840909,1.00573638634159,0.998235332204558
"brier",4,0,0.98,0.0233725029515152,0.0228305930159091,1.01313972292132,1.01242400667522
"brier",4,0,0.99,0.0114138909098485,0.0117584939363636,1.02489246743664,1.0203938966756
"brier",4,0,0.995,0.00584879787424242,0.00588080492954545,1.02780025249911,1.01323656153402
"brier",5,0,0.9,0.109251642303788,0.108346267225,0.979974664454107,0.977798658020514
"brier",5,0,0.91,0.0992979956665151,0.0984570716545455,0.981543227298875,0.973057213360544
"brier",5,0,0.92,0.0881334334310606,0.0864847810409091,0.983147779191494,0.982085066589346
"brier",5,0,0.93,0.0778414102431818,0.076632824775,0.985117879009458,0.985718317977005
"brier",5,0,0.94,0.0670405114822727,0.0658609176431818,0.987620764567704,0.988026297766688
"brier",5,0,0.95,0.0563282322890909,0.0555917062522727,0.991309171736425,0.995428798534006
"brier",5,0,0.96,0.0452732638440909,0.0440566404318182,0.996026443877824,0.986283437846699
"brier",5,0,0.97,0.0346237250936364,0.0343040461636364,1.00215711541085,1.00092206436448
"brier",5,0,0.98,0.023309987744697,0.0228467782409091,1.01042984458927,1.01314174144155
"brier",5,0,0.99,0.0113792743613636,0.0117356532931818,1.0217841286527,1.01841180160246
"brier",5,0,0.995,0.00582492826227273,0.00578427698181818,1.0236056823093,0.9966052250046
"quant",1,0,0.9,0.725700286424338,0.723465158812634,1,1
"quant",1,0,0.91,0.67633935665425,0.674726784436982,1,1
"quant",1,0,0.92,0.624439687981126,0.623211483263911,1,1
"quant",1,0,0.93,0.569713584817138,0.568447062100286,1,1
"quant",1,0,0.94,0.511587686520573,0.509743298922269,1,1
"quant",1,0,0.95,0.44946006330509,0.446709024150299,1,1
"quant",1,0,0.96,0.382572253238005,0.380209461128106,1,1
"quant",1,0,0.97,0.309962295067757,0.309046444496476,1,1
"quant",1,0,0.98,0.229888669766637,0.229358408073222,1,1
"quant",1,0,0.99,0.137570587316918,0.135591810442177,1,1
"quant",1,0,0.995,0.0826306527427879,0.0812355542930271,1,1
"quant",2,0,0.9,0.724702084160478,0.721813852734713,0.998624497905633,0.997717504349993
"quant",2,0,0.91,0.675560043337498,0.673439185473251,0.998847748088169,0.998091673558201
"quant",2,0,0.92,0.623851425300161,0.622153764540564,0.999057935150044,0.99830279327042
