"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.161016943554545,0.160446595118182,1,1
"brier",1,0,0.91,0.146907658684636,0.144693170965909,1,1
"brier",1,0,0.92,0.131954283633,0.132034805615909,1,1
"brier",1,0,0.93,0.116338347340545,0.113242666238636,1,1
"brier",1,0,0.94,0.100636085656182,0.0988570179659091,1,1
"brier",1,0,0.95,0.0849399101667273,0.0818603248704546,1,1
"brier",1,0,0.96,0.0690756146978182,0.0702859294272727,1,1
"brier",1,0,0.97,0.0537757945726364,0.0541391596659091,1,1
"brier",1,0,0.98,0.0376088301479091,0.0373720207136364,1,1
"brier",1,0,0.99,0.0220258546728182,0.0205677252886364,1,1
"brier",1,0,0.995,0.0136478777729091,0.00977145117727273,1,1
"brier",2,0,0.9,0.159495400821455,0.161209541179545,0.990550418487012,1.0047551402434
"brier",2,0,0.91,0.145394468204636,0.143132447931818,0.989699716859226,0.989213568106413
"brier",2,0,0.92,0.130550357475636,0.130145379043182,0.989360510938256,0.985689935589986
"brier",2,0,0.93,0.115100657457273,0.111416733559091,0.989361290481033,0.983875929981217
"brier",2,0,0.94,0.0994423572740909,0.0968751406363636,0.988138167593588,0.979952082610575
"brier",2,0,0.95,0.0837359448125455,0.0812107699909091,0.985825681333797,0.992065083047577
"brier",2,0,0.96,0.0678538089535455,0.0686567675386364,0.982312053977113,0.976820938388214
"brier",2,0,0.97,0.0526125223319091,0.0527202191227273,0.978368106878346,0.973790865023801
"brier",2,0,0.98,0.0366109079576364,0.0360137470454545,0.973465747635647,0.96365533245875
"brier",2,0,0.99,0.0213668830149091,0.0190311207409091,0.970081902940987,0.925290496340096
"brier",2,0,0.995,0.0130973904499091,0.00967529156363636,0.95966498732186,0.990159126634126
"brier",3,0,0.9,0.158271105503273,0.160159435693182,0.982946899930798,0.998210249181115
"brier",3,0,0.91,0.144343153110636,0.140900404495455,0.982543418110657,0.973787522623662
"brier",3,0,0.92,0.12961500065,0.129009200222727,0.982272019379786,0.977084789279099
"brier",3,0,0.93,0.114312188555273,0.111265682204545,0.982583912943668,0.982542056808122
"brier",3,0,0.94,0.0987843915063636,0.0963770310909091,0.981600097641472,0.974913395871852
"brier",3,0,0.95,0.0831700936328182,0.0808135454431818,0.979163899156061,0.987212615770469
"brier",3,0,0.96,0.0673749154340909,0.0680583781931818,0.975379165698818,0.968307294898962
"brier",3,0,0.97,0.052260802744,0.0523464175818182,0.971827625408863,0.966886407266868
"brier",3,0,0.98,0.0363145670723636,0.0351346231795455,0.965586191581729,0.940131748528264
"brier",3,0,0.99,0.0211252043748182,0.0190587911386364,0.959109405224966,0.926635827305916
"brier",3,0,0.995,0.0129176365657273,0.00947482855,0.946494156869478,0.969643953401452
"brier",4,0,0.9,0.158805313782182,0.160318106388636,0.986264614620421,0.99919918070277
"brier",4,0,0.91,0.144753269853,0.142424780077273,0.985335081568067,0.984322750870041
"brier",4,0,0.92,0.129959671925636,0.129748630138636,0.984884070054814,0.982685054394496
"brier",4,0,0.93,0.114577089216182,0.110534453977273,0.984860897849889,0.976084877270051
"brier",4,0,0.94,0.0990128069612727,0.0964107988386364,0.983869814844996,0.975254977566526
"brier",4,0,0.95,0.0833678257590909,0.0799701891886364,0.981491805153189,0.976910234783341
"brier",4,0,0.96,0.0675395535463636,0.0685245189818182,0.97776261335966,0.974939358989666
"brier",4,0,0.97,0.0524314175561818,0.05282174025,0.975000331893959,0.975666053480718
"brier",4,0,0.98,0.0365003136658182,0.0353500717477273,0.97052510068164,0.945896718258766
"brier",4,0,0.99,0.0212816962829091,0.0191152549568182,0.966214323985918,0.929381090449478
"brier",4,0,0.995,0.0130564899532727,0.00918167799545454,0.956668148009776,0.939643235061141
"brier",5,0,0.9,0.157531635872182,0.161422625518182,0.978354404167516,1.00608321042451
"brier",5,0,0.91,0.143502917230273,0.142820084281818,0.976823934947649,0.98705476788167
"brier",5,0,0.92,0.128693459014,0.128790829888636,0.975288224609144,0.97543090466078
"brier",5,0,0.93,0.113342551708545,0.110413041079545,0.974249284947888,0.97501272927354
"brier",5,0,0.94,0.0978669259816364,0.0951076962204545,0.972483432195424,0.962073287030087
"brier",5,0,0.95,0.0824317276527273,0.0806438050068182,0.97047109528281,0.985139078478353
"brier",5,0,0.96,0.0671213965514545,0.0692253694522727,0.971709000999663,0.984910778250469
"brier",5,0,0.97,0.0523754554136364,0.0522766390636364,0.973959675163729,0.965597533952018
