"score","method","mrts_k","quantile","rel_mean","rel_median"
"quant",3,0,0.91,1,1
"quant",3,0,0.92,1,1
"quant",3,0,0.93,1,1
"quant",3,0,0.94,1,1
"quant",3,0,0.95,1,1
"quant",3,0,0.96,1,1
"quant",3,0,0.97,1,1
"quant",3,0,0.98,1,1
"quant",3,0,0.99,1,1
"quant",3,0,0.995,1,1
"quant",4,0,0.9,1,1
"quant",4,0,0.91,1,1
"quant",4,0,0.92,1,1
"quant",4,0,0.93,1,1
"quant",4,0,0.94,1,1
"quant",4,0,0.95,1,1
"quant",4,0,0.96,1,1
"quant",4,0,0.97,1,1
"quant",4,0,0.98,1,1
"quant",4,0,0.99,1,1
"quant",4,0,0.995,1,1
"quant",5,0,0.9,1,1
"quant",5,0,0.91,1,1
"quant",5,0,0.92,1,1
"quant",5,0,0.93,1,1
"quant",5,0,0.94,1,1
"quant",5,0,0.95,1,1
"quant",5,0,0.96,1,1
"quant",5,0,0.97,1,1
"quant",5,0,0.98,1,1
"quant",5,0,0.99,1,1
"quant",5,0,0.995,1,1
"quant",1,10,0.9,1.0000047585663,0.999875312023803
"quant",1,10,0.91,1.00000483493755,0.999854709288825
"quant",1,10,0.92,1.00000707423404,0.999908823210729
"quant",1,10,0.93,1.00000047513599,1.00015355513062
"quant",1,10,0.94,1.0000008123571,0.999948662839888
"quant",1,10,0.95,0.999961308065457,0.99983307419109
"quant",1,10,0.96,0.999989296678195,0.999946303800087
"quant",1,10,0.97,0.99999636202197,1.00014054333063
"quant",1,10,0.98,1.00007171094392,0.999338621995851
"quant",1,10,0.99,1.00007099000236,1.00091420252015
"quant",1,10,0.995,1.000127218589,1.00035884059101
"quant",2,10,0.9,1.00002052017888,0.999909646482807
"quant",2,10,0.91,1.000019059846,0.999797590260038
"quant",2,10,0.92,1.00001259304844,0.999813889554391
"quant",2,10,0.93,0.999990969847396,0.999778473254381
"quant",2,10,0.94,0.999975658559464,0.999693930276911
"quant",2,10,0.95,0.999968116037886,0.999936201359522
"quant",2,10,0.96,0.999936115614892,0.999897195287584
"quant",2,10,0.97,0.999966792974765,1.00036278219198
"quant",2,10,0.98,0.999903006924142,1.00004117640745
"quant",2,10,0.99,1.00011397693653,1.00116593040836
"quant",2,10,0.995,1.000323422176,1.00064474065771
"quant",3,10,0.9,1.00010442091573,1.00017780468939
"quant",3,10,0.91,1.00010020501091,1.00013135180226
