"score","method","mrts_k","quantile","mean","median"
"brier",5,0,0.92,0.0207094857731818,0.0197186633409091
"brier",5,0,0.93,0.0189863185031818,0.0176476256886364
"brier",5,0,0.94,0.0172644334263636,0.0159275069795455
"brier",5,0,0.95,0.0154095390840909,0.0146055835977273
"brier",5,0,0.96,0.0132514110168182,0.0112162633568182
"brier",5,0,0.97,0.0115293971054545,0.00941198508863636
"brier",5,0,0.98,0.00825378489181818,0.00832446185227273
"brier",5,0,0.99,0.00593965814090909,0.00571526530227273
"brier",5,0,0.995,0.00357396369545455,0.00389284509545455
"quant",1,0,0.9,2.62240417060472,2.66860064777111
"quant",1,0,0.91,2.48287108384364,2.52332330432487
"quant",1,0,0.92,2.33037751137473,2.35728848939222
"quant",1,0,0.93,2.16319250099012,2.16916249894363
"quant",1,0,0.94,1.97989046025506,1.96474315411419
"quant",1,0,0.95,1.77704062811346,1.73685054613786
"quant",1,0,0.96,1.55069995985713,1.48127890227135
"quant",1,0,0.97,1.29288404548058,1.17437110800774
"quant",1,0,0.98,0.991414499468418,0.8374953735091
"quant",1,0,0.99,0.540367749255373,0.453023314148287
"quant",1,0,0.995,0.289655837285247,0.235797053233312
"quant",2,0,0.9,2.62152790161263,2.66789480935684
"quant",2,0,0.91,2.48201033305849,2.52151631623271
"quant",2,0,0.92,2.32911163934121,2.35519784320703
"quant",2,0,0.93,2.16182420184876,2.16779721919302
"quant",2,0,0.94,1.97873949602025,1.9647164065575
"quant",2,0,0.95,1.7759933695808,1.73696557040237
"quant",2,0,0.96,1.55044994239613,1.48220209119993
"quant",2,0,0.97,1.29177917102286,1.17551908437244
"quant",2,0,0.98,0.990568184729915,0.836896956748348
"quant",2,0,0.99,0.538845540654613,0.450669098755736
"quant",2,0,0.995,0.285855334225082,0.236614378343801
"quant",3,0,0.9,2.62159733817258,2.66700133797557
"quant",3,0,0.91,2.48201075459109,2.5205400265474
"quant",3,0,0.92,2.32908326920696,2.35410563529103
"quant",3,0,0.93,2.1616944343698,2.16683334642528
"quant",3,0,0.94,1.97877021960219,1.96387377846622
"quant",3,0,0.95,1.77621782866266,1.73671427807183
"quant",3,0,0.96,1.55067973952651,1.48206576004248
"quant",3,0,0.97,1.29177025100418,1.17607739674338
"quant",3,0,0.98,0.990556371268765,0.837170263137304
"quant",3,0,0.99,0.539088781817717,0.451315278330514
"quant",3,0,0.995,0.286244135073594,0.236840098265297
"quant",4,0,0.9,2.62215048298352,2.66789382420495
"quant",4,0,0.91,2.482544598091,2.5217159196534
"quant",4,0,0.92,2.32931145996256,2.35395232572669
"quant",4,0,0.93,2.16234604813604,2.16615320655151
"quant",4,0,0.94,1.97941158411102,1.96282858735566
"quant",4,0,0.95,1.77661730158036,1.73613923469684
"quant",4,0,0.96,1.5510881414017,1.48173821433648
"quant",4,0,0.97,1.29238135976918,1.17617162696959
"quant",4,0,0.98,0.990953933625403,0.836766467949751
"quant",4,0,0.99,0.542301082890144,0.450698880153896
"quant",4,0,0.995,0.289700834309836,0.237485786499069
"quant",5,0,0.9,2.63303888947493,2.66736340139636
"quant",5,0,0.91,2.4947879000625,2.5236131200525
"quant",5,0,0.92,2.34201402787953,2.3582663633087
"quant",5,0,0.93,2.17477809174673,2.17154945692241
"quant",5,0,0.94,1.99334319958857,1.96571387205614
"quant",5,0,0.95,1.79383867731339,1.7376113440208
"quant",5,0,0.96,1.5712762578867,1.48346862573498
"quant",5,0,0.97,1.34805344645004,1.17882247064914
"quant",5,0,0.98,1.01591771152532,0.845916108705233
"quant",5,0,0.99,0.611237944275405,0.458758744122296
"quant",5,0,0.995,0.47886006278944,0.243933234330212
