"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
19,1,0,"beta.0",10,12.724005879606,12.6458916174087,1.86244269489353,0.274588566556296
19,2,0,"beta.0",10,11.3572071012219,10.5364191421567,2.16829990248681,0.219031051806875
19,3,0,"beta.0",10,12.8533622660757,12.6993817490597,1.92587790590286,0.242562384842325
19,4,0,"beta.0",10,12.5322398774613,12.3980134541661,1.75054515750372,0.24966808382776
19,5,0,"beta.0",10,12.7272152395703,12.6234470192461,1.83812441053668,0.271913631776319
19,7,0,"beta.0",10,12.1402163946773,9.96864554114025,4.86574609659428,0.405295333273034
19,8,0,"beta.0",10,11.2009521145551,11.0779641744633,1.57869895634419,0.290178834037014
19,9,0,"beta.0",10,11.731333583628,10.302645680094,3.43737502073238,0.370974264765776
19,10,0,"beta.0",10,11.6390027560077,11.8111685818906,1.10083934393021,0.325890870462127
19,1,0,"beta.1",10,-0.00194379332142215,-0.00248508955276702,0.0163814805690748,0.0285276762589578
19,2,0,"beta.1",10,0.00317498259591151,-0.00106438769529272,0.020342823051388,0.0148325603241423
19,3,0,"beta.1",10,-0.00593093193146753,-0.0070214883381206,0.0155207716471755,0.0259475815701901
19,4,0,"beta.1",10,-0.00155832500279731,-0.00229270340777035,0.0155365953006726,0.0257365845146778
19,5,0,"beta.1",10,-0.00961353404269887,-0.0116001574406475,0.0136509152178663,0.0303098328993856
19,7,0,"beta.1",10,0.00322367773280356,-0.000908532974124971,0.0202287515891987,0.0149164940239792
19,8,0,"beta.1",10,0.000724021790312465,-0.00052433745469704,0.0156663551027209,0.0223325002715187
19,9,0,"beta.1",10,0.00314422562026119,-0.000791782735239279,0.0201217696343654,0.0147770253366371
19,10,0,"beta.1",10,-0.00127944908250846,-0.00139904369501669,0.0176436660602325,0.0246331508744194
19,1,0,"beta.2",10,0.00427383471802421,0.00657175778279767,0.0149279657054968,0.0283110251950359
19,2,0,"beta.2",10,0.00148883461382381,0.00162138408275515,0.0134508569332142,0.0148458693624531
19,3,0,"beta.2",10,0.000480144614235708,-0.00170223681278168,0.0277882299521166,0.0271127152103515
19,4,0,"beta.2",10,0.00117209441625398,-0.000603136272151586,0.0172469431586585,0.0255226828667243
19,5,0,"beta.2",10,-0.00163314567667477,-0.000359190574536088,0.0244683090074613,0.0299936484125744
19,7,0,"beta.2",10,0.00140530075919336,0.00261534316643844,0.0131610844965107,0.0148315263586577
19,8,0,"beta.2",10,0.00182035493449201,0.00367194486313411,0.0222474783091525,0.0228322665982204
19,9,0,"beta.2",10,0.00137914314469648,0.00235799937738448,0.0132427766166596,0.0147841354424111
19,10,0,"beta.2",10,0.00543194464352941,0.00844532778821648,0.0190150439223928,0.0245400228164631
19,1,0,"tau.alpha",10,0.2,0.2,0,0
19,2,0,"tau.alpha",10,7.92843,8.397005,1.66249731376224,0.947365334805981
19,3,0,"tau.alpha",10,4.570266,4.08157,2.07774045921792,0.9823620490887
19,4,0,"tau.alpha",10,8.563325,9.351885,1.64748948101346,0.546387357810675
19,5,0,"tau.alpha",10,7.576246,8.099,1.77637477412222,0.793526966382329
19,7,0,"tau.alpha",10,8.046261,8.48681,1.65563695116915,0.922704014712882
19,8,0,"tau.alpha",10,9.247366,9.660045,1.22984503725018,0.388775732042834
19,9,0,"tau.alpha",10,8.013661,8.49505,1.67485001426297,0.928869191831405
19,10,0,"tau.alpha",10,9.004743,9.566285,1.52968674967604,0.441091342978
19,1,0,"tau.beta",10,0.2,0.2,0,0
19,2,0,"tau.beta",10,20.5722922451516,20.3887658884608,6.03534397700468,3.26869907812491
19,3,0,"tau.beta",10,12.2085576684412,13.6021201310427,4.88308175989679,3.50964610206867
19,4,0,"tau.beta",10,37.6757821742293,34.2174302353792,15.9331925672777,3.82058284756327
19,5,0,"tau.beta",10,28.1186258638196,23.022465988311,12.4406388111731,4.5967587194481
19,7,0,"tau.beta",10,21.0909201111815,20.8696573732311,6.29079331488079,3.30022540202953
19,8,0,"tau.beta",10,30.331397128313,29.0622898840219,7.79496445272046,2.55284353404209
19,9,0,"tau.beta",10,20.8900084107266,20.7024721228353,6.1724097822681,3.25711080375113
19,10,0,"tau.beta",10,34.7088797067609,31.212715744905,16.1063040410196,3.40464730422473
19,1,0,"rho",10,8.63062336157229,8.74512171652547,4.59815391276998,1.22488704676739
19,2,0,"rho",10,1.00894551530704,1.02169789069022,0.12846528913109,0.133683274106877
19,3,0,"rho",10,10.3549906887088,12.3373564211702,4.71465532198362,1.33593282821365
19,4,0,"rho",10,8.48904056676462,8.14870602296577,4.53204305072754,1.21573024227493
19,5,0,"rho",10,11.1236511287016,13.1101299394148,4.95589139579283,1.04205266733475
19,7,0,"rho",10,0.987066886388719,0.99538542251973,0.113857973543188,0.134175660827073
19,8,0,"rho",10,4.83201051214947,1.11699644691951,5.25472172519126,0.735682771525133
19,9,0,"rho",10,0.983531521623003,0.991580152590421,0.126103614383233,0.133047695330719
19,10,0,"rho",10,6.10010727204294,7.36138951452304,4.82491095029498,1.02391644822291
19,1,0,"nu",10,0.273731548720148,0.24460124388066,0.0751176560629488,0.0219841685457157
19,2,0,"nu",10,0.537884039479393,0.502570532538198,0.124424754731007,0.11233553760343
19,3,0,"nu",10,0.250156386818666,0.222551551479856,0.0953147118789521,0.0331511580820269
