"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
11,1,0,"beta.0",10,14.1937964867159,14.313716082573,0.581523722236853,0.506997862147306
11,2,0,"beta.0",10,13.0011227697047,13.0140708576269,0.425802703422476,0.592230114050858
11,3,0,"beta.0",10,13.4845347349734,13.3573726908629,0.854815312252276,0.584692433505353
11,4,0,"beta.0",10,11.0217455787488,10.168640053825,2.75853838018597,0.253739844279075
11,5,0,"beta.0",10,13.1907964755892,13.1207464211176,0.921500847820645,0.526321269114881
11,7,0,"beta.0",10,12.3605457480714,12.4679840657309,0.423192528892376,0.631164655450404
11,8,0,"beta.0",10,13.2226362388733,10.1007035161586,4.23837698216354,0.3387657027363
11,1,0,"beta.1",10,0.0046510159468625,0.0142749600141846,0.0701208003635608,0.0573756116346223
11,2,0,"beta.1",10,0.0147854509527987,0.0271354612454297,0.0547660441947355,0.0447858891285826
11,3,0,"beta.1",10,0.0183946690190421,0.0492916991440401,0.0961259809387707,0.0679188231184983
11,4,0,"beta.1",10,0.00394996694635319,0.00616425992240542,0.0295012513183343,0.0256237624136248
11,5,0,"beta.1",10,0.0115708536721972,0.0292550385571894,0.0787895320776494,0.0620335951393023
11,7,0,"beta.1",10,0.0149978399220808,0.0262005459129268,0.0558012829742989,0.0441076446242091
11,8,0,"beta.1",10,0.0120536341635338,0.00113065190607809,0.0402966708644756,0.0293470454674141
11,1,0,"beta.2",10,0.0146692529086914,0.0173577611630084,0.0655030073286723,0.056757352914408
11,2,0,"beta.2",10,0.00158942993557585,0.0097636347455432,0.0655786398266893,0.0441378573634851
11,3,0,"beta.2",10,-0.0047266579185118,0.00655333038501037,0.0819797498231299,0.066898022256192
11,4,0,"beta.2",10,0.00424861451364316,0.00542452104230661,0.0226192321924354,0.0256898812045663
11,5,0,"beta.2",10,0.00975241283815333,0.0127888964603925,0.0726130892309786,0.0617558512455229
11,7,0,"beta.2",10,0.0013705955528316,0.00895181184004039,0.0653165082433791,0.0436243456500247
11,8,0,"beta.2",10,0.0103293694286537,0.0203648109513297,0.0352789027595369,0.0285245358530189
11,1,0,"tau.alpha",10,0.2,0.2,0,0
11,2,0,"tau.alpha",10,3.282305,3.391065,0.46646026979202,0.598956042075986
11,3,0,"tau.alpha",10,1.862541,1.91211,0.206957748530145,0.35549368325557
11,4,0,"tau.alpha",10,5.141401,5.02697,0.726723891515126,0.555732732574253
11,5,0,"tau.alpha",10,3.997044,4.141445,0.411246870712849,0.445684771272201
11,7,0,"tau.alpha",10,3.367992,3.43897,0.510137129098093,0.616402791566407
11,8,0,"tau.alpha",10,5.171825,5.17571,0.759517340366016,0.554043734778828
11,1,0,"tau.beta",10,0.2,0.2,0,0
11,2,0,"tau.beta",10,31.6468709073371,33.0003071390269,3.23342828444232,6.67214521264128
11,3,0,"tau.beta",10,19.5372163345168,19.3184124445629,2.27173074746341,5.20955711837076
11,4,0,"tau.beta",10,17.7124718807307,16.5036134580707,6.74222719285096,2.33169116100055
11,5,0,"tau.beta",10,45.7544367462366,43.2607497931007,9.87918209067099,7.33398314650932
11,7,0,"tau.beta",10,31.8861213523877,33.2427964335784,3.4292127893725,6.65987204918928
11,8,0,"tau.beta",10,22.5107368238804,21.2514755377499,8.98271753160932,2.99715255623031
11,1,0,"rho",10,4.30295554367954,4.13566182778508,1.0663759286837,0.583015440046568
11,2,0,"rho",10,3.97828628711799,3.88403098078957,0.435372167667443,0.503165674477182
11,3,0,"rho",10,4.45105394072852,4.48120248401686,0.500349364857671,0.762473339704228
11,4,0,"rho",10,2.70631805447036,1.5577613659996,3.88209934216446,0.337776155788786
11,5,0,"rho",10,5.11368972309687,5.03849426212552,1.10833995796231,1.06007865198871
11,7,0,"rho",10,3.72519014174676,3.61614814051483,0.424393326668299,0.553429718038228
11,8,0,"rho",10,5.54777732197495,1.92814411427226,5.30535201331986,0.999462741699096
11,1,0,"nu",10,0.470266203089758,0.444768317433809,0.0993036361954548,0.0313341318867206
11,2,0,"nu",10,0.422087139393003,0.416190596921472,0.0328820707186256,0.0287517379494818
11,3,0,"nu",10,0.536002368030683,0.519185386705639,0.0641878934967263,0.0598893303444981
11,4,0,"nu",10,0.438124035441043,0.420095827387813,0.101636066336414,0.0812323233141463
11,5,0,"nu",10,0.552175369085725,0.541165475953983,0.0909871734604014,0.0707945617527326
11,7,0,"nu",10,0.430882871782631,0.422295762146938,0.0318476429368618,0.0301926554454116
11,8,0,"nu",10,0.394598744694325,0.38000823677977,0.152232478528055,0.0586220557092857
11,1,0,"gamma",10,0.981521332104514,0.988446303861622,0.0152002664845272,0.00737809976986807
11,2,0,"gamma",10,0.984437601515419,0.986875262426248,0.0096885166302078,0.00926457148182542
11,3,0,"gamma",10,0.976764965092568,0.98123754797542,0.0106874525780808,0.0118461445935383
11,4,0,"gamma",10,0.938109134101564,0.951565502080761,0.0401557166410441,0.0347882161099502
11,5,0,"gamma",10,0.972537412516691,0.97624232358831,0.00943301140959951,0.0127693858260896
11,7,0,"gamma",10,0.982758782819242,0.985479751191072,0.010536632285182,0.00978968292980416
11,8,0,"gamma",10,0.950780686779191,0.961203934321217,0.0481924761238771,0.0249708649839607
11,2,0,"lambda",10,0.259501833609863,0.259057061953001,0.0969104317824396,0.176662340584363
11,4,0,"lambda",10,2.07725130296969,2.4953816366092,1.46734753321647,0.165026647229395
11,7,0,"lambda",10,0.572997283382121,0.561971979023794,0.271946678030254,0.330282347457854
11,8,0,"lambda",10,0.671061437106932,2.45306091907442,2.4813467254985,0.181342721482984
11,7,0,"phi1.tau",10,0.512729839266087,0.587780524487304,0.190953259249032,0.214501262693184
11,8,0,"phi1.tau",10,0.169619859420356,0.126316436077468,0.11571385620891,0.100140877834479
