"score","method","mrts_k","quantile","rel_mean","rel_median"
"brier",1,0,0.9,1,1
"brier",1,0,0.91,1,1
"brier",1,0,0.92,1,1
"brier",1,0,0.93,1,1
"brier",1,0,0.94,1,1
"brier",1,0,0.95,1,1
"brier",1,0,0.96,1,1
"brier",1,0,0.97,1,1
"brier",1,0,0.98,1,1
"brier",1,0,0.99,1,1
"brier",1,0,0.995,1,1
"brier",2,0,0.9,0.976671948284496,0.968270274211777
"brier",2,0,0.91,0.976053711778696,0.966572427783779
"brier",2,0,0.92,0.975064461044181,0.959893614993626
"brier",2,0,0.93,0.966505435732089,0.963490620450141
"brier",2,0,0.94,0.961602459914266,0.957971054267786
"brier",2,0,0.95,0.960616366929928,0.952525713953541
"brier",2,0,0.96,0.95038909832646,0.961531965998984
"brier",2,0,0.97,0.945669560610319,0.929518631732749
"brier",2,0,0.98,0.971537657363449,0.961334074678518
"brier",2,0,0.99,0.968876794764181,0.924654428613146
"brier",2,0,0.995,0.968785869383058,0.961329558154681
"brier",3,0,0.9,0.988382710143429,0.979331417047513
"brier",3,0,0.91,0.986142837035292,0.985088355331131
"brier",3,0,0.92,0.987843441653608,0.98623593976186
"brier",3,0,0.93,0.983247319182659,0.978115086482667
"brier",3,0,0.94,0.979425203063136,0.962694690391524
"brier",3,0,0.95,0.981316796564717,0.957297708956856
"brier",3,0,0.96,0.974824362434153,0.97493615056371
"brier",3,0,0.97,0.958485403095818,0.941467683530158
"brier",3,0,0.98,0.973071241814624,0.950628350560262
"brier",3,0,0.99,0.96883830312986,0.914711073746013
"brier",3,0,0.995,0.965881915619492,0.961230999732475
"brier",4,0,0.9,0.988605134683424,0.969732885377791
"brier",4,0,0.91,0.990266258459968,0.987126957427235
"brier",4,0,0.92,0.991877410026965,0.983768195172023
"brier",4,0,0.93,0.990627539574288,0.985645226618599
"brier",4,0,0.94,0.988581674379407,0.956389161606302
"brier",4,0,0.95,0.993997075339816,0.95852796372474
"brier",4,0,0.96,0.985354772337067,0.979655706836722
"brier",4,0,0.97,0.970147553717832,0.959691482238296
"brier",4,0,0.98,0.990415696985107,0.965948439069596
"brier",4,0,0.99,0.982352092153524,0.940972556838979
"brier",4,0,0.995,0.972504963215833,0.956040103582139
"brier",5,0,0.9,1.03494754462111,1.04448397711007
"brier",5,0,0.91,1.03824631332467,1.05123294509082
"brier",5,0,0.92,1.05027098302458,1.04234855935536
"brier",5,0,0.93,1.0494969849722,1.08031492733043
"brier",5,0,0.94,1.0457753379077,1.00673486481959
"brier",5,0,0.95,1.06411677194092,1.02467559035368
"brier",5,0,0.96,1.0740873867025,1.0569047913794
"brier",5,0,0.97,1.06451381313384,0.996239374493175
"brier",5,0,0.98,1.11900961794132,1.06658813025999
"brier",5,0,0.99,1.13483454435383,1.0625368725985
"brier",5,0,0.995,1.10207076197844,1.0177421424999
"brier",7,0,0.9,0.976955061073556,0.96825698508398
"brier",7,0,0.91,0.975889275847518,0.967275491948667
"brier",7,0,0.92,0.974201620886753,0.959840201450014
"brier",7,0,0.93,0.965833704595516,0.964284943273233
"brier",7,0,0.94,0.96165189472342,0.957004649582757
"brier",7,0,0.95,0.960217297904682,0.952351639129155
"brier",7,0,0.96,0.949802420946392,0.961860620964803
"brier",7,0,0.97,0.94389367748067,0.927316565948674
"brier",7,0,0.98,0.968391371322888,0.957275599314691
"brier",7,0,0.99,0.970580983132476,0.919480260959216
"brier",7,0,0.995,0.967307064100679,0.970694867955551
"brier",8,0,0.9,0.991121685156792,0.980293354778988
"brier",8,0,0.91,0.990556217868841,0.978346593731177
"brier",8,0,0.92,0.992116354544246,0.97506644798962
"brier",8,0,0.93,0.984718691876603,0.984279612486317
"brier",8,0,0.94,0.981011814919388,0.95037088226687
"brier",8,0,0.95,0.987011216929622,0.948933138964387
"brier",8,0,0.96,0.985800636729977,0.962516321282668
"brier",8,0,0.97,0.979118186024056,0.949607004325107
"brier",8,0,0.98,0.995744333919033,0.990745255376202
"brier",8,0,0.99,0.992100059151829,0.964099788277095
"brier",8,0,0.995,0.987744718399939,0.978373816822393
"brier",9,0,0.9,0.976769492548748,0.967222862431356
"brier",9,0,0.91,0.97572427099457,0.966710674229641
"brier",9,0,0.92,0.974750897066558,0.959705069054587
"brier",9,0,0.93,0.96614715365893,0.963326483370931
"brier",9,0,0.94,0.961307914551493,0.957467502537103
"brier",9,0,0.95,0.959688637603274,0.952949512052443
"brier",9,0,0.96,0.949865662697558,0.960704510134556
"brier",9,0,0.97,0.94592203948998,0.929711176905664
"brier",9,0,0.98,0.970819509193661,0.957497366358394
"brier",9,0,0.99,0.967922107205826,0.917067113841398
"brier",9,0,0.995,0.964446960632285,0.96383139327335
"brier",10,0,0.9,0.986056537116229,0.985263127144952
"brier",10,0,0.91,0.984362615048619,0.997141786789538
"brier",10,0,0.92,0.985906597098249,0.993274240644464
"brier",10,0,0.93,0.980856931406334,0.974819291310931
"brier",10,0,0.94,0.975285577502967,0.962164265560322
"brier",10,0,0.95,0.977813965068443,0.966869940509354
"brier",10,0,0.96,0.975567422970918,0.966567266695467
"brier",10,0,0.97,0.958757196548104,0.944720177637522
"brier",10,0,0.98,0.974949848582313,0.960809461825799
"brier",10,0,0.99,0.982393027964016,0.945969289308815
"brier",10,0,0.995,0.97083864468266,0.974139689542579
"quant",1,0,0.9,1,1
"quant",1,0,0.91,1,1
"quant",1,0,0.92,1,1
"quant",1,0,0.93,1,1
"quant",1,0,0.94,1,1
"quant",1,0,0.95,1,1
"quant",1,0,0.96,1,1
"quant",1,0,0.97,1,1
"quant",1,0,0.98,1,1
"quant",1,0,0.99,1,1
"quant",1,0,0.995,1,1
"quant",2,0,0.9,0.999798607319294,0.999823198165633
"quant",2,0,0.91,0.999704927060197,0.999766099577408
"quant",2,0,0.92,0.999485121753018,1.00019346654179
"quant",2,0,0.93,0.999278472350535,0.999797119907994
