"score","method","mrts_k","quantile","mean","median"
"brier",5,10,0.9,0.157247227016818,0.162031374720455
"brier",5,10,0.91,0.143345320214818,0.144409472225
"brier",5,10,0.92,0.128632416484455,0.130247555629545
"brier",5,10,0.93,0.113408387745182,0.11248842975
"brier",5,10,0.94,0.0980169552044545,0.0954349059272727
"brier",5,10,0.95,0.0826890766675454,0.0796993975727273
"brier",5,10,0.96,0.0673469057646364,0.0692898886863636
"brier",5,10,0.97,0.052490254121,0.0529755543863636
"brier",5,10,0.98,0.0370692632955455,0.0373170167909091
"brier",5,10,0.99,0.0221028918646364,0.0204063783522727
"brier",5,10,0.995,0.0136228791778182,0.00932207366136364
"brier",1,15,0.9,0.160995148418273,0.160321834338636
"brier",1,15,0.91,0.146885064534909,0.144665763638636
"brier",1,15,0.92,0.131940310284727,0.131922046043182
"brier",1,15,0.93,0.116332582668273,0.113263977497727
"brier",1,15,0.94,0.100640652993091,0.0989313467113636
"brier",1,15,0.95,0.0849393864691818,0.0818915546090909
"brier",1,15,0.96,0.0690736802351818,0.0702608451659091
"brier",1,15,0.97,0.053776705841,0.0540975635068182
"brier",1,15,0.98,0.0376091603939091,0.037381294725
"brier",1,15,0.99,0.0220272999020909,0.0206302439681818
"brier",1,15,0.995,0.0136541859019091,0.00978208892272727
"brier",2,15,0.9,0.159486754271727,0.161214866936364
"brier",2,15,0.91,0.145388875499364,0.143003161827273
"brier",2,15,0.92,0.130540942090818,0.130004421872727
"brier",2,15,0.93,0.115094865986636,0.111291779104545
"brier",2,15,0.94,0.0994537360084545,0.0968923581931818
"brier",2,15,0.95,0.0837495041600909,0.0812289833954545
"brier",2,15,0.96,0.0678622741521818,0.0685408279068182
"brier",2,15,0.97,0.052618184192,0.0526381475545455
"brier",2,15,0.98,0.0366139144181818,0.0359990241227273
"brier",2,15,0.99,0.0213683594903636,0.0191038318136364
"brier",2,15,0.995,0.0130968769768182,0.00967319602954545
"brier",3,15,0.9,0.158279142341273,0.160313025522727
"brier",3,15,0.91,0.144358152308091,0.141138601215909
"brier",3,15,0.92,0.129634687302364,0.129021948747727
"brier",3,15,0.93,0.114332898880091,0.111230160954545
"brier",3,15,0.94,0.0988065181913636,0.0965545875659091
"brier",3,15,0.95,0.0831851731356364,0.0809013513545455
"brier",3,15,0.96,0.0673962635559091,0.0679881277363636
"brier",3,15,0.97,0.0522787353357273,0.0522723975386364
"brier",3,15,0.98,0.0363210905373636,0.0351873941681818
"brier",3,15,0.99,0.0211303013537273,0.0190943126045455
"brier",3,15,0.995,0.0129282553489091,0.00950938690681818
"brier",4,15,0.9,0.158813057597364,0.160926065306818
"brier",4,15,0.91,0.144786495226091,0.142287490784091
"brier",4,15,0.92,0.130012832291273,0.130193649779545
"brier",4,15,0.93,0.114645785816,0.110346156206818
"brier",4,15,0.94,0.0990833247694545,0.0971687420363636
"brier",4,15,0.95,0.0834737974415455,0.080325696375
"brier",4,15,0.96,0.0676568842074545,0.0689798203159091
"brier",4,15,0.97,0.0524539488918182,0.0529856385636364
"brier",4,15,0.98,0.0364664699920909,0.0347558422590909
"brier",4,15,0.99,0.0212502843846364,0.0188831183409091
"brier",4,15,0.995,0.0130407029647273,0.00928009526818182
"brier",5,15,0.9,0.157717580648364,0.160900169743182
"brier",5,15,0.91,0.143835049705727,0.142121691343182
"brier",5,15,0.92,0.129131205103182,0.129289239881818
"brier",5,15,0.93,0.113872571199727,0.111180133888636
"brier",5,15,0.94,0.0984339874313636,0.0960983856568182
"brier",5,15,0.95,0.0830294688544545,0.0830687876022727
"brier",5,15,0.96,0.0675698894914546,0.0703781404136364
"brier",5,15,0.97,0.0525249203078182,0.0518517381272727
"brier",5,15,0.98,0.0370500175934545,0.0377080817840909
"brier",5,15,0.99,0.0219176343909091,0.0196230834295455
"brier",5,15,0.995,0.0134592898990909,0.00923988925909091
"brier",1,20,0.9,0.161013756923636,0.160461816172727
"brier",1,20,0.91,0.146910264065182,0.144669692020455
"brier",1,20,0.92,0.131965987213364,0.132001329322727
"brier",1,20,0.93,0.116355393614182,0.113279543790909
"brier",1,20,0.94,0.100653860229,0.0989430224886364
"brier",1,20,0.95,0.0849478660380909,0.0818551487295455
"brier",1,20,0.96,0.0690814499005455,0.0702590006636364
"brier",1,20,0.97,0.0537817584371818,0.0541134049227273
"brier",1,20,0.98,0.0376058538078182,0.0373721602590909
"brier",1,20,0.99,0.0220245372762727,0.0206521781363636
"brier",1,20,0.995,0.0136522202856364,0.00977860120909091
"brier",2,20,0.9,0.159491807765636,0.161299458029545
"brier",2,20,0.91,0.145391181529455,0.142941447404545
"brier",2,20,0.92,0.130551149772545,0.129991566945455
"brier",2,20,0.93,0.115104830175273,0.111428706511364
"brier",2,20,0.94,0.0994574964995455,0.0969966369318182
"brier",2,20,0.95,0.0837508314525455,0.0811829270090909
"brier",2,20,0.96,0.0678590963295455,0.0685080363636364
"brier",2,20,0.97,0.0526160321296364,0.0526406070090909
"brier",2,20,0.98,0.0366122822004545,0.0359932677
"brier",2,20,0.99,0.0213633070869091,0.0191100164454545
"brier",2,20,0.995,0.0130954135955455,0.00964508453409091
"brier",3,20,0.9,0.158185904334091,0.160127607365909
"brier",3,20,0.91,0.144292850183455,0.14068543625
"brier",3,20,0.92,0.129587909781273,0.129190692495455
"brier",3,20,0.93,0.114303283187,0.11189742035
"brier",3,20,0.94,0.0987807904521818,0.096535265325
"brier",3,20,0.95,0.0831548934414545,0.0807242284886364
"brier",3,20,0.96,0.0673672878163636,0.0680495871068182
"brier",3,20,0.97,0.0522620391866364,0.0522754691090909
"brier",3,20,0.98,0.0363123291050909,0.0351434186636364
"brier",3,20,0.99,0.0211274015232727,0.0190474580954545
"brier",3,20,0.995,0.0129278557183636,0.0094753638
"brier",4,20,0.9,0.158806266762455,0.160000319945455
"brier",4,20,0.91,0.144771250902,0.141482893938636
"brier",4,20,0.92,0.129981485405091,0.129668223154545
"brier",4,20,0.93,0.114606796449,0.110122816545455
"brier",4,20,0.94,0.0990353702559091,0.0969706741159091
"brier",4,20,0.95,0.0834035252351818,0.0800821160659091
"brier",4,20,0.96,0.0675701948774545,0.0680457341636364
"brier",4,20,0.97,0.0523776717412727,0.0525599238840909
"brier",4,20,0.98,0.0364770801511818,0.0357838963113636
"brier",4,20,0.99,0.0212783456879091,0.0191905458022727
"brier",4,20,0.995,0.0130180688360909,0.00920090005
"brier",5,20,0.9,0.156661401474182,0.1594349246
"brier",5,20,0.91,0.143022251023909,0.141936622138636
"brier",5,20,0.92,0.128543298998,0.129508445102273
"brier",5,20,0.93,0.113341942869,0.111160631904545
"brier",5,20,0.94,0.0981095611270909,0.0966239395954545
"brier",5,20,0.95,0.0828134982986364,0.0824442045090909
"brier",5,20,0.96,0.0675641351089091,0.0699953430272727
"brier",5,20,0.97,0.0527509415149091,0.052868665825
"brier",5,20,0.98,0.0370176562782727,0.0385442660772727
"brier",5,20,0.99,0.0218913992831818,0.0207060001772727
"brier",5,20,0.995,0.013441830758,0.00990462602954545
"quant",1,0,0.9,1.9038159264717,1.83959022572587
"quant",1,0,0.91,1.78928238452384,1.7210065934985
"quant",1,0,0.92,1.66726388161091,1.5778007367841
"quant",1,0,0.93,1.53696453596497,1.44478480136758
"quant",1,0,0.94,1.39635488306045,1.30459261426447
"quant",1,0,0.95,1.24429999171593,1.14995434324391
"quant",1,0,0.96,1.07931449389276,0.972796041366464
"quant",1,0,0.97,0.897459906206965,0.785229749726345
"quant",1,0,0.98,0.685802518031233,0.596066913677955
"quant",1,0,0.99,0.438049078981579,0.342889624166863
"quant",1,0,0.995,0.281739823865395,0.190167548665844
"quant",2,0,0.9,1.90463843063281,1.84246791278865
"quant",2,0,0.91,1.78976467818561,1.72035616004109
"quant",2,0,0.92,1.66702178365933,1.57789091753071
"quant",2,0,0.93,1.53617920049467,1.44339128477464
"quant",2,0,0.94,1.39510766038335,1.29784073746043
"quant",2,0,0.95,1.24272231061033,1.13908525039437
"quant",2,0,0.96,1.07694540967103,0.964396558439755
"quant",2,0,0.97,0.894322878777639,0.783132879529103
"quant",2,0,0.98,0.683708321372279,0.587745570431975
"quant",2,0,0.99,0.434378270393508,0.341372405892848
"quant",2,0,0.995,0.275739689566845,0.188449591123829
"quant",3,0,0.9,1.90501583529977,1.84470576806726
"quant",3,0,0.91,1.79006366228494,1.72231174050262
"quant",3,0,0.92,1.66726468217754,1.58075689866193
"quant",3,0,0.93,1.5362873452856,1.44418642163234
"quant",3,0,0.94,1.39529529036638,1.30029477838902
"quant",3,0,0.95,1.24291698320313,1.14098888625916
"quant",3,0,0.96,1.07721517539794,0.962829784905095
"quant",3,0,0.97,0.894483245970818,0.780699333551911
"quant",3,0,0.98,0.683969953739746,0.586032456914407
"quant",3,0,0.99,0.434210393597647,0.341264063378694
"quant",3,0,0.995,0.274946273050511,0.188485608868032
"quant",4,0,0.9,1.90512742353112,1.84187855343408
"quant",4,0,0.91,1.79024003408368,1.7206180730844
"quant",4,0,0.92,1.66751241243319,1.57917136298535
"quant",4,0,0.93,1.53661974707163,1.44396047990159
"quant",4,0,0.94,1.39561585540307,1.29863749758689
"quant",4,0,0.95,1.24309409104209,1.14121668565105
"quant",4,0,0.96,1.07732474132717,0.9633868449096
"quant",4,0,0.97,0.894747437403249,0.781765848286132
"quant",4,0,0.98,0.684087917218836,0.588683224185386
"quant",4,0,0.99,0.434030873386423,0.342462380508228
"quant",4,0,0.995,0.274640854117252,0.188298542865808
"quant",5,0,0.9,1.90236392232255,1.84355466769714
"quant",5,0,0.91,1.78783273023325,1.72435380780388
"quant",5,0,0.92,1.66601625670343,1.58288602544502
"quant",5,0,0.93,1.53572014202995,1.43948502133275
"quant",5,0,0.94,1.39532392603743,1.2994547328957
"quant",5,0,0.95,1.24337666070413,1.14091158276618
"quant",5,0,0.96,1.08106215023825,0.969614534265702
"quant",5,0,0.97,0.896547901321984,0.784377600303959
"quant",5,0,0.98,0.696089012608794,0.5958812072716
"quant",5,0,0.99,0.433186586215935,0.341284283646761
"quant",5,0,0.995,0.275320551679952,0.189318367608037
"quant",1,10,0.9,1.903824985906,1.8393608509436
"quant",1,10,0.91,1.78929103559243,1.72075654722659
"quant",1,10,0.92,1.66727567622581,1.57765687797881
"quant",1,10,0.93,1.53696526623214,1.44500665548647
"quant",1,10,0.94,1.39635601739926,1.30452564018455
"quant",1,10,0.95,1.2442518473421,1.14976238618496
"quant",1,10,0.96,1.0793029416424,0.972743805915752
"quant",1,10,0.97,0.897456641267543,0.785340108530684
"quant",1,10,0.98,0.685851697577144,0.595672688132247
"quant",1,10,0.99,0.438080176086731,0.34320309472541
"quant",1,10,0.995,0.281775666408252,0.190235788501398
"quant",2,10,0.9,1.9046775141541,1.84230143933241
"quant",2,10,0.91,1.78979879082475,1.7200079431981
"quant",2,10,0.92,1.6670427765454,1.57759725554893
"quant",2,10,0.93,1.53616532856207,1.44307153500067
"quant",2,10,0.94,1.3950737014532,1.2974435077053
"quant",2,10,0.95,1.24268268769926,1.139012578304
"quant",2,10,0.96,1.07687660967574,0.96429741392891
"quant",2,10,0.97,0.894293180975235,0.783416986191752
"quant",2,10,0.98,0.6836420063992,0.58776977168306
"quant",2,10,0.99,0.434427779498062,0.341770422361453
"quant",2,10,0.995,0.275828869897254,0.188571092237154
"quant",3,10,0.9,1.90521475879777,1.84503376540337
"quant",3,10,0.91,1.79024303563374,1.72253796925378
"quant",3,10,0.92,1.66741416513941,1.58083565313734
"quant",3,10,0.93,1.53642443707512,1.44442427743928
"quant",3,10,0.94,1.39540391320266,1.30097767421378
"quant",3,10,0.95,1.24296942641243,1.14149109893145
"quant",3,10,0.96,1.0772632558073,0.963295609452805
"quant",3,10,0.97,0.894512902449168,0.780764703948501
"quant",3,10,0.98,0.684027724928656,0.586155281208081
"quant",3,10,0.99,0.434179152076967,0.340990694346957
"quant",3,10,0.995,0.274933517588503,0.188687676339021
"quant",4,10,0.9,1.9049573737292,1.84104080841634
"quant",4,10,0.91,1.79015419671127,1.720395138041
"quant",4,10,0.92,1.66757169668538,1.57900406107806
"quant",4,10,0.93,1.53679364966079,1.44452882841966
"quant",4,10,0.94,1.39598415216361,1.29873827250583
"quant",4,10,0.95,1.24355410372102,1.14137557892539
"quant",4,10,0.96,1.07739103509704,0.962306649637678
"quant",4,10,0.97,0.894549895277135,0.782904282617004
"quant",4,10,0.98,0.68343643975524,0.584628103246436
"quant",4,10,0.99,0.434144615546706,0.343269547134984
"quant",4,10,0.995,0.275221655570949,0.188462652818294
"quant",5,10,0.9,1.90224094977435,1.84030872169179
"quant",5,10,0.91,1.78756043610187,1.72199742108541
"quant",5,10,0.92,1.66545095013237,1.58399361691868
"quant",5,10,0.93,1.53542761335269,1.44073252626698
"quant",5,10,0.94,1.39574431982408,1.30040022815767
"quant",5,10,0.95,1.24407824258886,1.13667588046266
"quant",5,10,0.96,1.08204449580908,0.988094490954889
"quant",5,10,0.97,0.898622393239267,0.795303393631736
"quant",5,10,0.98,0.698160489869179,0.593805484763572
"quant",5,10,0.99,0.435176785840424,0.341682080376447
"quant",5,10,0.995,0.277278618074965,0.188921837951499
"quant",1,15,0.9,1.90399101300484,1.83898794475191
"quant",1,15,0.91,1.7894346622486,1.72034279698094
"quant",1,15,0.92,1.66738558408969,1.57737345551317
"quant",1,15,0.93,1.53711361135018,1.44504972258016
"quant",1,15,0.94,1.39647156225547,1.30423391687256
"quant",1,15,0.95,1.24433610904356,1.14989747990319
"quant",1,15,0.96,1.07937711417475,0.972831625575677
"quant",1,15,0.97,0.897561986810599,0.785318222125346
"quant",1,15,0.98,0.685998355901398,0.596878878544375
"quant",1,15,0.99,0.438118407256343,0.343280783533683
"quant",1,15,0.995,0.281777712584425,0.19041528273541
"quant",2,15,0.9,1.90475535088171,1.84273240179543
"quant",2,15,0.91,1.78985039730236,1.71972584122035
"quant",2,15,0.92,1.66710204131138,1.57804220200194
"quant",2,15,0.93,1.53624313577476,1.44296696526308
"quant",2,15,0.94,1.39513788804282,1.29730382631414
"quant",2,15,0.95,1.24273858928013,1.13902001148724
"quant",2,15,0.96,1.07699017125737,0.96387018803118
"quant",2,15,0.97,0.894353941319873,0.783477944701444
"quant",2,15,0.98,0.683592933595187,0.587370855510492
"quant",2,15,0.99,0.434420035906096,0.341905213632556
"quant",2,15,0.995,0.275786428898691,0.188660359131814
"quant",3,15,0.9,1.90533677102679,1.84482719485372
"quant",3,15,0.91,1.79034300228766,1.72255512514622
"quant",3,15,0.92,1.66746248035405,1.58050087374263
"quant",3,15,0.93,1.53647189767601,1.44450232392975
"quant",3,15,0.94,1.3954281388425,1.30054117523033
"quant",3,15,0.95,1.24302790615853,1.13928209266166
"quant",3,15,0.96,1.07737082989202,0.962980824645763
"quant",3,15,0.97,0.894669104331406,0.781075021851388
"quant",3,15,0.98,0.684067109924807,0.585869817526678
"quant",3,15,0.99,0.43425771580755,0.342010324594445
"quant",3,15,0.995,0.275036344695296,0.188603417774187
"quant",4,15,0.9,1.90511051030225,1.83817835912246
"quant",4,15,0.91,1.79028751692887,1.72044947560323
"quant",4,15,0.92,1.66758832503716,1.57835315076624
"quant",4,15,0.93,1.53661316692098,1.44488094452043
"quant",4,15,0.94,1.3956231894827,1.30172595776427
"quant",4,15,0.95,1.24339789136176,1.14317290710174
"quant",4,15,0.96,1.07760285722066,0.964516711521844
"quant",4,15,0.97,0.895051378594988,0.78273877957581
"quant",4,15,0.98,0.683979205515592,0.586322221171651
"quant",4,15,0.99,0.434052200074524,0.345232846654161
"quant",4,15,0.995,0.275321579280349,0.189579764988061
"quant",5,15,0.9,1.90324023857936,1.8469734968403
"quant",5,15,0.91,1.78846943718982,1.72497565659105
"quant",5,15,0.92,1.66652680680825,1.5822129758784
"quant",5,15,0.93,1.536210766605,1.44223703107703
"quant",5,15,0.94,1.39627025953386,1.3011543241324
"quant",5,15,0.95,1.24438195544627,1.14575623733362
"quant",5,15,0.96,1.08149389822293,0.986381901002375
"quant",5,15,0.97,0.896349130307927,0.783504545188095
"quant",5,15,0.98,0.693470844945216,0.588769504793489
"quant",5,15,0.99,0.434796782844268,0.341773730419534
"quant",5,15,0.995,0.277430118366174,0.188293595393158
"quant",1,20,0.9,1.90408284807175,1.83910189051072
"quant",1,20,0.91,1.78950352972712,1.72051666883309
"quant",1,20,0.92,1.66746667826917,1.57754034290639
"quant",1,20,0.93,1.53715723729666,1.44491418055144
"quant",1,20,0.94,1.39653732146894,1.30437938079462
"quant",1,20,0.95,1.24443052311203,1.15004801231756
"quant",1,20,0.96,1.07941767458185,0.972759611690739
"quant",1,20,0.97,0.897561159760778,0.785310942429341
"quant",1,20,0.98,0.685857284412589,0.595666850488012
"quant",1,20,0.99,0.438043157638431,0.343227302139294
"quant",1,20,0.995,0.28173501753799,0.190029389234608
"quant",2,20,0.9,1.90484261183178,1.84318158337161
"quant",2,20,0.91,1.78992536785258,1.72031017889107
"quant",2,20,0.92,1.66717515445522,1.57829528805234
"quant",2,20,0.93,1.53630207710284,1.44326357091958
"quant",2,20,0.94,1.39519691251885,1.29759418491267
"quant",2,20,0.95,1.24281643940846,1.13938906239013
"quant",2,20,0.96,1.07703774367204,0.963914819036143
"quant",2,20,0.97,0.894363348674507,0.783621414466633
"quant",2,20,0.98,0.683670170857,0.58747274717226
"quant",2,20,0.99,0.434375337387554,0.342402999058529
"quant",2,20,0.995,0.275769874646966,0.188471692365126
"quant",3,20,0.9,1.90550654565757,1.84399031115355
"quant",3,20,0.91,1.79051128523706,1.7230165851369
"quant",3,20,0.92,1.66762059939534,1.58012329318909
"quant",3,20,0.93,1.5366326464828,1.44407264271534
"quant",3,20,0.94,1.39559890153864,1.30085353502803
"quant",3,20,0.95,1.24325518425596,1.13939645783486
"quant",3,20,0.96,1.07757221140505,0.964248474089427
"quant",3,20,0.97,0.894794625435695,0.781227244780463
"quant",3,20,0.98,0.68412045414176,0.587593489393216
"quant",3,20,0.99,0.43426401534389,0.344143793587872
"quant",3,20,0.995,0.274934550754053,0.188509620411509
"quant",4,20,0.9,1.90509497824937,1.83941430665278
"quant",4,20,0.91,1.79021214643364,1.72191221891346
"quant",4,20,0.92,1.66750020117637,1.57943680502819
"quant",4,20,0.93,1.53671518394641,1.44444350207913
"quant",4,20,0.94,1.39586786513072,1.29993545448582
"quant",4,20,0.95,1.24353610685258,1.14319485497819
"quant",4,20,0.96,1.07814625416636,0.964126800363928
"quant",4,20,0.97,0.895631559751173,0.785436643063438
"quant",4,20,0.98,0.683797885030477,0.58720726046542
"quant",4,20,0.99,0.434284838289999,0.343691753075025
"quant",4,20,0.995,0.27544807233968,0.188761183398821
"quant",5,20,0.9,1.90657892124948,1.84304311148321
"quant",5,20,0.91,1.79191109734061,1.72389471277772
"quant",5,20,0.92,1.67029422103179,1.57936516255843
"quant",5,20,0.93,1.54034893970424,1.4405691532708
"quant",5,20,0.94,1.4002061139594,1.30048252258653
"quant",5,20,0.95,1.24726339321705,1.14844799951633
"quant",5,20,0.96,1.08483777352678,0.974262602597329
"quant",5,20,0.97,0.914724701497387,0.788716690791132
"quant",5,20,0.98,0.704372863181336,0.600735449778312
"quant",5,20,0.99,0.458332024621114,0.342413157530507
"quant",5,20,0.995,0.328594270611596,0.192186038886524
