"score","method","mrts_k","quantile","rel_mean","rel_median"
"brier",1,0,0.9,1,1
"brier",1,0,0.91,1,1
"brier",1,0,0.92,1,1
"brier",1,0,0.93,1,1
"brier",1,0,0.94,1,1
"brier",1,0,0.95,1,1
"brier",1,0,0.96,1,1
"brier",1,0,0.97,1,1
"brier",1,0,0.98,1,1
"brier",1,0,0.99,1,1
"brier",1,0,0.995,1,1
"brier",2,0,0.9,0.97820204620698,0.977724628607071
"brier",2,0,0.91,0.977688419183528,0.972554058091943
"brier",2,0,0.92,0.971834536405032,0.966619827664361
"brier",2,0,0.93,0.96937944572696,0.964767445756335
"brier",2,0,0.94,0.967058911152448,0.954399274634108
"brier",2,0,0.95,0.963779139915054,0.938120713320221
"brier",2,0,0.96,0.961978187006795,0.922798095242599
"brier",2,0,0.97,0.954302746453693,0.908678580538936
"brier",2,0,0.98,0.963198969360542,0.94199807956521
"brier",2,0,0.99,0.962200968563178,0.955651451009843
"brier",2,0,0.995,0.962151976070277,0.906107961914418
"brier",3,0,0.9,0.989736776204545,0.972694946591882
"brier",3,0,0.91,0.984408333568359,0.967130810356883
"brier",3,0,0.92,0.97830475242177,0.982662673386691
"brier",3,0,0.93,0.977242058483397,0.971911726683551
"brier",3,0,0.94,0.97248683224561,0.969557432003957
"brier",3,0,0.95,0.970115614388875,0.957541076854173
"brier",3,0,0.96,0.965263657182903,0.936140872711722
"brier",3,0,0.97,0.962968003467934,0.915981924557411
"brier",3,0,0.98,0.968196597157174,0.962683127968259
"brier",3,0,0.99,0.981223079083169,1.00651756171483
"brier",3,0,0.995,0.984110670095122,0.958863222073268
"brier",4,0,0.9,0.986606616727654,0.973403447000926
"brier",4,0,0.91,0.984115554871469,0.974594451082942
"brier",4,0,0.92,0.981164955869476,0.988325804170898
"brier",4,0,0.93,0.98413263331474,0.981449834864771
"brier",4,0,0.94,0.980404934533186,0.978354687051568
"brier",4,0,0.95,0.97600817613513,0.966081248301261
"brier",4,0,0.96,0.972600908622839,0.943243743256535
"brier",4,0,0.97,0.967806247693176,0.930838385577582
"brier",4,0,0.98,0.969611977176239,0.958400078947002
"brier",4,0,0.99,0.99140019693067,0.992236810222161
"brier",4,0,0.995,0.989554461942578,0.982304595276813
"brier",5,0,0.9,1.03174915083781,1.05411132530926
"brier",5,0,0.91,1.02007023554726,1.0205664481944
"brier",5,0,0.92,1.0102514069168,1.01488786430033
"brier",5,0,0.93,1.0157040269738,1.02056816617511
"brier",5,0,0.94,1.00965328014718,1.01674580763224
"brier",5,0,0.95,1.0088643499365,1.02215261477823
"brier",5,0,0.96,1.00633883115747,0.991774934333483
"brier",5,0,0.97,1.0355224922314,0.982099893758766
"brier",5,0,0.98,1.06753822410937,1.21866836252629
"brier",5,0,0.99,1.11139207483819,1.25357194876412
"brier",5,0,0.995,1.0972317613175,1.00979872337611
"brier",7,0,0.9,0.978089345942025,0.977954843665311
"brier",7,0,0.91,0.977587674141955,0.972309532984858
"brier",7,0,0.92,0.971866356671273,0.967231339623904
"brier",7,0,0.93,0.969503356613138,0.964845761039528
"brier",7,0,0.94,0.967765114984207,0.95660222940847
"brier",7,0,0.95,0.964770728071099,0.940613367123145
"brier",7,0,0.96,0.963590546707529,0.92592456931937
"brier",7,0,0.97,0.956853226040968,0.908954973559039
"brier",7,0,0.98,0.963919913168512,0.935231067839868
"brier",7,0,0.99,0.964333696157518,0.957552182086937
"brier",7,0,0.995,0.960982963868485,0.906953313227893
"brier",8,0,0.9,0.983631069365947,0.974521283383452
"brier",8,0,0.91,0.981767567193173,0.982670281938729
"brier",8,0,0.92,0.977376824178802,0.979190455609837
"brier",8,0,0.93,0.979417636610513,0.974109067374877
"brier",8,0,0.94,0.977195834534512,0.976970075012397
"brier",8,0,0.95,0.973331302157647,0.959652858462869
"brier",8,0,0.96,0.969379138892859,0.945982372794146
"brier",8,0,0.97,0.96427198363014,0.938439568251816
"brier",8,0,0.98,0.977184786444133,0.964841690721294
"brier",8,0,0.99,0.989181021382005,0.990833392059428
"brier",8,0,0.995,0.980730617516155,0.931304576350907
"brier",9,0,0.9,0.978058584155227,0.977416909064049
"brier",9,0,0.91,0.977459300396846,0.973715831923775
"brier",9,0,0.92,0.972013841174628,0.969945793770073
"brier",9,0,0.93,0.969064438759685,0.965223684573568
"brier",9,0,0.94,0.967618691829277,0.954063876832088
"brier",9,0,0.95,0.964879969835311,0.938032658458903
"brier",9,0,0.96,0.963868586698803,0.923445540800003
"brier",9,0,0.97,0.956189704694716,0.910042291911419
"brier",9,0,0.98,0.965392027866184,0.940484561934499
"brier",9,0,0.99,0.964270001662368,0.957094133806409
"brier",9,0,0.995,0.963529055266257,0.907227890294128
"brier",10,0,0.9,0.985962976264996,0.979879567260179
"brier",10,0,0.91,0.983666717819026,0.987371784003205
"brier",10,0,0.92,0.980376643784369,0.983865369413967
"brier",10,0,0.93,0.980704638014182,0.981171269192379
"brier",10,0,0.94,0.980303192334175,0.982736845577897
"brier",10,0,0.95,0.973991644987283,0.962481760749025
"brier",10,0,0.96,0.971426210133211,0.943906543195395
"brier",10,0,0.97,0.963323486548491,0.91934399372342
"brier",10,0,0.98,0.969672928250362,0.964172545035167
"brier",10,0,0.99,0.983807659769097,0.986908805297789
"brier",10,0,0.995,0.975575173723561,0.932193188876848
"quant",1,0,0.9,1,1
"quant",1,0,0.91,1,1
"quant",1,0,0.92,1,1
"quant",1,0,0.93,1,1
"quant",1,0,0.94,1,1
"quant",1,0,0.95,1,1
"quant",1,0,0.96,1,1
"quant",1,0,0.97,1,1
"quant",1,0,0.98,1,1
"quant",1,0,0.99,1,1
"quant",1,0,0.995,1,1
"quant",2,0,0.9,0.999520156772081,0.999496226134857
"quant",2,0,0.91,0.999550861714502,0.99995256398285
"quant",2,0,0.92,0.999307691427002,0.999568642095837
"quant",2,0,0.93,0.998971068633407,0.999405437301474
