"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
1,5,3,"tau.alpha",10,2.965598,3.12483,0.861504856358273,0.381551016768132
1,5,5,"tau.alpha",10,3.345858,3.55733,1.22257818925417,0.366120537070417
1,5,8,"tau.alpha",10,3.251616,3.45351,1.29303395008449,0.354461086639575
1,5,10,"tau.alpha",10,2.803994,3.165185,1.35127701255105,0.389480709270742
1,5,12,"tau.alpha",10,3.324321,3.43014,1.18166306707914,0.368149836742317
1,5,15,"tau.alpha",10,3.368852,3.487565,1.18740911097135,0.385677716550038
1,5,20,"tau.alpha",10,3.271553,3.4096,1.27718864806044,0.426079910870506
1,5,25,"tau.alpha",10,3.238312,3.5544,1.24878370103607,0.371242348627982
1,1,0,"tau.beta",10,0.2,0.2,0,0
1,1,3,"tau.beta",10,0.2,0.2,0,0
1,1,5,"tau.beta",10,0.2,0.2,0,0
1,1,8,"tau.beta",10,0.2,0.2,0,0
1,1,10,"tau.beta",10,0.2,0.2,0,0
1,1,12,"tau.beta",10,0.2,0.2,0,0
1,1,15,"tau.beta",10,0.2,0.2,0,0
1,1,20,"tau.beta",10,0.2,0.2,0,0
1,1,25,"tau.beta",10,0.2,0.2,0,0
1,2,0,"tau.beta",10,27.2919688134689,26.8761220065167,1.99487794432969,6.09948697886993
1,2,3,"tau.beta",10,27.2960033681092,26.7595899436344,1.96959772835187,6.11447663209348
1,2,5,"tau.beta",10,10.5818112910593,10.6724367165511,1.31495606898621,2.27237759637011
1,2,8,"tau.beta",10,10.204659427213,10.2814795409551,1.231869718585,2.20728413665168
1,2,10,"tau.beta",10,9.43395644786536,9.54008549577262,1.14690814769337,2.03944108090767
1,2,12,"tau.beta",10,8.12178159596202,8.03719558491888,1.09060724397625,1.76915287733246
1,2,15,"tau.beta",10,8.03433839933403,7.86740556044059,1.10528431324517,1.74113162416356
1,2,20,"tau.beta",10,7.77125933304778,7.64227723612746,1.10108235076321,1.68855094646675
1,2,25,"tau.beta",10,7.73347501245757,7.64750626596516,1.05187105752454,1.68634317170644
1,3,0,"tau.beta",10,15.9266550078955,16.3420028570054,2.68885371373404,4.30741721627641
1,3,3,"tau.beta",10,15.9103332786254,15.8616226831076,2.77771584968009,4.32408333258878
1,3,5,"tau.beta",10,15.7328959222517,15.8626990742358,2.58567585185091,4.16521559875351
1,3,8,"tau.beta",10,15.7328079642323,16.1224232120444,2.8038321861301,4.05858669961799
1,3,10,"tau.beta",10,15.586039254369,15.7036284920729,2.4831034516066,4.06151792729411
1,3,12,"tau.beta",10,15.0830121010928,15.6776104156587,2.8488349176301,3.97385172886248
1,3,15,"tau.beta",10,15.2440669521675,16.0001696205243,2.04910994738731,4.06103022909812
1,3,20,"tau.beta",10,15.5854931449443,16.3490682054216,2.31763332625042,4.07324651931674
1,3,25,"tau.beta",10,15.2600211527838,15.8006523294501,2.54254533888885,4.09880326144202
1,4,0,"tau.beta",10,44.0255516474577,45.4347591036429,11.8066683931523,5.31049011685705
1,4,3,"tau.beta",10,41.8983862518881,44.5663709669842,8.86008577624682,4.80883129187416
1,4,5,"tau.beta",10,29.2791992261198,29.2948319018796,3.17237317185353,3.57636296186447
1,4,8,"tau.beta",10,25.6812615124706,26.8370084739701,6.77496438977095,3.21190131567397
1,4,10,"tau.beta",10,21.1017351373085,23.7852711327912,8.73497598474896,2.68650396978245
1,4,12,"tau.beta",10,13.709439622322,9.54401173905435,8.41485356080054,1.76983430209054
1,4,15,"tau.beta",10,11.9730903167097,8.80939621593702,7.29583816076992,1.5131133181166
1,4,20,"tau.beta",10,11.4323198574447,7.74544950010177,7.49997379409699,1.48682517791961
1,4,25,"tau.beta",10,11.3352296581127,7.66348659017801,7.13043505529317,1.50963250877615
1,5,0,"tau.beta",10,31.2366271939256,23.7029996914908,19.9013048178627,6.56721530621973
1,5,3,"tau.beta",10,40.8234727829665,43.9588995807784,18.5741577212343,7.09557176875379
1,5,5,"tau.beta",10,29.9719756131142,22.3567396429138,17.48083659606,4.34035393414352
1,5,8,"tau.beta",10,23.5572295268546,20.3005433680701,12.6706246161967,3.34217205129026
1,5,10,"tau.beta",10,20.3638094330015,18.1903461060047,8.33619360489839,3.50029861221269
1,5,12,"tau.beta",10,32.7311195180203,29.7135591550134,18.1752844801738,4.76724182784831
1,5,15,"tau.beta",10,31.2705786380341,20.9947932786176,19.4890719321102,4.89636025222895
1,5,20,"tau.beta",10,31.0674719471596,20.9714533073207,18.4134319089442,4.99529498167678
1,5,25,"tau.beta",10,29.5542735247854,23.7332353390469,15.3051049439135,4.22183560718543
1,1,0,"rho",10,11.6017292841462,11.9481272935493,2.82240314084253,1.01473184485794
1,1,3,"rho",10,11.5439751687202,11.9803792750561,2.84061552441412,1.03222871385817
1,1,5,"rho",10,14.3851804237323,14.584380605743,0.554540927389324,0.513463460513793
1,1,8,"rho",10,14.4008337695913,14.6168005895625,0.555457850984597,0.489724181844825
1,1,10,"rho",10,14.4373363557507,14.6315384605279,0.533954555195128,0.479260341096674
1,1,12,"rho",10,14.5349864651782,14.6751157009422,0.397864890419925,0.400647327687422
1,1,15,"rho",10,14.5615831609797,14.6984770552142,0.354273594220916,0.396732761719752
1,1,20,"rho",10,14.5812741918465,14.6896837129539,0.317397651784364,0.374211758705418
1,1,25,"rho",10,14.5694421121923,14.6894098545094,0.34286811317927,0.391291036817703
1,2,0,"rho",10,4.29984869652229,4.22683350408303,0.522516448678709,0.560764772467552
1,2,3,"rho",10,4.31515327052987,4.23861958824862,0.551351009355703,0.542325432460941
1,2,5,"rho",10,1.16086876443154,1.15902343670702,0.099777033241125,0.150489650134474
1,2,8,"rho",10,1.10485087327484,1.07411449133885,0.098544756450003,0.143532910788953
1,2,10,"rho",10,1.04076154835811,1.04731930672245,0.094495580562651,0.139642008496911
1,2,12,"rho",10,0.986688839249274,0.982304546892394,0.0985981562773335,0.133375126971475
1,2,15,"rho",10,1.01183370782957,1.00417520499682,0.10699196236856,0.142192236617663
1,2,20,"rho",10,1.02932421746102,0.998590750385289,0.106357326316053,0.141464557255789
1,2,25,"rho",10,1.03577590648713,1.0323839811683,0.115312717213827,0.142089740009678
1,3,0,"rho",10,11.641066658409,12.4871287630463,2.59117071610649,1.44818097807465
1,3,3,"rho",10,11.6777424700679,12.4017154505983,2.38486689788375,1.48531623316979
1,3,5,"rho",10,14.159118560015,14.2122236695473,0.213003328565827,0.758689755518192
1,3,8,"rho",10,14.1487402724054,14.1285878572002,0.152669163794414,0.755973048799147
1,3,10,"rho",10,14.2171482913052,14.2746669744001,0.151824249423234,0.699787909643249
1,3,12,"rho",10,14.2222091811066,14.254418209299,0.180417054079295,0.716239884216656
1,3,15,"rho",10,14.2509338938229,14.2158904350965,0.0955920140011717,0.691487166639476
1,3,20,"rho",10,14.302801830326,14.3043179383921,0.115083624419507,0.640180590080901
1,3,25,"rho",10,14.2603339164557,14.2590093206087,0.0948602107984672,0.664356350499188
1,4,0,"rho",10,4.35699293493326,4.26295850760657,0.858369724116139,0.415021115903077
1,4,3,"rho",10,4.32288964993765,4.29884034346779,0.704810452710101,0.389549400724489
1,4,5,"rho",10,14.1544851967198,14.0934811965606,0.335170353374931,0.710968796227412
1,4,8,"rho",10,12.9569855981988,14.2069549182088,4.09051363557677,0.609606727546603
1,4,10,"rho",10,10.4581795149723,14.3222935525751,6.29585712399583,0.461985047096678
1,4,12,"rho",10,6.39155295566221,0.961421644057339,7.10016389099176,0.232530666534259
1,4,15,"rho",10,5.01600288803021,0.902498744153049,6.67144312597173,0.203475657327301
1,4,20,"rho",10,5.01192961235359,0.952519114954061,6.644718762529,0.227248324151899
1,4,25,"rho",10,5.04381034952474,0.924492235050512,6.62740583015831,0.227630071638201
1,5,0,"rho",10,13.1209109775971,13.3451646561271,1.60790436677962,1.0938119324426
1,5,3,"rho",10,13.0671640748562,13.5425096508095,1.7264711285591,1.0709943850471
1,5,5,"rho",10,14.2448769838275,14.6421390525571,1.01601420417615,0.514752720123157
1,5,8,"rho",10,14.3192600485844,14.408201611504,0.634971264241001,0.497710581071139
1,5,10,"rho",10,14.350147218735,14.7137332446045,1.04272292810514,0.444863898027713
1,5,12,"rho",10,14.1694143213413,14.4693483176577,0.846950392534525,0.589572762534283
1,5,15,"rho",10,13.7186988865933,14.0148291075187,1.05944677254664,0.899747438854958
1,5,20,"rho",10,13.6955003706408,14.3280918316118,1.29091521461225,0.73925438241632
1,5,25,"rho",10,14.3111091462532,14.4825969619055,0.858104630058637,0.502661770957302
1,1,0,"nu",10,0.46449497738967,0.45933395982431,0.0677051884633985,0.0267657842734368
1,1,3,"nu",10,0.46621885490694,0.465374909058933,0.0678077761965753,0.027668637585745
1,1,5,"nu",10,0.317732126393453,0.296957139479529,0.0621661019143417,0.0145664193210789
1,1,8,"nu",10,0.315587875694144,0.29421654504477,0.0626684300327256,0.0142384689495819
1,1,10,"nu",10,0.312007766569301,0.289682813697057,0.0631369576894772,0.0143640283353434
1,1,12,"nu",10,0.305711121685922,0.283985134986783,0.066264074285957,0.0149531654169858
1,1,15,"nu",10,0.30543484233838,0.28393414600323,0.0673336950414386,0.0145463603054164
1,1,20,"nu",10,0.304286045740861,0.282288184579997,0.0685593343161741,0.0144525701983461
1,1,25,"nu",10,0.303813601708114,0.281589860550276,0.0678658999683479,0.0144168606896575
1,2,0,"nu",10,0.814392187917871,0.818729185409748,0.0809384250595555,0.0577238078825397
1,2,3,"nu",10,0.814389582365229,0.818572376413639,0.0850793557339654,0.0566642482477982
1,2,5,"nu",10,0.688646632664725,0.703527572478493,0.0898652686402382,0.116709299444743
1,2,8,"nu",10,0.682515495131345,0.704070608441437,0.0870898666443966,0.121664738465054
1,2,10,"nu",10,0.667380778392978,0.679612266409853,0.0986148779533084,0.125451750088538
1,2,12,"nu",10,0.60155598589207,0.587547387195199,0.0928389798004259,0.119199753786887
1,2,15,"nu",10,0.575213754546012,0.5658700246743,0.0923106194768232,0.121861195642333
1,2,20,"nu",10,0.543677746358945,0.519089975114853,0.0853778636541496,0.115338349870044
1,2,25,"nu",10,0.541742247950074,0.50681954989821,0.0932899732493067,0.115408970582435
1,3,0,"nu",10,0.516433275914073,0.492390631049654,0.0890199564045221,0.049381757852989
1,3,3,"nu",10,0.512304650372656,0.503276823422288,0.0767004714709361,0.0477103792167523
1,3,5,"nu",10,0.338047895034511,0.332960044706091,0.0452428801991431,0.0287723346765186
1,3,8,"nu",10,0.331411634375277,0.324351396005246,0.0484618289562128,0.0267230083575978
1,3,10,"nu",10,0.32944127071247,0.320598386685255,0.04393203073436,0.0279404888311625
1,3,12,"nu",10,0.333146143615556,0.315327688893238,0.0521591432006165,0.0303737427838539
1,3,15,"nu",10,0.340018453666943,0.336198820088776,0.0486235541889935,0.031147625423967
1,3,20,"nu",10,0.338348687190572,0.323731667883165,0.0485869341034066,0.0299354490403109
1,3,25,"nu",10,0.34138768268011,0.33077911301217,0.0553120356623386,0.0307655523924281
1,4,0,"nu",10,0.813551136634759,0.822614343805145,0.0912914316372582,0.0594299440078826
1,4,3,"nu",10,0.803746372717116,0.816620762616277,0.0817573950253822,0.0572888544114325
1,4,5,"nu",10,0.308306850514085,0.312931457583632,0.0180567950154783,0.0123920645771654
1,4,8,"nu",10,0.326131634938418,0.304372269528974,0.090168721706469,0.0251920941030797
1,4,10,"nu",10,0.357387393831714,0.301746255588272,0.101950925759563,0.0418853423570566
1,4,12,"nu",10,0.470538018208781,0.504573187326506,0.172412228620004,0.0908771261951157
1,4,15,"nu",10,0.513691340150419,0.575506764489372,0.164601748986419,0.117482031396379
1,4,20,"nu",10,0.48340676253745,0.533105698920875,0.152262218589365,0.122325032014471
1,4,25,"nu",10,0.482431238261574,0.537545603708097,0.171953626231917,0.109785168108598
1,5,0,"nu",10,0.303230243571421,0.319032463503719,0.104430304050338,0.027387435101266
1,5,3,"nu",10,0.306453429856693,0.325702508763765,0.101049938239512,0.0262234358677795
1,5,5,"nu",10,0.334124280672602,0.325762716479529,0.141973633397593,0.0149560513808688
1,5,8,"nu",10,0.338938745488014,0.313326628766418,0.147887383780873,0.0116523610155889
1,5,10,"nu",10,0.337681585180985,0.365112885032313,0.17242966114052,0.00807157530008258
1,5,12,"nu",10,0.35951329285549,0.400316092498662,0.155363677096948,0.0101626207652043
1,5,15,"nu",10,0.357805932768169,0.396935095751466,0.157882538793031,0.0120865308346897
1,5,20,"nu",10,0.402563777583144,0.5,0.131654607896711,0.0133131535263174
1,5,25,"nu",10,0.441435231596979,0.5,0.130422522924093,0.0242191525466106
1,1,0,"gamma",10,0.978780845400295,0.978143195550446,0.00620316316302638,0.00485877958182158
1,1,3,"gamma",10,0.978454484110342,0.977387885927901,0.00625722484491299,0.00501685882696487
1,1,5,"gamma",10,0.986994896175364,0.991728551495204,0.0113372222528498,0.00540304836064142
1,1,8,"gamma",10,0.98666993159967,0.991843600314032,0.0117416887956692,0.00536939566053081
1,1,10,"gamma",10,0.985966027062668,0.991325261667108,0.0119594442149552,0.00588133979221681
1,1,12,"gamma",10,0.984404869620521,0.988504490641479,0.012583688969494,0.00679805566928359
1,1,15,"gamma",10,0.984059598126428,0.989313764959571,0.0132023593367004,0.0064956725071363
1,1,20,"gamma",10,0.983476078857991,0.988034152248226,0.0134049792850695,0.00683137799073083
1,1,25,"gamma",10,0.983842044287335,0.989105540539622,0.0132834618547557,0.00670780939647281
1,2,0,"gamma",10,0.958333400356063,0.959424494185799,0.00605292632903499,0.00587091035498938
1,2,3,"gamma",10,0.958416456628845,0.960692498807654,0.00635312075658055,0.00577051480832076
1,2,5,"gamma",10,0.873554851898798,0.878396847427404,0.0256069101480528,0.030192537411194
1,2,8,"gamma",10,0.873092326256437,0.877821927242672,0.0260206619917303,0.0322022464213756
1,2,10,"gamma",10,0.872895471654984,0.875254231188486,0.0293736148177926,0.036261772715193
1,2,12,"gamma",10,0.878420723079972,0.884630692215192,0.0324313460365105,0.0425299884328438
1,2,15,"gamma",10,0.886583615798059,0.894848237748136,0.0341250505742864,0.0464165386083407
1,2,20,"gamma",10,0.894694491240107,0.900284492385622,0.0292481991198385,0.0464344661264906
1,2,25,"gamma",10,0.895139039809203,0.904292275689002,0.034154271162924,0.0455622194788842
1,3,0,"gamma",10,0.979406830576761,0.979259906675091,0.00685279442901513,0.0066245501426084
1,3,3,"gamma",10,0.979718096561117,0.979010313380748,0.00671891110913078,0.00651557421620653
1,3,5,"gamma",10,0.975983627142371,0.974882281820993,0.00778999809987327,0.0138419852710429
1,3,8,"gamma",10,0.975231609630528,0.972764374277278,0.00838881517547365,0.0140239093320908
1,3,10,"gamma",10,0.973044593567126,0.972248785243965,0.00796528463338879,0.0151108295922504
1,3,12,"gamma",10,0.97174818962516,0.97090753260242,0.00977906459626618,0.0154751847068278
1,3,15,"gamma",10,0.969119029518242,0.965315953043919,0.0105403751880549,0.0153843698656992
1,3,20,"gamma",10,0.968223514714863,0.968786434600551,0.0115062291577793,0.0154976971719277
1,3,25,"gamma",10,0.966685147988567,0.964487195487436,0.0118940958571511,0.0164292383428079
1,4,0,"gamma",10,0.954307022874431,0.958855916570411,0.0134290911035238,0.00488844378334198
1,4,3,"gamma",10,0.956269081993421,0.958123038387967,0.00660140041603939,0.00453662418461043
1,4,5,"gamma",10,0.992471712341293,0.994357619145656,0.00457649419668139,0.00521844761722439
1,4,8,"gamma",10,0.979689335720014,0.994305621748383,0.0447654534203973,0.00949156524549926
1,4,10,"gamma",10,0.966721581658844,0.991133878141575,0.0448536432604109,0.0174873955774259
1,4,12,"gamma",10,0.917810997833199,0.910211751766688,0.06661357816109,0.0337643270172603
1,4,15,"gamma",10,0.90243668606096,0.887174233457517,0.0621854945057767,0.041083109513691
1,4,20,"gamma",10,0.909875621605256,0.886378853889516,0.0549813973870042,0.0452128256231732
1,4,25,"gamma",10,0.911754079662521,0.907965455331538,0.0624357638481592,0.0413014132718304
1,5,0,"gamma",10,0.903563099119852,0.968149679545471,0.139118875964247,0.054613726469095
1,5,3,"gamma",10,0.950112302588304,0.974434113198672,0.0533628514910929,0.0180444300564445
1,5,5,"gamma",10,0.78304750635301,0.908784783607084,0.234272613558875,0.0244672098144841
1,5,8,"gamma",10,0.750472214084102,0.903854003064377,0.25017912570853,0.023442244325017
1,5,10,"gamma",10,0.724537350711178,0.850888995942221,0.25269051692983,0.0397757391830687
1,5,12,"gamma",10,0.777453937634924,0.860817287511129,0.213877659832382,0.0258533786539355
1,5,15,"gamma",10,0.794891933686321,0.815464842595162,0.16049077795365,0.0485184815169659
1,5,20,"gamma",10,0.714022916909268,0.78607227026929,0.187715937631537,0.0367081661364383
1,5,25,"gamma",10,0.667317361464254,0.614236231613694,0.217535379513237,0.0215273394434284
1,2,0,"lambda",10,0.828629956848839,0.729222743312117,0.37146202088761,0.251578194560707
1,2,3,"lambda",10,0.82469526545594,0.724330983432078,0.37258681433702,0.251894124253953
1,2,5,"lambda",10,2.77014089501481,2.64747434635846,0.316583869311112,0.313626914510889
1,2,8,"lambda",10,2.81908133419195,2.7108421116266,0.307613813040686,0.322735176018006
1,2,10,"lambda",10,2.90687438354805,2.80816128595145,0.307936479089667,0.322646453211969
1,2,12,"lambda",10,3.07392597177239,2.99206355600751,0.329870013576742,0.331178386338977
1,2,15,"lambda",10,3.09200326721197,3.07763418586568,0.318906489153513,0.330767788394256
1,2,20,"lambda",10,3.11864236095683,3.11932644744169,0.301464332375873,0.35315453073742
1,2,25,"lambda",10,3.15132139385255,3.09536003682067,0.33205831725899,0.349256542664221
1,4,0,"lambda",10,0.1738342424831,0.0154463983140182,0.349376694057712,0.0676940322220804
1,4,3,"lambda",10,0.0826427715521341,0.015298117463724,0.206732031808581,0.0392135089769297
1,4,5,"lambda",10,0.0132010321750154,0.0131807159054877,0.00534828514152725,0.037486945478722
1,4,8,"lambda",10,0.33805332784685,0.0140134129723883,1.0200867235809,0.0560730110048977
1,4,10,"lambda",10,0.888978191105293,0.0180449211205265,1.41525015735197,0.0917016819481535
1,4,12,"lambda",10,1.91835932976098,2.92166378542943,1.65199636274459,0.137168367117371
1,4,15,"lambda",10,2.24709236396543,3.00422774215223,1.55317300521188,0.152977011475503
1,4,20,"lambda",10,2.38235856890422,3.09064508671096,1.66947343279209,0.162377653677384
1,4,25,"lambda",10,2.33828677942808,3.05295288785975,1.62263263925832,0.160290339489334
