"score","method","mrts_k","quantile","rel_mean","rel_median"
"brier",1,0,0.9,1,1
"brier",1,0,0.91,1,1
"brier",1,0,0.92,1,1
"brier",1,0,0.93,1,1
"brier",1,0,0.94,1,1
"brier",1,0,0.95,1,1
"brier",1,0,0.96,1,1
"brier",1,0,0.97,1,1
"brier",1,0,0.98,1,1
"brier",1,0,0.99,1,1
"brier",1,0,0.995,1,1
"brier",2,0,0.9,0.995649970875151,1.00600393411756
"brier",2,0,0.91,0.997206435981177,1.00760603385413
"brier",2,0,0.92,0.994645551325722,1.01259128073164
"brier",2,0,0.93,0.996212803690255,1.00370825049086
"brier",2,0,0.94,0.999285110605979,0.987614960902796
"brier",2,0,0.95,0.99789751559051,0.999668929020781
"brier",2,0,0.96,0.997534900908259,0.984859174789106
"brier",2,0,0.97,0.994499420174198,0.987677940275888
"brier",2,0,0.98,0.989161936808546,1.00755228196828
"brier",2,0,0.99,0.978364627420748,1.00000700785228
"brier",2,0,0.995,0.935505532163203,0.940069377546665
"brier",3,0,0.9,0.962450617842499,0.966718118668416
"brier",3,0,0.91,0.962537669484145,0.980717093050975
"brier",3,0,0.92,0.960830398995628,0.983181325625538
"brier",3,0,0.93,0.966185874891723,0.961243892710368
"brier",3,0,0.94,0.971876248427206,0.955984233271943
"brier",3,0,0.95,0.969920310437624,0.989824393196573
"brier",3,0,0.96,0.970068182676613,0.947251611523207
"brier",3,0,0.97,0.971719949106324,0.978995914019728
"brier",3,0,0.98,0.981527169832405,1.01298321171871
"brier",3,0,0.99,0.990311317306675,0.99830877389508
"brier",3,0,0.995,0.950732427579482,0.972719174709901
"brier",4,0,0.9,0.921356455773119,0.932219004287179
"brier",4,0,0.91,0.911659314429278,0.926281901219545
"brier",4,0,0.92,0.90563042026294,0.942437229687712
"brier",4,0,0.93,0.906550530552728,0.899826061279032
"brier",4,0,0.94,0.915074736459864,0.915038624186926
"brier",4,0,0.95,0.914427877841266,0.949817008503947
"brier",4,0,0.96,0.905633131775599,0.895901120688351
"brier",4,0,0.97,0.90353360846794,0.913507904230455
"brier",4,0,0.98,0.885569298368764,0.901927035971316
"brier",4,0,0.99,0.876220787834615,0.851169736943439
"brier",4,0,0.995,0.842608847537514,0.964780960909781
"brier",5,0,0.9,0.934419122557472,0.947220781786163
"brier",5,0,0.91,0.930376180099369,0.932236921685359
"brier",5,0,0.92,0.926670580669665,0.940234074787777
"brier",5,0,0.93,0.929792015727424,0.892769981106801
"brier",5,0,0.94,0.933096581967775,0.929735724935959
"brier",5,0,0.95,0.925207604435901,0.926346119068659
"brier",5,0,0.96,0.91704914655442,0.894102944033212
"brier",5,0,0.97,0.905213930045459,0.869106415991243
"brier",5,0,0.98,0.898790771413983,0.904278987636433
"brier",5,0,0.99,0.915429274559449,0.917562689926758
"brier",5,0,0.995,0.917579776692553,1.01944597200649
"brier",7,0,0.9,0.995237449026084,1.00722768742696
"brier",7,0,0.91,0.996492784006281,1.00439354539282
"brier",7,0,0.92,0.99465245100135,1.01162176360422
"brier",7,0,0.93,0.996719172706259,1.00503363703744
"brier",7,0,0.94,0.999521051068456,0.986858212547858
"brier",7,0,0.95,0.998376257518482,0.998729324041284
"brier",7,0,0.96,0.996823943221833,0.986219500428854
"brier",7,0,0.97,0.993296093667413,0.98752563328369
"brier",7,0,0.98,0.98827898620624,1.00701388096101
"brier",7,0,0.99,0.977652597142651,1.00240101565619
"brier",7,0,0.995,0.936078912125184,0.943751299693888
"brier",8,0,0.9,0.915650225068134,0.913299496036058
"brier",8,0,0.91,0.911167337841571,0.922737353066328
"brier",8,0,0.92,0.908009800643397,0.937630329922121
"brier",8,0,0.93,0.911832261908016,0.921077151784559
"brier",8,0,0.94,0.923888860227608,0.892586437992362
"brier",8,0,0.95,0.920796760231524,0.943189621013352
"brier",8,0,0.96,0.9087902938179,0.882511509990962
"brier",8,0,0.97,0.903383531862519,0.91233288749228
"brier",8,0,0.98,0.890615230415692,0.915424566506719
"brier",8,0,0.99,0.886616570937177,0.884160296129376
"brier",8,0,0.995,0.879392628921413,0.93840052397735
"brier",9,0,0.9,0.994951359183476,1.00535340555819
"brier",9,0,0.91,0.996450907072645,1.00482876268959
"brier",9,0,0.92,0.994469315027727,1.01111710435384
"brier",9,0,0.93,0.995956719827201,1.00342121234891
"brier",9,0,0.94,0.998991135718866,0.98724732491779
"brier",9,0,0.95,0.998021399324614,0.998648593901034
"brier",9,0,0.96,0.996978169379057,0.984927422105146
"brier",9,0,0.97,0.99428597026226,0.989309479753882
"brier",9,0,0.98,0.987779559938523,1.0059821025445
"brier",9,0,0.99,0.976409866481781,0.998804925484928
"brier",9,0,0.995,0.93688590214753,0.948000218487288
"brier",10,0,0.9,0.928843989029059,0.948938586081682
"brier",10,0,0.91,0.92090520688931,0.935949670855989
"brier",10,0,0.92,0.912981841999654,0.94203252330785
"brier",10,0,0.93,0.915731465282336,0.919331593340408
"brier",10,0,0.94,0.922892888890819,0.925374025164499
"brier",10,0,0.95,0.916802840313224,0.926769801900241
"brier",10,0,0.96,0.905045535523683,0.898805510846298
"brier",10,0,0.97,0.897241670443507,0.908639299722266
"brier",10,0,0.98,0.874853320975394,0.892731112194612
"brier",10,0,0.99,0.86447892568317,0.832270934190658
"brier",10,0,0.995,0.870023899514816,0.948067210946753
"quant",1,0,0.9,1,1
"quant",1,0,0.91,1,1
"quant",1,0,0.92,1,1
"quant",1,0,0.93,1,1
"quant",1,0,0.94,1,1
"quant",1,0,0.95,1,1
"quant",1,0,0.96,1,1
"quant",1,0,0.97,1,1
"quant",1,0,0.98,1,1
"quant",1,0,0.99,1,1
"quant",1,0,0.995,1,1
"quant",2,0,0.9,1.00000337697067,0.999877011099466
"quant",2,0,0.91,1.00005719025789,1.00049224164775
"quant",2,0,0.92,1.00015158105206,1.00053034163775
"quant",2,0,0.93,1.00005603592558,1.00012303732318
