"setting","method","mrts_k","parameter","n_datasets","mean_post_mean","median_post_mean","sd_post_mean","mean_post_sd"
14,1,0,"beta.0",10,14.4028597666953,14.2763927516144,0.7384332650982,0.38808418488694
14,2,0,"beta.0",10,12.0567774698237,10.1281985601629,4.09827405301553,0.254448661769164
14,3,0,"beta.0",10,14.4417651933754,14.4994241341543,0.876215499054271,0.375324421924173
14,4,0,"beta.0",10,12.4045074878121,13.2906050354174,2.03624505176144,0.265400959597833
14,5,0,"beta.0",10,15.0957744914823,15.0219356202821,1.25198843910256,0.266799559612705
14,7,0,"beta.0",10,13.9631404177457,10.0504630322981,6.57763065928814,0.384574894876926
14,8,0,"beta.0",10,11.8305368281849,10.2380043647224,2.50844673099275,0.744554696440515
14,9,0,"beta.0",10,12.7375587336001,10.0836809074057,5.92830044834377,0.381386259391961
14,10,0,"beta.0",10,11.6034484833814,10.4914732020231,2.03125142140308,0.44682982198148
14,1,0,"beta.1",10,-0.00950697893192527,-0.00664503860598665,0.0120306702379181,0.0367628165043997
14,2,0,"beta.1",10,-0.0045060537454704,-0.0055378047547718,0.0111645716646255,0.0138340653514688
14,3,0,"beta.1",10,0.0028741775011518,-0.000627728272436207,0.0260146753840318,0.0403964663441532
14,4,0,"beta.1",10,-0.0126191786562196,-0.0125301136918649,0.0122150896295873,0.0268998053075079
14,5,0,"beta.1",10,-0.00826666823348672,-0.0077429972883018,0.029668822590702,0.0307393758904551
14,7,0,"beta.1",10,-0.0041699503106386,-0.00524219851763815,0.0109573532184467,0.0138153228537102
14,8,0,"beta.1",10,-0.0105225353899528,-0.00426179198975394,0.0205444163669092,0.0256127081825409
14,9,0,"beta.1",10,-0.00437730011718446,-0.00563360383928139,0.0110156533760878,0.0137659030499332
14,10,0,"beta.1",10,-0.0114722554089115,-0.0123095933558679,0.0176333116225675,0.0256807080915942
14,1,0,"beta.2",10,-0.0141092488725091,-0.00980735667729848,0.0198657962840087,0.0366307149496013
14,2,0,"beta.2",10,-0.00607762979411589,-0.00282993728011058,0.0141295806068419,0.0138591845020096
14,3,0,"beta.2",10,0.00171151164477206,0.00013606162957234,0.0250825529332522,0.03897252120196
14,4,0,"beta.2",10,-0.00101701027889503,0.00380206408451134,0.0163593663887811,0.0267402672842126
14,5,0,"beta.2",10,0.00368455625408565,-0.000112622013276909,0.0348658256245561,0.0303264090662834
