"score","method","mrts_k","quantile","mean","median","rel_mean","rel_median"
"brier",1,0,0.9,0.04802803383,0.0465483224818182,1,1
"brier",1,0,0.91,0.044708611985,0.0429369986863636,1,1
"brier",1,0,0.92,0.0412572752059091,0.0396672735795455,1,1
"brier",1,0,0.93,0.0372130915,0.0357508701090909,1,1
"brier",1,0,0.94,0.0325530927268182,0.0317114715840909,1,1
"brier",1,0,0.95,0.0285221657640909,0.0271835641454545,1,1
"brier",1,0,0.96,0.0237210660913636,0.0236695171795455,1,1
"brier",1,0,0.97,0.0187568003395455,0.0183053390159091,1,1
"brier",1,0,0.98,0.0133005192095455,0.0129821252409091,1,1
"brier",1,0,0.99,0.00748061047954545,0.00752453532272727,1,1
"brier",1,0,0.995,0.00398619960636364,0.00379661800909091,1,1
"brier",2,0,0.9,0.0474306295209091,0.0459775685431818,0.987561341544701,0.987738463854217
"brier",2,0,0.91,0.0440946890945455,0.0424821083931818,0.986268352713331,0.989405633670285
"brier",2,0,0.92,0.0406528289004545,0.03919011755,0.985349340148184,0.987971040445
"brier",2,0,0.93,0.0365862524486364,0.0351283671159091,0.983155415847038,0.982587752653787
"brier",2,0,0.94,0.0319548965813636,0.03108614065,0.981623984225568,0.980280608156809
"brier",2,0,0.95,0.0280331191536364,0.0266349121977273,0.982853805194897,0.979816776608412
"brier",2,0,0.96,0.0232827966240909,0.0232475432431818,0.981524040041679,0.982172262612594
"brier",2,0,0.97,0.0184610122522727,0.0178615482818182,0.984230354755704,0.97575621332633
"brier",2,0,0.98,0.0130808943072727,0.0127511581659091,0.983487494073532,0.982208839406958
"brier",2,0,0.99,0.00738426427227273,0.00730478319318182,0.987120542162144,0.970795255770584
"brier",2,0,0.995,0.00393791332045455,0.00378356864090909,0.987886636225641,0.996562896727937
"brier",3,0,0.9,0.048356877285,0.0469852123159091,1.00684690645809,1.00938572672005
"brier",3,0,0.91,0.0448858546172727,0.0431795446886364,1.00396439577082,1.00564888114431
"brier",3,0,0.92,0.0413103014595455,0.0396151795204545,1.0012852582574,0.998686724486208
"brier",3,0,0.93,0.0372095516586364,0.035687904575,0.99990487645017,0.998238769185232
"brier",3,0,0.94,0.0324779447972727,0.0316165887568182,0.9976915271868,0.997007933642527
"brier",3,0,0.95,0.0283619393990909,0.0271367439340909,0.994382391353965,0.998277627940431
"brier",3,0,0.96,0.0235493053163636,0.0235723270568182,0.992759146054463,0.99589386965564
"brier",3,0,0.97,0.0186032914754545,0.0180285799204545,0.991815828856094,0.984880963132449
"brier",3,0,0.98,0.0132692839572727,0.0129903918704545,0.997651576470014,1.00063677012754
"brier",3,0,0.99,0.00750734393863636,0.00748953712045454,1.00357370018985,0.995348788892383
"brier",3,0,0.995,0.00396543405863636,0.00388523205909091,0.994790640264446,1.02334025961733
"brier",4,0,0.9,0.0477258066968182,0.0465058774272727,0.993707276582431,0.999088150715592
"brier",4,0,0.91,0.0444419524036364,0.0429395500386364,0.994035610377412,1.00005942083403
"brier",4,0,0.92,0.0409559166231818,0.0393795186590909,0.992695625650913,0.992745785266096
"brier",4,0,0.93,0.0368834724186364,0.0354476290522727,0.991142389194844,0.991517939118884
"brier",4,0,0.94,0.032260996585,0.0312921979272727,0.991027084760597,0.98677848627408
"brier",4,0,0.95,0.0282704233186364,0.0268508304409091,0.991173796284029,0.987759746927774
"brier",4,0,0.96,0.0234889498727273,0.0233606765363636,0.990214764473808,0.986951966918501
"brier",4,0,0.97,0.0185946994795455,0.0181154345295455,0.991357755210613,0.989625732350622
"brier",4,0,0.98,0.0132098098127273,0.0129203742068182,0.993180010840999,0.995243380190455
"brier",4,0,0.99,0.00746337056727273,0.00744019259545455,0.99769538698481,0.988790971979628
"brier",4,0,0.995,0.00393245856954545,0.00384039205227273,0.986518227353094,1.01152974649464
"brier",5,0,0.9,0.0484335474377273,0.0469914359363636,1.00844326897001,1.00951942907757
