"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,1,4,1,"beta0",10.1928187908766,0.121480751370689,9.94690107114136,10.1954652973506,10.4210381781512
5,1,4,1,"beta1",0.0122047571999147,0.00933684829941835,-0.00623667277648348,0.012115570743976,0.0303232806069705
5,1,4,1,"beta2",0.00656135688274924,0.00915568738388628,-0.0114059111489261,0.00646828631896063,0.0245491617289029
5,1,4,1,"lambda",1.38872267298827,0.165938285652072,1.10202007159251,1.37478966720064,1.74865321798214
5,1,4,1,"rho",1.17187174153443,0.142732998110032,0.906505868788345,1.1696254280555,1.46882150905828
5,1,4,1,"nu",0.460560461560161,0.0697464471727706,0.350535691187292,0.449334317884408,0.622189014531914
5,1,4,1,"gamma",0.913126323352873,0.0339207173098839,0.845173382371515,0.913249139538723,0.980476871397318
5,1,4,1,"tau.alpha",4.660725,0.322669546035249,3.8,4.75,5
5,1,4,1,"tau.beta",5.01954922350027,0.498079284168294,3.94633509248765,5.04830546679663,5.93414158015207
5,1,4,1,"phi.z1",NA,NA,NA,NA,NA
5,1,4,1,"phi.z2",NA,NA,NA,NA,NA
5,1,4,1,"phi.tau1",NA,NA,NA,NA,NA
5,1,4,1,"phi.tau2",NA,NA,NA,NA,NA
5,1,4,1,"phi.w1",NA,NA,NA,NA,NA
5,1,4,1,"phi.w2",NA,NA,NA,NA,NA
5,1,4,2,"beta0",10.2147203994304,0.108577270172779,9.99287868363971,10.21866401344,10.4192428035307
5,1,4,2,"beta1",0.00953246915270196,0.00835647586287087,-0.00671460567142187,0.00941922284963766,0.0260967486580863
5,1,4,2,"beta2",0.00242226408017021,0.00819704771521253,-0.0136504468957456,0.00242219533454468,0.0186754143409071
5,1,4,2,"lambda",1.67052647143961,0.159389517185012,1.4034877764466,1.653975894765,2.05139544579136
5,1,4,2,"rho",1.09017430123362,0.109882987505005,0.908661995495897,1.08276504023354,1.33675180561132
5,1,4,2,"nu",0.490094025720135,0.0626556806629306,0.376113479336665,0.486890635886488,0.615492407772626
5,1,4,2,"gamma",0.896432970724634,0.0293377694785084,0.844568351334681,0.89405842631736,0.958547540349959
5,1,4,2,"tau.alpha",2.195485,0.342058569811543,1.6,2.15,2.95
5,1,4,2,"tau.beta",3.19878327560439,0.564997340403232,2.21164955702707,3.15802061021959,4.41416605243749
5,1,4,2,"phi.z1",NA,NA,NA,NA,NA
5,1,4,2,"phi.z2",NA,NA,NA,NA,NA
5,1,4,2,"phi.tau1",NA,NA,NA,NA,NA
5,1,4,2,"phi.tau2",NA,NA,NA,NA,NA
5,1,4,2,"phi.w1",NA,NA,NA,NA,NA
5,1,4,2,"phi.w2",NA,NA,NA,NA,NA
