"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,2,4,1,"beta0",10.1618115329986,0.184053240239401,9.73437090919453,10.1822622834073,10.4645253459442
7,2,4,1,"beta1",0.00916101756348912,0.0110073265964571,-0.0122712778827748,0.00909678505211083,0.030979014867633
7,2,4,1,"beta2",0.00953646487336072,0.0110531975511918,-0.0124411383451226,0.00960493684491016,0.0307258765589055
7,2,4,1,"lambda",1.42587227418373,0.269583862898257,1.07001599391284,1.37437088046516,2.14937097117342
7,2,4,1,"rho",1.11547914897046,0.113646983348814,0.896437291114126,1.11550148176701,1.33501605545998
7,2,4,1,"nu",0.405364310014656,0.0545256655542222,0.329820245632002,0.394733181478124,0.544625201438857
7,2,4,1,"gamma",0.947993293075876,0.0327725060426979,0.874342426046337,0.952012660691674,0.99652918728967
7,2,4,1,"tau.alpha",4.5739,0.373532117259363,3.65,4.65,5
7,2,4,1,"tau.beta",7.82083809261528,0.834889637804239,6.04579734086078,7.87396151671605,9.31552611696685
7,2,4,1,"phi.z1",0.324784815064819,0.142984939259511,0.0460692804959946,0.324100633336298,0.609808308619215
7,2,4,1,"phi.z2",0.121394302829863,0.15482491791686,-0.176459091958474,0.121202390965039,0.423955504883117
7,2,4,1,"phi.tau1",0.573946075957249,0.166039879761444,0.227332311164541,0.578760811694456,0.87188696340011
7,2,4,1,"phi.tau2",0.142890582887296,0.212005713351435,-0.354301179420147,0.164798608526291,0.503076288956726
7,2,4,1,"phi.w1",0,0,0,0,0
7,2,4,1,"phi.w2",0,0,0,0,0
7,2,4,2,"beta0",10.1861255918527,0.126890708841981,9.91832031852933,10.1930731170059,10.4226492810109
7,2,4,2,"beta1",0.0107690235641233,0.0092575348678233,-0.00695322638630868,0.0107578253697681,0.0288763061403948
7,2,4,2,"beta2",-0.00242444133541005,0.00931029863957208,-0.0208622084788627,-0.00239483776642917,0.0157924648785704
7,2,4,2,"lambda",1.3466110346243,0.140568273596718,1.10757084151085,1.33658418551714,1.65489626676961
7,2,4,2,"rho",1.10006603647544,0.0937711883178757,0.942596960245626,1.09561581940721,1.30187905785917
7,2,4,2,"nu",0.424087336003574,0.0470233924411941,0.346187707231165,0.418965964290666,0.518218795893268
7,2,4,2,"gamma",0.941136240238312,0.029171250519002,0.885255640259085,0.941605373403026,0.992044923138825
7,2,4,2,"tau.alpha",4.756155,0.239687527806723,4.15,4.8,5
7,2,4,2,"tau.beta",9.15435758985807,0.689935086582799,7.69718500306798,9.18435675849304,10.4417057056662
7,2,4,2,"phi.z1",0.298017368884206,0.114117915078464,0.0823591636127614,0.299084752641634,0.521757589867191
7,2,4,2,"phi.z2",0.0558310580746677,0.112610382777247,-0.163906812066865,0.0536466601076978,0.281252226537424
7,2,4,2,"phi.tau1",0.559119400253438,0.125395082757493,0.319134628252001,0.55595951443568,0.82362611526251
7,2,4,2,"phi.tau2",0.203336821137524,0.158293403216605,-0.162243082067111,0.217266051581582,0.469039174020551
7,2,4,2,"phi.w1",0,0,0,0,0
7,2,4,2,"phi.w2",0,0,0,0,0
7,2,4,3,"beta0",10.0893340909014,0.101067486381002,9.8830287240783,10.0927408118386,10.2787893769906
7,2,4,3,"beta1",0.00958828472642461,0.0076409207764039,-0.00541427144242233,0.00953531282495013,0.0247879630393531
7,2,4,3,"beta2",-0.00297782657626357,0.00757038742934751,-0.017659880739393,-0.00303415197131609,0.0121081042688458
7,2,4,3,"lambda",1.33908384548938,0.188587671938502,1.04859072876663,1.30025480295528,1.76410365001774
7,2,4,3,"rho",1.10383459695089,0.0882750585222659,0.917905574571803,1.112104200142,1.26511600474759
7,2,4,3,"nu",0.424119833057943,0.0527584199037643,0.352759851537246,0.411788444245368,0.553714890467679
7,2,4,3,"gamma",0.946168535438002,0.030878798600752,0.876593475699844,0.950163625665515,0.994895374591027
7,2,4,3,"tau.alpha",4.79984,0.202492159619751,4.25,4.85,5
7,2,4,3,"tau.beta",8.31676358616654,0.521548271544093,7.19607103302345,8.3413474703592,9.28197148349096
7,2,4,3,"phi.z1",0.384865127989705,0.0979721950257355,0.188900358041553,0.387733147536563,0.573088052240544
7,2,4,3,"phi.z2",0.160171337099198,0.105238912531649,-0.0368217700966306,0.156938531381508,0.374694585030255
7,2,4,3,"phi.tau1",0.648559779636471,0.101107125987314,0.469506612515616,0.645756080385252,0.84313405446472
7,2,4,3,"phi.tau2",0.154604362189637,0.118050091811593,-0.0910627151393641,0.161544547378656,0.36223744582216
7,2,4,3,"phi.w1",0,0,0,0,0
7,2,4,3,"phi.w2",0,0,0,0,0
7,2,4,4,"beta0",10.1111107843779,0.0916596186554813,9.92001711573512,10.1154221352273,10.2793112243033
7,2,4,4,"beta1",0.00131213791237352,0.00660690453626048,-0.0116576566223766,0.00136474545530759,0.0143152176084397
7,2,4,4,"beta2",0.00253641326803999,0.00657187251350449,-0.0101399609984926,0.00252276432072309,0.0155200866719076
7,2,4,4,"lambda",1.43495726358996,0.148089270353613,1.19694748533403,1.41652653846462,1.76797002931557
7,2,4,4,"rho",1.09950671095284,0.0644710728600935,0.979042544470243,1.09595976593862,1.23033334927604
7,2,4,4,"nu",0.418697533228535,0.0326455539059104,0.359582095041569,0.416767792761974,0.486308055723268
7,2,4,4,"gamma",0.94984514653397,0.0213625480109644,0.909621040860927,0.950026715527446,0.991347799025565
7,2,4,4,"tau.alpha",4.87091,0.143212509517459,4.5,4.9,5
7,2,4,4,"tau.beta",8.2692155611703,0.418904942271665,7.40665936727291,8.28071110368575,9.0376238665253
7,2,4,4,"phi.z1",0.341122236058289,0.0862569571000583,0.170732302399288,0.344233302754693,0.51146333467996
7,2,4,4,"phi.z2",0.229984812877757,0.0879047697419532,0.0563378894645557,0.228488389579561,0.399864674474926
7,2,4,4,"phi.tau1",0.663933357661996,0.0961490526996509,0.485549895579998,0.659616278841909,0.854821013933721
7,2,4,4,"phi.tau2",0.144521573847157,0.109543740191949,-0.074783022352253,0.149909732875037,0.338480683273203
7,2,4,4,"phi.w1",0,0,0,0,0
7,2,4,4,"phi.w2",0,0,0,0,0
7,2,4,5,"beta0",10.083506354047,0.0812101264416685,9.91622275763353,10.0863611496389,10.2357858041511
7,2,4,5,"beta1",0.0029722936892015,0.00601614410526301,-0.00878892740432018,0.00306514622339546,0.014641206779458
7,2,4,5,"beta2",0.00140150109776017,0.00597629974541468,-0.0103876147877556,0.00140864255755579,0.0132076348535184
7,2,4,5,"lambda",1.33912364361415,0.127983675255501,1.09966335163131,1.33588860324417,1.61599155632274
7,2,4,5,"rho",1.10369244796477,0.0699131491491554,0.958328165060813,1.10616880146268,1.22624195686035
7,2,4,5,"nu",0.416966523805528,0.0401103365001141,0.355553326121543,0.41106117878124,0.507542223851417
7,2,4,5,"gamma",0.951839220581002,0.025585132155038,0.901812188307565,0.953834178809264,0.997602920724394
7,2,4,5,"tau.alpha",4.90479,0.111390289880528,4.6,4.95,5
7,2,4,5,"tau.beta",8.42296522900711,0.371415615217323,7.67367992394594,8.42931986946523,9.1334183610119
7,2,4,5,"phi.z1",0.326829367432001,0.0770608112575418,0.175231658777168,0.328465579832622,0.482323829458615
7,2,4,5,"phi.z2",0.278389221111559,0.0834195936081352,0.105897014538762,0.279925934898512,0.441021067025734
7,2,4,5,"phi.tau1",0.637911577379477,0.0937140142349355,0.464513756694061,0.636298436817884,0.833292579359355
7,2,4,5,"phi.tau2",0.173267308335904,0.111777267822206,-0.0677692550134965,0.178955264933445,0.372679110722572
7,2,4,5,"phi.w1",0,0,0,0,0
7,2,4,5,"phi.w2",0,0,0,0,0
