"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,1,6,3,"rho",1.23153787813925,0.0897933170627201,1.05599210680929,1.22992797048318,1.41460707543971
7,1,6,3,"nu",0.382896161882004,0.0343070546587901,0.332988777210412,0.37618209476315,0.462598606429815
7,1,6,3,"gamma",0.962700774255156,0.0238219184036874,0.904825433732255,0.965819304082734,0.996986774263047
7,1,6,3,"tau.alpha",4.30604,0.442428064954367,3.35,4.35,5
7,1,6,3,"tau.beta",14.7899774929187,1.6921377996422,11.2700897503118,14.8780431190569,17.7402849736711
7,1,6,3,"phi.z1",NA,NA,NA,NA,NA
7,1,6,3,"phi.z2",NA,NA,NA,NA,NA
7,1,6,3,"phi.tau1",NA,NA,NA,NA,NA
7,1,6,3,"phi.tau2",NA,NA,NA,NA,NA
7,1,6,3,"phi.w1",NA,NA,NA,NA,NA
7,1,6,3,"phi.w2",NA,NA,NA,NA,NA
7,1,6,4,"beta0",11.6948688782787,0.194534696811006,11.3114444641053,11.699709174902,12.0648533095117
7,1,6,4,"beta1",-0.0233813068670813,0.00967760357548204,-0.0422028444285301,-0.0233433988891459,-0.00442653923421279
7,1,6,4,"beta2",-0.00894156513945623,0.00953563348315083,-0.0278026158474399,-0.00894260611468477,0.00978548046219172
7,1,6,4,"lambda",3.41651375441922,0.217584048632079,3.00936232574807,3.40949469902172,3.83525759661634
7,1,6,4,"rho",1.18489117040493,0.0864405564695786,1.01882431300109,1.18269792706894,1.36187480872119
7,1,6,4,"nu",0.396964816212755,0.0363370605659332,0.338174457009737,0.393739309362356,0.481628457184838
7,1,6,4,"gamma",0.956342145444165,0.0239600246757887,0.909137210709072,0.956536415516873,0.996945921604503
7,1,6,4,"tau.alpha",4.55145,0.33774591741496,3.75,4.6,5
7,1,6,4,"tau.beta",15.3549609000129,1.3154606786786,12.4639803745522,15.4893257470228,17.6237741566583
7,1,6,4,"phi.z1",NA,NA,NA,NA,NA
7,1,6,4,"phi.z2",NA,NA,NA,NA,NA
7,1,6,4,"phi.tau1",NA,NA,NA,NA,NA
7,1,6,4,"phi.tau2",NA,NA,NA,NA,NA
7,1,6,4,"phi.w1",NA,NA,NA,NA,NA
7,1,6,4,"phi.w2",NA,NA,NA,NA,NA
7,1,6,5,"beta0",11.7692801883665,0.187716148607553,11.3907216204358,11.7752989398409,12.1253763627666
7,1,6,5,"beta1",-0.0198270623504442,0.00890905426309105,-0.0373450795689373,-0.0198903992905989,-0.00211699428414884
7,1,6,5,"beta2",-0.00581879783240678,0.008897444020746,-0.0232620459009511,-0.00579089260921547,0.0117753076633764
7,1,6,5,"lambda",3.52874263235642,0.191437070839062,3.16347983083979,3.53112927738961,3.91787052601684
7,1,6,5,"rho",1.21776409830666,0.0673986764297546,1.08692487735036,1.21949964442046,1.34980429391445
7,1,6,5,"nu",0.382948464342394,0.0254789076392639,0.343543260032143,0.380199213105302,0.442127464713255
7,1,6,5,"gamma",0.967524822420858,0.0186867329437829,0.925890481910366,0.968509915382309,0.997609752822518
7,1,6,5,"tau.alpha",4.29175,0.397042443285572,3.45,4.3,4.95
7,1,6,5,"tau.beta",15.1420132309037,1.53969294693191,11.9222024390301,15.198154749336,17.932966282827
7,1,6,5,"phi.z1",NA,NA,NA,NA,NA
7,1,6,5,"phi.z2",NA,NA,NA,NA,NA
7,1,6,5,"phi.tau1",NA,NA,NA,NA,NA
7,1,6,5,"phi.tau2",NA,NA,NA,NA,NA
7,1,6,5,"phi.w1",NA,NA,NA,NA,NA
7,1,6,5,"phi.w2",NA,NA,NA,NA,NA
