"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,4,9,1,"beta0",10.1149962318457,0.272284204964237,9.51856055779408,10.132209039863,10.604545919213
5,4,9,1,"beta1",-0.00237069082511143,0.0176079881886634,-0.036868983420594,-0.0024237911198511,0.0318536547469145
5,4,9,1,"beta2",-0.0283415420010925,0.0179033965782817,-0.0627971971190567,-0.028247604732225,0.00663348265176547
5,4,9,1,"lambda",1.63284862829544,0.180861079989072,1.29298705492545,1.62676310689772,2.02571321249327
5,4,9,1,"rho",0.877839043146261,0.0973077767471845,0.683389184338821,0.881755190793681,1.06135847861439
5,4,9,1,"nu",0.582504664554642,0.100082389728993,0.438507118531488,0.561906588152663,0.813825908707535
5,4,9,1,"gamma",0.876090517996483,0.0322311639280863,0.815629511093151,0.875998667973934,0.939864440876913
5,4,9,1,"tau.alpha",2.529395,0.460141127221525,1.7,2.5,3.5
5,4,9,1,"tau.beta",11.4230171122259,2.30619765497751,7.33874670601227,11.2546654877412,16.3544034425916
5,4,9,1,"phi.z1",0.000712154123897906,0.156965495946604,-0.304074718528739,-0.00237000084162122,0.307894270240771
5,4,9,1,"phi.z2",NA,NA,NA,NA,NA
5,4,9,1,"phi.tau1",-0.0323270821311875,0.26161327356237,-0.528747060345155,-0.0409629406453361,0.463230556748826
5,4,9,1,"phi.tau2",NA,NA,NA,NA,NA
5,4,9,1,"phi.w1",0,0,0,0,0
5,4,9,1,"phi.w2",NA,NA,NA,NA,NA
5,4,9,2,"beta0",10.2298664588246,0.282688153084969,9.57706670605045,10.2581577353002,10.6947207089724
5,4,9,2,"beta1",-0.0108574410242084,0.0152609419665315,-0.0404411569142598,-0.0108924619530383,0.0191667168070988
5,4,9,2,"beta2",-0.0267242773352332,0.0152546097712035,-0.0567323472519196,-0.026641733015645,0.00266680349486773
5,4,9,2,"lambda",2.22205297297394,0.215879293775748,1.87193259020335,2.19401848887072,2.6962989936491
5,4,9,2,"rho",0.921310638458788,0.0782811530919118,0.784211547806657,0.916191932532063,1.09378381685449
5,4,9,2,"nu",0.538182559274586,0.0638132840572856,0.424024790094151,0.534053851725005,0.674721235611056
5,4,9,2,"gamma",0.892816849938259,0.0260238394469043,0.844306905098102,0.891562880071815,0.949215247725653
5,4,9,2,"tau.alpha",2.660775,0.406759381814937,1.95,2.65,3.55
5,4,9,2,"tau.beta",14.1860094456559,2.40015963355121,9.88668715028362,14.0581603509257,19.3216901991387
5,4,9,2,"phi.z1",0.297601922402591,0.109880161901432,0.0846247988371376,0.295908945474288,0.510848108024439
5,4,9,2,"phi.z2",NA,NA,NA,NA,NA
5,4,9,2,"phi.tau1",-0.000953052040513052,0.180698366030764,-0.359427623686928,-8.58289561569969e-06,0.343481435652625
5,4,9,2,"phi.tau2",NA,NA,NA,NA,NA
5,4,9,2,"phi.w1",0,0,0,0,0
5,4,9,2,"phi.w2",NA,NA,NA,NA,NA
5,4,9,3,"beta0",10.2863751372822,0.278138753114476,9.67563012335058,10.303372790183,10.7827883354008
5,4,9,3,"beta1",-0.0146630298210866,0.0136402408619261,-0.0419206485447636,-0.014531484048346,0.011670641402691
5,4,9,3,"beta2",-0.0316612442577563,0.0136369309654317,-0.0587338483952035,-0.031768778264127,-0.00481276437835928
5,4,9,3,"lambda",2.57398377441082,0.265017328324612,2.1594397368061,2.5415028479666,3.19406305029286
5,4,9,3,"rho",0.92440698796037,0.0837130253132468,0.782970264397963,0.914965858048611,1.10043394406651
5,4,9,3,"nu",0.556704280481274,0.07069477204218,0.421775195976718,0.558461710527862,0.696660887895663
5,4,9,3,"gamma",0.879495183837419,0.0267283131453041,0.834883906559687,0.875712705907265,0.941836484500162
5,4,9,3,"tau.alpha",2.97206,0.391620598372081,2.25,2.95,3.8
5,4,9,3,"tau.beta",17.3619585081172,2.49708365821371,12.8323828597451,17.2458699450966,22.6636918125569
5,4,9,3,"phi.z1",0.47592609903031,0.0903670414257568,0.292532429368623,0.475044581013066,0.64596153618579
5,4,9,3,"phi.z2",NA,NA,NA,NA,NA
5,4,9,3,"phi.tau1",0.18768008400468,0.144109206944628,-0.107763819248758,0.19492320664824,0.459424928589363
5,4,9,3,"phi.tau2",NA,NA,NA,NA,NA
5,4,9,3,"phi.w1",0,0,0,0,0
5,4,9,3,"phi.w2",NA,NA,NA,NA,NA
5,4,9,4,"beta0",10.2511208368876,0.200227926171829,9.8337997140276,10.2656820742969,10.6079058553281
5,4,9,4,"beta1",-0.0140006805245295,0.0110375456830517,-0.0357120429867665,-0.0138820871696844,0.00760728290356767
5,4,9,4,"beta2",-0.0212560689580677,0.0110327226224334,-0.0428120686022373,-0.0214073424095504,0.000438535755783468
5,4,9,4,"lambda",2.17253388087417,0.166175140930735,1.87468901832687,2.16186988487602,2.525980162575
5,4,9,4,"rho",0.965164243400261,0.0699161860436811,0.822398701489937,0.962323415747149,1.10435343974008
5,4,9,4,"nu",0.515926887990691,0.0524195323215622,0.428467484731563,0.512906456824664,0.638732471968896
5,4,9,4,"gamma",0.896617270728939,0.0211866008758273,0.853783034191713,0.895992023253579,0.938135785369216
5,4,9,4,"tau.alpha",2.49289,0.285341181498546,1.95,2.5,3.1
5,4,9,4,"tau.beta",12.0933636183073,1.54536130845108,9.19578503019338,12.0320407665565,15.2695139364282
5,4,9,4,"phi.z1",0.445743021153474,0.0765853724127593,0.291982468549482,0.447862145041272,0.591657366476588
5,4,9,4,"phi.z2",NA,NA,NA,NA,NA
5,4,9,4,"phi.tau1",0.576748955830975,0.072117661359513,0.427275176184756,0.579021755535725,0.709866804114985
5,4,9,4,"phi.tau2",NA,NA,NA,NA,NA
5,4,9,4,"phi.w1",0,0,0,0,0
5,4,9,4,"phi.w2",NA,NA,NA,NA,NA
