"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,1,5,1,"beta0",14.3092751378908,0.166279577691983,13.9488305414215,14.3193422418102,14.6065573103936
7,1,5,1,"beta1",-0.00718406673932965,0.0110823153028196,-0.0286304803372064,-0.00711264914702794,0.0149557444466052
7,1,5,1,"beta2",0.000647256564837298,0.0108709458310564,-0.0206200032176956,0.000584116746766892,0.0220393251152111
7,1,5,1,"lambda",2.70768295308798,0.323459126914365,2.20574441726705,2.66530207782706,3.47366349358282
7,1,5,1,"rho",1.0044351058522,0.105072826023417,0.810512409302797,1.00523775383764,1.20468339579841
7,1,5,1,"nu",0.439952652789507,0.0604314549679978,0.354030503855065,0.427138688650036,0.576303047950558
7,1,5,1,"gamma",0.942783401779895,0.0327551690994746,0.877542201150618,0.945493824252745,0.995563385940478
7,1,5,1,"tau.alpha",4.477135,0.432203796590427,3.45,4.6,5
7,1,5,1,"tau.beta",7.78936953691989,0.930045237420636,5.77851025559255,7.86909098777914,9.42535813647067
7,1,5,1,"phi.z1",NA,NA,NA,NA,NA
7,1,5,1,"phi.z2",NA,NA,NA,NA,NA
7,1,5,1,"phi.tau1",NA,NA,NA,NA,NA
7,1,5,1,"phi.tau2",NA,NA,NA,NA,NA
7,1,5,1,"phi.w1",NA,NA,NA,NA,NA
7,1,5,1,"phi.w2",NA,NA,NA,NA,NA
7,1,5,2,"beta0",14.2888316385979,0.158454361639373,13.9475185356884,14.299406469366,14.5716096305373
7,1,5,2,"beta1",0.000398007806609092,0.00875079344899955,-0.0169049588029395,0.000466729427367263,0.0175351708630911
7,1,5,2,"beta2",-6.27228365027886e-05,0.00861670060330678,-0.0170181397493973,-8.25301769285924e-05,0.0167710359116613
7,1,5,2,"lambda",4.15289778694204,0.342774803080433,3.57344852303305,4.10324953144104,4.96929198171192
7,1,5,2,"rho",1.07363865826672,0.080081722883687,0.915649047417307,1.07551535783769,1.23623535118838
7,1,5,2,"nu",0.401857330404536,0.0351293198527151,0.352490947730583,0.394922771816516,0.49389315428677
7,1,5,2,"gamma",0.966716180288228,0.0217259359551971,0.913418733971338,0.970466565466043,0.996783719062052
7,1,5,2,"tau.alpha",4.73829,0.259112118221014,4.05,4.8,5
7,1,5,2,"tau.beta",8.21896785813464,0.639401263605558,6.80325282432873,8.26028789670996,9.34928239840861
7,1,5,2,"phi.z1",NA,NA,NA,NA,NA
7,1,5,2,"phi.z2",NA,NA,NA,NA,NA
7,1,5,2,"phi.tau1",NA,NA,NA,NA,NA
7,1,5,2,"phi.tau2",NA,NA,NA,NA,NA
7,1,5,2,"phi.w1",NA,NA,NA,NA,NA
7,1,5,2,"phi.w2",NA,NA,NA,NA,NA
7,1,5,3,"beta0",14.1053271137155,0.199635529058133,13.6682797181956,14.1223411172518,14.4510685036844
7,1,5,3,"beta1",0.00656958275892056,0.00831979675785579,-0.00958903367642595,0.00661543293377413,0.022648400148222
7,1,5,3,"beta2",0.00155111450094564,0.00822817618575449,-0.0148026984791803,0.00163355868764156,0.0176864744957809
7,1,5,3,"lambda",3.80062702790609,0.25035807599595,3.34453124064357,3.79483958984299,4.31590057600848
7,1,5,3,"rho",1.14169522896993,0.0795124756524896,0.978771145970595,1.14423800732376,1.28664275487221
7,1,5,3,"nu",0.387607063450948,0.0326518035896433,0.347176780986479,0.379156778298092,0.472526280095343
7,1,5,3,"gamma",0.976502009470258,0.0205701429665641,0.918764716904303,0.982688729454439,0.999109680909553
7,1,5,3,"tau.alpha",4.3903,0.408275126425657,3.5,4.45,5
7,1,5,3,"tau.beta",9.13121901226098,0.970023211810873,7.10811620963634,9.1978208117446,10.84951006188
7,1,5,3,"phi.z1",NA,NA,NA,NA,NA
7,1,5,3,"phi.z2",NA,NA,NA,NA,NA
7,1,5,3,"phi.tau1",NA,NA,NA,NA,NA
7,1,5,3,"phi.tau2",NA,NA,NA,NA,NA
7,1,5,3,"phi.w1",NA,NA,NA,NA,NA
7,1,5,3,"phi.w2",NA,NA,NA,NA,NA
7,1,5,4,"beta0",14.0806960037161,0.172528162764832,13.7181774280164,14.0898065148321,14.3899462865903
7,1,5,4,"beta1",0.00574939540474852,0.00775202852330343,-0.00940321437722572,0.00574225353360679,0.0207896448208062
7,1,5,4,"beta2",0.00411218528288343,0.00757604477213252,-0.0108363866568414,0.00416864024076176,0.018753217919599
7,1,5,4,"lambda",3.61597917871772,0.257328634941738,3.20448430319468,3.58373774208978,4.35648649061658
7,1,5,4,"rho",1.14646914761863,0.0678516401069094,1.02041014939875,1.14320533069357,1.2860017619946
7,1,5,4,"nu",0.384014312647154,0.0251370125534144,0.347904056472879,0.379980672661362,0.448773697641948
7,1,5,4,"gamma",0.977354873730272,0.017239567170367,0.934878173438372,0.980509991698263,0.99927518869305
7,1,5,4,"tau.alpha",4.355375,0.395916069803226,3.5,4.4,5
7,1,5,4,"tau.beta",9.83321352609411,0.990381778423653,7.7841440115271,9.88170375521816,11.5579351084942
7,1,5,4,"phi.z1",NA,NA,NA,NA,NA
7,1,5,4,"phi.z2",NA,NA,NA,NA,NA
7,1,5,4,"phi.tau1",NA,NA,NA,NA,NA
7,1,5,4,"phi.tau2",NA,NA,NA,NA,NA
7,1,5,4,"phi.w1",NA,NA,NA,NA,NA
7,1,5,4,"phi.w2",NA,NA,NA,NA,NA
