"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,1,2,1,"beta0",10.0619300402996,0.283024817276141,9.56991341962053,10.0309582466545,10.6502527339222
5,1,2,1,"beta1",0.0135154765622577,0.0192447825451276,-0.0239592170248636,0.013328727402404,0.0516961889659731
5,1,2,1,"beta2",0.00169588572258971,0.0189345555188184,-0.0362693575611606,0.00194129649423325,0.038476896701774
5,1,2,1,"lambda",0.287810737032926,0.145668454536039,0.0108848147483624,0.314538226637214,0.529933104269804
5,1,2,1,"rho",1.25548465968929,0.156926209020116,0.951276394901989,1.24634864619643,1.57257022781778
5,1,2,1,"nu",0.449562204734686,0.0649167286065564,0.352993263564286,0.443477548242303,0.60273878187187
5,1,2,1,"gamma",0.916208787299084,0.0327347144915209,0.85409263077488,0.916098454299057,0.979498120761248
5,1,2,1,"tau.alpha",3.78345,0.611954284489152,2.6,3.8,4.9
5,1,2,1,"tau.beta",15.5892280737654,2.73917967449426,10.3423203068004,15.5389011664186,20.94069764431
5,1,2,1,"phi.z1",NA,NA,NA,NA,NA
5,1,2,1,"phi.z2",NA,NA,NA,NA,NA
5,1,2,1,"phi.tau1",NA,NA,NA,NA,NA
5,1,2,1,"phi.tau2",NA,NA,NA,NA,NA
5,1,2,1,"phi.w1",NA,NA,NA,NA,NA
5,1,2,1,"phi.w2",NA,NA,NA,NA,NA
5,1,2,2,"beta0",9.76008392845509,0.153092100977039,9.44087038227191,9.76474447042744,10.0472596801404
5,1,2,2,"beta1",0.0130704489192975,0.0119034557670313,-0.0102004301292701,0.013166809891614,0.0362734053417028
5,1,2,2,"beta2",-0.000229102451350228,0.0119795067948281,-0.0241324662816469,2.30073731942247e-06,0.0230225274430853
5,1,2,2,"lambda",1.14584130605574,0.121591654766892,0.939176909192532,1.13491534007194,1.4150881126151
5,1,2,2,"rho",1.0796928701749,0.108366433999438,0.866503515125935,1.07679878381444,1.3049189314382
5,1,2,2,"nu",0.492114900545536,0.0672251310733808,0.374060254460023,0.484577324476279,0.645546028582796
5,1,2,2,"gamma",0.899487432794822,0.0301311358658648,0.842756490094323,0.898160265337932,0.967198751121407
5,1,2,2,"tau.alpha",3.76078,0.519675666045456,2.8,3.75,4.8
5,1,2,2,"tau.beta",11.2537138769583,1.70068040591777,8.12367501929149,11.1829995793308,14.6328358431868
5,1,2,2,"phi.z1",NA,NA,NA,NA,NA
5,1,2,2,"phi.z2",NA,NA,NA,NA,NA
5,1,2,2,"phi.tau1",NA,NA,NA,NA,NA
5,1,2,2,"phi.tau2",NA,NA,NA,NA,NA
5,1,2,2,"phi.w1",NA,NA,NA,NA,NA
5,1,2,2,"phi.w2",NA,NA,NA,NA,NA
5,1,2,3,"beta0",9.80542997760432,0.119125877846669,9.56563258325566,9.80672874349459,10.0362531434427
5,1,2,3,"beta1",-0.00455376068798646,0.00991734042240866,-0.0238182436242598,-0.0044934758612854,0.0152124723877527
5,1,2,3,"beta2",0.00458454909393347,0.00993808944018405,-0.0150576902408438,0.00468755188922014,0.0240885697337747
5,1,2,3,"lambda",1.06050283520651,0.0859759076063246,0.897166414676384,1.05870061754173,1.23776582750992
5,1,2,3,"rho",1.02642191547353,0.0809973955114281,0.886876446131846,1.01800054938844,1.2169010633013
5,1,2,3,"nu",0.531411835273596,0.0562244930823127,0.416708222510993,0.534674914262928,0.644724237939251
5,1,2,3,"gamma",0.883351097654207,0.0232332428941192,0.844976674661904,0.88081570975322,0.9362121569011
5,1,2,3,"tau.alpha",4.213965,0.447578776810457,3.3,4.25,4.95
5,1,2,3,"tau.beta",12.3098782097632,1.43505318337262,9.45048793020734,12.3484702832144,14.8894090462223
5,1,2,3,"phi.z1",NA,NA,NA,NA,NA
5,1,2,3,"phi.z2",NA,NA,NA,NA,NA
5,1,2,3,"phi.tau1",NA,NA,NA,NA,NA
5,1,2,3,"phi.tau2",NA,NA,NA,NA,NA
5,1,2,3,"phi.w1",NA,NA,NA,NA,NA
5,1,2,3,"phi.w2",NA,NA,NA,NA,NA
5,1,2,4,"beta0",9.78047989544784,0.107411210200983,9.56223809050524,9.78274749241415,9.98215716336415
5,1,2,4,"beta1",0.00287003794727219,0.00874947016893067,-0.0142204315206428,0.0028455047421836,0.0199391854268018
5,1,2,4,"beta2",0.0011054672293506,0.00859951979163881,-0.0155176425619557,0.000968624386774812,0.0179219365172229
5,1,2,4,"lambda",1.28343005383623,0.0905163900665747,1.11853415430014,1.28024059690937,1.47651360508713
5,1,2,4,"rho",1.01762470984045,0.0734261926763003,0.88885125123738,1.01240100005212,1.17300413638396
5,1,2,4,"nu",0.529567689716146,0.0525558421868262,0.429780044208919,0.52768166200719,0.635989196330378
5,1,2,4,"gamma",0.883178718404277,0.021429940987002,0.846257788427114,0.88187889583764,0.928981333597066
5,1,2,4,"tau.alpha",4.60274,0.309146485593732,3.9,4.65,5
5,1,2,4,"tau.beta",13.1911488039133,1.05262507080977,10.901901427432,13.2877207483604,14.9718227386634
5,1,2,4,"phi.z1",NA,NA,NA,NA,NA
5,1,2,4,"phi.z2",NA,NA,NA,NA,NA
5,1,2,4,"phi.tau1",NA,NA,NA,NA,NA
5,1,2,4,"phi.tau2",NA,NA,NA,NA,NA
5,1,2,4,"phi.w1",NA,NA,NA,NA,NA
5,1,2,4,"phi.w2",NA,NA,NA,NA,NA
5,1,2,5,"beta0",9.726166956631,0.109721834770666,9.50555363396722,9.72960884535747,9.9345394267655
5,1,2,5,"beta1",0.00101115804453607,0.00813137681383146,-0.0151295402175594,0.000965001491627953,0.0167823788805575
5,1,2,5,"beta2",-0.003537368275483,0.00804103597378131,-0.0189782386984774,-0.00359611800790006,0.0123845257673921
5,1,2,5,"lambda",1.89560893648976,0.113136405524575,1.68445771236085,1.8927715991057,2.12686245863726
5,1,2,5,"rho",1.05569365363806,0.0724145913892673,0.914268947413931,1.05706345517989,1.19916438633996
5,1,2,5,"nu",0.489423494161859,0.0474687576817599,0.40918640979467,0.484541030561072,0.598711112773699
5,1,2,5,"gamma",0.900010116000388,0.0218545228754566,0.855786390447072,0.899470069706547,0.944347243221113
5,1,2,5,"tau.alpha",4.501465,0.359316037182391,3.7,4.55,5
5,1,2,5,"tau.beta",13.5912378586721,1.22009379426973,10.90035220357,13.7259610524939,15.617138877115
5,1,2,5,"phi.z1",NA,NA,NA,NA,NA
5,1,2,5,"phi.z2",NA,NA,NA,NA,NA
5,1,2,5,"phi.tau1",NA,NA,NA,NA,NA
5,1,2,5,"phi.tau2",NA,NA,NA,NA,NA
5,1,2,5,"phi.w1",NA,NA,NA,NA,NA
5,1,2,5,"phi.w2",NA,NA,NA,NA,NA
