"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,2,7,1,"beta0",11.0438063184842,0.759414675027386,9.27951387350704,11.1331854954124,12.1896095866785
5,2,7,1,"beta1",0.0175005727692233,0.0114583943129999,-0.00513942356815486,0.0172666540630335,0.0403591252161904
5,2,7,1,"beta2",-0.00113105613128099,0.011222626437792,-0.0230977157609269,-0.00114632024955373,0.0209255072724171
5,2,7,1,"lambda",3.06623634035855,0.78886763937666,1.81793039210796,3.06124602091103,4.6981541047234
5,2,7,1,"rho",1.27730307930568,0.134506699196774,1.05022570315973,1.26355830260786,1.56365983185167
5,2,7,1,"nu",0.368331921077939,0.03689573540701,0.310828717748308,0.362241144772113,0.449379907987134
5,2,7,1,"gamma",0.958987502823051,0.0266877423280457,0.901161041811916,0.961676053086558,0.998286777752045
5,2,7,1,"tau.alpha",4.62182,0.34606338088038,3.75,4.7,5
5,2,7,1,"tau.beta",7.6730738551584,0.797794871409661,5.9644663790141,7.71469449992311,9.139868893822
5,2,7,1,"phi.z1",0.0608717877873583,0.105087575920856,-0.153538766436726,0.0639981076790829,0.281783966584033
5,2,7,1,"phi.z2",0.811163851139771,0.0775151455990795,0.645602481532281,0.817376053933366,0.930582729287494
5,2,7,1,"phi.tau1",0.119392683678022,0.150261978548127,-0.177017113149486,0.140304416914356,0.369065800631022
5,2,7,1,"phi.tau2",0.731345209928154,0.101924302712557,0.510852658397569,0.744742086923374,0.888710605889657
5,2,7,1,"phi.w1",0,0,0,0,0
5,2,7,1,"phi.w2",0,0,0,0,0
5,2,7,2,"beta0",10.9922362552773,0.4791235370042,9.80241883893775,11.0567046648137,11.7916719368778
5,2,7,2,"beta1",0.0179186715184344,0.00970917862736792,-0.00131812882394546,0.0179623321991886,0.0372585432216506
5,2,7,2,"beta2",0.000771203312588433,0.00952776742152368,-0.0178567679972296,0.000770175601605987,0.0193390250250445
5,2,7,2,"lambda",2.53895316770768,0.462235545171755,1.7129039903847,2.54509439911591,3.41137092259682
5,2,7,2,"rho",1.1829533004263,0.0999171057249593,0.992995869229569,1.1856905133177,1.37560107226537
5,2,7,2,"nu",0.405608442931487,0.0403022321431046,0.342315614354951,0.39852575307726,0.498254537240616
5,2,7,2,"gamma",0.951850131143274,0.025369843112685,0.900918511428745,0.95314781228173,0.995715166977191
5,2,7,2,"tau.alpha",4.59728,0.338814228019,3.75,4.65,5
5,2,7,2,"tau.beta",9.07105137642391,0.849348748895931,7.25123432082625,9.13725372150285,10.554619515616
5,2,7,2,"phi.z1",0.0963134699255323,0.0865573494660957,-0.0842213899399543,0.103137241674208,0.251285530842661
5,2,7,2,"phi.z2",0.786597956717757,0.069228869647265,0.635954359761597,0.793902132437648,0.905908924508106
5,2,7,2,"phi.tau1",0.176075742184792,0.0850533854566606,-0.0186117815742101,0.178886589434369,0.339205659152791
5,2,7,2,"phi.tau2",0.735284787107765,0.0778844924398486,0.566469199464191,0.741267948056398,0.877276316259301
5,2,7,2,"phi.w1",0,0,0,0,0
5,2,7,2,"phi.w2",0,0,0,0,0
5,2,7,3,"beta0",10.0836240928194,0.560455035723697,8.79889615232042,10.1640374203281,10.9189854608583
5,2,7,3,"beta1",0.0162984673549857,0.00777076609354927,0.00107294503282963,0.0162657608041007,0.0314045597262378
5,2,7,3,"beta2",-0.00510453250466862,0.00772540188281045,-0.0203387475363304,-0.00508826546712931,0.00987174745331106
5,2,7,3,"lambda",2.5788583453863,0.427287538811547,2.0140223346429,2.51919566161003,3.72566714429254
5,2,7,3,"rho",1.18216438155468,0.0810197940146166,1.03896981632875,1.17719046036178,1.35203287829119
5,2,7,3,"nu",0.400858097377757,0.0345785828880398,0.342627659806313,0.398491876231163,0.471854175240238
5,2,7,3,"gamma",0.957447243804966,0.0230054450263695,0.914196649162863,0.957105221382874,0.997478259398972
5,2,7,3,"tau.alpha",4.71289,0.260429703112042,4.05,4.8,5
5,2,7,3,"tau.beta",8.36050879372551,0.611916384816039,7.04478398771202,8.39803235339571,9.45368419454138
5,2,7,3,"phi.z1",0.115022051807333,0.062997382820957,-0.0111917463649317,0.11566176258918,0.232078932447005
5,2,7,3,"phi.z2",0.794743869358001,0.0601429302166171,0.674593038063821,0.799646430211717,0.891550037488484
5,2,7,3,"phi.tau1",0.161417689438827,0.0627106172014094,0.0338372247958721,0.167912678689404,0.276361735390275
5,2,7,3,"phi.tau2",0.769039471180991,0.0613294342729509,0.651644816366062,0.766579135882543,0.881280071509242
5,2,7,3,"phi.w1",0,0,0,0,0
5,2,7,3,"phi.w2",0,0,0,0,0
5,2,7,4,"beta0",10.4100748545176,0.480279897554639,8.90062911320006,10.5342972993127,10.9727223304724
5,2,7,4,"beta1",0.0123271123612724,0.00656585137213164,-0.000490187773501038,0.0124100037244551,0.0253696058785101
5,2,7,4,"beta2",-0.0054777190780015,0.00639658137931289,-0.0178110582841069,-0.00552456524027531,0.00706949282562139
5,2,7,4,"lambda",2.70284855249929,0.473010565849528,1.94474845054465,2.66191840257534,3.82153729981401
