"setting","method","dataset","block","seam","seed","hn","ar2_used","ar1_used","a","b","lambda","beta0","zbar","z_pred","z_ratio","sdz_ratio","phi1.z","phi2.z","phi1.tau","phi2.tau","sd_lead1","sd_lead_max","mu_recon","data_mean","A_zconsist","Aprime_sdz","B_truth","C_spread"
5,4,9,1,50,4509,TRUE,FALSE,TRUE,2.529395,11.4230171122259,1.63284862829544,10.1149962318457,2.14344150251322,1.97260778806547,1.08660298082635,2.20840329162971,0.000712154123897906,NA,-0.0323270821311875,NA,4.42225925078562,4.645189868697,13.6149117490559,13.4169311481968,TRUE,TRUE,TRUE,TRUE
5,4,9,2,80,4509,TRUE,FALSE,TRUE,2.660775,14.1860094456559,2.22205297297394,10.2298664588246,2.48828116520609,2.12674692809066,1.16999400932014,1.63742716428249,0.297601922402591,NA,-0.000953052040513052,NA,5.40455581916292,5.55705619756397,15.7589590195659,15.4853350172401,TRUE,TRUE,TRUE,TRUE
5,4,9,3,110,4509,TRUE,FALSE,TRUE,2.97206,17.3619585081172,2.57398377441082,10.2863751372822,2.54136418580957,2.18513234023141,1.1630252955482,1.34674150993646,0.47592609903031,NA,0.18768008400468,NA,5.39465980929295,6.12598512182076,16.8278053164248,16.4779688763323,TRUE,TRUE,TRUE,TRUE
5,4,9,4,140,4509,TRUE,FALSE,TRUE,2.49289,12.0933636183073,2.17253388087417,10.2511208368876,2.66483904745222,2.05079809837703,1.29941560291144,1.58320788288559,0.445743021153474,NA,0.576748955830975,NA,3.6598485520651,5.33685065566428,16.040573954554,15.7987130127622,TRUE,TRUE,TRUE,TRUE
5,4,9,5,170,4509,TRUE,FALSE,TRUE,2.80161,13.7238374979005,2.42146552218837,10.2992361004846,2.40476060972511,2.02550258987728,1.1872414391091,1.33623734691428,0.497453029459185,NA,0.574244980438612,NA,5.88021460880754,5.93076127829796,16.1222810060506,15.9098026951859,TRUE,TRUE,TRUE,TRUE
