"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,1,2,5,"beta2",-0.00452320035026329,0.00892128978583525,-0.0216427524558541,-0.00461823031437477,0.0128922677513348
7,1,2,5,"lambda",1.05987702103481,0.0731456336590951,0.930810456079061,1.05577165757202,1.21986521590929
7,1,2,5,"rho",0.980675828819942,0.0589739472228308,0.878579470426566,0.977075356313015,1.10445008200711
7,1,2,5,"nu",0.499922584416095,0.0414905004176859,0.424989343950049,0.499900484150554,0.580858106087668
7,1,2,5,"gamma",0.917966713396924,0.0190256182305609,0.883778771476834,0.916593804236382,0.955164725805562
7,1,2,5,"tau.alpha",4.782735,0.20893308756276,4.25,4.85,5
7,1,2,5,"tau.beta",17.9220688137694,1.04398813088843,15.5665538099603,18.0110997626149,19.7275623335978
7,1,2,5,"phi.z1",NA,NA,NA,NA,NA
7,1,2,5,"phi.z2",NA,NA,NA,NA,NA
7,1,2,5,"phi.tau1",NA,NA,NA,NA,NA
7,1,2,5,"phi.tau2",NA,NA,NA,NA,NA
7,1,2,5,"phi.w1",NA,NA,NA,NA,NA
7,1,2,5,"phi.w2",NA,NA,NA,NA,NA
