"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,3,1,"beta0",8.26299545706351,1.57874138580833,4.89704901267476,8.36052022534933,10.761119852225
7,4,3,1,"beta1",0.0224260420195878,0.0198627501682172,-0.0164248550633132,0.022411961865769,0.061493033712026
7,4,3,1,"beta2",0.0460474785357056,0.0196781474276214,0.00791873489007022,0.0460237125557434,0.0845700618927248
7,4,3,1,"lambda",8.58782274062446,1.97952518484376,5.01280505821601,8.20160819966251,12.6340906185557
7,4,3,1,"rho",1.07666360820616,0.104907312043687,0.876345045393562,1.06935938306451,1.29120400978621
7,4,3,1,"nu",0.422729559134784,0.0502323151698906,0.345278538021863,0.415907423241531,0.5470056169238
7,4,3,1,"gamma",0.950968951064039,0.0292072415293361,0.888831268322457,0.953599837726697,0.997033476115179
7,4,3,1,"tau.alpha",2.92691,0.558596056963783,1.95,2.9,4.15
7,4,3,1,"tau.beta",14.9060961476263,3.10657704389477,9.3983502085714,14.6726288828638,21.7772778211482
7,4,3,1,"phi.z1",0.935522415871706,0.0301325522214809,0.858164890703262,0.941482999513672,0.972434566018199
7,4,3,1,"phi.z2",NA,NA,NA,NA,NA
7,4,3,1,"phi.tau1",0.650541748669396,0.138212745062295,0.317218609408055,0.675290213294669,0.839886279858732
7,4,3,1,"phi.tau2",NA,NA,NA,NA,NA
7,4,3,1,"phi.w1",0,0,0,0,0
7,4,3,1,"phi.w2",NA,NA,NA,NA,NA
7,4,3,2,"beta0",8.25107452421448,1.68383617823999,4.44000921886195,8.31458808447512,10.9505670680017
7,4,3,2,"beta1",0.00766614917698153,0.0145739989424657,-0.0213646010124547,0.00764915970242083,0.0364579643193311
7,4,3,2,"beta2",0.0191535312597306,0.0144231143700486,-0.00963522580001506,0.0192580316751204,0.0473572832690388
7,4,3,2,"lambda",8.76709015644187,3.69556564562673,3.80061547345265,9.12224792394817,15.6562933248101
7,4,3,2,"rho",1.007931305621,0.0996637612155278,0.810776583287264,1.01187414375897,1.20377397969178
7,4,3,2,"nu",0.485909281867086,0.0710402735853956,0.36927600283394,0.475195057933901,0.657676670202632
7,4,3,2,"gamma",0.919471483363978,0.0330338445714306,0.85346357892104,0.920372379452735,0.986725920111305
7,4,3,2,"tau.alpha",3.55759,0.523755500097506,2.6,3.55,4.65
7,4,3,2,"tau.beta",16.4846947682065,2.62625427378014,11.6582856915916,16.3720794291135,21.9185271885426
7,4,3,2,"phi.z1",0.916523423537168,0.0654786774257646,0.746012635867056,0.944784864058062,0.979173848441291
7,4,3,2,"phi.z2",NA,NA,NA,NA,NA
7,4,3,2,"phi.tau1",0.588465416394005,0.108069686988624,0.353345244993373,0.599499839797636,0.762754598342828
7,4,3,2,"phi.tau2",NA,NA,NA,NA,NA
7,4,3,2,"phi.w1",0,0,0,0,0
7,4,3,2,"phi.w2",NA,NA,NA,NA,NA
7,4,3,3,"beta0",9.41193979783782,1.14246074060274,6.81178137627513,9.55814810724281,11.1086638572802
7,4,3,3,"beta1",0.00980892282804525,0.0124688235446469,-0.0148106868011952,0.0098501017978537,0.0340327187605328
