"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,7,1,"beta0",11.1825848842522,0.658719795349016,9.30342034360673,11.3103540868061,12.1157770418744
7,4,7,1,"beta1",0.00387053056896878,0.0178083011567291,-0.0310028287335518,0.00390186795649233,0.0388887396422413
7,4,7,1,"beta2",-0.0253863312719336,0.01773938484697,-0.0608863799091853,-0.0254128831171307,0.0093727706540415
7,4,7,1,"lambda",2.88557026739656,0.305055592358592,2.33062422063874,2.87658446423563,3.52526499634225
7,4,7,1,"rho",1.08720431155554,0.129780803841331,0.877682028920087,1.07205635712446,1.39274001866557
7,4,7,1,"nu",0.469798699208446,0.0694101090379316,0.345103011102251,0.468974491793756,0.602559056319664
7,4,7,1,"gamma",0.906145398875697,0.0354729091763891,0.846354014878596,0.902665272359098,0.981633628279765
7,4,7,1,"tau.alpha",3.165945,0.594378108200959,2.1,3.1,4.4
7,4,7,1,"tau.beta",12.7675616761582,2.58561714539856,8.15339652050088,12.6289344591667,18.1738784097088
7,4,7,1,"phi.z1",0.530233209233091,0.132896146881048,0.236233071434088,0.536758987812345,0.757347171363392
7,4,7,1,"phi.z2",NA,NA,NA,NA,NA
7,4,7,1,"phi.tau1",0.479579753931419,0.170931343442832,0.0889766517499417,0.501999656071222,0.748590064700688
7,4,7,1,"phi.tau2",NA,NA,NA,NA,NA
7,4,7,1,"phi.w1",0,0,0,0,0
7,4,7,1,"phi.w2",NA,NA,NA,NA,NA
7,4,7,2,"beta0",10.9174820479438,0.642655591455781,9.48272955561134,11.004222379521,11.9435498856198
7,4,7,2,"beta1",0.00584678531369951,0.0142029483401847,-0.0219004472590249,0.00576757776228906,0.0333304255514244
7,4,7,2,"beta2",-0.0123164402372365,0.0141742664036008,-0.0402007333668139,-0.0124042347713356,0.0153432043073554
7,4,7,2,"lambda",3.57472546177876,0.410397305531559,2.85303247196848,3.53947360394445,4.39042083444602
7,4,7,2,"rho",1.05765951375408,0.12000249039198,0.866326874443275,1.0431487722124,1.30824362427119
7,4,7,2,"nu",0.48293223268537,0.0718238951984153,0.355583054799514,0.476637626080384,0.616324942487958
7,4,7,2,"gamma",0.907517475481206,0.0348881398684127,0.850327226752507,0.905494884428525,0.984838943674761
7,4,7,2,"tau.alpha",3.493855,0.530812269207781,2.5,3.45,4.6
7,4,7,2,"tau.beta",14.9173657597156,2.45860847352973,10.370470064333,14.7837240692621,20.0063621284401
7,4,7,2,"phi.z1",0.73073467525141,0.0800241055243582,0.554396159682194,0.740353979613872,0.857205061956443
7,4,7,2,"phi.z2",NA,NA,NA,NA,NA
7,4,7,2,"phi.tau1",0.497226513315375,0.120873297767387,0.227640569078897,0.50846979163409,0.700974682611135
7,4,7,2,"phi.tau2",NA,NA,NA,NA,NA
7,4,7,2,"phi.w1",0,0,0,0,0
7,4,7,2,"phi.w2",NA,NA,NA,NA,NA
7,4,7,3,"beta0",10.7738161318228,0.721093440839014,8.9842539544509,10.8855976191082,11.8803832647717
7,4,7,3,"beta1",0.00959292694760838,0.013023957125632,-0.0159928249416087,0.0096996774523512,0.0356483639317657
7,4,7,3,"beta2",-0.00509450202892882,0.0126650249036768,-0.0296546683424865,-0.0051694236876753,0.0197215101754579
7,4,7,3,"lambda",3.47360003723352,0.602443220688989,2.61260962634336,3.31640737996123,4.79988122973534
