"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,6,1,"beta0",10.130919065598,1.52518505139129,6.30103848139751,10.4892516269308,12.1222483022295
7,4,6,1,"beta1",-0.0326417424163041,0.0158870781281983,-0.0635882548196089,-0.0326993500487383,-0.00137651660207409
7,4,6,1,"beta2",-0.0105367158698927,0.0155596663325905,-0.0409213143267373,-0.0106548543744974,0.0197018872890407
7,4,6,1,"lambda",3.75440610370337,0.689907370851672,2.72136426611821,3.65236351543436,5.36246063563338
7,4,6,1,"rho",1.3527314857889,0.146365607459013,1.09682789565663,1.33612261891014,1.66766199311163
7,4,6,1,"nu",0.387615754545587,0.0463537383186971,0.312817386766824,0.383489816630571,0.48903943985959
7,4,6,1,"gamma",0.935134153773654,0.0325990017794458,0.87366081062407,0.935175380570027,0.992856332230068
7,4,6,1,"tau.alpha",4.262355,0.517683690698637,3.1,4.35,5
7,4,6,1,"tau.beta",12.4980072477398,1.76161323358418,8.88385915941605,12.6139538868469,15.5845476713865
7,4,6,1,"phi.z1",0.785648183103668,0.0953432937880016,0.569738575432188,0.800079232345349,0.925686626300168
7,4,6,1,"phi.z2",NA,NA,NA,NA,NA
7,4,6,1,"phi.tau1",0.672678508831998,0.125915674846073,0.352381766882984,0.693725707561586,0.845802909897951
7,4,6,1,"phi.tau2",NA,NA,NA,NA,NA
7,4,6,1,"phi.w1",0,0,0,0,0
7,4,6,1,"phi.w2",NA,NA,NA,NA,NA
7,4,6,2,"beta0",9.55391608351768,1.30954977192011,7.1403304680085,9.52313168648262,11.9190559473831
7,4,6,2,"beta1",-0.0235064620055034,0.0118799296483256,-0.0469773264647449,-0.0236219550549859,-0.000175765204413291
7,4,6,2,"beta2",-0.0130692466955455,0.0117599620712245,-0.0362985621272262,-0.0130764781457196,0.00997913712070263
7,4,6,2,"lambda",7.4232290982144,2.05343975124959,4.32433709864073,7.11773645497939,12.5318077030212
7,4,6,2,"rho",1.11611798226928,0.0995520370525178,0.93389532194094,1.1103296083352,1.33158737009965
7,4,6,2,"nu",0.432093362176182,0.050554400423857,0.346096376849374,0.429266555212774,0.54218566977326
7,4,6,2,"gamma",0.928730607022349,0.0309564155899428,0.870599438050651,0.928891500651716,0.990477682512203
7,4,6,2,"tau.alpha",4.62515,0.330613683989039,3.8,4.7,5
7,4,6,2,"tau.beta",14.0163772580891,1.27768639380905,11.2128852711531,14.1277724878831,16.2505173189319
7,4,6,2,"phi.z1",0.897991967717946,0.0612055507607385,0.726872061391496,0.918425590330571,0.967613403955618
7,4,6,2,"phi.z2",NA,NA,NA,NA,NA
7,4,6,2,"phi.tau1",0.679620891423542,0.0883757390931747,0.476923027349809,0.691086470134713,0.812814241823878
7,4,6,2,"phi.tau2",NA,NA,NA,NA,NA
7,4,6,2,"phi.w1",0,0,0,0,0
7,4,6,2,"phi.w2",NA,NA,NA,NA,NA
7,4,6,3,"beta0",10.3390568906427,0.761921536686766,8.64156206552321,10.4778580808455,11.498048145021
7,4,6,3,"beta1",-0.0233214980513907,0.0107808921584511,-0.0447461667658916,-0.0232689111366408,-0.00219264751861784
7,4,6,3,"beta2",-0.00680335568864522,0.010696681214319,-0.0279396662809009,-0.00678228850200121,0.0143197840946179
7,4,6,3,"lambda",4.72892005645961,0.995791042906719,3.29256040621082,4.46326858769736,7.40380353544405
7,4,6,3,"rho",1.14403674093633,0.0776760169914576,0.984184025683828,1.14550248077015,1.29025643474135
7,4,6,3,"nu",0.415235076996143,0.0401756149735337,0.350642531985548,0.409434679461719,0.515124536671727
7,4,6,3,"gamma",0.942662213790755,0.0257765554351214,0.886981875618322,0.944147237104244,0.992235341170131
7,4,6,3,"tau.alpha",4.39015,0.40829602994005,3.5,4.45,5
7,4,6,3,"tau.beta",14.986374053353,1.56952649189547,11.7057721884493,15.1044061793917,17.7433488733348
7,4,6,3,"phi.z1",0.851895018670398,0.052389355980772,0.722841725171498,0.859211530602299,0.93425027236748
7,4,6,3,"phi.z2",NA,NA,NA,NA,NA
7,4,6,3,"phi.tau1",0.694101596447511,0.0633288033437176,0.549377407242248,0.699828393618325,0.799967082643568
7,4,6,3,"phi.tau2",NA,NA,NA,NA,NA
7,4,6,3,"phi.w1",0,0,0,0,0
7,4,6,3,"phi.w2",NA,NA,NA,NA,NA
7,4,6,4,"beta0",10.4355404937144,0.508557793848794,9.40640221512852,10.4159526851886,11.435936672395
7,4,6,4,"beta1",-0.0234459832106281,0.00946951753113674,-0.0419926581563026,-0.0234385880264952,-0.00500322218779922
7,4,6,4,"beta2",-0.00928273165666198,0.00942452841974151,-0.0276793487511523,-0.00937724685455789,0.00922928495506849
7,4,6,4,"lambda",5.4208857833055,1.03731408787209,3.93833384157643,5.16345650811897,7.28922578453081
7,4,6,4,"rho",1.14593440835419,0.0667431765088082,1.02415529966705,1.14472699227619,1.27984513435168
7,4,6,4,"nu",0.404642794387611,0.0299444303890228,0.351635090149491,0.402418381808518,0.464089285962825
7,4,6,4,"gamma",0.951628879185066,0.0206962760164967,0.913007071979783,0.952146061240169,0.990151092777852
7,4,6,4,"tau.alpha",4.609425,0.319554582017046,3.85,4.7,5
7,4,6,4,"tau.beta",15.4629076359952,1.26038336097051,12.6739154111925,15.6151864075511,17.5543075033034
7,4,6,4,"phi.z1",0.873108514700281,0.0413296055279951,0.775985426719332,0.881391760500472,0.931602590945617
7,4,6,4,"phi.z2",NA,NA,NA,NA,NA
7,4,6,4,"phi.tau1",0.646153024996113,0.0653266009944326,0.506466580902316,0.650422104072872,0.75722036548029
7,4,6,4,"phi.tau2",NA,NA,NA,NA,NA
7,4,6,4,"phi.w1",0,0,0,0,0
7,4,6,4,"phi.w2",NA,NA,NA,NA,NA
7,4,6,5,"beta0",10.1828715387124,0.672313521076797,8.64276096337598,10.2715337241829,11.2535894539035
7,4,6,5,"beta1",-0.0203673320800093,0.00875689691505658,-0.037445535083838,-0.0203862614568348,-0.0031994776750746
7,4,6,5,"beta2",-0.00656303534564348,0.00865292605454327,-0.023494263597507,-0.0065318963445493,0.0104522348169849
7,4,6,5,"lambda",5.68106442831398,0.85228645542757,4.31592208254451,5.6783185584524,7.55733270834682
7,4,6,5,"rho",1.15782862274852,0.0691273878921891,1.03664709227352,1.15342570276455,1.30877664185338
