"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,2,8,1,"beta0",10.3879559911235,0.294898073028409,9.72698138960152,10.4191586092316,10.8716813111609
7,2,8,1,"beta1",0.0177806349682768,0.0148941014995337,-0.0114635571290363,0.0175669809888043,0.0477328906561385
7,2,8,1,"beta2",0.0303209735161078,0.0145973429754467,0.00198694020319587,0.0303581581752373,0.058619042694965
7,2,8,1,"lambda",1.20123028895727,0.258119357181055,0.856751354328285,1.14889280464702,1.89184504487164
7,2,8,1,"rho",1.09684191484134,0.148008985599921,0.82560965022886,1.08959728342104,1.40777588028105
7,2,8,1,"nu",0.493582609207759,0.0882798056184586,0.357091717272468,0.484348704653824,0.702912852381828
7,2,8,1,"gamma",0.904376114091856,0.0375932011298685,0.833850454122903,0.902466392465728,0.980661890646392
7,2,8,1,"tau.alpha",4.558495,0.393410170345421,3.55,4.65,5
7,2,8,1,"tau.beta",12.7031234885858,1.43292546609801,9.51743448471725,12.8010721198153,15.2520809991294
7,2,8,1,"phi.z1",0.398754230820614,0.158738170370352,0.0794415480547582,0.399152427132721,0.701641612202655
7,2,8,1,"phi.z2",0.142325855749517,0.176194369812312,-0.21122997468596,0.143584128095892,0.480801204853882
7,2,8,1,"phi.tau1",0.686366489427499,0.186522941399118,0.348597715634526,0.678505117317087,1.07052712734138
7,2,8,1,"phi.tau2",0.161136299333187,0.237328697646736,-0.428596773411894,0.184662658111556,0.548628756552344
7,2,8,1,"phi.w1",0,0,0,0,0
7,2,8,1,"phi.w2",0,0,0,0,0
7,2,8,2,"beta0",10.1475018744051,0.208650773957354,9.70381737516371,10.1580495669698,10.52394655741
7,2,8,2,"beta1",0.00708891829532841,0.0119702060602474,-0.0165759827566856,0.00716384012979934,0.0305629000539243
7,2,8,2,"beta2",0.0259126637251343,0.011834805584992,0.00269815578757884,0.0259828433951805,0.0492580898974699
7,2,8,2,"lambda",1.24731392409659,0.179981154465002,0.953170357248733,1.21966386900095,1.6420830162885
7,2,8,2,"rho",0.955143206846147,0.0862473211708115,0.806957594581639,0.948168476311426,1.14629769849626
7,2,8,2,"nu",0.56646462765075,0.0689015533940925,0.434010266880713,0.565155042038033,0.713345100419534
7,2,8,2,"gamma",0.86523676219067,0.0250663618860137,0.820522075377586,0.863134707264533,0.922078670895137
7,2,8,2,"tau.alpha",4.541555,0.372228810550366,3.65,4.6,5
7,2,8,2,"tau.beta",14.2809205364142,1.40227151493245,11.1959743976949,14.3984564757004,16.6717157514772
7,2,8,2,"phi.z1",0.43504858073787,0.128558582324647,0.180810125445467,0.431984210532193,0.691390918532661
7,2,8,2,"phi.z2",0.15425584372747,0.133835758320438,-0.113808684417121,0.156917675533121,0.412319631486801
7,2,8,2,"phi.tau1",0.566081378710274,0.113064805278851,0.361385400319185,0.563037139072074,0.795460257023654
7,2,8,2,"phi.tau2",0.27874639705433,0.124609096835101,0.0112489511525288,0.287517723702133,0.492695656501418
7,2,8,2,"phi.w1",0,0,0,0,0
7,2,8,2,"phi.w2",0,0,0,0,0
7,2,8,3,"beta0",10.2553619340213,0.188146952460435,9.85772054896424,10.2665778109222,10.5962444678806
7,2,8,3,"beta1",0.00434236566247995,0.0102271521869701,-0.0157819081578612,0.00442933362682585,0.0242494978040695
7,2,8,3,"beta2",0.0215276258657746,0.0102112478109485,0.00144857344536055,0.0216874261118733,0.0413042578084995
7,2,8,3,"lambda",1.49390733252538,0.308792394187715,1.13689946704326,1.41876525777174,2.43789112920893
7,2,8,3,"rho",0.900749535183338,0.0662266756639154,0.777383558416178,0.895217732257485,1.04672194996343
7,2,8,3,"nu",0.594847170171061,0.0611294788441657,0.479794926997967,0.592209698908202,0.731804198528298
7,2,8,3,"gamma",0.860855252824681,0.0201761617281218,0.822902153746422,0.859808445341727,0.902598964678045
7,2,8,3,"tau.alpha",4.692835,0.276778925195441,4,4.75,5
7,2,8,3,"tau.beta",15.7561686433807,1.18297844024043,13.1929933635668,15.8572957697142,17.8011021468517
7,2,8,3,"phi.z1",0.490740251808946,0.111609854352616,0.277788065816385,0.493947399716073,0.713294380661927
7,2,8,3,"phi.z2",0.129538591631171,0.121582638121868,-0.0996448846168849,0.126873403128869,0.378533639495208
7,2,8,3,"phi.tau1",0.483787700574427,0.103566891516377,0.284769623693946,0.481285712432739,0.699059836841599
7,2,8,3,"phi.tau2",0.338923698018219,0.112654736960295,0.0994472013373279,0.347278900478241,0.548668519278756
7,2,8,3,"phi.w1",0,0,0,0,0
7,2,8,3,"phi.w2",0,0,0,0,0
7,2,8,4,"beta0",10.3407527412038,0.169646457804866,9.99717379541754,10.3429992359678,10.657670497973
7,2,8,4,"beta1",0.00429538009770711,0.00976596886845932,-0.0147916293298103,0.00438391339456704,0.0230130107244663
7,2,8,4,"beta2",0.0145704914991208,0.00958688716953839,-0.0045127461327871,0.0146125580489895,0.0333428144335293
7,2,8,4,"lambda",1.53604944013898,0.135101831054807,1.30924278532772,1.52109711115984,1.85052595701394
7,2,8,4,"rho",0.937020897733931,0.0614601252287413,0.832104651298722,0.932319465991974,1.06571418859039
7,2,8,4,"nu",0.57417610274706,0.0513628472750639,0.481680361970296,0.574143657814673,0.677950756620997
7,2,8,4,"gamma",0.862373994090872,0.0177935267712933,0.830442901541431,0.861216332206859,0.898983398037488
