"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,2,10,1,"beta0",11.0192854472483,0.875491480256645,8.92890228725313,11.2184170776615,12.2253825544504
7,2,10,1,"beta1",-0.0170567827561135,0.0173164741334295,-0.0500823851466661,-0.0170615697925114,0.0170232847324022
7,2,10,1,"beta2",0.0178882482541474,0.017471747911058,-0.0167191295851268,0.0177289743970618,0.051988928754673
7,2,10,1,"lambda",2.77185667989707,0.627442980565698,1.85265222176904,2.70414305331023,4.45549572032004
7,2,10,1,"rho",0.894611780704263,0.107767803466928,0.722217378897331,0.879435238676386,1.13028254730457
7,2,10,1,"nu",0.579783898101736,0.096720363445315,0.414805944141501,0.575196919925732,0.778279791620957
7,2,10,1,"gamma",0.869264168437643,0.0342081178569912,0.811529127675317,0.865414100329836,0.943795841535373
7,2,10,1,"tau.alpha",2.67668,0.524766820236915,1.75,2.6,3.80124999999998
7,2,10,1,"tau.beta",11.3318427417164,2.42995821909645,7.1978017280653,11.0996725755754,16.7358521240863
7,2,10,1,"phi.z1",0.499001370087763,0.132717467436111,0.240243733884692,0.499730549137058,0.762339253807134
7,2,10,1,"phi.z2",0.22318377904242,0.16849257144129,-0.167983425567827,0.23755939172206,0.504308052001227
7,2,10,1,"phi.tau1",0.765482584128025,0.167238175635949,0.419933427572744,0.774600752654281,1.08418667858757
7,2,10,1,"phi.tau2",-0.0537633207314101,0.196440551208322,-0.461071520529954,-0.0500515627453298,0.311076495375327
7,2,10,1,"phi.w1",0,0,0,0,0
7,2,10,1,"phi.w2",0,0,0,0,0
7,2,10,2,"beta0",10.670527963276,0.823498943071253,8.64776400825473,10.801511203849,11.9778966625186
7,2,10,2,"beta1",-0.0262927245141258,0.0128953891018861,-0.0518641405268331,-0.0264516307436223,-0.000919225032796309
7,2,10,2,"beta2",0.018186395442073,0.0126458794014016,-0.00679064492530869,0.0182021569989708,0.0428995716421704
7,2,10,2,"lambda",6.42180830257537,1.58542954666051,3.45111700360956,6.688684445511,9.44760367012031
7,2,10,2,"rho",0.882374874715993,0.0907544137511599,0.726358889067644,0.875854270055976,1.09156750436968
7,2,10,2,"nu",0.572588016726947,0.0847831630267261,0.409198749482244,0.568384953213814,0.749464894848206
7,2,10,2,"gamma",0.875812053277516,0.0316062196028057,0.821892180196017,0.873547706592426,0.953200745185446
7,2,10,2,"tau.alpha",3.50779,0.521900425278032,2.55,3.5,4.55
7,2,10,2,"tau.beta",13.67614836319,2.20643374987389,9.57580985616327,13.616450274361,18.120931953828
7,2,10,2,"phi.z1",0.669819537683695,0.118645260217652,0.426303458358631,0.681203176295886,0.869299614492051
7,2,10,2,"phi.z2",0.232659120408099,0.143752081445053,-0.0713669507296298,0.229575734553685,0.509449862383696
7,2,10,2,"phi.tau1",0.59833537827762,0.12394941088077,0.345527171244181,0.602392653502239,0.843003544182113
7,2,10,2,"phi.tau2",0.113033101921759,0.138703291629422,-0.179091439335123,0.120122703660167,0.372764857772283
7,2,10,2,"phi.w1",0,0,0,0,0
7,2,10,2,"phi.w2",0,0,0,0,0
7,2,10,3,"beta0",11.2755881951159,0.604965350206722,9.86242756889596,11.3423525448824,12.2270894694715
7,2,10,3,"beta1",-0.0166390627244644,0.0113173306324968,-0.0386960034590565,-0.0168066659075588,0.00583258907452455
7,2,10,3,"beta2",0.00846399028889035,0.0113407286019819,-0.0140945446959308,0.00848186817006979,0.0308903026326366
7,2,10,3,"lambda",3.59465363253712,0.56645189727661,2.59590536819598,3.51342519415551,4.99425894474891
7,2,10,3,"rho",0.910829456121036,0.0722817467909165,0.776978679795066,0.908649767546467,1.05847475123208
7,2,10,3,"nu",0.566994657821935,0.064848194885174,0.4471066404388,0.562833312918731,0.714633779444003
7,2,10,3,"gamma",0.884130254134728,0.0232729027109072,0.839878752936033,0.882479659601541,0.93312703553049
7,2,10,3,"tau.alpha",3.97261,0.468943790584621,3.05,3.95,4.9
7,2,10,3,"tau.beta",15.9808471033437,2.04194051475679,12.0018264977137,15.9612371871271,19.9500316256956
7,2,10,3,"phi.z1",0.640006393735832,0.0895095022735027,0.475499566988338,0.634105815291919,0.832249808930451
7,2,10,3,"phi.z2",0.167518839410522,0.106627236236666,-0.0446926432012034,0.172690400749456,0.358813068485688
7,2,10,3,"phi.tau1",0.650364991076376,0.109496943791691,0.430413351334059,0.648680404649291,0.864935685754487
7,2,10,3,"phi.tau2",0.0566227153170129,0.122727900532786,-0.192159419237827,0.059935508780044,0.288811670464279
7,2,10,3,"phi.w1",0,0,0,0,0
7,2,10,3,"phi.w2",0,0,0,0,0
7,2,10,4,"beta0",11.1619563014438,0.715563611215527,9.41361086966673,11.2579372321121,12.2588958419196
7,2,10,4,"beta1",-0.0144106618046044,0.010291374993516,-0.0340020020447234,-0.0145104555463352,0.00582835153269176
7,2,10,4,"beta2",0.00363729147477751,0.0101124315619375,-0.0160757773368826,0.00363757111353809,0.0234908885924915
7,2,10,4,"lambda",3.55036007408629,0.636804417709589,2.45480985910705,3.55771641958398,4.88906248102676
7,2,10,4,"rho",0.941513551844291,0.0699935224947105,0.813594141674987,0.938546461720653,1.07892735852839
7,2,10,4,"nu",0.536980419863242,0.0558569134935329,0.43724732175417,0.53408470700485,0.655260574237493
7,2,10,4,"gamma",0.894485869488123,0.0220587950669476,0.856582545958638,0.893237683712262,0.938779159313983
7,2,10,4,"tau.alpha",3.959235,0.441569318591444,3.1,3.95,4.85
7,2,10,4,"tau.beta",16.3043639694645,1.980570507574,12.6160386451494,16.2692454523174,20.2001642915139
7,2,10,4,"phi.z1",0.64891634884709,0.0603821622794613,0.53736225079895,0.646769702252941,0.768831193328265
7,2,10,4,"phi.z2",0.187306651888381,0.0783062044826825,0.0338275427766874,0.187288445684931,0.329048246903814
7,2,10,4,"phi.tau1",0.619146916358025,0.0960603343056434,0.429583097416679,0.619425397503329,0.803021928544802
7,2,10,4,"phi.tau2",0.0750754592216518,0.108628121237376,-0.143631920175532,0.0771520464005727,0.284694717374758
7,2,10,4,"phi.w1",0,0,0,0,0
7,2,10,4,"phi.w2",0,0,0,0,0
7,2,10,5,"beta0",11.4408144931012,0.415767703425016,10.5257227856277,11.4676791671332,12.1758336036372
7,2,10,5,"beta1",-0.0139740223624245,0.0095674090791175,-0.0330415790891497,-0.0139215348393512,0.00481590005702951
7,2,10,5,"beta2",0.00298021437280481,0.00949116344004083,-0.015399976822146,0.00295431305295053,0.0213596308247131
7,2,10,5,"lambda",3.0566173740531,0.283380075496881,2.56640775540382,3.03352184086741,3.64771029379389
7,2,10,5,"rho",0.900708214750907,0.0559312154192029,0.796353603937081,0.899306196848161,1.01800934754559
7,2,10,5,"nu",0.591931405904431,0.0517170185504478,0.502729229959166,0.586883425117023,0.703396890394709
7,2,10,5,"gamma",0.872062065555952,0.0166849162154674,0.840687115939985,0.87165813133216,0.905490842355781
7,2,10,5,"tau.alpha",3.79181,0.399946771010799,3.05,3.8,4.6
7,2,10,5,"tau.beta",16.7336682036666,1.90572070520294,13.1629552743891,16.6731667348197,20.6222013490112
7,2,10,5,"phi.z1",0.654437656157023,0.0725661564500764,0.513360484935566,0.654647360378594,0.79584789709469
7,2,10,5,"phi.z2",0.15284458396275,0.0830189819234904,-0.0148934088895746,0.152549384834867,0.304338359661167
7,2,10,5,"phi.tau1",0.619377985964159,0.0868841271565339,0.439867424039587,0.621453628925503,0.781213451889891
7,2,10,5,"phi.tau2",0.0877624922982138,0.0968654200540194,-0.102927859243489,0.0875463322554984,0.276405013315606
7,2,10,5,"phi.w1",0,0,0,0,0
7,2,10,5,"phi.w2",0,0,0,0,0
