"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,1,5,1,"beta0",11.7701702540921,0.320577920768245,11.0945738348193,11.7859609688184,12.3595353649925
5,1,5,1,"beta1",-0.0207527404772559,0.0212552937515252,-0.0625616881247098,-0.0211030061835837,0.0211337414611537
5,1,5,1,"beta2",-0.000624883232972701,0.0210811945038016,-0.0416618971420586,-0.000878300548047934,0.0403809574769678
5,1,5,1,"lambda",2.58148221635631,0.28754105022404,2.14154441092396,2.54250280489043,3.27131757435391
5,1,5,1,"rho",1.01161275927432,0.116955528746529,0.806467468782082,1.00422605571121,1.23849399426337
5,1,5,1,"nu",0.49211290590497,0.0761957237549642,0.374605094303606,0.483918219168985,0.656257778793147
5,1,5,1,"gamma",0.91896283071971,0.034177392522062,0.85468226363922,0.919338769089612,0.982827487218173
5,1,5,1,"tau.alpha",1.913915,0.347648110444843,1.3,1.9,2.65
5,1,5,1,"tau.beta",10.9812187283751,2.26232973088593,6.92017283974297,10.8517646703443,15.690775207948
5,1,5,1,"phi.z1",NA,NA,NA,NA,NA
5,1,5,1,"phi.z2",NA,NA,NA,NA,NA
5,1,5,1,"phi.tau1",NA,NA,NA,NA,NA
5,1,5,1,"phi.tau2",NA,NA,NA,NA,NA
5,1,5,1,"phi.w1",NA,NA,NA,NA,NA
5,1,5,1,"phi.w2",NA,NA,NA,NA,NA
5,1,5,2,"beta0",11.8539604648338,0.223769353132976,11.3848300221194,11.8636912616642,12.2698213645847
5,1,5,2,"beta1",-0.0087954306888042,0.0148577732997451,-0.0379414199253383,-0.00877511389372658,0.0205053606286327
5,1,5,2,"beta2",-0.00491891347001398,0.0148294990342212,-0.0341817253334733,-0.00482584962046461,0.0236045534348817
5,1,5,2,"lambda",2.59514257193259,0.223708706805734,2.20388543539972,2.57719935411927,3.07359690541365
5,1,5,2,"rho",0.990698740237699,0.0890174283919912,0.835870087858002,0.987129187272231,1.18685370776223
5,1,5,2,"nu",0.503685726427836,0.0583570188059153,0.396296035322007,0.498936459700498,0.627356495589636
5,1,5,2,"gamma",0.911470589475388,0.0258726472696743,0.862696872564807,0.911184803397047,0.965884787420999
5,1,5,2,"tau.alpha",1.877855,0.282311563625891,1.35,1.85,2.45
5,1,5,2,"tau.beta",9.01229192846899,1.56064381484475,6.20876284720928,8.9465667345941,12.363946754638
5,1,5,2,"phi.z1",NA,NA,NA,NA,NA
5,1,5,2,"phi.z2",NA,NA,NA,NA,NA
5,1,5,2,"phi.tau1",NA,NA,NA,NA,NA
5,1,5,2,"phi.tau2",NA,NA,NA,NA,NA
5,1,5,2,"phi.w1",NA,NA,NA,NA,NA
5,1,5,2,"phi.w2",NA,NA,NA,NA,NA
5,1,5,3,"beta0",11.0653124278142,0.173447167609714,10.7137325708976,11.0698295117765,11.3941164386547
5,1,5,3,"beta1",-0.00207106535860575,0.0118386730586922,-0.0255918190791581,-0.0020448391654893,0.0208314097565234
5,1,5,3,"beta2",-0.0102304003390944,0.0116771557942205,-0.0328657639600156,-0.0102906873123693,0.0126033005417102
5,1,5,3,"lambda",2.60981500180802,0.196977491596109,2.27927877752775,2.59553855601382,3.03962110562558
5,1,5,3,"rho",1.02423442669714,0.0759449051806312,0.874752329641487,1.02521966458023,1.16513218863463
5,1,5,3,"nu",0.483385157648581,0.0486886501754136,0.406792630815487,0.480683146100393,0.592204618778105
5,1,5,3,"gamma",0.91628782017046,0.0230601330981467,0.872952902317512,0.915365444955724,0.958701418538826
5,1,5,3,"tau.alpha",2.14392,0.271627339826414,1.65,2.15,2.7
5,1,5,3,"tau.beta",8.86993767728779,1.28050311033003,6.52688750267899,8.80728785146547,11.5649401169539
5,1,5,3,"phi.z1",NA,NA,NA,NA,NA
5,1,5,3,"phi.z2",NA,NA,NA,NA,NA
5,1,5,3,"phi.tau1",NA,NA,NA,NA,NA
5,1,5,3,"phi.tau2",NA,NA,NA,NA,NA
5,1,5,3,"phi.w1",NA,NA,NA,NA,NA
5,1,5,3,"phi.w2",NA,NA,NA,NA,NA
5,1,5,4,"beta0",11.1777420588808,0.157594165966586,10.8568926377797,11.1834440722606,11.4777421153225
5,1,5,4,"beta1",-0.00546350881253531,0.0100051311804588,-0.0249263412773367,-0.00551034537595816,0.0143116646462504
5,1,5,4,"beta2",-0.0093740925001237,0.0098321979397228,-0.0287361171602694,-0.00934979784242016,0.00997238391308736
5,1,5,4,"lambda",2.66828963574509,0.170400925984336,2.37208757139882,2.65691123149617,3.02246241078021
5,1,5,4,"rho",1.02490161890873,0.0684179024272578,0.909163780559602,1.01575510697135,1.17748161596798
5,1,5,4,"nu",0.487628684723734,0.0438938303747798,0.399971008924718,0.49141891340065,0.567973145964814
5,1,5,4,"gamma",0.909870338518095,0.0219078091813206,0.872657125104014,0.907100620174429,0.95855249559407
5,1,5,4,"tau.alpha",2.451205,0.273866387595896,1.95,2.45,3
5,1,5,4,"tau.beta",9.26069855316269,1.15671173313912,7.10252932423505,9.22991352474401,11.5990217965163
5,1,5,4,"phi.z1",NA,NA,NA,NA,NA
5,1,5,4,"phi.z2",NA,NA,NA,NA,NA
5,1,5,4,"phi.tau1",NA,NA,NA,NA,NA
5,1,5,4,"phi.tau2",NA,NA,NA,NA,NA
5,1,5,4,"phi.w1",NA,NA,NA,NA,NA
