"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
7,4,4,1,"beta0",10.2025082183587,0.155617007856763,9.87370240306189,10.2098079394968,10.4799905562487
7,4,4,1,"beta1",0.00928879072383764,0.0110236470510042,-0.0122945868450366,0.0091804623329861,0.0308555309593812
7,4,4,1,"beta2",0.0098682328262801,0.0109588163285346,-0.011616366057582,0.00980080456588507,0.0313752330768813
7,4,4,1,"lambda",1.39679377467352,0.204154580255888,1.06547267191709,1.37788922756203,1.84596570228329
7,4,4,1,"rho",1.09055658946081,0.117937734254003,0.862426891616423,1.09001000460208,1.32548294399445
7,4,4,1,"nu",0.418680158472082,0.0648095406703598,0.333251357490772,0.408463747236546,0.574501628332553
7,4,4,1,"gamma",0.941019026227024,0.0375057083430184,0.858174886956544,0.941624308337291,0.998261930292218
7,4,4,1,"tau.alpha",4.5698,0.381586190528536,3.6,4.65,5
7,4,4,1,"tau.beta",7.80143392018945,0.853021906964035,5.95275372360088,7.86335633301624,9.29814264236653
7,4,4,1,"phi.z1",0.36288408728319,0.135133155322499,0.0962274427655177,0.36560704938046,0.623730352148776
7,4,4,1,"phi.z2",NA,NA,NA,NA,NA
7,4,4,1,"phi.tau1",0.69209391912989,0.11508378430288,0.401508752075545,0.713295960715344,0.851609898195039
7,4,4,1,"phi.tau2",NA,NA,NA,NA,NA
7,4,4,1,"phi.w1",0,0,0,0,0
7,4,4,1,"phi.w2",NA,NA,NA,NA,NA
7,4,4,2,"beta0",10.2090006788475,0.12103492130554,9.9643116255735,10.2135646252514,10.4374453683305
7,4,4,2,"beta1",0.0107932893324855,0.00929616031501123,-0.00771239089640945,0.0108336017061851,0.0287740458651911
7,4,4,2,"beta2",-0.00237448008888956,0.00926055928666606,-0.0205664514198567,-0.00233787875131805,0.0157415061758392
7,4,4,2,"lambda",1.3902329855405,0.155887962159584,1.12525961483707,1.37665346066899,1.7460904309544
7,4,4,2,"rho",1.07766455461046,0.0902767585967174,0.915089691382397,1.07453269102885,1.25522571148911
7,4,4,2,"nu",0.435175587762546,0.0515045127425594,0.351943219492767,0.43090052125505,0.548494899290134
7,4,4,2,"gamma",0.935553299256002,0.0310896571704962,0.877678462720229,0.935357536769488,0.993926731736978
7,4,4,2,"tau.alpha",4.752495,0.239318307490735,4.15,4.8,5
7,4,4,2,"tau.beta",9.11300315656702,0.680169198978632,7.6713405536312,9.14484877537233,10.403533940068
7,4,4,2,"phi.z1",0.334370733412895,0.107675418154569,0.108444173380686,0.34021503176688,0.535312554670417
7,4,4,2,"phi.z2",NA,NA,NA,NA,NA
7,4,4,2,"phi.tau1",0.697233290474055,0.0817089913212578,0.513561091033733,0.709496380273899,0.822519666875519
7,4,4,2,"phi.tau2",NA,NA,NA,NA,NA
7,4,4,2,"phi.w1",0,0,0,0,0
7,4,4,2,"phi.w2",NA,NA,NA,NA,NA
7,4,4,3,"beta0",10.0856647821545,0.099531424105031,9.87529319396615,10.0897979482064,10.2649408298429
7,4,4,3,"beta1",0.00950027238160238,0.00760334565299814,-0.00569189455496071,0.00949350845779677,0.0242514546925943
7,4,4,3,"beta2",-0.00301590113592347,0.00751266647366196,-0.0175358992252172,-0.00306446530658768,0.0117205296985277
7,4,4,3,"lambda",1.2978213032367,0.167377224435479,1.05019808176529,1.26558376413316,1.70898953556729
7,4,4,3,"rho",1.113797990387,0.0820092336905007,0.95400713818946,1.1098944336349,1.27640024842591
7,4,4,3,"nu",0.417696464203968,0.0432015109474969,0.35268550251039,0.415920299927591,0.512683949508696
7,4,4,3,"gamma",0.949310566027669,0.0277420810351096,0.893787550440312,0.94810874939866,0.996728083651897
7,4,4,3,"tau.alpha",4.800135,0.201539806500752,4.25,4.85,5
7,4,4,3,"tau.beta",8.31816369880034,0.522186533800569,7.20329223155452,8.35002780694342,9.26180988000445
7,4,4,3,"phi.z1",0.45769969747267,0.0953612042437951,0.263819087961872,0.458776424137478,0.637337818459222
7,4,4,3,"phi.z2",NA,NA,NA,NA,NA
7,4,4,3,"phi.tau1",0.769962786913087,0.0474034535691829,0.660490581766092,0.774515019894435,0.852868947509713
7,4,4,3,"phi.tau2",NA,NA,NA,NA,NA
7,4,4,3,"phi.w1",0,0,0,0,0
7,4,4,3,"phi.w2",NA,NA,NA,NA,NA
7,4,4,4,"beta0",10.1030446618357,0.0868324669439198,9.92780542209595,10.1036923826717,10.2707819768656
7,4,4,4,"beta1",0.00141585059717796,0.00656005628265241,-0.0115383865305324,0.00143281630742085,0.0141550501716678
7,4,4,4,"beta2",0.00266291545043456,0.00655011150965508,-0.010192851014205,0.00271105580580475,0.015400346196357
7,4,4,4,"lambda",1.39969989601752,0.120041802867181,1.18368917468593,1.38871374043875,1.65101894860339
7,4,4,4,"rho",1.09065229467806,0.0676601063906396,0.970682861348074,1.08557340907765,1.23046165848917
7,4,4,4,"nu",0.426458388872577,0.0336414396530749,0.367044008427814,0.425437245022127,0.497588312464284
7,4,4,4,"gamma",0.944774436246735,0.0212284923818659,0.902690088974839,0.945103507989273,0.985490172677566
7,4,4,4,"tau.alpha",4.87025,0.142391941648763,4.5,4.9,5
7,4,4,4,"tau.beta",8.27855188769498,0.420044429887657,7.40090587387041,8.29185009933893,9.08066712817161
7,4,4,4,"phi.z1",0.44862774963111,0.0835906461221141,0.285127229866012,0.451245390168545,0.608726344260871
7,4,4,4,"phi.z2",NA,NA,NA,NA,NA
7,4,4,4,"phi.tau1",0.776851537081493,0.0417457606337803,0.685844057077788,0.780290926029242,0.848140161190362
7,4,4,4,"phi.tau2",NA,NA,NA,NA,NA
7,4,4,4,"phi.w1",0,0,0,0,0
7,4,4,4,"phi.w2",NA,NA,NA,NA,NA
7,4,4,5,"beta0",10.0713547075531,0.0777932006376534,9.91640339883489,10.0736207505084,10.2204076547523
7,4,4,5,"beta1",0.00298188924969073,0.00602927178436613,-0.00893878141281027,0.00297877925279568,0.0147289697846987
7,4,4,5,"beta2",0.00145082562582057,0.00597634880230488,-0.0103554075314661,0.0014540604397729,0.0130845362737855
7,4,4,5,"lambda",1.32984635273737,0.127187033616453,1.1176489188806,1.31983872131131,1.61202031700717
7,4,4,5,"rho",1.07993942952438,0.0576387996579732,0.974594290723849,1.0763431981088,1.20411745289268
7,4,4,5,"nu",0.432214568043497,0.0309988215058837,0.371145625227416,0.430919611145946,0.499157755171755
7,4,4,5,"gamma",0.94044933034759,0.0199034855030152,0.900693135716184,0.939750051513559,0.983602288369185
7,4,4,5,"tau.alpha",4.89966,0.117252971075033,4.6,4.95,5
7,4,4,5,"tau.beta",8.40066513112509,0.378516137709594,7.61230026815889,8.4108361118045,9.10851991448015
7,4,4,5,"phi.z1",0.477810297071857,0.0751551810438848,0.327540665506564,0.480410833159,0.62008840340348
7,4,4,5,"phi.z2",NA,NA,NA,NA,NA
7,4,4,5,"phi.tau1",0.771703458556122,0.037646426747729,0.689264325664236,0.775338755347957,0.836135821422374
7,4,4,5,"phi.tau2",NA,NA,NA,NA,NA
7,4,4,5,"phi.w1",0,0,0,0,0
7,4,4,5,"phi.w2",NA,NA,NA,NA,NA
