"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,2,10,1,"beta0",11.7177824225564,0.736374870749746,9.79602875946104,11.859974804751,12.7082980470421
5,2,10,1,"beta1",-0.000649559238641436,0.0126495615948474,-0.0251131100639935,-0.000674880576605242,0.0240422949085257
5,2,10,1,"beta2",0.0148834412874271,0.012399427180638,-0.00923553616976378,0.0149379905225468,0.0393769975805011
5,2,10,1,"lambda",2.57684618172402,0.5676539760132,1.76011280156244,2.46949170694547,3.92100183797137
5,2,10,1,"rho",1.30007017715428,0.120092205218005,1.0909136102154,1.29427882429894,1.56725291719476
5,2,10,1,"nu",0.368093335096532,0.0253045691165863,0.326312126541825,0.364290294587297,0.426900104449116
5,2,10,1,"gamma",0.980366619498882,0.015583981229571,0.94391789860182,0.983877210090017,0.99905858408493
5,2,10,1,"tau.alpha",4.413475,0.459537584811281,3.3,4.5,5
5,2,10,1,"tau.beta",8.61637681269218,1.10112878238573,6.25364458326425,8.68651935524588,10.5829763867532
5,2,10,1,"phi.z1",0.0873960169340802,0.0703059051746638,-0.0427928722947288,0.0859495676693547,0.231771718867487
5,2,10,1,"phi.z2",0.7935105406658,0.0641001275038954,0.647876902801609,0.801552910122343,0.899186630372778
5,2,10,1,"phi.tau1",-0.113180919361006,0.119313485459996,-0.352964358741354,-0.110239838635211,0.105065905575241
5,2,10,1,"phi.tau2",0.768272808025662,0.100662774816535,0.519845773943973,0.788785757213064,0.907415010256368
5,2,10,1,"phi.w1",0,0,0,0,0
5,2,10,1,"phi.w2",0,0,0,0,0
5,2,10,2,"beta0",11.4294807058741,0.803159187016183,9.19154310646162,11.6144792158812,12.4546676412643
5,2,10,2,"beta1",0.00140577883624835,0.0105625936857091,-0.0198869564848843,0.00147993785251088,0.0220904136368758
5,2,10,2,"beta2",0.0123389066210271,0.0104726605916567,-0.00817279437552263,0.0123395764024949,0.0324965364967354
5,2,10,2,"lambda",3.02692031778458,0.631620811624959,2.11279513764113,2.94843185287594,4.38501811996957
5,2,10,2,"rho",1.20124111166771,0.104728975727126,1.00774840522593,1.19612681984484,1.43290502087987
5,2,10,2,"nu",0.390314342612806,0.0329595396260522,0.344240457516354,0.383440225727934,0.471453711929153
5,2,10,2,"gamma",0.973419131395481,0.0206714194778133,0.926752998703262,0.978802200078054,0.999099367955322
5,2,10,2,"tau.alpha",4.323495,0.466014433167249,3.3,4.4,5
5,2,10,2,"tau.beta",10.0381753919435,1.22616593409164,7.43010644945025,10.1325826219788,12.1638693788949
5,2,10,2,"phi.z1",0.112689040819377,0.0517123982439573,0.00277419177019649,0.113241598941459,0.220568603393124
5,2,10,2,"phi.z2",0.814037329509127,0.0542164100368171,0.695498062722168,0.81874538412834,0.91254276773767
5,2,10,2,"phi.tau1",0.0299555176438174,0.0538045976268433,-0.0729598645336965,0.0293236570585026,0.139575601789737
5,2,10,2,"phi.tau2",0.868025527651789,0.0371736011125102,0.778423359989566,0.873197512703085,0.924047726659291
5,2,10,2,"phi.w1",0,0,0,0,0
5,2,10,2,"phi.w2",0,0,0,0,0
5,2,10,3,"beta0",10.5693810523654,0.6794458289338,9.10943823260672,10.6752631481714,11.6311037688643
5,2,10,3,"beta1",-0.00050859493063396,0.00877599223218679,-0.0172694803217349,-0.000414680807116314,0.0166255301536587
5,2,10,3,"beta2",0.00890824679377224,0.00877445726387653,-0.00840328007824126,0.00883228883986823,0.0261239272897626
5,2,10,3,"lambda",13.8808918350681,1.48143478371172,11.2949434190618,13.7362296151083,17.1030548166969
5,2,10,3,"rho",1.11252202407519,0.0733837301644747,0.966632982684857,1.11149346545119,1.25685410252568
5,2,10,3,"nu",0.39641155932087,0.0345527467814798,0.342561778585193,0.391218659789167,0.485015123900969
5,2,10,3,"gamma",0.959529311942891,0.0243084056732712,0.903083974293221,0.96159273843887,0.997010565022067
5,2,10,3,"tau.alpha",4.439295,0.393919624088499,3.55,4.5,5
5,2,10,3,"tau.beta",10.4630392805285,1.05998889817747,8.25465321021595,10.5521035460718,12.3226055271146
5,2,10,3,"phi.z1",0.319756319118898,0.0423253840674717,0.269638334221848,0.311990942092055,0.432983278510708
5,2,10,3,"phi.z2",0.667777858274876,0.0422088601517585,0.552729244587057,0.675925376170577,0.715208606332602
5,2,10,3,"phi.tau1",0.049299404643831,0.0491745488442842,-0.0449588048261339,0.0506230299962587,0.139244069066039
5,2,10,3,"phi.tau2",0.858091869758188,0.0360482436783273,0.780930808827707,0.863044783734714,0.916401264944062
5,2,10,3,"phi.w1",0,0,0,0,0
5,2,10,3,"phi.w2",0,0,0,0,0
5,2,10,4,"beta0",11.3486999389502,0.613062814069008,9.95283225908461,11.4577364634664,12.3416180983019
5,2,10,4,"beta1",-0.000933170379128647,0.0078916233444931,-0.0163517903122089,-0.000886654519466542,0.0146493833069341
5,2,10,4,"beta2",0.0125997974467983,0.00780604422471121,-0.0028048422479199,0.0125986273513109,0.027775100947402
5,2,10,4,"lambda",5.70994555222172,0.765073123813838,4.32834276518889,5.66784938285352,7.1772653378899
5,2,10,4,"rho",1.11428664927703,0.073077399386626,0.988416517412864,1.10728933871574,1.26512272015857
5,2,10,4,"nu",0.409351452587773,0.0341137799974843,0.348838121073323,0.409877045731649,0.473491922086968
5,2,10,4,"gamma",0.953049534981206,0.0227078142913096,0.912085363936332,0.952279825145545,0.995304759973166
5,2,10,4,"tau.alpha",4.682265,0.269010141854619,4.05,4.75,5
5,2,10,4,"tau.beta",11.3155262994528,0.8014818300212,9.57618192006713,11.3905162629179,12.7038417611418
5,2,10,4,"phi.z1",0.158439696080776,0.0620300390430929,0.026458022852415,0.155731258320706,0.273709508990203
5,2,10,4,"phi.z2",0.807879947769302,0.0624193616794847,0.685994770242508,0.808747604213388,0.925005893438083
5,2,10,4,"phi.tau1",0.0798682180697485,0.0533312506647866,-0.0266971433600493,0.0809400801644099,0.185538649146993
5,2,10,4,"phi.tau2",0.82085106721462,0.0425873153398642,0.720225373036289,0.825728311674402,0.88632757962539
5,2,10,4,"phi.w1",0,0,0,0,0
5,2,10,4,"phi.w2",0,0,0,0,0
5,2,10,5,"beta0",10.284181622691,0.550838969521708,9.0486585454443,10.3883347809482,11.1646059149771
5,2,10,5,"beta1",-0.00296137671520428,0.00737562365676505,-0.0173492382455464,-0.00295573443948108,0.0113690613211717
5,2,10,5,"beta2",0.0115319771206498,0.00743651211597392,-0.00315112359216176,0.0115053846133191,0.0260464798385534
5,2,10,5,"lambda",5.62354984161566,0.62170114163778,4.5838202237717,5.59319978280121,6.65133539840652
