"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,4,2,1,"beta0",9.85497447041357,0.202664410543345,9.45017524731195,9.85821359242975,10.2527639377454
5,4,2,1,"beta1",0.0135311929626504,0.0186320359075551,-0.0235433255839076,0.0135838799017053,0.0496505273978096
5,4,2,1,"beta2",0.00237532959298129,0.0184081348755147,-0.0334873285258315,0.00235710867119345,0.038641981074712
5,4,2,1,"lambda",0.425297768600198,0.09674010379507,0.25531448987913,0.419499413932238,0.629148855530826
5,4,2,1,"rho",1.1598207704222,0.143722962548396,0.903407321477569,1.14324948126651,1.46008663511295
5,4,2,1,"nu",0.473931921790247,0.0785951686717828,0.344793603065374,0.469205860434435,0.652813776327641
5,4,2,1,"gamma",0.907249355668801,0.0371264743360498,0.84159053588381,0.904417758118575,0.98168475971221
5,4,2,1,"tau.alpha",3.857105,0.609680604922776,2.6,3.9,4.9
5,4,2,1,"tau.beta",15.5833506033137,2.71266710258518,10.2380129461797,15.6067487125741,20.6176052928434
5,4,2,1,"phi.z1",-0.306292809954778,0.3761353136593,-0.846532281603012,-0.35207777030937,0.522122814346067
5,4,2,1,"phi.z2",NA,NA,NA,NA,NA
5,4,2,1,"phi.tau1",-0.20136245810131,0.417532293438801,-0.764850425455599,-0.302469620356337,0.650808728883093
5,4,2,1,"phi.tau2",NA,NA,NA,NA,NA
5,4,2,1,"phi.w1",0,0,0,0,0
5,4,2,1,"phi.w2",NA,NA,NA,NA,NA
5,4,2,2,"beta0",9.95989234348235,0.163618749185582,9.62850614193823,9.96669807755669,10.2671041189234
5,4,2,2,"beta1",0.0135120525331076,0.01191513805973,-0.00951294906826164,0.0135313625304381,0.0365469460293591
5,4,2,2,"beta2",-0.000102984286235478,0.0118733540730876,-0.0235715441221056,0.000218309979414721,0.0233473646757495
5,4,2,2,"lambda",7.24991168952397,3.13412487178319,1.92121792428424,7.39213978942029,13.1253746212669
5,4,2,2,"rho",1.10876483800554,0.107692247337281,0.912228717196309,1.10333117895732,1.33005524503482
5,4,2,2,"nu",0.468175772786522,0.0606481018489077,0.370083058646904,0.463930544232803,0.602320753179468
5,4,2,2,"gamma",0.907897553731455,0.0302776901267167,0.852721008184055,0.906387877528004,0.967201785529896
5,4,2,2,"tau.alpha",3.721375,0.540265257100439,2.7,3.7,4.8
5,4,2,2,"tau.beta",11.0246985970703,1.73423475940779,7.75242545479369,10.995005912145,14.5159480502582
5,4,2,2,"phi.z1",0.898180765901036,0.0577498854437317,0.730835882761468,0.916834669374192,0.9565908287283
5,4,2,2,"phi.z2",NA,NA,NA,NA,NA
5,4,2,2,"phi.tau1",0.729649769332156,0.0711643141086117,0.571709978131993,0.738538692061694,0.845440559798131
5,4,2,2,"phi.tau2",NA,NA,NA,NA,NA
5,4,2,2,"phi.w1",0,0,0,0,0
5,4,2,2,"phi.w2",NA,NA,NA,NA,NA
5,4,2,3,"beta0",9.86380534992819,0.130436787868359,9.59213518467223,9.86802299362671,10.1002010842689
5,4,2,3,"beta1",-0.00465997417906903,0.00978709042536374,-0.0239867463863254,-0.00466957722285071,0.0145029663162669
5,4,2,3,"beta2",0.00482813909813663,0.00976993563061508,-0.0144942350694534,0.00490431437578226,0.0239720530024158
5,4,2,3,"lambda",1.32470564540508,0.212384873992645,0.948625380040301,1.31877926039394,1.76738142964719
5,4,2,3,"rho",1.01568655188105,0.0867826216957935,0.869971231117118,1.01070278426393,1.21709999935443
5,4,2,3,"nu",0.535125589186536,0.0603925450055557,0.409161830323573,0.529839914879043,0.656001388098694
5,4,2,3,"gamma",0.881968532894203,0.0239804464789553,0.84021777835127,0.8811136947423,0.938136935297551
5,4,2,3,"tau.alpha",4.18612,0.462133857632436,3.25,4.2,4.95
5,4,2,3,"tau.beta",12.1634559409763,1.46438395063024,9.18860504906811,12.2329858932947,14.8037642740959
5,4,2,3,"phi.z1",0.63363182055937,0.0886056498957365,0.43665589066488,0.639967594869501,0.783297089667326
5,4,2,3,"phi.z2",NA,NA,NA,NA,NA
5,4,2,3,"phi.tau1",0.727742837714999,0.0602311245414636,0.594969460161544,0.732115418628321,0.830672485447954
5,4,2,3,"phi.tau2",NA,NA,NA,NA,NA
5,4,2,3,"phi.w1",0,0,0,0,0
5,4,2,3,"phi.w2",NA,NA,NA,NA,NA
5,4,2,4,"beta0",9.90611916451598,0.125404871924474,9.64942617337632,9.91037206809237,10.1396913784216
5,4,2,4,"beta1",0.00262331508582611,0.00861147200830545,-0.0141806227460311,0.00260002292469942,0.0197444103379349
5,4,2,4,"beta2",0.00136035851965318,0.00858828963873554,-0.0156380644308187,0.00135938183921022,0.0182462141782385
5,4,2,4,"lambda",1.56955198441231,0.27621400905597,1.13542616321035,1.55264373428165,2.24618032050781
5,4,2,4,"rho",0.994836876562845,0.06194661050308,0.880595012278763,0.9937462663221,1.11516460094302
5,4,2,4,"nu",0.541809225296141,0.047528196621834,0.459207204313982,0.536210184196248,0.640798510396923
5,4,2,4,"gamma",0.878283205056774,0.0185971058810441,0.842625436626854,0.878779103370076,0.916686316835968
5,4,2,4,"tau.alpha",4.618495,0.305452148587152,3.9,4.7,5
5,4,2,4,"tau.beta",13.1971884814112,1.02915419137583,10.8994212512978,13.300243133807,14.9385416423426
5,4,2,4,"phi.z1",0.743218738744573,0.0599764541162097,0.618625138487412,0.747861031899532,0.844629680508693
5,4,2,4,"phi.z2",NA,NA,NA,NA,NA
5,4,2,4,"phi.tau1",0.715414581120213,0.053840011052265,0.598099410044726,0.719666208115117,0.8096837149347
5,4,2,4,"phi.tau2",NA,NA,NA,NA,NA
5,4,2,4,"phi.w1",0,0,0,0,0
5,4,2,4,"phi.w2",NA,NA,NA,NA,NA
5,4,2,5,"beta0",10.0252705871538,0.11481983823822,9.78802267311951,10.0282499238183,10.2358773545648
