"setting","method","dataset","block","param","mean","sd","q025","q50","q975"
5,1,3,1,"beta0",13.3170584202306,0.301135402934766,12.6676787944681,13.3341373569296,13.8730336130053
5,1,3,1,"beta1",-0.0104168366235792,0.0122762719791891,-0.0344398541340103,-0.0104967386296804,0.0132512975502351
5,1,3,1,"beta2",-0.0221792898276265,0.0122696402245169,-0.0463938149367434,-0.0222155678363117,0.00192894725252854
5,1,3,1,"lambda",3.88212879940087,0.407682703578627,3.165765262478,3.85725204140797,4.82242540788673
5,1,3,1,"rho",1.26152819291466,0.14656583769358,0.989443739756767,1.26284599371789,1.56046326569495
5,1,3,1,"nu",0.401178365878116,0.0567405051148031,0.321224446031586,0.388965418397174,0.532583664776792
5,1,3,1,"gamma",0.940944382328604,0.0353758889764146,0.862174639290977,0.945148580593247,0.995399344470475
5,1,3,1,"tau.alpha",4.19104,0.539020196910346,3,4.25,5
5,1,3,1,"tau.beta",7.7622342799434,1.14104239554023,5.44409237187814,7.82350355695514,9.82144411682539
5,1,3,1,"phi.z1",NA,NA,NA,NA,NA
5,1,3,1,"phi.z2",NA,NA,NA,NA,NA
5,1,3,1,"phi.tau1",NA,NA,NA,NA,NA
5,1,3,1,"phi.tau2",NA,NA,NA,NA,NA
5,1,3,1,"phi.w1",NA,NA,NA,NA,NA
5,1,3,1,"phi.w2",NA,NA,NA,NA,NA
5,1,3,2,"beta0",13.644352291147,0.23555829467866,13.1762983496635,13.6468066425954,14.0925464868005
5,1,3,2,"beta1",-0.0151659366942458,0.0100917959602557,-0.0348775084340007,-0.0152588384379816,0.00459984929826158
5,1,3,2,"beta2",-0.012689695169648,0.0100091915918659,-0.0323112201821294,-0.0126670661850179,0.00688033096705106
5,1,3,2,"lambda",3.22613190184329,0.295859105909422,2.65948438748717,3.21237728412623,3.87820257897406
5,1,3,2,"rho",1.25331180417903,0.132121568327122,0.999004521053577,1.25668911696326,1.50159915773587
5,1,3,2,"nu",0.401292671421645,0.0532590886155607,0.325258802185909,0.389445334090137,0.525006527685544
5,1,3,2,"gamma",0.947373225144326,0.0324095080432865,0.88193482329763,0.950143934972923,0.996765001306369
5,1,3,2,"tau.alpha",4.606245,0.33251888195362,3.8,4.7,5
5,1,3,2,"tau.beta",9.4776064265212,0.873180337750062,7.57572247208486,9.53787013803222,11.0258371207234
5,1,3,2,"phi.z1",NA,NA,NA,NA,NA
5,1,3,2,"phi.z2",NA,NA,NA,NA,NA
5,1,3,2,"phi.tau1",NA,NA,NA,NA,NA
