"quantile","relative_brier","log_relative_brier","panel","method_id","mrts_k","line_label"
0.5,0.969585940103259,-0.0308861644908099,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.6,0.97238753091766,-0.0280008596194427,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.7,0.973601942872397,-0.0267527417557603,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.8,0.97245033587967,-0.0279362732977714,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.9,0.976608741313601,-0.0236691766332166,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.95,0.980906655339064,-0.0192779765036333,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.98,0.969340053634204,-0.0311397961107548,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0.995,0.955671744693411,-0.0453407881848196,"method 2-5 + mrts",2,20,"Skew-t, K=1 + mrts(k=20)"
0,10.9621159656089,2.39444532544125,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.1,1.77900140370788,0.576052197726605,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.2,2.20766163007137,0.791933869421005,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.3,2.57541337306084,0.94601005445913,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.4,2.77695476079547,1.02135491751695,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.5,2.62574854768133,0.96536601641437,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.6,1.9278302475127,0.656395146416183,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.7,1.22592675917859,0.20369709607096,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.8,1.02468942577222,0.0243895674302057,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.9,0.987922910869159,-0.0121506097144856,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.95,0.987799925981597,-0.0122751058081958,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.98,0.983007982548041,-0.0171380382697318,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0.995,0.967013838948531,-0.0335424724124975,"method 2-5 + mrts",3,20,"t, K=1, q(0.80) + mrts(k=20)"
0,1.01277682468058,0.0126958897215814,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.1,0.975910452549199,-0.0243844462155774,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.2,0.981286937998478,-0.0188903667739247,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.3,0.982099809901967,-0.0180623363812344,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.4,0.981263519390908,-0.0189142322572123,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.5,0.980704201291178,-0.0194843926212042,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.6,0.983380284556734,-0.0167593724493854,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.7,0.983979534977702,-0.016150179933049,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.8,0.985249586289688,-0.0148602828110065,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.9,0.986227547440436,-0.0138681726675698,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.95,0.992629908476201,-0.00739738483381633,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.98,0.995215261390063,-0.0047962221167485,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0.995,0.977864285402995,-0.0223843860580179,"method 2-5 + mrts",4,20,"Skew-t, K=5 + mrts(k=20)"
0,95.6963454378317,4.56118011003728,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.1,1.91313749288296,0.648744560788588,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.2,2.30570548661958,0.835386697567131,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.3,2.6609519481996,0.978683934034538,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.4,2.82938202226553,1.04005832111904,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.5,2.64426506575913,0.972393168764539,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.6,2.02882065524134,0.707454666223009,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.7,1.35374908669767,0.302877844686607,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.8,1.08633226827445,0.0828071307705518,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.9,1.05744908239738,0.0558594817458869,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.95,1.08229452726107,0.0790833497239684,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.98,1.16148501654951,0.149699373058602,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
0.995,1.11977472510152,0.11312752677377,"method 2-5 + mrts",5,20,"t, K=5, q(0.80) + mrts(k=20)"
