"setting","script_file","result_file","run_status","result_exists","elapsed_sec","checked_at","error_message","batch"
21,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-21.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-21.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
22,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-22.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-22.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
23,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-23.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-23.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
24,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-24.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-24.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
25,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-25.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-25.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
26,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-26.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-26.RData","already_present",TRUE,NA,"2026-03-30 21:08:36","","F5"
