"setting","script_file","result_file","run_status","result_exists","elapsed_sec","checked_at","error_message","batch"
9,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-9.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-9.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
10,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-10.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-10.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
11,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-11.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-11.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
12,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-12.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-12.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
13,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-13.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-13.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
14,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-14.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-14.RData","already_present",TRUE,NA,"2026-03-29 16:36:44","","F3"
