"setting","script_file","result_file","run_status","result_exists","elapsed_sec","checked_at","error_message","batch"
15,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-15.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-15.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
16,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-16.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-16.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
17,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-17.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-17.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
18,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-18.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-18.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
19,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-19.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-19.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
20,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-20.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-20.RData","already_present",TRUE,NA,"2026-03-29 21:10:57","","F4"
