"setting","script_file","result_file","run_status","result_exists","elapsed_sec","checked_at","error_message","batch"
27,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-27.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-27.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
28,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-28.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-28.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
29,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-29.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-29.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
30,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-30.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-30.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
31,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-31.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-31.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
32,"D:/Github/spatial-skew-t/code/analysis/ozone/US-all/us-all-32.R","D:/Github/spatial-skew-t/code/analysis/ozone/US-all/results/us-all-32.RData","already_present",TRUE,NA,"2026-03-31 17:44:12","","F6"
